model,group,cell,condition,accuracy,paired_success,log_loss,brier,entropy,unknown_mass,confidence
map/transition3,cea-12,joint,reset,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
mixture/absolute,cea-12,joint,reset,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
mixture/present,cea-12,joint,reset,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
mixture/recency,cea-12,joint,reset,0.5,0.0,1.0293194621721604,0.5694812499999999,1.5615080942797084,0.001,0.35724999999999996
mixture/reference,cea-12,joint,reset,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
mixture/transition1,cea-12,joint,reset,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
mixture/transition2,cea-12,joint,reset,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
mixture/transition3,cea-12,joint,reset,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
repaired/absolute,cea-12,joint,reset,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
repaired/present,cea-12,joint,reset,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
repaired/recency,cea-12,joint,reset,0.5,0.0,1.0293194621721604,0.5694812499999999,1.5615080942797084,0.001,0.35724999999999996
repaired/reference,cea-12,joint,reset,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
repaired/transition1,cea-12,joint,reset,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
repaired/transition2,cea-12,joint,reset,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
repaired/transition3,cea-12,joint,reset,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
streaming/absolute,cea-12,joint,reset,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
streaming/present,cea-12,joint,reset,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
streaming/recency,cea-12,joint,reset,0.5,0.0,1.0293194621721604,0.5694812499999999,1.5615080942797084,0.001,0.35724999999999996
streaming/reference,cea-12,joint,reset,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
streaming/transition1,cea-12,joint,reset,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
streaming/transition2,cea-12,joint,reset,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
streaming/transition3,cea-12,joint,reset,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/absolute,cea-12,joint,reset,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/present,cea-12,joint,reset,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/recency,cea-12,joint,reset,0.5,0.0,1.0293194621721604,0.5694812499999999,1.5615080942797084,0.001,0.35724999999999996
fixed/reference,cea-12,joint,reset,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/transition1,cea-12,joint,reset,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/transition2,cea-12,joint,reset,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/transition3,cea-12,joint,reset,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
oracle-boundary/absolute,cea-12,joint,reset,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
oracle-boundary/present,cea-12,joint,reset,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
oracle-boundary/recency,cea-12,joint,reset,0.5,0.0,1.0293194621721604,0.5694812499999999,1.5615080942797084,0.001,0.35724999999999996
oracle-boundary/reference,cea-12,joint,reset,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
oracle-boundary/transition1,cea-12,joint,reset,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
oracle-boundary/transition2,cea-12,joint,reset,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
oracle-boundary/transition3,cea-12,joint,reset,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
map/absolute,cea-12,joint,removal,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
map/present,cea-12,joint,removal,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
map/recency,cea-12,joint,removal,0.5,0.0,1.0293194621721604,0.5694812499999999,1.5615080942797084,0.001,0.35724999999999996
map/reference,cea-12,joint,removal,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
map/transition1,cea-12,joint,removal,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
map/transition2,cea-12,joint,removal,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
map/transition3,cea-12,joint,removal,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
mixture/absolute,cea-12,joint,removal,0.5,0.0,1.1314679377873396,0.6054294519358492,1.492343727892196,0.1390437337137248,0.32255941157105295
mixture/present,cea-12,joint,removal,0.5,0.0,1.1314679377873396,0.6054294519358492,1.492343727892196,0.1390437337137248,0.32255941157105295
mixture/recency,cea-12,joint,removal,0.5,0.0,1.1790110319092233,0.6149105109243116,1.7423683200576734,0.13988748772976567,0.3075827777863275
mixture/reference,cea-12,joint,removal,0.5,0.0,1.1314679377873396,0.6054294519358492,1.492343727892196,0.1390437337137248,0.32255941157105295
mixture/transition1,cea-12,joint,removal,0.5,0.0,1.1314679377873396,0.6054294519358492,1.492343727892196,0.1390437337137248,0.32255941157105295
mixture/transition2,cea-12,joint,removal,0.5,0.0,1.1314679377873396,0.6054294519358492,1.492343727892196,0.1390437337137248,0.32255941157105295
mixture/transition3,cea-12,joint,removal,0.5,0.0,1.1314679377873396,0.6054294519358492,1.492343727892196,0.1390437337137248,0.32255941157105295
repaired/absolute,cea-12,joint,removal,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
repaired/present,cea-12,joint,removal,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
repaired/recency,cea-12,joint,removal,0.5,0.0,1.0293194621721604,0.5694812499999999,1.5615080942797084,0.001,0.35724999999999996
repaired/reference,cea-12,joint,removal,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
repaired/transition1,cea-12,joint,removal,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
repaired/transition2,cea-12,joint,removal,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
repaired/transition3,cea-12,joint,removal,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
streaming/absolute,cea-12,joint,removal,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
streaming/present,cea-12,joint,removal,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
streaming/recency,cea-12,joint,removal,0.5,0.0,1.0293194621721604,0.5694812499999999,1.5615080942797084,0.001,0.35724999999999996
streaming/reference,cea-12,joint,removal,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
streaming/transition1,cea-12,joint,removal,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
streaming/transition2,cea-12,joint,removal,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
streaming/transition3,cea-12,joint,removal,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/absolute,cea-12,joint,removal,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/present,cea-12,joint,removal,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/recency,cea-12,joint,removal,0.5,0.0,1.0293194621721604,0.5694812499999999,1.5615080942797084,0.001,0.35724999999999996
fixed/reference,cea-12,joint,removal,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/transition1,cea-12,joint,removal,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/transition2,cea-12,joint,removal,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/transition3,cea-12,joint,removal,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
oracle-boundary/absolute,cea-12,joint,removal,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
oracle-boundary/present,cea-12,joint,removal,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
oracle-boundary/recency,cea-12,joint,removal,0.5,0.0,1.0293194621721604,0.5694812499999999,1.5615080942797084,0.001,0.35724999999999996
oracle-boundary/reference,cea-12,joint,removal,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
oracle-boundary/transition1,cea-12,joint,removal,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
oracle-boundary/transition2,cea-12,joint,removal,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
oracle-boundary/transition3,cea-12,joint,removal,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
map/absolute,cea-12,joint,swap,1.0,1.0,0.49137842428211903,0.28131313625,0.6384029638356643,1.9999999999999998e-05,0.6868325
map/present,cea-12,joint,swap,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
map/recency,cea-12,joint,swap,0.5,0.0,3.4789982477094417,0.95245,0.38625940550147086,0.001,0.951
map/reference,cea-12,joint,swap,1.0,1.0,0.49137842428211903,0.28131313625,0.6384029638356643,1.9999999999999998e-05,0.6868325
map/transition1,cea-12,joint,swap,0.5,0.0,5.410379382462122,0.99900098,0.011582902361779817,2e-05,0.99902
map/transition2,cea-12,joint,swap,1.0,1.0,0.49137842428211903,0.28131313625,0.6384029638356643,1.9999999999999998e-05,0.6868325
map/transition3,cea-12,joint,swap,1.0,1.0,0.49137842428211903,0.28131313625,0.6384029638356643,1.9999999999999998e-05,0.6868325
mixture/absolute,cea-12,joint,swap,0.0,0.0,1.1319277638450496,0.9178336076701432,0.6325652697470866,0.6772790572530145,0.6772790572530145
mixture/present,cea-12,joint,swap,0.0,0.0,2.1127236513813648,1.2493774148609642,1.0371492837705178,0.6772790572530145,0.6772790572530145
mixture/recency,cea-12,joint,swap,0.0,0.0,1.1811884997678348,0.939508973968265,0.7507733653650904,0.6775953301023636,0.6775953301023636
mixture/reference,cea-12,joint,swap,0.0,0.0,1.1319277638450496,0.9178336076701432,0.6325652697470866,0.6772790572530145,0.6772790572530145
mixture/transition1,cea-12,joint,swap,0.0,0.0,1.7230849878780958,1.1541566777205254,0.853915202128884,0.6772790572530145,0.6772790572530145
mixture/transition2,cea-12,joint,swap,0.0,0.0,1.1319277638450496,0.9178336076701432,0.6325652697470866,0.6772790572530145,0.6772790572530145
mixture/transition3,cea-12,joint,swap,0.0,0.0,1.1319277638450496,0.9178336076701432,0.6325652697470866,0.6772790572530145,0.6772790572530145
repaired/absolute,cea-12,joint,swap,1.0,1.0,0.0009804805139615315,9.800000000392828e-07,0.011582902361779928,1.9999999999999998e-05,0.9990199999999999
repaired/present,cea-12,joint,swap,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
repaired/recency,cea-12,joint,swap,1.0,1.0,0.05024121643674679,0.0024500000000000632,0.38625940550147086,0.001,0.951
repaired/reference,cea-12,joint,swap,1.0,1.0,0.0009804805139615315,9.800000000392828e-07,0.011582902361779928,1.9999999999999998e-05,0.9990199999999999
repaired/transition1,cea-12,joint,swap,1.0,1.0,0.6876976473859054,0.49359671158189855,0.703807291892981,1.9999999999999998e-05,0.5027323708436313
repaired/transition2,cea-12,joint,swap,1.0,1.0,0.0009804805139615315,9.800000000392828e-07,0.011582902361779928,1.9999999999999998e-05,0.9990199999999999
repaired/transition3,cea-12,joint,swap,1.0,1.0,0.0009804805139615315,9.800000000392828e-07,0.011582902361779928,1.9999999999999998e-05,0.9990199999999999
streaming/absolute,cea-12,joint,swap,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
streaming/present,cea-12,joint,swap,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
streaming/recency,cea-12,joint,swap,0.5,0.0,0.5397803393044536,0.285965625,0.9738837498905897,0.001,0.654125
streaming/reference,cea-12,joint,swap,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
streaming/transition1,cea-12,joint,swap,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
streaming/transition2,cea-12,joint,swap,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
streaming/transition3,cea-12,joint,swap,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/absolute,cea-12,joint,swap,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/present,cea-12,joint,swap,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/recency,cea-12,joint,swap,0.5,0.0,1.0293194621721604,0.5694812499999999,1.5615080942797084,0.001,0.35724999999999996
fixed/reference,cea-12,joint,swap,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/transition1,cea-12,joint,swap,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/transition2,cea-12,joint,swap,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/transition3,cea-12,joint,swap,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
oracle-boundary/absolute,cea-12,joint,swap,1.0,1.0,0.0009804805139615315,9.800000000392828e-07,0.011582902361779928,1.9999999999999998e-05,0.9990199999999999
oracle-boundary/present,cea-12,joint,swap,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
oracle-boundary/recency,cea-12,joint,swap,1.0,1.0,0.05024121643674679,0.0024500000000000632,0.38625940550147086,0.001,0.951
oracle-boundary/reference,cea-12,joint,swap,1.0,1.0,0.0009804805139615315,9.800000000392828e-07,0.011582902361779928,1.9999999999999998e-05,0.9990199999999999
oracle-boundary/transition1,cea-12,joint,swap,0.5,0.0,0.69410764165507,0.50000048,0.7038282854721148,1.9999999999999998e-05,0.4995199999999999
oracle-boundary/transition2,cea-12,joint,swap,1.0,1.0,0.0009804805139615315,9.800000000392828e-07,0.011582902361779928,1.9999999999999998e-05,0.9990199999999999
oracle-boundary/transition3,cea-12,joint,swap,1.0,1.0,0.0009804805139615315,9.800000000392828e-07,0.011582902361779928,1.9999999999999998e-05,0.9990199999999999
map/absolute,cea-12,joint,shuffle,1.0,1.0,0.49137842428211903,0.28131313625,0.6384029638356643,1.9999999999999998e-05,0.6868325
map/present,cea-12,joint,shuffle,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
map/recency,cea-12,joint,shuffle,0.5,0.0,3.4789982477094417,0.95245,0.38625940550147086,0.001,0.951
map/reference,cea-12,joint,shuffle,1.0,1.0,0.49137842428211903,0.28131313625,0.6384029638356643,1.9999999999999998e-05,0.6868325
map/transition1,cea-12,joint,shuffle,0.5,0.0,5.410379382462122,0.99900098,0.011582902361779817,2e-05,0.99902
map/transition2,cea-12,joint,shuffle,1.0,1.0,0.49137842428211903,0.28131313625,0.6384029638356643,1.9999999999999998e-05,0.6868325
map/transition3,cea-12,joint,shuffle,1.0,1.0,0.49137842428211903,0.28131313625,0.6384029638356643,1.9999999999999998e-05,0.6868325
mixture/absolute,cea-12,joint,shuffle,0.0,0.0,0.9822361941079867,0.7821185803838122,0.6657307995632119,0.6251673854234714,0.6251673854234714
mixture/present,cea-12,joint,shuffle,0.0,0.0,1.9630320816443019,1.1537960048897837,1.1356454028778313,0.6251673854234714,0.6251673854234714
mixture/recency,cea-12,joint,shuffle,0.0,0.0,7.8890109925761625,1.5176237220490902,0.8031110370989274,0.6255347287326225,0.6255347287326225
mixture/reference,cea-12,joint,shuffle,0.0,0.0,0.9822361941079867,0.7821185803838122,0.6657307995632119,0.6251673854234714,0.6251673854234714
mixture/transition1,cea-12,joint,shuffle,0.0,0.0,1.8632531126615324,1.1511509269566913,0.9182997559974462,0.6251673854234714,0.6251673854234714
mixture/transition2,cea-12,joint,shuffle,0.0,0.0,0.9822361941079867,0.7821185803838122,0.6657307995632119,0.6251673854234714,0.6251673854234714
mixture/transition3,cea-12,joint,shuffle,0.0,0.0,0.9822361941079867,0.7821185803838122,0.6657307995632119,0.6251673854234714,0.6251673854234714
repaired/absolute,cea-12,joint,shuffle,1.0,1.0,0.0009804805139615315,9.800000000392828e-07,0.011582902361779928,1.9999999999999998e-05,0.9990199999999999
repaired/present,cea-12,joint,shuffle,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
repaired/recency,cea-12,joint,shuffle,0.0,0.0,6.907755278982137,1.90245,0.38625940550147086,0.001,0.951
repaired/reference,cea-12,joint,shuffle,1.0,1.0,0.0009804805139615315,9.800000000392828e-07,0.011582902361779928,1.9999999999999998e-05,0.9990199999999999
repaired/transition1,cea-12,joint,shuffle,0.0,0.0,0.6973167885789857,0.50320651405718,0.7038209727082956,1.9999999999999998e-05,0.5011193641732026
repaired/transition2,cea-12,joint,shuffle,1.0,1.0,0.0009804805139615315,9.800000000392828e-07,0.011582902361779928,1.9999999999999998e-05,0.9990199999999999
repaired/transition3,cea-12,joint,shuffle,1.0,1.0,0.0009804805139615315,9.800000000392828e-07,0.011582902361779928,1.9999999999999998e-05,0.9990199999999999
streaming/absolute,cea-12,joint,shuffle,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
streaming/present,cea-12,joint,shuffle,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
streaming/recency,cea-12,joint,shuffle,0.5,0.0,3.9685373705771485,1.235965625,0.9738837498905897,0.001,0.654125
streaming/reference,cea-12,joint,shuffle,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
streaming/transition1,cea-12,joint,shuffle,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
streaming/transition2,cea-12,joint,shuffle,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
streaming/transition3,cea-12,joint,shuffle,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/absolute,cea-12,joint,shuffle,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/present,cea-12,joint,shuffle,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/recency,cea-12,joint,shuffle,0.5,0.0,1.0293194621721604,0.5694812499999999,1.5615080942797084,0.001,0.35724999999999996
fixed/reference,cea-12,joint,shuffle,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/transition1,cea-12,joint,shuffle,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/transition2,cea-12,joint,shuffle,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/transition3,cea-12,joint,shuffle,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
oracle-boundary/absolute,cea-12,joint,shuffle,1.0,1.0,0.0009804805139615315,9.800000000392828e-07,0.011582902361779928,1.9999999999999998e-05,0.9990199999999999
oracle-boundary/present,cea-12,joint,shuffle,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
oracle-boundary/recency,cea-12,joint,shuffle,0.0,0.0,6.907755278982137,1.90245,0.38625940550147086,0.001,0.951
oracle-boundary/reference,cea-12,joint,shuffle,1.0,1.0,0.0009804805139615315,9.800000000392828e-07,0.011582902361779928,1.9999999999999998e-05,0.9990199999999999
oracle-boundary/transition1,cea-12,joint,shuffle,0.5,0.0,0.69410764165507,0.50000048,0.7038282854721148,1.9999999999999998e-05,0.4995199999999999
oracle-boundary/transition2,cea-12,joint,shuffle,1.0,1.0,0.0009804805139615315,9.800000000392828e-07,0.011582902361779928,1.9999999999999998e-05,0.9990199999999999
oracle-boundary/transition3,cea-12,joint,shuffle,1.0,1.0,0.0009804805139615315,9.800000000392828e-07,0.011582902361779928,1.9999999999999998e-05,0.9990199999999999
map/absolute,cea-12,joint,ambiguous,0.5,0.0,5.410379382462122,0.9990009799999999,0.011582902361779817,2e-05,0.99902
map/present,cea-12,joint,ambiguous,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
map/recency,cea-12,joint,ambiguous,0.5,0.0,3.4789982477094417,0.95245,0.38625940550147086,0.001,0.951
map/reference,cea-12,joint,ambiguous,0.5,0.0,5.410379382462122,0.9990009799999999,0.011582902361779817,2e-05,0.99902
map/transition1,cea-12,joint,ambiguous,0.5,0.0,5.410379382462122,0.9990009799999999,0.011582902361779817,2e-05,0.99902
map/transition2,cea-12,joint,ambiguous,0.5,0.0,5.410379382462122,0.9990009799999999,0.011582902361779817,2e-05,0.99902
map/transition3,cea-12,joint,ambiguous,0.5,0.0,5.410379382462122,0.9990009799999999,0.011582902361779817,2e-05,0.99902
mixture/absolute,cea-12,joint,ambiguous,0.0,0.0,1.7528823039258037,1.138629881729596,0.8898531911043995,0.6522299452652967,0.6522299452652967
mixture/present,cea-12,joint,ambiguous,0.0,0.0,2.0379701477141285,1.202543860998125,1.085988544000179,0.6522299452652967,0.6522299452652967
mixture/recency,cea-12,joint,ambiguous,0.0,0.0,4.535192027373293,1.2041569572326973,0.7774228718848526,0.6525707667353661,0.6525707667353661
mixture/reference,cea-12,joint,ambiguous,0.0,0.0,1.750776601140298,1.1383764636153062,0.8905833141150642,0.6522299452652967,0.6522299452652967
mixture/transition1,cea-12,joint,ambiguous,0.0,0.0,1.7603253323090837,1.1395171337278849,0.8872888013474104,0.6522299452652967,0.6522299452652967
mixture/transition2,cea-12,joint,ambiguous,0.0,0.0,1.7603253323090837,1.1395171337278849,0.8872888013474104,0.6522299452652967,0.6522299452652967
mixture/transition3,cea-12,joint,ambiguous,0.0,0.0,1.7528823039258037,1.138629881729596,0.8898531911043995,0.6522299452652967,0.6522299452652967
repaired/absolute,cea-12,joint,ambiguous,0.5,0.0,0.6941204990071668,0.5000133125128374,0.7038154405731774,1.9999999999999998e-05,0.5020530330472895
repaired/present,cea-12,joint,ambiguous,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
repaired/recency,cea-12,joint,ambiguous,0.5,0.0,3.4789982477094417,0.95245,0.38625940550147086,0.001,0.951
repaired/reference,cea-12,joint,ambiguous,0.5,0.0,0.6941138017542877,0.5000066282396305,0.703822131311866,1.9999999999999998e-05,0.5012733168040137
repaired/transition1,cea-12,joint,ambiguous,0.5,0.0,0.6941339219124866,0.5000267091342276,0.7038020309037334,1.9999999999999998e-05,0.5031414040252125
repaired/transition2,cea-12,joint,ambiguous,0.5,0.0,0.6941204990071668,0.5000133125128374,0.7038154405731774,1.9999999999999998e-05,0.5020530330472895
repaired/transition3,cea-12,joint,ambiguous,0.5,0.0,0.6941204990071668,0.5000133125128374,0.7038154405731774,1.9999999999999998e-05,0.5020530330472895
streaming/absolute,cea-12,joint,ambiguous,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
streaming/present,cea-12,joint,ambiguous,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
streaming/recency,cea-12,joint,ambiguous,0.5,0.0,3.4789982477094417,0.95245,0.38625940550147086,0.001,0.951
streaming/reference,cea-12,joint,ambiguous,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
streaming/transition1,cea-12,joint,ambiguous,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
streaming/transition2,cea-12,joint,ambiguous,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
streaming/transition3,cea-12,joint,ambiguous,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
