front,group,precision,recall,f1,split_rate,merge_rate,pitch_accuracy,pitch_availability,octave_error_rate,mean_pitch_error_available,mean_onset_error_s,mean_end_error_s,max_true_end_latency_s,max_inferred_end_latency_s
fixed,cea-09,0.12312779812779813,0.1515151515151515,0.13569305091044223,0.4079685746352413,0.14534231200897865,0.8136924803591471,0.8136924803591471,0.0,0.047768693537283836,0.016973875661375662,0.021254409171075836,0.008875,0.0
fixed,cea-10,0.1,0.1313131313131313,0.11350427350427353,0.521885521885522,0.22839506172839505,0.6509539842873177,0.7138047138047138,0.010101010101010102,0.19680919826412968,0.016992766203703706,0.02054832175925926,0.007375,0.0
fixed,cea-11,0.08242556281771968,0.1313131313131313,0.10125889436234263,0.7732884399551065,0.28395061728395055,0.7138047138047138,0.7138047138047138,0.0,0.018228838597959388,0.016714120370370372,0.021670717592592592,0.005875,0.0
fixed,cea-12,0.1469135802469136,0.1313131313131313,0.13862433862433862,0.020202020202020204,0.0,0.6509539842873177,0.6509539842873177,0.0,0.005791701175196075,0.01683779761904762,0.021978670634920636,0.004375,0.0
fixed,cea-13,0.09947089947089947,0.1313131313131313,0.11316239316239317,0.478675645342312,0.1604938271604938,0.6610549943883277,0.734006734006734,0.030303030303030307,1.3740325168196565,0.016854166666666663,0.023721064814814816,0.0116875,0.0
fixed,cea-14,0.24521219521219517,0.2940516273849607,0.2668487551096247,0.24186307519640848,0.0606060606060606,0.7239057239057238,0.734006734006734,0.0,0.29414731803610294,0.018803144290123457,0.022791570216049384,0.0115,0.0
fixed,cea-15,0.16892885809294478,0.27384960718294044,0.20889674210513792,0.8540965207631874,0.404040404040404,0.6408529741863074,0.6509539842873175,0.010101010101010102,0.22136715831147033,0.01857824074074074,0.022516203703703705,0.0113125,0.0
oracle-boundary,cea-08,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0013671706268263736,0.0,0.0,0.055125,0.055125
oracle-boundary,cea-09,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0007250583030643242,0.0,0.0,0.054,0.054
oracle-boundary,cea-10,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0016436007863003662,0.0,0.0,0.06375,0.06375
oracle-boundary,cea-11,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.003031289810468966,0.0,0.0,0.06225,0.06225
oracle-boundary,cea-12,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0012070774846057544,0.0,0.0,0.0635,0.0635
oracle-boundary,cea-13,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0015504459639504842,0.0,0.0,0.062375,0.062375
oracle-boundary,cea-14,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.000954086102848876,0.0,0.0,0.06125,0.06125
oracle-boundary,cea-15,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.003294368678729714,0.0,0.0,0.063875,0.063875
