model,group,cell,condition,variant,accuracy,log_loss,brier,entropy,unknown_mass,confidence
streaming/transition3,cea-11,joint,ambiguous,0,1.0,5.410379382462122,0.9990009799999997,0.011582902361780037,1.9999999999999998e-05,0.9990199999999998
fixed/absolute,cea-11,joint,ambiguous,0,1.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/present,cea-11,joint,ambiguous,0,1.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/recency,cea-11,joint,ambiguous,0,0.0,6.907755278982137,1.90245,0.38625940550147086,0.001,0.951
fixed/reference,cea-11,joint,ambiguous,0,1.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/transition1,cea-11,joint,ambiguous,0,1.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/transition2,cea-11,joint,ambiguous,0,1.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/transition3,cea-11,joint,ambiguous,0,1.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
oracle-boundary/absolute,cea-11,joint,ambiguous,0,1.0,0.69410764165507,0.50000048,0.7038282854721148,1.9999999999999998e-05,0.4995199999999999
oracle-boundary/present,cea-11,joint,ambiguous,0,1.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
oracle-boundary/recency,cea-11,joint,ambiguous,0,0.0,3.4789982477094417,0.95245,0.38625940550147086,0.001,0.951
oracle-boundary/reference,cea-11,joint,ambiguous,0,1.0,0.69410764165507,0.50000048,0.7038282854721148,1.9999999999999998e-05,0.4995199999999999
oracle-boundary/transition1,cea-11,joint,ambiguous,0,1.0,0.69410764165507,0.50000048,0.7038282854721148,1.9999999999999998e-05,0.4995199999999999
oracle-boundary/transition2,cea-11,joint,ambiguous,0,1.0,0.69410764165507,0.50000048,0.7038282854721148,1.9999999999999998e-05,0.4995199999999999
oracle-boundary/transition3,cea-11,joint,ambiguous,0,1.0,0.69410764165507,0.50000048,0.7038282854721148,1.9999999999999998e-05,0.4995199999999999
map/absolute,cea-11,joint,ambiguous,1,0.0,5.410379382462122,0.9990009799999997,0.011582902361780037,1.9999999999999998e-05,0.9990199999999998
map/present,cea-11,joint,ambiguous,1,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
map/recency,cea-11,joint,ambiguous,1,0.0,3.4789982477094417,0.95245,0.38625940550147086,0.001,0.951
map/reference,cea-11,joint,ambiguous,1,0.0,5.410379382462122,0.9990009799999997,0.011582902361780037,1.9999999999999998e-05,0.9990199999999998
map/transition1,cea-11,joint,ambiguous,1,0.0,5.410379382462122,0.9990009799999997,0.011582902361780037,1.9999999999999998e-05,0.9990199999999998
map/transition2,cea-11,joint,ambiguous,1,0.0,5.410379382462122,0.9990009799999997,0.011582902361780037,1.9999999999999998e-05,0.9990199999999998
map/transition3,cea-11,joint,ambiguous,1,0.0,5.410379382462122,0.9990009799999997,0.011582902361780037,1.9999999999999998e-05,0.9990199999999998
mixture/absolute,cea-11,joint,ambiguous,1,0.0,+Infinity,2.0,-0.0,1.0,1.0
mixture/present,cea-11,joint,ambiguous,1,0.0,+Infinity,2.0,-0.0,1.0,1.0
mixture/recency,cea-11,joint,ambiguous,1,0.0,+Infinity,2.0,-0.0,1.0,1.0
mixture/reference,cea-11,joint,ambiguous,1,0.0,+Infinity,2.0,-0.0,1.0,1.0
mixture/transition1,cea-11,joint,ambiguous,1,0.0,+Infinity,2.0,-0.0,1.0,1.0
mixture/transition2,cea-11,joint,ambiguous,1,0.0,+Infinity,2.0,-0.0,1.0,1.0
mixture/transition3,cea-11,joint,ambiguous,1,0.0,+Infinity,2.0,-0.0,1.0,1.0
repaired/absolute,cea-11,joint,ambiguous,1,0.0,5.410379382462122,0.9990009799999997,0.011582902361780037,1.9999999999999998e-05,0.9990199999999998
repaired/present,cea-11,joint,ambiguous,1,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
repaired/recency,cea-11,joint,ambiguous,1,0.0,3.4789982477094417,0.95245,0.38625940550147086,0.001,0.951
repaired/reference,cea-11,joint,ambiguous,1,0.0,5.410379382462122,0.9990009799999997,0.011582902361780037,1.9999999999999998e-05,0.9990199999999998
repaired/transition1,cea-11,joint,ambiguous,1,0.0,5.410379382462122,0.9990009799999997,0.011582902361780037,1.9999999999999998e-05,0.9990199999999998
repaired/transition2,cea-11,joint,ambiguous,1,0.0,5.410379382462122,0.9990009799999997,0.011582902361780037,1.9999999999999998e-05,0.9990199999999998
repaired/transition3,cea-11,joint,ambiguous,1,0.0,5.410379382462122,0.9990009799999997,0.011582902361780037,1.9999999999999998e-05,0.9990199999999998
streaming/absolute,cea-11,joint,ambiguous,1,0.0,5.410379382462122,0.9990009799999997,0.011582902361780037,1.9999999999999998e-05,0.9990199999999998
streaming/present,cea-11,joint,ambiguous,1,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
streaming/recency,cea-11,joint,ambiguous,1,0.0,3.4789982477094417,0.95245,0.38625940550147086,0.001,0.951
streaming/reference,cea-11,joint,ambiguous,1,0.0,5.410379382462122,0.9990009799999997,0.011582902361780037,1.9999999999999998e-05,0.9990199999999998
streaming/transition1,cea-11,joint,ambiguous,1,0.0,5.410379382462122,0.9990009799999997,0.011582902361780037,1.9999999999999998e-05,0.9990199999999998
streaming/transition2,cea-11,joint,ambiguous,1,0.0,5.410379382462122,0.9990009799999997,0.011582902361780037,1.9999999999999998e-05,0.9990199999999998
streaming/transition3,cea-11,joint,ambiguous,1,0.0,5.410379382462122,0.9990009799999997,0.011582902361780037,1.9999999999999998e-05,0.9990199999999998
fixed/absolute,cea-11,joint,ambiguous,1,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/present,cea-11,joint,ambiguous,1,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/recency,cea-11,joint,ambiguous,1,0.0,6.907755278982137,1.90245,0.38625940550147086,0.001,0.951
fixed/reference,cea-11,joint,ambiguous,1,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/transition1,cea-11,joint,ambiguous,1,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/transition2,cea-11,joint,ambiguous,1,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/transition3,cea-11,joint,ambiguous,1,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
oracle-boundary/absolute,cea-11,joint,ambiguous,1,0.0,0.69410764165507,0.50000048,0.7038282854721148,1.9999999999999998e-05,0.4995199999999999
oracle-boundary/present,cea-11,joint,ambiguous,1,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
oracle-boundary/recency,cea-11,joint,ambiguous,1,1.0,3.4789982477094417,0.95245,0.38625940550147086,0.001,0.951
oracle-boundary/reference,cea-11,joint,ambiguous,1,0.0,0.69410764165507,0.50000048,0.7038282854721148,1.9999999999999998e-05,0.4995199999999999
oracle-boundary/transition1,cea-11,joint,ambiguous,1,0.0,0.69410764165507,0.50000048,0.7038282854721148,1.9999999999999998e-05,0.4995199999999999
oracle-boundary/transition2,cea-11,joint,ambiguous,1,0.0,0.69410764165507,0.50000048,0.7038282854721148,1.9999999999999998e-05,0.4995199999999999
oracle-boundary/transition3,cea-11,joint,ambiguous,1,0.0,0.69410764165507,0.50000048,0.7038282854721148,1.9999999999999998e-05,0.4995199999999999
map/absolute,cea-12,detached,intact,0,1.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
map/present,cea-12,detached,intact,0,1.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
map/recency,cea-12,detached,intact,0,0.0,6.907755278982137,1.90245,0.38625940550147086,0.001,0.951
map/reference,cea-12,detached,intact,0,1.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
map/transition1,cea-12,detached,intact,0,0.0,10.819778284410283,1.99800098,0.011582902361779817,2e-05,0.99902
map/transition2,cea-12,detached,intact,0,1.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
map/transition3,cea-12,detached,intact,0,1.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
mixture/absolute,cea-12,detached,intact,0,0.0,+Infinity,2.0,-0.0,1.0,1.0
mixture/present,cea-12,detached,intact,0,0.0,+Infinity,2.0,-0.0,1.0,1.0
mixture/recency,cea-12,detached,intact,0,0.0,+Infinity,2.0,-0.0,1.0,1.0
mixture/reference,cea-12,detached,intact,0,0.0,+Infinity,2.0,-0.0,1.0,1.0
mixture/transition1,cea-12,detached,intact,0,0.0,+Infinity,2.0,-0.0,1.0,1.0
mixture/transition2,cea-12,detached,intact,0,0.0,+Infinity,2.0,-0.0,1.0,1.0
mixture/transition3,cea-12,detached,intact,0,0.0,+Infinity,2.0,-0.0,1.0,1.0
repaired/absolute,cea-12,detached,intact,0,1.0,0.0009804805139616427,9.800000000392828e-07,0.011582902361780037,1.9999999999999998e-05,0.9990199999999998
repaired/present,cea-12,detached,intact,0,1.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
repaired/recency,cea-12,detached,intact,0,1.0,0.05024121643674679,0.0024500000000000632,0.38625940550147086,0.001,0.951
repaired/reference,cea-12,detached,intact,0,1.0,0.0009804805139616427,9.800000000392828e-07,0.011582902361780037,1.9999999999999998e-05,0.9990199999999998
repaired/transition1,cea-12,detached,intact,0,1.0,0.4302562355588815,0.24385042726923678,0.657571301270079,1.9999999999999998e-05,0.6503424325151765
repaired/transition2,cea-12,detached,intact,0,1.0,0.0009804805139616427,9.800000000392828e-07,0.011582902361780037,1.9999999999999998e-05,0.9990199999999998
repaired/transition3,cea-12,detached,intact,0,1.0,0.0009804805139616427,9.800000000392828e-07,0.011582902361780037,1.9999999999999998e-05,0.9990199999999998
streaming/absolute,cea-12,detached,intact,0,1.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
streaming/present,cea-12,detached,intact,0,1.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
streaming/recency,cea-12,detached,intact,0,1.0,0.05024121643674679,0.0024500000000000632,0.38625940550147086,0.001,0.951
streaming/reference,cea-12,detached,intact,0,1.0,0.0009804805139616427,9.800000000392828e-07,0.011582902361780037,1.9999999999999998e-05,0.9990199999999998
streaming/transition1,cea-12,detached,intact,0,0.0,10.819778284410283,1.99800098,0.011582902361779817,2e-05,0.99902
streaming/transition2,cea-12,detached,intact,0,1.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
streaming/transition3,cea-12,detached,intact,0,1.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/absolute,cea-12,detached,intact,0,1.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/present,cea-12,detached,intact,0,1.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/recency,cea-12,detached,intact,0,1.0,1.0293194621721604,0.5694812499999999,1.5615080942797084,0.001,0.35724999999999996
fixed/reference,cea-12,detached,intact,0,1.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/transition1,cea-12,detached,intact,0,1.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/transition2,cea-12,detached,intact,0,1.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/transition3,cea-12,detached,intact,0,1.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
oracle-boundary/absolute,cea-12,detached,intact,0,1.0,0.0009804805139616427,9.800000000392828e-07,0.011582902361780037,1.9999999999999998e-05,0.9990199999999998
oracle-boundary/present,cea-12,detached,intact,0,1.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
oracle-boundary/recency,cea-12,detached,intact,0,1.0,0.05024121643674679,0.0024500000000000632,0.38625940550147086,0.001,0.951
oracle-boundary/reference,cea-12,detached,intact,0,1.0,0.0009804805139616427,9.800000000392828e-07,0.011582902361780037,1.9999999999999998e-05,0.9990199999999998
oracle-boundary/transition1,cea-12,detached,intact,0,1.0,0.69410764165507,0.50000048,0.7038282854721148,1.9999999999999998e-05,0.4995199999999999
oracle-boundary/transition2,cea-12,detached,intact,0,1.0,0.0009804805139616427,9.800000000392828e-07,0.011582902361780037,1.9999999999999998e-05,0.9990199999999998
oracle-boundary/transition3,cea-12,detached,intact,0,1.0,0.0009804805139616427,9.800000000392828e-07,0.011582902361780037,1.9999999999999998e-05,0.9990199999999998
map/absolute,cea-12,detached,intact,1,1.0,0.0009804805139614205,9.800000000392828e-07,0.011582902361779817,2e-05,0.99902
map/present,cea-12,detached,intact,1,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
map/recency,cea-12,detached,intact,1,1.0,0.05024121643674679,0.0024500000000000632,0.38625940550147086,0.001,0.951
map/reference,cea-12,detached,intact,1,1.0,0.0009804805139614205,9.800000000392828e-07,0.011582902361779817,2e-05,0.99902
map/transition1,cea-12,detached,intact,1,1.0,0.0009804805139614205,9.800000000392828e-07,0.011582902361779817,2e-05,0.99902
map/transition2,cea-12,detached,intact,1,1.0,0.0009804805139614205,9.800000000392828e-07,0.011582902361779817,2e-05,0.99902
map/transition3,cea-12,detached,intact,1,1.0,0.0009804805139614205,9.800000000392828e-07,0.011582902361779817,2e-05,0.99902
mixture/absolute,cea-12,detached,intact,1,0.0,+Infinity,2.0,-0.0,1.0,1.0
mixture/present,cea-12,detached,intact,1,0.0,+Infinity,2.0,-0.0,1.0,1.0
mixture/recency,cea-12,detached,intact,1,0.0,+Infinity,2.0,-0.0,1.0,1.0
mixture/reference,cea-12,detached,intact,1,0.0,+Infinity,2.0,-0.0,1.0,1.0
mixture/transition1,cea-12,detached,intact,1,0.0,+Infinity,2.0,-0.0,1.0,1.0
mixture/transition2,cea-12,detached,intact,1,0.0,+Infinity,2.0,-0.0,1.0,1.0
mixture/transition3,cea-12,detached,intact,1,0.0,+Infinity,2.0,-0.0,1.0,1.0
repaired/absolute,cea-12,detached,intact,1,1.0,0.0009804805139614205,9.800000000392828e-07,0.011582902361779817,2e-05,0.99902
repaired/present,cea-12,detached,intact,1,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
repaired/recency,cea-12,detached,intact,1,1.0,0.05024121643674679,0.0024500000000000632,0.38625940550147086,0.001,0.951
repaired/reference,cea-12,detached,intact,1,1.0,0.0009804805139614205,9.800000000392828e-07,0.011582902361779817,2e-05,0.99902
repaired/transition1,cea-12,detached,intact,1,1.0,0.29979292447268174,0.13369498696300908,0.5820865758021966,2e-05,0.7409716418897531
repaired/transition2,cea-12,detached,intact,1,1.0,0.0009804805139614205,9.800000000392828e-07,0.011582902361779817,2e-05,0.99902
repaired/transition3,cea-12,detached,intact,1,1.0,0.0009804805139614205,9.800000000392828e-07,0.011582902361779817,2e-05,0.99902
streaming/absolute,cea-12,detached,intact,1,1.0,0.0009804805139614205,9.800000000392828e-07,0.011582902361779817,2e-05,0.99902
streaming/present,cea-12,detached,intact,1,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
streaming/recency,cea-12,detached,intact,1,1.0,0.05024121643674679,0.0024500000000000632,0.38625940550147086,0.001,0.951
streaming/reference,cea-12,detached,intact,1,1.0,0.0009804805139614205,9.800000000392828e-07,0.011582902361779817,2e-05,0.99902
streaming/transition1,cea-12,detached,intact,1,1.0,0.0009804805139614205,9.800000000392828e-07,0.011582902361779817,2e-05,0.99902
streaming/transition2,cea-12,detached,intact,1,1.0,0.0009804805139614205,9.800000000392828e-07,0.011582902361779817,2e-05,0.99902
streaming/transition3,cea-12,detached,intact,1,1.0,0.0009804805139614205,9.800000000392828e-07,0.011582902361779817,2e-05,0.99902
fixed/absolute,cea-12,detached,intact,1,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/present,cea-12,detached,intact,1,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/recency,cea-12,detached,intact,1,0.0,1.0293194621721604,0.5694812499999999,1.5615080942797084,0.001,0.35724999999999996
fixed/reference,cea-12,detached,intact,1,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/transition1,cea-12,detached,intact,1,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/transition2,cea-12,detached,intact,1,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/transition3,cea-12,detached,intact,1,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
oracle-boundary/absolute,cea-12,detached,intact,1,1.0,0.0009804805139614205,9.800000000392828e-07,0.011582902361779817,2e-05,0.99902
oracle-boundary/present,cea-12,detached,intact,1,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
oracle-boundary/recency,cea-12,detached,intact,1,1.0,0.05024121643674679,0.0024500000000000632,0.38625940550147086,0.001,0.951
oracle-boundary/reference,cea-12,detached,intact,1,1.0,0.0009804805139614205,9.800000000392828e-07,0.011582902361779817,2e-05,0.99902
oracle-boundary/transition1,cea-12,detached,intact,1,0.0,0.69410764165507,0.50000048,0.7038282854721148,1.9999999999999998e-05,0.4995199999999999
oracle-boundary/transition2,cea-12,detached,intact,1,1.0,0.0009804805139614205,9.800000000392828e-07,0.011582902361779817,2e-05,0.99902
oracle-boundary/transition3,cea-12,detached,intact,1,1.0,0.0009804805139614205,9.800000000392828e-07,0.011582902361779817,2e-05,0.99902
map/absolute,cea-12,legato,intact,0,1.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
map/present,cea-12,legato,intact,0,1.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
map/recency,cea-12,legato,intact,0,0.0,6.907755278982137,1.90245,0.38625940550147086,0.001,0.951
map/reference,cea-12,legato,intact,0,1.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
map/transition1,cea-12,legato,intact,0,0.0,10.819778284410283,1.99800098,0.011582902361779817,2e-05,0.99902
map/transition2,cea-12,legato,intact,0,1.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
map/transition3,cea-12,legato,intact,0,1.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
mixture/absolute,cea-12,legato,intact,0,0.0,1.8888866832390865,1.4177605089744452,0.5093578510130167,0.8350365716592743,0.8350365716592743
mixture/present,cea-12,legato,intact,0,0.0,2.7837878439188724,1.5821666260129201,0.6564901851360412,0.8350365716592743,0.8350365716592743
mixture/recency,cea-12,legato,intact,0,0.0,1.8522526923053424,1.4084030767742393,0.5099627171337694,0.835198239052396,0.835198239052396
mixture/reference,cea-12,legato,intact,0,0.0,1.8888866832390865,1.4177605089744452,0.5093578510130167,0.8350365716592743,0.8350365716592743
mixture/transition1,cea-12,legato,intact,0,0.0,2.4218869220642505,1.5334396393363319,0.5633889503277302,0.8350365716592743,0.8350365716592743
mixture/transition2,cea-12,legato,intact,0,0.0,1.8029919563825572,1.3948366638612741,0.44968127637091293,0.8350365716592743,0.8350365716592743
mixture/transition3,cea-12,legato,intact,0,0.0,1.8888866832390865,1.4177605089744452,0.5093578510130167,0.8350365716592743,0.8350365716592743
repaired/absolute,cea-12,legato,intact,0,1.0,0.0009804805139616427,9.800000000392828e-07,0.011582902361780037,1.9999999999999998e-05,0.9990199999999998
repaired/present,cea-12,legato,intact,0,1.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
repaired/recency,cea-12,legato,intact,0,1.0,0.05024121643674679,0.0024500000000000632,0.38625940550147086,0.001,0.951
repaired/reference,cea-12,legato,intact,0,1.0,0.0009804805139616427,9.800000000392828e-07,0.011582902361780037,1.9999999999999998e-05,0.9990199999999998
repaired/transition1,cea-12,legato,intact,0,1.0,0.5272137609880784,0.3350088467395347,0.6872577780910734,1.9999999999999998e-05,0.5902472506386878
repaired/transition2,cea-12,legato,intact,0,1.0,0.0009804805139616427,9.800000000392828e-07,0.011582902361780037,1.9999999999999998e-05,0.9990199999999998
repaired/transition3,cea-12,legato,intact,0,1.0,0.0009804805139616427,9.800000000392828e-07,0.011582902361780037,1.9999999999999998e-05,0.9990199999999998
streaming/absolute,cea-12,legato,intact,0,1.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
streaming/present,cea-12,legato,intact,0,1.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
streaming/recency,cea-12,legato,intact,0,1.0,1.0293194621721604,0.5694812499999999,1.5615080942797084,0.001,0.35724999999999996
streaming/reference,cea-12,legato,intact,0,1.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
streaming/transition1,cea-12,legato,intact,0,1.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
streaming/transition2,cea-12,legato,intact,0,1.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
streaming/transition3,cea-12,legato,intact,0,1.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/absolute,cea-12,legato,intact,0,1.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/present,cea-12,legato,intact,0,1.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/recency,cea-12,legato,intact,0,1.0,1.0293194621721604,0.5694812499999999,1.5615080942797084,0.001,0.35724999999999996
fixed/reference,cea-12,legato,intact,0,1.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/transition1,cea-12,legato,intact,0,1.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/transition2,cea-12,legato,intact,0,1.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/transition3,cea-12,legato,intact,0,1.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
oracle-boundary/absolute,cea-12,legato,intact,0,1.0,0.0009804805139616427,9.800000000392828e-07,0.011582902361780037,1.9999999999999998e-05,0.9990199999999998
oracle-boundary/present,cea-12,legato,intact,0,1.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
oracle-boundary/recency,cea-12,legato,intact,0,1.0,0.05024121643674679,0.0024500000000000632,0.38625940550147086,0.001,0.951
oracle-boundary/reference,cea-12,legato,intact,0,1.0,0.0009804805139616427,9.800000000392828e-07,0.011582902361780037,1.9999999999999998e-05,0.9990199999999998
oracle-boundary/transition1,cea-12,legato,intact,0,1.0,0.69410764165507,0.50000048,0.7038282854721148,1.9999999999999998e-05,0.4995199999999999
oracle-boundary/transition2,cea-12,legato,intact,0,1.0,0.0009804805139616427,9.800000000392828e-07,0.011582902361780037,1.9999999999999998e-05,0.9990199999999998
oracle-boundary/transition3,cea-12,legato,intact,0,1.0,0.0009804805139616427,9.800000000392828e-07,0.011582902361780037,1.9999999999999998e-05,0.9990199999999998
map/absolute,cea-12,legato,intact,1,1.0,0.0009804805139614205,9.800000000392828e-07,0.011582902361779817,2e-05,0.99902
map/present,cea-12,legato,intact,1,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
map/recency,cea-12,legato,intact,1,1.0,0.05024121643674679,0.0024500000000000632,0.38625940550147086,0.001,0.951
map/reference,cea-12,legato,intact,1,1.0,0.0009804805139614205,9.800000000392828e-07,0.011582902361779817,2e-05,0.99902
map/transition1,cea-12,legato,intact,1,1.0,0.0009804805139614205,9.800000000392828e-07,0.011582902361779817,2e-05,0.99902
map/transition2,cea-12,legato,intact,1,1.0,0.0009804805139614205,9.800000000392828e-07,0.011582902361779817,2e-05,0.99902
map/transition3,cea-12,legato,intact,1,1.0,0.0009804805139614205,9.800000000392828e-07,0.011582902361779817,2e-05,0.99902
mixture/absolute,cea-12,legato,intact,1,0.0,1.8894926528956795,1.418082849166352,0.5091584638251823,0.8351365042101916,0.8351365042101916
mixture/present,cea-12,legato,intact,1,0.0,2.7843938135754653,1.5823981293491869,0.6562016672262083,0.8351365042101916,0.8351365042101916
mixture/recency,cea-12,legato,intact,1,0.0,1.8528586619619356,1.4087301134091295,0.5097628462970246,0.8352980736674548,0.8352980736674548
mixture/reference,cea-12,legato,intact,1,0.0,1.8894926528956795,1.418082849166352,0.5091584638251823,0.8351365042101916,0.8351365042101916
mixture/transition1,cea-12,legato,intact,1,0.0,2.3725617435047637,1.5247713779470704,0.5622027852072629,0.8351365042101916,0.8351365042101916
mixture/transition2,cea-12,legato,intact,1,0.0,1.8035979260391501,1.39517034455314,0.4495180404221378,0.8351365042101916,0.8351365042101916
mixture/transition3,cea-12,legato,intact,1,0.0,1.8894926528956795,1.418082849166352,0.5091584638251823,0.8351365042101916,0.8351365042101916
repaired/absolute,cea-12,legato,intact,1,1.0,0.0009804805139614205,9.800000000392828e-07,0.011582902361779817,2e-05,0.99902
repaired/present,cea-12,legato,intact,1,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
repaired/recency,cea-12,legato,intact,1,1.0,0.05024121643674679,0.0024500000000000632,0.38625940550147086,0.001,0.951
repaired/reference,cea-12,legato,intact,1,1.0,0.0009804805139614205,9.800000000392828e-07,0.011582902361779817,2e-05,0.99902
repaired/transition1,cea-12,legato,intact,1,1.0,0.42355874981829145,0.23778461408291074,0.6548051799963237,1.9999999999999998e-05,0.6547127102837654
repaired/transition2,cea-12,legato,intact,1,1.0,0.0009804805139614205,9.800000000392828e-07,0.011582902361779817,2e-05,0.99902
repaired/transition3,cea-12,legato,intact,1,1.0,0.0009804805139614205,9.800000000392828e-07,0.011582902361779817,2e-05,0.99902
streaming/absolute,cea-12,legato,intact,1,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
