stratum,group_id,length,family,query_n,group_n,max_pair_n,available_pair_n,queries_all_max_pairs_available,queries_with_tied_exact_absent_maxima,queries_any_alternate_reference_max,pairs_all_12_equal,queries_any_all_12_equal,queries_all_all_12_equal,pairs_only_cost_timing_differ,queries_any_only_cost_timing_differ,queries_all_only_cost_timing_differ,pairs_other_differences,queries_any_other_differences,queries_all_other_differences,pairs_unavailable,queries_any_unavailable,queries_all_unavailable,outcome_true_singleton,outcome_wrong_singleton,outcome_multiple_candidates,outcome_none,queries_any_ten_equal,queries_all_ten_equal,absent_false_accept_queries,true_vs_absent_max_score_near_queries,queries_with_extra_score_near_maxima,true_margin_min,true_margin_median,true_margin_max,absent_margin_min,absent_margin_median,absent_margin_max,true_minus_absent_max_min,true_minus_absent_max_median,true_minus_absent_max_max
group_id+length+family,e11,10,delete_timing,2,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,2,0,0,0,0,0,-0.2883428671886499,-0.2883428671199093,-0.28834286705116874,-4.77431635969352,-4.138481177257333,-3.5026459948211466,3.2143031276324967,3.850138310137424,4.485973492642351
group_id+length+family,e11,10,delete_transpose,2,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,2,0,0,0,0,0,-0.2882967363487552,-0.2882967363487552,-0.2882967363487552,-4.77431634286177,-4.13845810264787,-3.5025998624339696,3.2143031260852144,3.8501613662991145,4.486019606513015
group_id+length+family,e11,10,delete_two,2,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,2,0,0,0,0,0,-1.2823601319013775,-1.2823601319013775,-1.2823601319013775,-6.228728624478514,-5.563547342238289,-4.8983660599980645,3.616005928096687,4.2811872103369115,4.946368492577136
group_id+length+family,e11,10,detune,2,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,2,0,0,0,0,0,-0.7345351786726155,-0.7345350816025809,-0.7345349845325462,-4.330019920878163,-3.9787479934059613,-3.6274760659337595,2.892940887261144,3.2442129118033805,3.595484936345617
group_id+length+family,e11,10,exact,2,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0.7115440566763187,0.7115440566763187,0.7115440566763187,-4.330019920878163,-3.255708375731494,-2.1813968305848253,2.892940887261144,3.967252432407813,5.041563977554482
group_id+length+family,e11,10,insert,2,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,2,0,0,0,0,0,-0.6671202453774203,-0.6671202453774203,-0.6671202453774203,-5.4603840299375275,-4.510191639291729,-3.55999924864593,2.8928790032685097,3.8430713939143084,4.793263784560107
group_id+length+family,e11,10,legitimate_rest,2,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0.7114110501037114,0.7114111402837846,0.7114112304638578,-4.330142953270579,-3.255836305033932,-2.1815296567972844,2.892940887261142,3.9672474453177164,5.041554003374291
group_id+length+family,e11,10,mask_absent,2,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,2,0,0,0,0,0,-0.5384654606956776,-0.5384654606956776,-0.5384654606956776,-5.0244850843097515,-4.388626836318963,-3.7527685883281734,3.214303127632496,3.850161375623285,4.486019623614074
group_id+length+family,e11,10,mask_present,2,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,2,0,0,0,0,0,-0.5384654606956776,-0.5384654606956776,-0.5384654606956776,-5.0244850843097515,-4.388626836318963,-3.7527685883281734,3.214303127632496,3.850161375623285,4.486019623614074
group_id+length+family,e11,10,merged,2,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,2,0,0,0,0,0,-1.560325381175737,-1.560325381175737,-1.560325381175737,-6.506275340515631,-4.937301842869855,-3.3683283452240804,1.8080029640483435,3.376976461694119,4.945949959339894
group_id+length+family,e11,10,substitute,2,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,2,0,0,0,0,0,-1.8041922071645526,-1.8041922071645526,-1.8041922071645526,-6.138527126605267,-5.578511230701158,-5.018495334797049,3.2143031276324967,3.7743190235366053,4.334334919440714
group_id+length+family,e11,10,timing,2,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0.7114997462070356,0.7114997462730637,0.7114997463390917,-4.330019920878163,-3.255730530966135,-2.1814411410541066,2.892940887261142,3.9672302772391985,5.041519667217255
group_id+length+family,e11,10,transpose,2,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0.7115440566763187,0.7115440566763187,0.7115440566763187,-4.330019920878163,-3.2557083749852795,-2.181396829092396,2.8929408857687147,3.9672524316615982,5.041563977554482
group_id+length+family,e11,10,weak_present,2,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,2,0,0,0,0,0,-0.2882967363487552,-0.2882967363487552,-0.2882967363487552,-4.774316359962828,-4.13845811197204,-3.502599863981251,3.214303127632496,3.8501613756232844,4.486019623614073
group_id+length+family,e12,4,delete_closed,2,1,3,3,2,1,0,0,0,0,1,1,1,2,1,1,0,0,0,0,0,0,2,1,1,0,1,0,-0.1261431689375314,-0.1261431689375314,-0.1261431689375314,-4.946547985691241,-2.536345577283484,-0.12614316887572663,-6.180478351325291e-11,2.4102024083459526,4.82040481675371
group_id+length+family,e12,4,delete_detune,2,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,2,0,0,0,0,1,-4.946186356287848,-4.946186356287848,-4.946186356287848,-4.946426952650473,-4.946426952607322,-4.946426952564171,0.0002405962763232239,0.00024059631947404014,0.0002405963626248564
group_id+length+family,e12,4,delete_insert,2,1,2,2,2,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,2,1,1,0,0,0,-3.891833995821247,-3.891833995821247,-3.891833995821247,-4.849060650500444,-4.370696180578808,-3.8923317106571718,0.0004977148359248673,0.47886218475756115,0.9572266546791974
group_id+length+family,e12,4,delete_rest,2,1,2,2,2,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,2,1,1,0,0,1,-0.1259876330312455,-0.1259876330312455,-0.1259876330312455,-4.946789066291311,-2.53663720707924,-0.12648534786716858,0.000497714835923091,2.4106495740479943,4.8208014332600655
group_id+length+family,e12,4,delete_timing,2,1,2,2,2,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,2,1,1,0,0,1,-0.1260187402246089,-0.1260187402246089,-0.1260187402246089,-4.946859057463399,-2.5367188634480815,-0.12657866943276375,0.0005599292081548413,2.4107001232234726,4.82084031723879
group_id+length+family,e12,4,delete_transpose,2,1,2,2,2,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,2,1,1,0,0,1,-0.1259876330312455,-0.1259876330312455,-0.1259876330312455,-4.946789166400994,-2.5366372571340814,-0.12648534786716858,0.000497714835923091,2.410649624102836,4.820801533369749
group_id+length+family,e12,4,delete_two,2,1,5,5,2,1,0,4,1,1,0,0,0,1,1,1,0,0,0,0,0,0,2,1,1,0,1,0,-2.5971884056580468,-2.5971884056580468,-2.5971884056580468,-2.5971884056580468,-1.5460426040485933,-0.4948968024391398,-2.102291603218907,-1.0511458016094535,0.0
group_id+length+family,e12,4,detune,2,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,2,0,0,0,0,0,-1.2328852904313212,-1.2328852904313212,-1.2328852904313212,-8.712032719423057,-6.781199095861843,-4.850365472300629,3.6174801818693076,5.548313805430521,7.479147428991735
group_id+length+family,e12,4,exact,2,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,2.382312863856603,2.382312863856603,2.382312863856603,-3.891833995821247,-3.891833995821247,-3.891833995821247,6.27414685967785,6.27414685967785,6.27414685967785
group_id+length+family,e12,4,insert,2,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,2,0,0,0,0,0,-0.6363747907869932,-0.6363747907869932,-0.6363747907869932,-6.227696119730313,-5.240213868925999,-4.252731618121686,3.616356827334693,4.603839078139006,5.5913213289433195
group_id+length+family,e12,4,legitimate_rest,2,1,2,2,2,0,2,0,0,0,0,0,0,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,2.38218362510559,2.38218362510559,2.38218362510559,-3.891906579072457,-3.891906579072457,-3.891906579072457,6.274090204178047,6.274090204178047,6.274090204178047
group_id+length+family,e12,4,mask_absent,2,1,2,2,2,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,2,1,1,0,0,1,-0.7514094438985524,-0.7514094438985524,-0.7514094438985524,-5.572210876813412,-3.1620590177739447,-0.7519071587344772,0.0004977148359248673,2.4106495738753924,4.82080143291486
group_id+length+family,e12,4,mask_present,2,1,2,2,2,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,2,1,1,0,0,1,-0.7514094438985524,-0.7514094438985524,-0.7514094438985524,-5.572210876813412,-3.1620590177739447,-0.7519071587344772,0.0004977148359248673,2.4106495738753924,4.82080143291486
group_id+length+family,e12,4,merged,2,1,8,8,2,2,2,8,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,2,0,-3.431084153481123,-3.431084153481123,-3.431084153481123,-3.431084153481123,-3.431084153481123,-3.431084153481123,0.0,0.0,0.0
group_id+length+family,e12,4,substitute,2,1,2,2,2,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,2,1,1,0,0,0,-3.891833995821247,-3.891833995821247,-3.891833995821247,-8.712394152404347,-6.302191842050489,-3.891989531696632,0.00015553587538530422,2.410357846229242,4.820560156583099
group_id+length+family,e12,4,timing,2,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,2.38223670534677,2.38223670534677,2.38223670534677,-3.891888433456576,-3.891888433456576,-3.891888433456576,6.274125138803346,6.274125138803346,6.274125138803346
group_id+length+family,e12,4,transpose,2,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,2.382312863856603,2.382312863856603,2.382312863856603,-3.891833995821247,-3.891833995821247,-3.891833995821247,6.27414685967785,6.27414685967785,6.27414685967785
group_id+length+family,e12,4,weak_present,2,1,2,2,2,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,2,1,1,0,0,1,-0.1259876330312455,-0.1259876330312455,-0.1259876330312455,-4.946789066291311,-2.53663720707924,-0.12648534786716858,0.000497714835923091,2.4106495740479943,4.8208014332600655
group_id+length+family,e13,6,delete_closed,2,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,0,0,0,1,0,0,1,0,0,0,0,0,-3.9854629818592e-08,-1.9881507107299967e-08,9.161560399206792e-11,-5.785654832866442,-5.22857826415912,-4.6715016954517985,4.671501655597169,5.228578244277613,5.785654832958057
group_id+length+family,e13,6,delete_detune,2,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,2,0,0,0,0,0,-2.8919187308480883,-2.8919187141905898,-2.8919186975330913,-5.785209593319774,-5.2284306280534105,-4.671651662787047,1.779732965253956,2.3365119138628208,2.8932908624716855
group_id+length+family,e13,6,delete_insert,2,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,2,0,0,0,0,1,-2.5188585375905657,-2.5188585375905657,-2.5188585375905657,-8.304513370548623,-7.520091484176533,-6.735669597804444,4.216811060213878,5.001232946585967,5.785654832958056
group_id+length+family,e13,6,delete_rest,2,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,0,0,0,2,0,0,0,0,0,0,0,1,0.0002135100121058997,0.0002135100121058997,0.0002135100121058997,-5.785441322945951,-5.228546492833901,-4.671651662721851,4.671865172733957,5.228760002846007,5.785654832958057
group_id+length+family,e13,6,delete_timing,2,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0.00013419823631544148,0.00013419829540683992,0.00013419835449823836,-5.785520634721742,-5.2285861487543945,-4.671651662787047,4.6717858611415455,5.228720347049801,5.785654832958057
group_id+length+family,e13,6,delete_transpose,2,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0.0002135100121058997,0.0002135100121058997,0.0002135100121058997,-5.785441336205652,-5.228544745904821,-4.6716481556039895,4.671861665616095,5.228758255916927,5.785654846217758
group_id+length+family,e13,6,delete_two,2,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,2,0,0,0,0,0,-1.652695448501989,-1.652695448501989,-1.652695448501989,-7.047907211221817,-6.401658619225447,-5.755410027229076,4.102714578727087,4.748963170723458,5.395211762719828
group_id+length+family,e13,6,detune,2,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,2,0,0,0,0,0,-0.7408156283254179,-0.7408156127015575,-0.7408155970776971,-3.1520343733186422,-2.8357637024679496,-2.519493031617257,1.77867743453956,2.094948089766392,2.4112187449932243
group_id+length+family,e13,6,exact,2,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,1.6693163903768156,1.6693163903768156,1.6693163903768156,-3.1522517235516014,-2.8357137540482102,-2.519175784544819,4.188492174921635,4.505030144425026,4.821568113928417
group_id+length+family,e13,6,insert,2,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,2,0,0,0,0,0,-0.49210226811220714,-0.49210226811220714,-0.49210226811220714,-5.313508307929165,-4.834460569554688,-4.35541283118021,3.863310563068003,4.342358301442481,4.821406039816958
group_id+length+family,e13,6,legitimate_rest,2,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,1.6691874310778818,1.6691874311527908,1.6691874312276997,-3.1523806828505343,-2.835773276669439,-2.5191658704883437,4.1883533017160435,4.50496070782223,4.821568113928416
group_id+length+family,e13,6,mask_absent,2,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,2,0,0,0,0,1,-0.4167343638994332,-0.4167343638994332,-0.4167343638994332,-6.202389196857489,-5.64549436674544,-5.0885995366333905,4.671865172733957,5.228760002846006,5.7856548329580555
group_id+length+family,e13,6,mask_present,2,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,2,0,0,0,0,1,-0.4167343638994332,-0.4167343638994332,-0.4167343638994332,-6.202389196857489,-5.64549436674544,-5.0885995366333905,4.671865172733957,5.228760002846006,5.7856548329580555
group_id+length+family,e13,6,merged,2,1,2,2,2,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,2,1,1,0,0,0,-2.891920717814262,-2.522476807505048,-2.1530328971958337,-8.28751710504022,-5.220450007898562,-2.153382910756905,0.00035001356107144943,2.6979732003935144,5.395596387225957
group_id+length+family,e13,6,substitute,2,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,2,0,0,0,0,1,-2.5188585375905657,-2.5188585375905657,-2.5188585375905657,-7.946061607189897,-7.34086560249717,-6.735669597804444,4.216811060213878,4.822007064906605,5.427203069599331
group_id+length+family,e13,6,timing,2,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,1.6692425397047241,1.6692425397597468,1.6692425398147694,-3.152325574223693,-2.83579033521306,-2.5192550962024267,4.188497636017196,4.505032874972807,4.821568113928417
group_id+length+family,e13,6,transpose,2,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,1.6693163903768156,1.6693163903768156,1.6693163903768156,-3.1522517359885054,-2.835712768882642,-2.5191738017767786,4.188490192153594,4.505029159259458,4.821568126365321
group_id+length+family,e13,6,weak_present,2,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,0,0,0,2,0,0,0,0,0,0,0,1,0.0002135100121058997,0.0002135100121058997,0.0002135100121058997,-5.785441322945951,-5.228546492833901,-4.671651662721851,4.671865172733957,5.228760002846007,5.785654832958057
group_id+length+family,e14,8,delete_closed,2,1,2,2,2,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,-0.11405185992548006,-0.11405161698613853,-0.114051374046797,-0.11405210281602152,-0.11405198139782868,-0.11405185997963585,2.428905414575411e-07,3.64411690156885e-07,4.85932838856229e-07
group_id+length+family,e14,8,delete_detune,2,1,2,2,2,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,2,1,1,0,0,0,-2.179621071238822,-2.1796209323435036,-2.1796207934481853,-2.1798543254672342,-2.179854186653319,-2.179854047839404,0.00023325422841224963,0.00023325430981557815,0.00023325439121890668
group_id+length+family,e14,8,delete_insert,2,1,2,2,2,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,-2.0065377986593482,-2.0065377986593482,-2.0065377986593482,-2.0067710528877605,-2.0067710528877605,-2.0067710528877605,0.00023325422841224963,0.00023325422841224963,0.00023325422841224963
group_id+length+family,e14,8,delete_rest,2,1,2,2,2,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,-0.1138074289089932,-0.1138074289089932,-0.1138074289089932,-0.11404068313740545,-0.11404068313740545,-0.11404068313740545,0.00023325422841224963,0.00023325422841224963,0.00023325422841224963
group_id+length+family,e14,8,delete_timing,2,1,2,2,2,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,-0.11386574250433057,-0.11386574250433057,-0.11386574250433057,-0.11409899673274282,-0.11409899673274282,-0.11409899673274282,0.00023325422841224963,0.00023325422841224963,0.00023325422841224963
group_id+length+family,e14,8,delete_transpose,2,1,2,2,2,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,-0.1138074289089932,-0.1138074289089932,-0.1138074289089932,-0.11404068326748451,-0.11403995429219194,-0.11403922531689936,0.00023179640790615963,0.00023252538319873395,0.00023325435849130827
group_id+length+family,e14,8,delete_two,2,1,2,2,2,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,-1.3553342747708736,-1.3553342747708736,-1.3553342747708736,-1.3555831321424812,-1.3555831321424812,-1.3555831321424812,0.00024885737160751376,0.00024885737160751376,0.00024885737160751376
group_id+length+family,e14,8,detune,2,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,2,0,0,0,0,0,-0.6708269272669778,-0.6708267946293418,-0.6708266619917058,-4.286350949422047,-4.179467683505902,-4.072584417589757,3.4017577555980516,3.5086408888765606,3.6155240221550695
group_id+length+family,e14,8,exact,2,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,1.1367723002663563,1.1367723002663563,1.1367723002663563,-2.478751721888713,-2.242761387388237,-2.0067710528877605,3.143543353154117,3.379533687654593,3.6155240221550695
group_id+length+family,e14,8,insert,2,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,2,0,0,0,0,0,-0.5467038733962593,-0.5467038733962593,-0.5467038733962593,-4.1621818376782596,-3.8313698953251185,-3.5005579529719775,2.953854079575718,3.2846660219288593,3.6154779642820003
group_id+length+family,e14,8,legitimate_rest,2,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,1.1366429683735007,1.1366430803521537,1.1366431923308067,-2.478884047134027,-2.2428906641425392,-2.0068972811510513,3.143540473481858,3.379533744494693,3.615527015507528
group_id+length+family,e14,8,mask_absent,2,1,2,2,2,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,-0.4265183343426475,-0.4265183343426475,-0.4265183343426475,-0.42675158857105977,-0.42675158857105977,-0.42675158857105977,0.00023325422841224963,0.00023325422841224963,0.00023325422841224963
group_id+length+family,e14,8,mask_present,2,1,2,2,2,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,-0.4265183343426475,-0.4265183343426475,-0.4265183343426475,-0.42675158857105977,-0.42675158857105977,-0.42675158857105977,0.00023325422841224963,0.00023325422841224963,0.00023325422841224963
group_id+length+family,e14,8,merged,2,1,2,2,2,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,2,1,1,0,1,0,-2.1796224498537224,-1.946170308274386,-1.7127181666950495,-2.179619229191804,-1.9461686979434267,-1.7127181666950495,-3.220661918490464e-06,-1.610330959245232e-06,0.0
group_id+length+family,e14,8,substitute,2,1,2,2,2,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,2,1,1,0,0,0,-2.0065377986593482,-2.0065377986593482,-2.0065377986593482,-2.4790778010277617,-2.242924426957761,-2.0067710528877605,0.00023325422841224963,0.23638662829841284,0.4725400023684134
group_id+length+family,e14,8,timing,2,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,1.1367169122622887,1.1367169122622887,1.1367169122622887,-2.4788071100482423,-2.242818238265669,-2.006829366483096,3.1435462787453847,3.379535150527958,3.615524022310531
group_id+length+family,e14,8,transpose,2,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,1.1367723002663563,1.1367723002663563,1.1367723002663563,-2.478751694838447,-2.24276137384138,-2.0067710528443126,3.143543353110669,3.379533674107736,3.6155239951048035
group_id+length+family,e14,8,weak_present,2,1,2,2,2,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,-0.1138074289089932,-0.1138074289089932,-0.1138074289089932,-0.11404068313740545,-0.11404068313740545,-0.11404068313740545,0.00023325422841224963,0.00023325422841224963,0.00023325422841224963
group_id+length+family,e15,10,delete_closed,2,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,2,0,0,0,0,0,-0.28856559220132816,-0.28856552012297154,-0.2885654480446149,-5.656065318976343,-5.65603506988678,-5.656004820797216,5.367439372752601,5.367469549763808,5.367499726775015
group_id+length+family,e15,10,delete_detune,2,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,2,0,0,0,0,0,-1.8950425994496651,-1.8950425994496651,-1.8950425994496651,-7.721588595025264,-7.721588595025264,-7.721588595025264,5.826545995575599,5.826545995575599,5.826545995575599
group_id+length+family,e15,10,delete_insert,2,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,2,0,0,0,0,0,-1.8041922071645526,-1.8041922071645526,-1.8041922071645526,-6.868320972765333,-6.868320972765333,-6.868320972765333,5.06412876560078,5.06412876560078,5.06412876560078
group_id+length+family,e15,10,delete_rest,2,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,2,0,0,0,0,0,-0.2882967363487552,-0.2882967363487552,-0.2882967363487552,-5.655794910296253,-5.655794910296253,-5.655794910296253,5.367498173947498,5.367498173947498,5.367498173947498
group_id+length+family,e15,10,delete_timing,2,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,2,0,0,0,0,0,-0.2883428671886499,-0.2883428671886499,-0.2883428671886499,-5.65584624219504,-5.65584624219504,-5.65584624219504,5.3675033750063905,5.3675033750063905,5.3675033750063905
group_id+length+family,e15,10,delete_transpose,2,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,2,0,0,0,0,0,-0.2882967363487552,-0.2882967363487552,-0.2882967363487552,-5.655794910296253,-5.655794910296253,-5.655794910296253,5.367498173947498,5.367498173947498,5.367498173947498
group_id+length+family,e15,10,delete_two,2,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,2,0,0,0,0,0,-1.2823601319013775,-1.2823601319013775,-1.2823601319013775,-7.0573561849677,-5.609653976573153,-4.161951768178606,2.8795916362772287,4.327293844671775,5.774996053066323
group_id+length+family,e15,10,detune,2,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,2,0,0,0,0,0,-0.7345350688547558,-0.7345350688547558,-0.7345350688547558,-6.137599205941367,-6.137599205941367,-6.137599205941367,5.403064137086611,5.403064137086611,5.403064137086611
group_id+length+family,e15,10,exact,2,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0.7115440566763187,0.7115440566763187,0.7115440566763187,-4.330019920878163,-4.330019920878163,-4.330019920878163,5.041563977554482,5.041563977554482,5.041563977554482
group_id+length+family,e15,10,insert,2,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,2,0,0,0,0,0,-0.6671202453774203,-0.6671202453774203,-0.6671202453774203,-5.4603840299375275,-5.4603840299375275,-5.4603840299375275,4.793263784560107,4.793263784560107,4.793263784560107
group_id+length+family,e15,10,legitimate_rest,2,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0.7114110584852078,0.711411125588314,0.7114111926914202,-4.330165223217319,-4.330144435830531,-4.3301236484437435,5.041534841135164,5.041555561418845,5.041576281702527
group_id+length+family,e15,10,mask_absent,2,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,2,0,0,0,0,0,-0.5384654606956776,-0.5384654606956776,-0.5384654606956776,-5.905963634643175,-5.905963634643175,-5.905963634643175,5.367498173947498,5.367498173947498,5.367498173947498
group_id+length+family,e15,10,mask_present,2,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,2,0,0,0,0,0,-0.5384654606956776,-0.5384654606956776,-0.5384654606956776,-5.905963634643175,-5.905963634643175,-5.905963634643175,5.367498173947498,5.367498173947498,5.367498173947498
group_id+length+family,e15,10,merged,2,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,2,0,0,0,0,0,-1.560325381175737,-1.560325381175737,-1.560325381175737,-7.33532143424206,-6.920693850193404,-6.506066266144748,4.945740884969011,5.360368469017667,5.774996053066323
group_id+length+family,e15,10,substitute,2,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,2,0,0,0,0,0,-1.8041922071645526,-1.8041922071645526,-1.8041922071645526,-6.868320972765333,-6.868320972765333,-6.868320972765333,5.06412876560078,5.06412876560078,5.06412876560078
group_id+length+family,e15,10,timing,2,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0.7114997462070356,0.7114997462070356,0.7114997462070356,-4.330068327181324,-4.330068327181324,-4.330068327181324,5.041568073388359,5.041568073388359,5.041568073388359
group_id+length+family,e15,10,transpose,2,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0.7115440566763187,0.7115440566763187,0.7115440566763187,-4.330019920878163,-4.330019920878163,-4.330019920878163,5.041563977554482,5.041563977554482,5.041563977554482
group_id+length+family,e15,10,weak_present,2,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,2,0,0,0,0,0,-0.2882967363487552,-0.2882967363487552,-0.2882967363487552,-5.655794910296253,-5.655794910296253,-5.655794910296253,5.367498173947498,5.367498173947498,5.367498173947498
