front,group,cell,condition,variant,true_events,predicted_events,matched_events,bounded_matches,precision,recall,f1,split_count,merge_count,split_rate,merge_rate,pitch_accuracy,pitch_availability,mean_pitch_error_available,octave_error_rate,mean_onset_error_s,mean_end_error_s,max_true_end_latency_s,max_inferred_end_latency_s
fixed,civ-28,joint,intact,1,11,16,10,1,0.0625,0.09090909090909091,0.07407407407407407,6,1,0.5454545454545454,0.09090909090909091,0.7272727272727273,0.9090909090909091,1.9832856351092414,0.0,0.019543750000000002,0.0208,0.0105,0.0
oracle-boundary,civ-28,joint,intact,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0002201509289799567,0.0,0.0,0.0,0.0533125,0.0533125
streaming,civ-28,joint,reset,0,3,3,3,3,1.0,1.0,1.0,0,0,0.0,0.0,0.6666666666666666,1.0,4.019004494684352,0.3333333333333333,0.0067708333333333336,0.006583333333333333,0.080625,0.076
fixed,civ-28,joint,reset,0,3,4,3,1,0.25,0.3333333333333333,0.2857142857142857,1,0,0.3333333333333333,0.0,1.0,1.0,0.0034777015217565634,0.0,0.0179375,0.0195,0.0004375,0.0
oracle-boundary,civ-28,joint,reset,0,3,3,3,3,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0002506546179275408,0.0,0.0,0.0,0.0533125,0.0533125
streaming,civ-28,joint,reset,1,3,3,3,3,1.0,1.0,1.0,0,0,0.0,0.0,0.6666666666666666,1.0,4.019004494684352,0.3333333333333333,0.0067708333333333336,0.006583333333333333,0.080625,0.076
fixed,civ-28,joint,reset,1,3,4,3,1,0.25,0.3333333333333333,0.2857142857142857,1,0,0.3333333333333333,0.0,1.0,1.0,0.0034777015217565634,0.0,0.0179375,0.0195,0.0004375,0.0
oracle-boundary,civ-28,joint,reset,1,3,3,3,3,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0002506546179275408,0.0,0.0,0.0,0.0533125,0.0533125
streaming,civ-28,joint,removal,0,9,8,7,7,0.875,0.7777777777777778,0.8235294117647058,0,1,0.0,0.1111111111111111,0.4444444444444444,0.6666666666666666,5.1754935061075775,0.1111111111111111,0.006544642857142858,0.008857142857142859,0.080625,0.076
fixed,civ-28,joint,removal,0,9,12,8,1,0.08333333333333333,0.1111111111111111,0.09523809523809523,4,1,0.4444444444444444,0.1111111111111111,0.7777777777777778,0.8888888888888888,2.3827064333499846,0.0,0.022101562499999998,0.018890625,0.0105,0.0
