adapter,group,family,register,cell,condition,variant,arrival,available,correct,absolute_error,octave_error,two_octave_error
repaired,for-11,fundamental,18,joint,shuffle,0,11,1.0,1.0,0.0004108932725870318,0.0,0.0
old,for-11,fundamental,18,joint,shuffle,0,12,1.0,1.0,2.8011699967578352e-05,0.0,0.0
repaired,for-11,fundamental,18,joint,shuffle,0,12,1.0,1.0,0.0006428963069549098,0.0,0.0
old,for-11,fundamental,18,joint,shuffle,0,13,1.0,1.0,1.5057170614340976e-05,0.0,0.0
repaired,for-11,fundamental,18,joint,shuffle,0,13,1.0,1.0,0.0008037425635727402,0.0,0.0
old,for-11,fundamental,18,joint,shuffle,1,0,1.0,1.0,3.3394838574452024e-06,0.0,0.0
repaired,for-11,fundamental,18,joint,shuffle,1,0,1.0,1.0,0.0001339660284465083,0.0,0.0
old,for-11,fundamental,18,joint,shuffle,1,1,1.0,1.0,4.719721800938714e-06,0.0,0.0
repaired,for-11,fundamental,18,joint,shuffle,1,1,1.0,1.0,0.004280581230023728,0.0,0.0
old,for-11,fundamental,18,joint,shuffle,1,2,1.0,1.0,2.546512561707459e-06,0.0,0.0
repaired,for-11,fundamental,18,joint,shuffle,1,2,1.0,1.0,0.001051321674331973,0.0,0.0
old,for-11,fundamental,18,joint,shuffle,1,3,1.0,1.0,2.30735869166665e-06,0.0,0.0
repaired,for-11,fundamental,18,joint,shuffle,1,3,1.0,1.0,0.0015553255245421838,0.0,0.0
old,for-11,fundamental,18,joint,shuffle,1,5,1.0,1.0,3.3394838574452024e-06,0.0,0.0
repaired,for-11,fundamental,18,joint,shuffle,1,5,1.0,1.0,0.0001339660284465083,0.0,0.0
old,for-11,fundamental,18,joint,shuffle,1,6,1.0,1.0,2.1185329863726565e-06,0.0,0.0
repaired,for-11,fundamental,18,joint,shuffle,1,6,1.0,1.0,0.0034687995297506546,0.0,0.0
old,for-11,fundamental,18,joint,shuffle,1,7,1.0,1.0,2.546512561707459e-06,0.0,0.0
repaired,for-11,fundamental,18,joint,shuffle,1,7,1.0,1.0,0.001051321674331973,0.0,0.0
old,for-11,fundamental,18,joint,shuffle,1,8,1.0,1.0,1.4554423088952717e-07,0.0,0.0
repaired,for-11,fundamental,18,joint,shuffle,1,8,1.0,1.0,0.007949892633629219,0.0,0.0
old,for-11,fundamental,18,joint,shuffle,1,11,1.0,1.0,1.5008332375998634e-05,0.0,0.0
repaired,for-11,fundamental,18,joint,shuffle,1,11,1.0,1.0,0.0004108932725870318,0.0,0.0
old,for-11,fundamental,18,joint,shuffle,1,12,1.0,1.0,2.8011699967578352e-05,0.0,0.0
repaired,for-11,fundamental,18,joint,shuffle,1,12,1.0,1.0,0.0006428963069549098,0.0,0.0
old,for-11,fundamental,18,joint,shuffle,1,13,1.0,1.0,1.5057170614340976e-05,0.0,0.0
repaired,for-11,fundamental,18,joint,shuffle,1,13,1.0,1.0,0.0008037425635727402,0.0,0.0
old,for-11,fundamental,18,joint,ambiguous,0,0,1.0,1.0,3.3394838574452024e-06,0.0,0.0
repaired,for-11,fundamental,18,joint,ambiguous,0,0,1.0,1.0,0.0001339660284465083,0.0,0.0
old,for-11,fundamental,18,joint,ambiguous,0,1,1.0,1.0,2.1185329863726565e-06,0.0,0.0
repaired,for-11,fundamental,18,joint,ambiguous,0,1,1.0,1.0,0.0034687995297506546,0.0,0.0
old,for-11,fundamental,18,joint,ambiguous,0,2,1.0,1.0,2.546512561707459e-06,0.0,0.0
repaired,for-11,fundamental,18,joint,ambiguous,0,2,1.0,1.0,0.001051321674331973,0.0,0.0
old,for-11,fundamental,18,joint,ambiguous,0,3,1.0,1.0,2.30735869166665e-06,0.0,0.0
repaired,for-11,fundamental,18,joint,ambiguous,0,3,1.0,1.0,0.0015553255245421838,0.0,0.0
old,for-11,fundamental,18,joint,ambiguous,0,5,1.0,1.0,3.3394838574452024e-06,0.0,0.0
repaired,for-11,fundamental,18,joint,ambiguous,0,5,1.0,1.0,0.0001339660284465083,0.0,0.0
old,for-11,fundamental,18,joint,ambiguous,0,6,1.0,1.0,2.1185329863726565e-06,0.0,0.0
repaired,for-11,fundamental,18,joint,ambiguous,0,6,1.0,1.0,0.0034687995297506546,0.0,0.0
old,for-11,fundamental,18,joint,ambiguous,0,7,1.0,1.0,2.546512561707459e-06,0.0,0.0
repaired,for-11,fundamental,18,joint,ambiguous,0,7,1.0,1.0,0.001051321674331973,0.0,0.0
old,for-11,fundamental,18,joint,ambiguous,0,8,1.0,1.0,1.4554423088952717e-07,0.0,0.0
repaired,for-11,fundamental,18,joint,ambiguous,0,8,1.0,1.0,0.007949892633629219,0.0,0.0
old,for-11,fundamental,18,joint,ambiguous,0,11,1.0,1.0,1.5008332375998634e-05,0.0,0.0
repaired,for-11,fundamental,18,joint,ambiguous,0,11,1.0,1.0,0.0004108932725870318,0.0,0.0
old,for-11,fundamental,18,joint,ambiguous,0,12,1.0,1.0,2.8011699967578352e-05,0.0,0.0
repaired,for-11,fundamental,18,joint,ambiguous,0,12,1.0,1.0,0.0006428963069549098,0.0,0.0
old,for-11,fundamental,18,joint,ambiguous,0,13,1.0,1.0,1.5057170614340976e-05,0.0,0.0
repaired,for-11,fundamental,18,joint,ambiguous,0,13,1.0,1.0,0.0008037425635727402,0.0,0.0
old,for-11,fundamental,18,joint,ambiguous,1,0,1.0,1.0,3.3394838574452024e-06,0.0,0.0
repaired,for-11,fundamental,18,joint,ambiguous,1,0,1.0,1.0,0.0001339660284465083,0.0,0.0
old,for-11,fundamental,18,joint,ambiguous,1,1,1.0,1.0,2.1185329863726565e-06,0.0,0.0
repaired,for-11,fundamental,18,joint,ambiguous,1,1,1.0,1.0,0.0034687995297506546,0.0,0.0
old,for-11,fundamental,18,joint,ambiguous,1,2,1.0,1.0,2.546512561707459e-06,0.0,0.0
repaired,for-11,fundamental,18,joint,ambiguous,1,2,1.0,1.0,0.001051321674331973,0.0,0.0
old,for-11,fundamental,18,joint,ambiguous,1,3,1.0,1.0,2.30735869166665e-06,0.0,0.0
repaired,for-11,fundamental,18,joint,ambiguous,1,3,1.0,1.0,0.0015553255245421838,0.0,0.0
old,for-11,fundamental,18,joint,ambiguous,1,5,1.0,1.0,3.3394838574452024e-06,0.0,0.0
repaired,for-11,fundamental,18,joint,ambiguous,1,5,1.0,1.0,0.0001339660284465083,0.0,0.0
old,for-11,fundamental,18,joint,ambiguous,1,6,1.0,1.0,2.1185329863726565e-06,0.0,0.0
repaired,for-11,fundamental,18,joint,ambiguous,1,6,1.0,1.0,0.0034687995297506546,0.0,0.0
old,for-11,fundamental,18,joint,ambiguous,1,7,1.0,1.0,2.546512561707459e-06,0.0,0.0
repaired,for-11,fundamental,18,joint,ambiguous,1,7,1.0,1.0,0.001051321674331973,0.0,0.0
old,for-11,fundamental,18,joint,ambiguous,1,8,1.0,1.0,1.4554423088952717e-07,0.0,0.0
repaired,for-11,fundamental,18,joint,ambiguous,1,8,1.0,1.0,0.007949892633629219,0.0,0.0
old,for-11,fundamental,18,joint,ambiguous,1,11,1.0,1.0,1.5008332375998634e-05,0.0,0.0
repaired,for-11,fundamental,18,joint,ambiguous,1,11,1.0,1.0,0.0004108932725870318,0.0,0.0
old,for-11,fundamental,18,joint,ambiguous,1,12,1.0,1.0,2.8011699967578352e-05,0.0,0.0
repaired,for-11,fundamental,18,joint,ambiguous,1,12,1.0,1.0,0.0006428963069549098,0.0,0.0
old,for-11,fundamental,18,joint,ambiguous,1,13,1.0,1.0,1.5057170614340976e-05,0.0,0.0
repaired,for-11,fundamental,18,joint,ambiguous,1,13,1.0,1.0,0.0008037425635727402,0.0,0.0
old,for-12,overtone,0,matched,intact,0,0,1.0,1.0,5.01343606189141e-05,0.0,0.0
repaired,for-12,overtone,0,matched,intact,0,0,1.0,1.0,0.009669031057282852,0.0,0.0
old,for-12,overtone,0,matched,intact,0,1,1.0,1.0,6.81867894805066e-05,0.0,0.0
repaired,for-12,overtone,0,matched,intact,0,1,1.0,1.0,0.016751370737316584,0.0,0.0
old,for-12,overtone,0,matched,intact,0,2,1.0,1.0,3.446235742199377e-05,0.0,0.0
repaired,for-12,overtone,0,matched,intact,0,2,1.0,1.0,0.00504171198047576,0.0,0.0
old,for-12,overtone,0,matched,intact,0,3,1.0,1.0,2.2103619272684227e-06,0.0,0.0
repaired,for-12,overtone,0,matched,intact,0,3,1.0,1.0,0.003837159713608429,0.0,0.0
old,for-12,overtone,0,matched,intact,0,5,1.0,1.0,5.01343606189141e-05,0.0,0.0
repaired,for-12,overtone,0,matched,intact,0,5,1.0,1.0,0.009669031057282852,0.0,0.0
old,for-12,overtone,0,matched,intact,0,6,1.0,1.0,2.6070742103811995e-05,0.0,0.0
repaired,for-12,overtone,0,matched,intact,0,6,1.0,1.0,0.018863545064278675,0.0,0.0
old,for-12,overtone,0,matched,intact,0,7,1.0,1.0,3.446235742199377e-05,0.0,0.0
repaired,for-12,overtone,0,matched,intact,0,7,1.0,1.0,0.00504171198047576,0.0,0.0
old,for-12,overtone,0,matched,intact,0,8,1.0,1.0,1.915511031924666e-05,0.0,0.0
repaired,for-12,overtone,0,matched,intact,0,8,1.0,1.0,0.007222039908760358,0.0,0.0
old,for-12,overtone,0,matched,intact,0,11,1.0,1.0,5.01343606189141e-05,0.0,0.0
repaired,for-12,overtone,0,matched,intact,0,11,1.0,1.0,0.009669031057282852,0.0,0.0
old,for-12,overtone,0,matched,intact,0,12,1.0,1.0,2.6070742103811995e-05,0.0,0.0
repaired,for-12,overtone,0,matched,intact,0,12,1.0,1.0,0.018863545064278675,0.0,0.0
old,for-12,overtone,0,matched,intact,0,13,1.0,1.0,3.446235742199377e-05,0.0,0.0
repaired,for-12,overtone,0,matched,intact,0,13,1.0,1.0,0.00504171198047576,0.0,0.0
old,for-12,overtone,0,matched,intact,1,0,1.0,1.0,5.01343606189141e-05,0.0,0.0
repaired,for-12,overtone,0,matched,intact,1,0,1.0,1.0,0.009669031057282852,0.0,0.0
old,for-12,overtone,0,matched,intact,1,1,1.0,1.0,6.81867894805066e-05,0.0,0.0
repaired,for-12,overtone,0,matched,intact,1,1,1.0,1.0,0.016751370737316584,0.0,0.0
old,for-12,overtone,0,matched,intact,1,2,1.0,1.0,3.446235742199377e-05,0.0,0.0
repaired,for-12,overtone,0,matched,intact,1,2,1.0,1.0,0.00504171198047576,0.0,0.0
old,for-12,overtone,0,matched,intact,1,3,1.0,1.0,1.915511031924666e-05,0.0,0.0
repaired,for-12,overtone,0,matched,intact,1,3,1.0,1.0,0.007222039908760358,0.0,0.0
old,for-12,overtone,0,matched,intact,1,5,1.0,1.0,5.01343606189141e-05,0.0,0.0
repaired,for-12,overtone,0,matched,intact,1,5,1.0,1.0,0.009669031057282852,0.0,0.0
old,for-12,overtone,0,matched,intact,1,6,1.0,1.0,2.6070742103811995e-05,0.0,0.0
repaired,for-12,overtone,0,matched,intact,1,6,1.0,1.0,0.018863545064278675,0.0,0.0
old,for-12,overtone,0,matched,intact,1,7,1.0,1.0,3.446235742199377e-05,0.0,0.0
repaired,for-12,overtone,0,matched,intact,1,7,1.0,1.0,0.00504171198047576,0.0,0.0
old,for-12,overtone,0,matched,intact,1,8,1.0,1.0,2.2103619272684227e-06,0.0,0.0
repaired,for-12,overtone,0,matched,intact,1,8,1.0,1.0,0.003837159713608429,0.0,0.0
old,for-12,overtone,0,matched,intact,1,11,1.0,1.0,5.01343606189141e-05,0.0,0.0
repaired,for-12,overtone,0,matched,intact,1,11,1.0,1.0,0.009669031057282852,0.0,0.0
old,for-12,overtone,0,matched,intact,1,12,1.0,1.0,2.6070742103811995e-05,0.0,0.0
repaired,for-12,overtone,0,matched,intact,1,12,1.0,1.0,0.018863545064278675,0.0,0.0
old,for-12,overtone,0,matched,intact,1,13,1.0,1.0,3.446235742199377e-05,0.0,0.0
repaired,for-12,overtone,0,matched,intact,1,13,1.0,1.0,0.00504171198047576,0.0,0.0
old,for-12,overtone,0,timbre,intact,0,0,1.0,1.0,5.01343606189141e-05,0.0,0.0
repaired,for-12,overtone,0,timbre,intact,0,0,1.0,1.0,0.009669031057282852,0.0,0.0
old,for-12,overtone,0,timbre,intact,0,1,1.0,1.0,6.81867894805066e-05,0.0,0.0
repaired,for-12,overtone,0,timbre,intact,0,1,1.0,1.0,0.016751370737316584,0.0,0.0
old,for-12,overtone,0,timbre,intact,0,2,1.0,1.0,3.446235742199377e-05,0.0,0.0
repaired,for-12,overtone,0,timbre,intact,0,2,1.0,1.0,0.00504171198047576,0.0,0.0
old,for-12,overtone,0,timbre,intact,0,3,1.0,1.0,2.2103619272684227e-06,0.0,0.0
repaired,for-12,overtone,0,timbre,intact,0,3,1.0,1.0,0.003837159713608429,0.0,0.0
old,for-12,overtone,0,timbre,intact,0,5,1.0,1.0,5.01343606189141e-05,0.0,0.0
repaired,for-12,overtone,0,timbre,intact,0,5,1.0,1.0,0.009669031057282852,0.0,0.0
old,for-12,overtone,0,timbre,intact,0,6,1.0,1.0,2.6070742103811995e-05,0.0,0.0
repaired,for-12,overtone,0,timbre,intact,0,6,1.0,1.0,0.018863545064278675,0.0,0.0
old,for-12,overtone,0,timbre,intact,0,7,1.0,1.0,3.446235742199377e-05,0.0,0.0
repaired,for-12,overtone,0,timbre,intact,0,7,1.0,1.0,0.00504171198047576,0.0,0.0
old,for-12,overtone,0,timbre,intact,0,8,1.0,1.0,1.915511031924666e-05,0.0,0.0
repaired,for-12,overtone,0,timbre,intact,0,8,1.0,1.0,0.007222039908760358,0.0,0.0
old,for-12,overtone,0,timbre,intact,0,11,1.0,0.0,11.999996899029322,1.0,0.0
repaired,for-12,overtone,0,timbre,intact,0,11,1.0,1.0,0.007775984590902303,0.0,0.0
old,for-12,overtone,0,timbre,intact,0,12,1.0,0.0,11.999992187756018,1.0,0.0
repaired,for-12,overtone,0,timbre,intact,0,12,1.0,1.0,0.011475083191493596,0.0,0.0
old,for-12,overtone,0,timbre,intact,0,13,1.0,0.0,12.000002814646024,1.0,0.0
repaired,for-12,overtone,0,timbre,intact,0,13,1.0,1.0,0.0032793803078243755,0.0,0.0
old,for-12,overtone,0,timbre,intact,1,0,1.0,1.0,5.01343606189141e-05,0.0,0.0
repaired,for-12,overtone,0,timbre,intact,1,0,1.0,1.0,0.009669031057282852,0.0,0.0
old,for-12,overtone,0,timbre,intact,1,1,1.0,1.0,6.81867894805066e-05,0.0,0.0
repaired,for-12,overtone,0,timbre,intact,1,1,1.0,1.0,0.016751370737316584,0.0,0.0
old,for-12,overtone,0,timbre,intact,1,2,1.0,1.0,3.446235742199377e-05,0.0,0.0
repaired,for-12,overtone,0,timbre,intact,1,2,1.0,1.0,0.00504171198047576,0.0,0.0
old,for-12,overtone,0,timbre,intact,1,3,1.0,1.0,1.915511031924666e-05,0.0,0.0
repaired,for-12,overtone,0,timbre,intact,1,3,1.0,1.0,0.007222039908760358,0.0,0.0
old,for-12,overtone,0,timbre,intact,1,5,1.0,1.0,5.01343606189141e-05,0.0,0.0
repaired,for-12,overtone,0,timbre,intact,1,5,1.0,1.0,0.009669031057282852,0.0,0.0
old,for-12,overtone,0,timbre,intact,1,6,1.0,1.0,2.6070742103811995e-05,0.0,0.0
repaired,for-12,overtone,0,timbre,intact,1,6,1.0,1.0,0.018863545064278675,0.0,0.0
old,for-12,overtone,0,timbre,intact,1,7,1.0,1.0,3.446235742199377e-05,0.0,0.0
repaired,for-12,overtone,0,timbre,intact,1,7,1.0,1.0,0.00504171198047576,0.0,0.0
old,for-12,overtone,0,timbre,intact,1,8,1.0,1.0,2.2103619272684227e-06,0.0,0.0
repaired,for-12,overtone,0,timbre,intact,1,8,1.0,1.0,0.003837159713608429,0.0,0.0
old,for-12,overtone,0,timbre,intact,1,11,1.0,0.0,11.999996899029322,1.0,0.0
repaired,for-12,overtone,0,timbre,intact,1,11,1.0,1.0,0.007775984590902303,0.0,0.0
old,for-12,overtone,0,timbre,intact,1,12,1.0,0.0,11.999992187756018,1.0,0.0
repaired,for-12,overtone,0,timbre,intact,1,12,1.0,1.0,0.011475083191493596,0.0,0.0
old,for-12,overtone,0,timbre,intact,1,13,1.0,0.0,12.000002814646024,1.0,0.0
repaired,for-12,overtone,0,timbre,intact,1,13,1.0,1.0,0.0032793803078243755,0.0,0.0
old,for-12,overtone,0,duration,intact,0,0,1.0,1.0,5.01343606189141e-05,0.0,0.0
repaired,for-12,overtone,0,duration,intact,0,0,1.0,1.0,0.009669031057282852,0.0,0.0
old,for-12,overtone,0,duration,intact,0,1,1.0,1.0,6.81867894805066e-05,0.0,0.0
repaired,for-12,overtone,0,duration,intact,0,1,1.0,1.0,0.016751370737316584,0.0,0.0
old,for-12,overtone,0,duration,intact,0,2,1.0,1.0,3.446235742199377e-05,0.0,0.0
repaired,for-12,overtone,0,duration,intact,0,2,1.0,1.0,0.00504171198047576,0.0,0.0
old,for-12,overtone,0,duration,intact,0,3,1.0,1.0,2.2103619272684227e-06,0.0,0.0
repaired,for-12,overtone,0,duration,intact,0,3,1.0,1.0,0.003837159713608429,0.0,0.0
old,for-12,overtone,0,duration,intact,0,5,1.0,1.0,5.01343606189141e-05,0.0,0.0
repaired,for-12,overtone,0,duration,intact,0,5,1.0,1.0,0.009669031057282852,0.0,0.0
old,for-12,overtone,0,duration,intact,0,6,1.0,1.0,2.6070742103811995e-05,0.0,0.0
repaired,for-12,overtone,0,duration,intact,0,6,1.0,1.0,0.018863545064278675,0.0,0.0
old,for-12,overtone,0,duration,intact,0,7,1.0,1.0,3.446235742199377e-05,0.0,0.0
repaired,for-12,overtone,0,duration,intact,0,7,1.0,1.0,0.00504171198047576,0.0,0.0
old,for-12,overtone,0,duration,intact,0,8,1.0,1.0,1.915511031924666e-05,0.0,0.0
repaired,for-12,overtone,0,duration,intact,0,8,1.0,1.0,0.007222039908760358,0.0,0.0
old,for-12,overtone,0,duration,intact,0,11,1.0,1.0,5.461827093925798e-05,0.0,0.0
repaired,for-12,overtone,0,duration,intact,0,11,1.0,1.0,0.002334398362876761,0.0,0.0
old,for-12,overtone,0,duration,intact,0,12,1.0,1.0,8.319068507312011e-05,0.0,0.0
repaired,for-12,overtone,0,duration,intact,0,12,1.0,1.0,0.004825348473267432,0.0,0.0
old,for-12,overtone,0,duration,intact,0,13,1.0,1.0,2.475058608908398e-05,0.0,0.0
repaired,for-12,overtone,0,duration,intact,0,13,1.0,1.0,0.0012800832757200453,0.0,0.0
old,for-12,overtone,0,duration,intact,1,0,1.0,1.0,5.01343606189141e-05,0.0,0.0
repaired,for-12,overtone,0,duration,intact,1,0,1.0,1.0,0.009669031057282852,0.0,0.0
old,for-12,overtone,0,duration,intact,1,1,1.0,1.0,6.81867894805066e-05,0.0,0.0
repaired,for-12,overtone,0,duration,intact,1,1,1.0,1.0,0.016751370737316584,0.0,0.0
old,for-12,overtone,0,duration,intact,1,2,1.0,1.0,3.446235742199377e-05,0.0,0.0
repaired,for-12,overtone,0,duration,intact,1,2,1.0,1.0,0.00504171198047576,0.0,0.0
old,for-12,overtone,0,duration,intact,1,3,1.0,1.0,1.915511031924666e-05,0.0,0.0
repaired,for-12,overtone,0,duration,intact,1,3,1.0,1.0,0.007222039908760358,0.0,0.0
old,for-12,overtone,0,duration,intact,1,5,1.0,1.0,5.01343606189141e-05,0.0,0.0
repaired,for-12,overtone,0,duration,intact,1,5,1.0,1.0,0.009669031057282852,0.0,0.0
old,for-12,overtone,0,duration,intact,1,6,1.0,1.0,2.6070742103811995e-05,0.0,0.0
repaired,for-12,overtone,0,duration,intact,1,6,1.0,1.0,0.018863545064278675,0.0,0.0
old,for-12,overtone,0,duration,intact,1,7,1.0,1.0,3.446235742199377e-05,0.0,0.0
repaired,for-12,overtone,0,duration,intact,1,7,1.0,1.0,0.00504171198047576,0.0,0.0
old,for-12,overtone,0,duration,intact,1,8,1.0,1.0,2.2103619272684227e-06,0.0,0.0
repaired,for-12,overtone,0,duration,intact,1,8,1.0,1.0,0.003837159713608429,0.0,0.0
old,for-12,overtone,0,duration,intact,1,11,1.0,1.0,5.461827093925798e-05,0.0,0.0
repaired,for-12,overtone,0,duration,intact,1,11,1.0,1.0,0.002334398362876761,0.0,0.0
old,for-12,overtone,0,duration,intact,1,12,1.0,1.0,8.319068507312011e-05,0.0,0.0
repaired,for-12,overtone,0,duration,intact,1,12,1.0,1.0,0.004825348473267432,0.0,0.0
old,for-12,overtone,0,duration,intact,1,13,1.0,1.0,2.475058608908398e-05,0.0,0.0
repaired,for-12,overtone,0,duration,intact,1,13,1.0,1.0,0.0012800832757200453,0.0,0.0
old,for-12,overtone,0,joint,intact,0,0,1.0,1.0,5.01343606189141e-05,0.0,0.0
repaired,for-12,overtone,0,joint,intact,0,0,1.0,1.0,0.009669031057282852,0.0,0.0
old,for-12,overtone,0,joint,intact,0,1,1.0,1.0,6.81867894805066e-05,0.0,0.0
repaired,for-12,overtone,0,joint,intact,0,1,1.0,1.0,0.016751370737316584,0.0,0.0
old,for-12,overtone,0,joint,intact,0,2,1.0,1.0,3.446235742199377e-05,0.0,0.0
repaired,for-12,overtone,0,joint,intact,0,2,1.0,1.0,0.00504171198047576,0.0,0.0
old,for-12,overtone,0,joint,intact,0,3,1.0,1.0,2.2103619272684227e-06,0.0,0.0
repaired,for-12,overtone,0,joint,intact,0,3,1.0,1.0,0.003837159713608429,0.0,0.0
old,for-12,overtone,0,joint,intact,0,5,1.0,1.0,5.01343606189141e-05,0.0,0.0
repaired,for-12,overtone,0,joint,intact,0,5,1.0,1.0,0.009669031057282852,0.0,0.0
old,for-12,overtone,0,joint,intact,0,6,1.0,1.0,2.6070742103811995e-05,0.0,0.0
repaired,for-12,overtone,0,joint,intact,0,6,1.0,1.0,0.018863545064278675,0.0,0.0
old,for-12,overtone,0,joint,intact,0,7,1.0,1.0,3.446235742199377e-05,0.0,0.0
repaired,for-12,overtone,0,joint,intact,0,7,1.0,1.0,0.00504171198047576,0.0,0.0
old,for-12,overtone,0,joint,intact,0,8,1.0,1.0,1.915511031924666e-05,0.0,0.0
repaired,for-12,overtone,0,joint,intact,0,8,1.0,1.0,0.007222039908760358,0.0,0.0
old,for-12,overtone,0,joint,intact,0,11,1.0,0.0,11.99999233206267,1.0,0.0
repaired,for-12,overtone,0,joint,intact,0,11,1.0,1.0,0.0005301678351210431,0.0,0.0
old,for-12,overtone,0,joint,intact,0,12,1.0,0.0,11.999978876288393,1.0,0.0
repaired,for-12,overtone,0,joint,intact,0,12,1.0,1.0,0.0033768313793665072,0.0,0.0
old,for-12,overtone,0,joint,intact,0,13,1.0,0.0,12.00000881566967,1.0,0.0
repaired,for-12,overtone,0,joint,intact,0,13,1.0,1.0,0.00047117117409012366,0.0,0.0
old,for-12,overtone,0,joint,intact,1,0,1.0,1.0,5.01343606189141e-05,0.0,0.0
repaired,for-12,overtone,0,joint,intact,1,0,1.0,1.0,0.009669031057282852,0.0,0.0
old,for-12,overtone,0,joint,intact,1,1,1.0,1.0,6.81867894805066e-05,0.0,0.0
repaired,for-12,overtone,0,joint,intact,1,1,1.0,1.0,0.016751370737316584,0.0,0.0
old,for-12,overtone,0,joint,intact,1,2,1.0,1.0,3.446235742199377e-05,0.0,0.0
repaired,for-12,overtone,0,joint,intact,1,2,1.0,1.0,0.00504171198047576,0.0,0.0
old,for-12,overtone,0,joint,intact,1,3,1.0,1.0,1.915511031924666e-05,0.0,0.0
repaired,for-12,overtone,0,joint,intact,1,3,1.0,1.0,0.007222039908760358,0.0,0.0
old,for-12,overtone,0,joint,intact,1,5,1.0,1.0,5.01343606189141e-05,0.0,0.0
repaired,for-12,overtone,0,joint,intact,1,5,1.0,1.0,0.009669031057282852,0.0,0.0
old,for-12,overtone,0,joint,intact,1,6,1.0,1.0,2.6070742103811995e-05,0.0,0.0
repaired,for-12,overtone,0,joint,intact,1,6,1.0,1.0,0.018863545064278675,0.0,0.0
old,for-12,overtone,0,joint,intact,1,7,1.0,1.0,3.446235742199377e-05,0.0,0.0
repaired,for-12,overtone,0,joint,intact,1,7,1.0,1.0,0.00504171198047576,0.0,0.0
old,for-12,overtone,0,joint,intact,1,8,1.0,1.0,2.2103619272684227e-06,0.0,0.0
repaired,for-12,overtone,0,joint,intact,1,8,1.0,1.0,0.003837159713608429,0.0,0.0
old,for-12,overtone,0,joint,intact,1,11,1.0,0.0,11.99999233206267,1.0,0.0
repaired,for-12,overtone,0,joint,intact,1,11,1.0,1.0,0.0005301678351210431,0.0,0.0
old,for-12,overtone,0,joint,intact,1,12,1.0,0.0,11.999978876288393,1.0,0.0
repaired,for-12,overtone,0,joint,intact,1,12,1.0,1.0,0.0033768313793665072,0.0,0.0
old,for-12,overtone,0,joint,intact,1,13,1.0,0.0,12.00000881566967,1.0,0.0
repaired,for-12,overtone,0,joint,intact,1,13,1.0,1.0,0.00047117117409012366,0.0,0.0
old,for-12,overtone,0,joint,reset,0,0,1.0,1.0,5.01343606189141e-05,0.0,0.0
repaired,for-12,overtone,0,joint,reset,0,0,1.0,1.0,0.009669031057282852,0.0,0.0
old,for-12,overtone,0,joint,reset,0,1,1.0,1.0,6.81867894805066e-05,0.0,0.0
repaired,for-12,overtone,0,joint,reset,0,1,1.0,1.0,0.016751370737316584,0.0,0.0
old,for-12,overtone,0,joint,reset,0,2,1.0,1.0,3.446235742199377e-05,0.0,0.0
repaired,for-12,overtone,0,joint,reset,0,2,1.0,1.0,0.00504171198047576,0.0,0.0
old,for-12,overtone,0,joint,reset,0,3,1.0,1.0,2.2103619272684227e-06,0.0,0.0
repaired,for-12,overtone,0,joint,reset,0,3,1.0,1.0,0.003837159713608429,0.0,0.0
old,for-12,overtone,0,joint,reset,0,5,1.0,1.0,5.01343606189141e-05,0.0,0.0
repaired,for-12,overtone,0,joint,reset,0,5,1.0,1.0,0.009669031057282852,0.0,0.0
old,for-12,overtone,0,joint,reset,0,6,1.0,1.0,2.6070742103811995e-05,0.0,0.0
repaired,for-12,overtone,0,joint,reset,0,6,1.0,1.0,0.018863545064278675,0.0,0.0
old,for-12,overtone,0,joint,reset,0,7,1.0,1.0,3.446235742199377e-05,0.0,0.0
repaired,for-12,overtone,0,joint,reset,0,7,1.0,1.0,0.00504171198047576,0.0,0.0
old,for-12,overtone,0,joint,reset,0,8,1.0,1.0,1.915511031924666e-05,0.0,0.0
repaired,for-12,overtone,0,joint,reset,0,8,1.0,1.0,0.007222039908760358,0.0,0.0
old,for-12,overtone,0,joint,reset,0,11,1.0,0.0,11.99999233206267,1.0,0.0
repaired,for-12,overtone,0,joint,reset,0,11,1.0,1.0,0.0005301678351210431,0.0,0.0
old,for-12,overtone,0,joint,reset,0,12,1.0,0.0,11.999978876288393,1.0,0.0
repaired,for-12,overtone,0,joint,reset,0,12,1.0,1.0,0.0033768313793665072,0.0,0.0
old,for-12,overtone,0,joint,reset,0,13,1.0,0.0,12.00000881566967,1.0,0.0
repaired,for-12,overtone,0,joint,reset,0,13,1.0,1.0,0.00047117117409012366,0.0,0.0
old,for-12,overtone,0,joint,reset,1,0,1.0,1.0,5.01343606189141e-05,0.0,0.0
repaired,for-12,overtone,0,joint,reset,1,0,1.0,1.0,0.009669031057282852,0.0,0.0
old,for-12,overtone,0,joint,reset,1,1,1.0,1.0,6.81867894805066e-05,0.0,0.0
repaired,for-12,overtone,0,joint,reset,1,1,1.0,1.0,0.016751370737316584,0.0,0.0
old,for-12,overtone,0,joint,reset,1,2,1.0,1.0,3.446235742199377e-05,0.0,0.0
repaired,for-12,overtone,0,joint,reset,1,2,1.0,1.0,0.00504171198047576,0.0,0.0
old,for-12,overtone,0,joint,reset,1,3,1.0,1.0,1.915511031924666e-05,0.0,0.0
repaired,for-12,overtone,0,joint,reset,1,3,1.0,1.0,0.007222039908760358,0.0,0.0
