model,cell,condition,accuracy,accuracy_lower95,accuracy_upper95,log_loss,log_loss_lower95,log_loss_upper95,brier,brier_lower95,brier_upper95,entropy,entropy_lower95,entropy_upper95,unknown_mass,unknown_mass_lower95,unknown_mass_upper95,confidence,confidence_lower95,confidence_upper95,paired_success,paired_success_lower95,paired_success_upper95
a32_48/reference,unchanged,removal,0.0625,0.0,0.125,7.769299630337625,5.9028001522004985,9.31742448917869,1.1661877925,1.0621252925,1.2494377925,1.2652230253095489,1.2652230253095489,1.2652230253095489,1.9999999999999998e-05,1.9999999999999998e-05,1.9999999999999998e-05,0.37464499999999995,0.37464499999999995,0.37464499999999995,0.0,0.0,0.0
a32_48/reference,unchanged,reset,0.0625,0.0,0.125,7.769299630337625,5.9028001522004985,9.31742448917869,1.1661877925,1.0621252925,1.2494377925,1.2652230253095489,1.2652230253095489,1.2652230253095489,1.9999999999999998e-05,1.9999999999999998e-05,1.9999999999999998e-05,0.37464499999999995,0.37464499999999995,0.37464499999999995,0.0,0.0,0.0
a32_48/reference,unchanged,shuffle,0.7916666666666666,0.625,0.9375,2.0728238482062626,0.5384012812664568,3.8326380360605756,0.26810500343750004,0.08199312453125003,0.4867507221875,0.27275792797589843,0.0899354100460155,0.48169794846719327,1.9999999999999998e-05,1.9999999999999998e-05,1.9999999999999998e-05,0.868941875,0.7648793749999999,0.9599965625000001,0.75,0.5833333333333334,0.9166666666666666
a32_48/reference,unchanged,swap,0.7916666666666666,0.625,0.9375,2.0728238482062626,0.5384012812664568,3.8326380360605756,0.26810500343750004,0.08199312453125003,0.4867507221875,0.27275792797589843,0.0899354100460155,0.48169794846719327,1.9999999999999998e-05,1.9999999999999998e-05,1.9999999999999998e-05,0.868941875,0.7648793749999999,0.9599965625000001,0.75,0.5833333333333334,0.9166666666666666
a32_48/reference,unchanged,unrelated,0.08333333333333333,0.020833333333333332,0.16666666666666666,6.631091518011562,4.7188209762649675,8.497590996148688,1.1141565425,0.9996877925,1.2078127925000002,1.2652230253095489,1.2652230253095489,1.2652230253095489,1.9999999999999998e-05,1.9999999999999998e-05,1.9999999999999998e-05,0.37464499999999995,0.37464499999999995,0.37464499999999995,0.0,0.0,0.0
a32_48/transition1,stretch,intact,0.5833333333333334,0.4166666666666667,0.75,2.4122352453676004,1.2807791810589089,3.789676244632781,0.6977915881475362,0.5567369543019632,0.866692448366449,0.6846247917558982,0.5449424414739125,0.8172027749075967,1.9999999999999998e-05,1.9999999999999998e-05,1.9999999999999998e-05,0.5859644957407878,0.5228106267649295,0.6619752972884098,0.4583333333333333,0.25,0.6666666666666666
a32_48/transition1,timbre,intact,0.5416666666666666,0.375,0.7083333333333334,2.404109105083537,1.27486271000371,3.783800835823502,0.6917300599938875,0.5519430246290689,0.861191324977132,0.6865666609795197,0.5465250876280849,0.8219782197663591,1.9999999999999998e-05,1.9999999999999998e-05,1.9999999999999998e-05,0.5833875613742473,0.5192612042240901,0.6607770974251744,0.375,0.16666666666666666,0.5833333333333334
a32_48/transition1,transpose,intact,0.10416666666666667,0.041666666666666664,0.1875,7.875779795406785,6.129632644277624,9.469675717857319,1.2718519321524646,1.09500207762504,1.444454226241141,0.9860068511079284,0.7770842742455538,1.166123178069815,1.9999999999999998e-05,1.9999999999999998e-05,1.9999999999999998e-05,0.496804598400758,0.4128289944015706,0.6005463155205608,0.0,0.0,0.0
a32_48/transition1,unchanged,ambiguous,0.3958333333333333,0.3125,0.4791666666666667,2.629099859371592,1.3560957304356072,4.159976418310248,0.740837773534416,0.600268233261603,0.9062611285997941,0.6521072826392619,0.517469178571817,0.7812117270128729,1.9999999999999998e-05,1.9999999999999998e-05,2e-05,0.60459402263842,0.5374833817884118,0.68421473969577,0.0,0.0,0.0
a32_48/transition1,unchanged,intact,0.5833333333333334,0.4166666666666667,0.75,2.4077442714256967,1.2801679737143277,3.7840948536357537,0.6939222952830555,0.5534941351123388,0.8629130917896406,0.6851821554517565,0.545264539585393,0.818429808935672,1.9999999999999998e-05,1.9999999999999998e-05,1.9999999999999998e-05,0.5852138190464232,0.5219298437713408,0.6620864607542175,0.4166666666666667,0.20833333333333334,0.625
a32_48/transition1,unchanged,removal,0.08333333333333333,0.020833333333333332,0.16666666666666666,7.90805369232865,6.129632644277624,9.456178551169714,1.2136387517761789,1.0812823745233155,1.333253392401179,1.107917443689989,0.950516393787819,1.2388529737638976,1.9999999999999998e-05,1.9999999999999998e-05,1.9999999999999998e-05,0.4527595193928475,0.3876263802766465,0.5309269032324019,0.0,0.0,0.0
a32_48/transition1,unchanged,reset,0.0625,0.0,0.125,8.133445313243156,6.266945835106031,9.68157017208422,1.2337711831249998,1.0933440425,1.3689379643750001,1.1607530150639016,1.0040479996954303,1.2652230253095489,1.9999999999999998e-05,1.9999999999999998e-05,1.9999999999999998e-05,0.4266762499999999,0.37464499999999995,0.5047231249999999,0.0,0.0,0.0
a32_48/transition1,unchanged,shuffle,0.4375,0.2708333333333333,0.6041666666666666,2.4195831136723243,1.2994900744225093,3.782482321786485,0.7145285158608017,0.5848949489748593,0.8733774297092284,0.6705764877996273,0.5213650311673392,0.8116491659055063,1.9999999999999998e-05,1.9999999999999998e-05,1.9999999999999998e-05,0.5974962597697402,0.5285020438093265,0.6801945261142032,0.2916666666666667,0.125,0.5
a32_48/transition1,unchanged,swap,0.5833333333333334,0.4166666666666667,0.75,2.4077442714256967,1.2801679737143277,3.7840948536357537,0.6939222952830555,0.5534941351123388,0.8629130917896406,0.6851821554517565,0.545264539585393,0.818429808935672,1.9999999999999998e-05,1.9999999999999998e-05,1.9999999999999998e-05,0.5852138190464232,0.5219298437713408,0.6620864607542175,0.4166666666666667,0.20833333333333334,0.625
a32_48/transition1,unchanged,unrelated,0.10416666666666667,0.020833333333333332,0.20833333333333334,7.874645597493988,6.21736892898326,9.435524900656398,1.4136621731853836,1.2147428020916335,1.608621251093784,0.7066508288292631,0.46887447234814944,0.9389895184535627,1.9999999999999998e-05,1.9999999999999998e-05,1.9999999999999998e-05,0.6463877526579501,0.52931744015795,0.7648793749999999,0.041666666666666664,0.0,0.125
a32_48/transition2,stretch,intact,0.7916666666666666,0.625,0.9375,2.0728238482062626,0.5384012812664568,3.8326380360605756,0.26810500343750004,0.08199312453125003,0.4867507221875,0.27275792797589843,0.0899354100460155,0.48169794846719327,1.9999999999999998e-05,1.9999999999999998e-05,1.9999999999999998e-05,0.868941875,0.7648793749999999,0.9599965625000001,0.75,0.5833333333333334,0.9166666666666666
a32_48/transition2,timbre,intact,0.8125,0.6666666666666666,0.9375,1.8474322272917558,0.49508250180471586,3.468492353155044,0.24077428859375005,0.07678999953125004,0.4372924175,0.2466404254144866,0.08993541004601548,0.4294629433443696,1.9999999999999998e-05,1.9999999999999998e-05,1.9999999999999998e-05,0.8819496875,0.7908949999999999,0.9599965625000001,0.75,0.5833333333333334,0.9166666666666666
a32_48/transition2,transpose,intact,0.08333333333333333,0.020833333333333332,0.16666666666666666,6.995237200917093,5.0829666591704985,8.634904186977096,1.1245627925,1.0100940424999998,1.2286252925,1.2652230253095489,1.2652230253095489,1.2652230253095489,1.9999999999999998e-05,1.9999999999999998e-05,1.9999999999999998e-05,0.37464499999999995,0.37464499999999995,0.37464499999999995,0.0,0.0,0.0
a32_48/transition2,unchanged,ambiguous,0.4375,0.3541666666666667,0.5,2.5567752515519895,1.2929681165999265,4.05019460036864,0.6709507615698174,0.5626229245349748,0.799389981973517,0.6802713080427991,0.5490362941403624,0.8062823546326853,1.9999999999999998e-05,1.9999999999999998e-05,1.9999999999999998e-05,0.5817518862840938,0.5176367903223882,0.656415459745748,0.0,0.0,0.0
a32_48/transition2,unchanged,intact,0.8125,0.6666666666666666,0.9375,1.8474322272917558,0.49508250180471586,3.468492353155044,0.24077428859375005,0.07678999953125004,0.4372924175,0.2466404254144866,0.08993541004601548,0.4294629433443696,1.9999999999999998e-05,1.9999999999999998e-05,1.9999999999999998e-05,0.8819496875,0.7908949999999999,0.9599965625000001,0.75,0.5833333333333334,0.9166666666666666
a32_48/transition2,unchanged,removal,0.0625,0.0,0.125,7.769299630337625,5.9028001522004985,9.31742448917869,1.1661877925,1.0621252925,1.2494377925,1.2652230253095489,1.2652230253095489,1.2652230253095489,1.9999999999999998e-05,1.9999999999999998e-05,1.9999999999999998e-05,0.37464499999999995,0.37464499999999995,0.37464499999999995,0.0,0.0,0.0
a32_48/transition2,unchanged,reset,0.0625,0.0,0.125,7.769299630337625,5.9028001522004985,9.31742448917869,1.1661877925,1.0621252925,1.2494377925,1.2652230253095489,1.2652230253095489,1.2652230253095489,1.9999999999999998e-05,1.9999999999999998e-05,1.9999999999999998e-05,0.37464499999999995,0.37464499999999995,0.37464499999999995,0.0,0.0,0.0
