model,group,cell,condition,accuracy,log_loss,brier,entropy,unknown_mass,confidence,paired_success
a32_48/reference,sp-31,unchanged,swap,1.0,0.0009804805139615315,9.800000000392828e-07,0.011582902361779928,1.9999999999999998e-05,0.9990199999999999,1.0
a32_48/transition1,sp-31,unchanged,swap,0.0,1.5221972853812427,0.8402095251694905,1.3457874684382478,1.9999999999999998e-05,0.38925001955645333,0.0
a32_48/transition2,sp-31,unchanged,swap,1.0,0.0009804805139615315,9.800000000392828e-07,0.011582902361779928,1.9999999999999998e-05,0.9990199999999999,1.0
a32_48/transition3,sp-31,unchanged,swap,1.0,0.0009804805139615315,9.800000000392828e-07,0.011582902361779928,1.9999999999999998e-05,0.9990199999999999,1.0
a32_48_mixture/absolute,sp-31,unchanged,swap,0.0,0.7419564598874975,0.5301860116486488,0.7792080917017676,0.5055624671957054,0.5055624671957054,0.0
a32_48_mixture/present,sp-31,unchanged,swap,0.0,2.7845963562819955,1.2083418936671482,1.3185546730205107,0.5055624671957054,0.5055624671957054,0.0
a32_48_mixture/recency,sp-31,unchanged,swap,0.0,7.612069740586604,1.4762128104966594,0.8801492891086806,0.506047025669023,0.506047025669023,0.0
a32_48_mixture/reference,sp-31,unchanged,swap,0.0,0.7419564598874975,0.5301860116486488,0.7792080917017676,0.5055624671957054,0.5055624671957054,0.0
a32_48_mixture/transition1,sp-31,unchanged,swap,0.0,2.257763660962179,1.1145228112593164,1.3558590673559792,0.5055624671957054,0.5055624671957054,0.0
a32_48_mixture/transition2,sp-31,unchanged,swap,0.0,0.7419564598874975,0.5301860116486488,0.7792080917017676,0.5055624671957054,0.5055624671957054,0.0
a32_48_mixture/transition3,sp-31,unchanged,swap,0.0,0.7419564598874975,0.5301860116486488,0.7792080917017676,0.5055624671957054,0.5055624671957054,0.0
b2/absolute,sp-31,unchanged,swap,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995,0.0
b2/present,sp-31,unchanged,swap,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995,0.0
b2/recency,sp-31,unchanged,swap,0.0,2.1223490426911127,1.0444812499999996,1.5615080942797084,0.001,0.35724999999999996,0.0
b2/reference,sp-31,unchanged,swap,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995,0.0
b2/transition1,sp-31,unchanged,swap,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995,0.0
b2/transition2,sp-31,unchanged,swap,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995,0.0
b2/transition3,sp-31,unchanged,swap,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995,0.0
f32/absolute,sp-31,unchanged,swap,1.0,0.0009804805139614205,9.800000000392828e-07,0.011582902361779817,2e-05,0.99902,1.0
f32/present,sp-31,unchanged,swap,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995,0.0
f32/recency,sp-31,unchanged,swap,0.0,6.907755278982137,1.90245,0.38625940550147086,0.001,0.951,0.0
f32/reference,sp-31,unchanged,swap,1.0,0.0009804805139614205,9.800000000392828e-07,0.011582902361779817,2e-05,0.99902,1.0
f32/single,sp-31,unchanged,swap,0.0,+Infinity,2.0,0.0,1.0,1.0,0.0
f32/transition1,sp-31,unchanged,swap,0.0,10.819778284410283,1.99800098,0.011582902361779817,2e-05,0.99902,0.0
f32/transition2,sp-31,unchanged,swap,0.0,10.819778284410283,1.99800098,0.011582902361779815,1.9999999999999998e-05,0.99902,0.0
f32/transition3,sp-31,unchanged,swap,0.0,10.819778284410283,1.99800098,0.011582902361779815,1.9999999999999998e-05,0.99902,0.0
fixed/absolute,sp-31,unchanged,swap,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995,0.0
fixed/present,sp-31,unchanged,swap,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995,0.0
fixed/recency,sp-31,unchanged,swap,0.0,6.907755278982137,1.90245,0.38625940550147086,0.001,0.951,0.0
fixed/reference,sp-31,unchanged,swap,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995,0.0
fixed/transition1,sp-31,unchanged,swap,0.0,10.819778284410283,1.3407159304058354,1.0966024480526688,1.999999999999999e-05,0.39831536653037475,0.0
fixed/transition2,sp-31,unchanged,swap,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995,0.0
fixed/transition3,sp-31,unchanged,swap,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995,0.0
trim16/absolute,sp-31,unchanged,swap,1.0,0.0009804805139615315,9.800000000392828e-07,0.011582902361779928,1.9999999999999998e-05,0.9990199999999999,1.0
trim16/present,sp-31,unchanged,swap,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995,0.0
trim16/recency,sp-31,unchanged,swap,0.0,6.907755278982137,1.90245,0.38625940550147086,0.001,0.951,0.0
trim16/reference,sp-31,unchanged,swap,1.0,0.0009804805139615315,9.800000000392828e-07,0.011582902361779928,1.9999999999999998e-05,0.9990199999999999,1.0
trim16/transition1,sp-31,unchanged,swap,0.0,1.6079625924870933,0.8784935118897033,1.342522872189473,1.9999999999999998e-05,0.39862507658981855,0.0
trim16/transition2,sp-31,unchanged,swap,1.0,0.0009804805139615315,9.800000000392828e-07,0.011582902361779928,1.9999999999999998e-05,0.9990199999999999,1.0
trim16/transition3,sp-31,unchanged,swap,1.0,0.0009804805139615315,9.800000000392828e-07,0.011582902361779928,1.9999999999999998e-05,0.9990199999999999,1.0
patch-multi/absolute,sp-31,unchanged,swap,1.0,0.0009804805139614205,9.800000000392828e-07,0.011582902361779817,2e-05,0.99902,1.0
patch-multi/present,sp-31,unchanged,swap,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995,0.0
patch-multi/recency,sp-31,unchanged,swap,0.0,6.907755278982137,1.90245,0.38625940550147086,0.001,0.951,0.0
patch-multi/reference,sp-31,unchanged,swap,1.0,0.0009804805139614205,9.800000000392828e-07,0.011582902361779817,2e-05,0.99902,1.0
patch-multi/transition1,sp-31,unchanged,swap,0.0,10.819778284410283,1.99800098,0.011582902361779815,1.9999999999999998e-05,0.99902,0.0
patch-multi/transition2,sp-31,unchanged,swap,0.0,10.819778284410283,1.99800098,0.011582902361779817,2e-05,0.99902,0.0
patch-multi/transition3,sp-31,unchanged,swap,0.0,10.819778284410283,1.99800098,0.011582902361779817,2e-05,0.99902,0.0
oracle-boundary/absolute,sp-31,unchanged,swap,1.0,0.0009804805139615315,9.800000000392828e-07,0.011582902361779928,1.9999999999999998e-05,0.9990199999999999,1.0
oracle-boundary/present,sp-31,unchanged,swap,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995,0.0
oracle-boundary/recency,sp-31,unchanged,swap,0.0,6.907755278982137,1.90245,0.38625940550147086,0.001,0.951,0.0
oracle-boundary/reference,sp-31,unchanged,swap,1.0,0.0009804805139615315,9.800000000392828e-07,0.011582902361779928,1.9999999999999998e-05,0.9990199999999999,1.0
oracle-boundary/transition1,sp-31,unchanged,swap,0.0,1.6099655869663987,0.8796516077300391,1.3419043204847243,2e-05,0.3995206760897537,0.0
oracle-boundary/transition2,sp-31,unchanged,swap,1.0,0.0009804805139615315,9.800000000392828e-07,0.011582902361779928,1.9999999999999998e-05,0.9990199999999999,1.0
oracle-boundary/transition3,sp-31,unchanged,swap,1.0,0.0009804805139615315,9.800000000392828e-07,0.011582902361779928,1.9999999999999998e-05,0.9990199999999999,1.0
a32_48/absolute,sp-31,unchanged,shuffle,1.0,0.0009804805139615315,9.800000000392828e-07,0.011582902361779928,1.9999999999999998e-05,0.9990199999999999,1.0
a32_48/present,sp-31,unchanged,shuffle,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995,0.0
a32_48/recency,sp-31,unchanged,shuffle,0.0,6.907755278982137,1.90245,0.38625940550147086,0.001,0.951,0.0
a32_48/reference,sp-31,unchanged,shuffle,1.0,0.0009804805139615315,9.800000000392828e-07,0.011582902361779928,1.9999999999999998e-05,0.9990199999999999,1.0
a32_48/transition1,sp-31,unchanged,shuffle,0.0,1.5139170018347112,0.8291892254297184,1.358825908767842,1.9999999999999998e-05,0.3688207517401113,0.0
a32_48/transition2,sp-31,unchanged,shuffle,1.0,0.0009804805139615315,9.800000000392828e-07,0.011582902361779928,1.9999999999999998e-05,0.9990199999999999,1.0
a32_48/transition3,sp-31,unchanged,shuffle,1.0,0.0009804805139615315,9.800000000392828e-07,0.011582902361779928,1.9999999999999998e-05,0.9990199999999999,1.0
a32_48_mixture/absolute,sp-31,unchanged,shuffle,1.0,0.606022119538113,0.39535268693577175,0.7845647429653728,0.43329939301118325,0.5455503676095184,1.0
a32_48_mixture/present,sp-31,unchanged,shuffle,0.0,2.6492976252086176,1.1473004972214926,1.3996527330198378,0.43329939301118325,0.43329939301118325,0.0
a32_48_mixture/recency,sp-31,unchanged,shuffle,0.0,7.476771009513225,1.4789284109164331,0.8973381071394053,0.43385477071358636,0.5389430561074868,0.0
a32_48_mixture/reference,sp-31,unchanged,shuffle,1.0,0.606022119538113,0.39535268693577175,0.7845647429653728,0.43329939301118325,0.5455503676095184,1.0
a32_48_mixture/transition1,sp-31,unchanged,shuffle,0.0,2.124320664915344,1.0364520109079947,1.4514659536061165,0.43329939301118325,0.43329939301118325,0.0
a32_48_mixture/transition2,sp-31,unchanged,shuffle,1.0,0.606022119538113,0.39535268693577175,0.7845647429653728,0.43329939301118325,0.5455503676095184,1.0
a32_48_mixture/transition3,sp-31,unchanged,shuffle,1.0,0.606022119538113,0.39535268693577175,0.7845647429653728,0.43329939301118325,0.5455503676095184,1.0
b2/absolute,sp-31,unchanged,shuffle,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995,0.0
b2/present,sp-31,unchanged,shuffle,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995,0.0
b2/recency,sp-31,unchanged,shuffle,0.0,2.1223490426911127,1.0444812499999996,1.5615080942797084,0.001,0.35724999999999996,0.0
b2/reference,sp-31,unchanged,shuffle,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995,0.0
b2/transition1,sp-31,unchanged,shuffle,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995,0.0
b2/transition2,sp-31,unchanged,shuffle,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995,0.0
b2/transition3,sp-31,unchanged,shuffle,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995,0.0
f32/absolute,sp-31,unchanged,shuffle,1.0,0.0009804805139614205,9.800000000392828e-07,0.011582902361779817,2e-05,0.99902,1.0
f32/present,sp-31,unchanged,shuffle,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995,0.0
f32/recency,sp-31,unchanged,shuffle,0.0,6.907755278982137,1.90245,0.38625940550147086,0.001,0.951,0.0
f32/reference,sp-31,unchanged,shuffle,1.0,0.0009804805139614205,9.800000000392828e-07,0.011582902361779817,2e-05,0.99902,1.0
f32/single,sp-31,unchanged,shuffle,0.0,+Infinity,2.0,0.0,1.0,1.0,0.0
f32/transition1,sp-31,unchanged,shuffle,0.0,10.819778284410283,1.99800098,0.011582902361779817,2e-05,0.99902,0.0
f32/transition2,sp-31,unchanged,shuffle,0.0,10.819778284410283,1.9980009799999996,0.011582902361779931,2.000000000000001e-05,0.9990199999999999,0.0
f32/transition3,sp-31,unchanged,shuffle,0.0,10.819778284410283,1.9980009799999996,0.011582902361779928,2e-05,0.9990199999999999,0.0
fixed/absolute,sp-31,unchanged,shuffle,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995,0.0
fixed/present,sp-31,unchanged,shuffle,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995,0.0
fixed/recency,sp-31,unchanged,shuffle,0.0,6.907755278982137,1.90245,0.38625940550147086,0.001,0.951,0.0
fixed/reference,sp-31,unchanged,shuffle,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995,0.0
fixed/transition1,sp-31,unchanged,shuffle,0.0,10.819778284410283,1.3385342246793597,1.099800067448444,1.999999999999999e-05,0.3855722897756983,0.0
fixed/transition2,sp-31,unchanged,shuffle,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995,0.0
fixed/transition3,sp-31,unchanged,shuffle,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995,0.0
trim16/absolute,sp-31,unchanged,shuffle,1.0,0.0009804805139615315,9.800000000392828e-07,0.011582902361779928,1.9999999999999998e-05,0.9990199999999999,1.0
trim16/present,sp-31,unchanged,shuffle,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995,0.0
trim16/recency,sp-31,unchanged,shuffle,0.0,6.907755278982137,1.90245,0.38625940550147086,0.001,0.951,0.0
trim16/reference,sp-31,unchanged,shuffle,1.0,0.0009804805139615315,9.800000000392828e-07,0.011582902361779928,1.9999999999999998e-05,0.9990199999999999,1.0
trim16/transition1,sp-31,unchanged,shuffle,0.0,1.6087696788479513,0.8792119547063197,1.3418356279369186,1.9999999999999998e-05,0.39961282011497734,0.0
trim16/transition2,sp-31,unchanged,shuffle,1.0,0.0009804805139615315,9.800000000392828e-07,0.011582902361779928,1.9999999999999998e-05,0.9990199999999999,1.0
trim16/transition3,sp-31,unchanged,shuffle,1.0,0.0009804805139615315,9.800000000392828e-07,0.011582902361779928,1.9999999999999998e-05,0.9990199999999999,1.0
patch-multi/absolute,sp-31,unchanged,shuffle,1.0,0.0009838543689267773,9.86786516499194e-07,0.01161885432865694,2e-05,0.9990166294627842,1.0
patch-multi/present,sp-31,unchanged,shuffle,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995,0.0
patch-multi/recency,sp-31,unchanged,shuffle,0.0,6.907755278982137,1.90245,0.38625940550147086,0.001,0.951,0.0
patch-multi/reference,sp-31,unchanged,shuffle,1.0,0.0009886783300163428,9.966477159117915e-07,0.011668812497690254,2e-05,0.9990118102849428,1.0
patch-multi/transition1,sp-31,unchanged,shuffle,0.0,10.819778284410283,1.9126901042755788,0.19396143016659254,2e-05,0.9543219482563697,0.0
patch-multi/transition2,sp-31,unchanged,shuffle,0.0,10.819778284410283,1.8749986863383823,0.2542661842476419,1.9999999999999998e-05,0.9331086335793308,0.0
patch-multi/transition3,sp-31,unchanged,shuffle,0.0,10.819778284410283,1.8133997392630947,0.34294489317872,1.9999999999999998e-05,0.8960040849662788,0.0
oracle-boundary/absolute,sp-31,unchanged,shuffle,1.0,0.0009804805139615315,9.800000000392828e-07,0.011582902361779928,1.9999999999999998e-05,0.9990199999999999,1.0
oracle-boundary/present,sp-31,unchanged,shuffle,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995,0.0
oracle-boundary/recency,sp-31,unchanged,shuffle,0.0,6.907755278982137,1.90245,0.38625940550147086,0.001,0.951,0.0
oracle-boundary/reference,sp-31,unchanged,shuffle,1.0,0.0009804805139615315,9.800000000392828e-07,0.011582902361779928,1.9999999999999998e-05,0.9990199999999999,1.0
oracle-boundary/transition1,sp-31,unchanged,shuffle,0.0,1.6099655869663987,0.8796516077300391,1.3419043204847243,2e-05,0.3995206760897537,0.0
oracle-boundary/transition2,sp-31,unchanged,shuffle,1.0,0.0009804805139615315,9.800000000392828e-07,0.011582902361779928,1.9999999999999998e-05,0.9990199999999999,1.0
oracle-boundary/transition3,sp-31,unchanged,shuffle,1.0,0.0009804805139615315,9.800000000392828e-07,0.011582902361779928,1.9999999999999998e-05,0.9990199999999999,1.0
a32_48/absolute,sp-31,unchanged,ambiguous,0.5,0.6944770984544795,0.5003690915800199,0.7034592742493243,2e-05,0.5130959268563863,0.0
a32_48/present,sp-31,unchanged,ambiguous,0.0,2.0802818946775288,1.0621252925,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995,0.0
a32_48/recency,sp-31,unchanged,ambiguous,0.0,6.907755278982137,1.90245,0.38625940550147086,0.001,0.951,0.0
a32_48/reference,sp-31,unchanged,ambiguous,0.5,0.6941680598895452,0.5000607786439355,0.703767927670325,1.9999999999999998e-05,0.5050108398235416,0.0
a32_48/transition1,sp-31,unchanged,ambiguous,0.0,1.5387623897991487,0.9874830885642276,0.9912605357816606,1.9999999999999998e-05,0.5697634630027816,0.0
a32_48/transition2,sp-31,unchanged,ambiguous,0.5,0.6946828069647271,0.5005742114686309,0.7032538926021722,1.9999999999999998e-05,0.5164571111561397,0.0
a32_48/transition3,sp-31,unchanged,ambiguous,0.5,0.6944770984544795,0.5003690915800199,0.7034592742493243,2e-05,0.5130959268563863,0.0
a32_48_mixture/absolute,sp-31,unchanged,ambiguous,0.0,1.4040827358879033,0.8850867553550192,1.038212167713018,0.505648555731008,0.505648555731008,0.0
a32_48_mixture/present,sp-31,unchanged,ambiguous,0.0,2.7847704835692726,1.208423898226453,1.3184438415420512,0.505648555731008,0.505648555731008,0.0
a32_48_mixture/recency,sp-31,unchanged,ambiguous,0.0,7.6122438678738815,1.4762230397160834,0.8801146234041294,0.5061330298358737,0.5061330298358737,0.0
a32_48_mixture/reference,sp-31,unchanged,ambiguous,0.0,1.4010052015528434,0.8843419730132349,1.0397241405030506,0.505648555731008,0.505648555731008,0.0
a32_48_mixture/transition1,sp-31,unchanged,ambiguous,0.0,2.2739399750062668,1.1536643675157419,1.176584547322182,0.505648555731008,0.505648555731008,0.0
a32_48_mixture/transition2,sp-31,unchanged,ambiguous,0.0,1.4047568076717645,0.8852492737999793,1.0378818285633102,0.505648555731008,0.505648555731008,0.0
a32_48_mixture/transition3,sp-31,unchanged,ambiguous,0.0,1.4040827358879033,0.8850867553550192,1.038212167713018,0.505648555731008,0.505648555731008,0.0
b2/absolute,sp-31,unchanged,ambiguous,0.0,2.0802818946775288,1.0621252925,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995,0.0
b2/present,sp-31,unchanged,ambiguous,0.0,2.0802818946775288,1.0621252925,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995,0.0
b2/recency,sp-31,unchanged,ambiguous,0.0,2.1223490426911127,1.04448125,1.5615080942797084,0.001,0.35724999999999996,0.0
b2/reference,sp-31,unchanged,ambiguous,0.0,2.0802818946775288,1.0621252925,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995,0.0
b2/transition1,sp-31,unchanged,ambiguous,0.0,2.0802818946775288,1.0621252925,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995,0.0
b2/transition2,sp-31,unchanged,ambiguous,0.0,2.0802818946775288,1.0621252925,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995,0.0
b2/transition3,sp-31,unchanged,ambiguous,0.0,2.0802818946775288,1.0621252925,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995,0.0
f32/absolute,sp-31,unchanged,ambiguous,0.5,0.6942436586529278,0.50013621750713,0.703692411371813,2e-05,0.507758249423576,0.0
f32/present,sp-31,unchanged,ambiguous,0.0,2.0802818946775288,1.0621252925,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995,0.0
f32/recency,sp-31,unchanged,ambiguous,0.0,6.907755278982137,1.90245,0.38625940550147086,0.001,0.951,0.0
f32/reference,sp-31,unchanged,ambiguous,0.5,0.6942413834549912,0.5001339472879709,0.7036946839768158,2e-05,0.5076890662860245,0.0
f32/single,sp-31,unchanged,ambiguous,0.0,+Infinity,2.0,0.0,1.0,1.0,0.0
f32/transition1,sp-31,unchanged,ambiguous,0.0,10.819778284410283,1.9980009799999996,0.01158290236177993,2.0000000000000005e-05,0.9990199999999999,0.0
f32/transition2,sp-31,unchanged,ambiguous,0.0,10.819778284410283,1.99800098,0.011582902361779815,1.9999999999999998e-05,0.99902,0.0
f32/transition3,sp-31,unchanged,ambiguous,0.0,10.819778284410283,1.9980009799999996,0.01158290236177993,2.0000000000000005e-05,0.9990199999999999,0.0
fixed/absolute,sp-31,unchanged,ambiguous,0.0,2.0802818946775288,1.0621252925,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995,0.0
fixed/present,sp-31,unchanged,ambiguous,0.0,2.0802818946775288,1.0621252925,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995,0.0
fixed/recency,sp-31,unchanged,ambiguous,0.0,6.907755278982137,1.90245,0.38625940550147086,0.001,0.951,0.0
fixed/reference,sp-31,unchanged,ambiguous,0.0,2.0802818946775288,1.0621252925,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995,0.0
fixed/transition1,sp-31,unchanged,ambiguous,0.0,10.819778284410283,1.5035742234216025,0.6992431281099223,1.9999999999999998e-05,0.5473412474826967,0.0
fixed/transition2,sp-31,unchanged,ambiguous,0.0,2.0802818946775288,1.0621252925,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995,0.0
fixed/transition3,sp-31,unchanged,ambiguous,0.0,2.0802818946775288,1.0621252925,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995,0.0
trim16/absolute,sp-31,unchanged,ambiguous,0.5,0.6941083857168611,0.5000012226333257,0.7038275421249918,1.9999999999999998e-05,0.5001293575820668,0.0
trim16/present,sp-31,unchanged,ambiguous,0.0,2.0802818946775288,1.0621252925,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995,0.0
trim16/recency,sp-31,unchanged,ambiguous,0.0,6.907755278982137,1.90245,0.38625940550147086,0.001,0.951,0.0
trim16/reference,sp-31,unchanged,ambiguous,0.5,0.6941081783770913,0.5000010156917223,0.7038277492655383,2e-05,0.5000375382702282,0.0
trim16/transition1,sp-31,unchanged,ambiguous,0.0,1.6081655198912879,1.0379575316742682,0.9614583819997955,1.9999999999999998e-05,0.5985507108025502,0.0
trim16/transition2,sp-31,unchanged,ambiguous,0.5,0.6941076622472997,0.5000005005527113,0.7038282648996538,1.9999999999999998e-05,0.4996213723613495,0.0
trim16/transition3,sp-31,unchanged,ambiguous,0.5,0.6941083857168611,0.5000012226333257,0.7038275421249918,1.9999999999999998e-05,0.5001293575820668,0.0
patch-multi/absolute,sp-31,unchanged,ambiguous,0.5,1.2511086612318307,0.8352345581006295,0.31404668955407666,2e-05,0.9089305995822712,0.0
patch-multi/present,sp-31,unchanged,ambiguous,0.0,2.0802818946775288,1.0621252925,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995,0.0
patch-multi/recency,sp-31,unchanged,ambiguous,0.0,6.907755278982137,1.90245,0.38625940550147086,0.001,0.951,0.0
patch-multi/reference,sp-31,unchanged,ambiguous,0.5,1.2511086612318307,0.8352345581006295,0.31404668955407666,2e-05,0.9089305995822712,0.0
patch-multi/transition1,sp-31,unchanged,ambiguous,0.0,10.819778284410283,1.99800098,0.011582902361779817,2e-05,0.99902,0.0
patch-multi/transition2,sp-31,unchanged,ambiguous,0.0,10.819778284410283,1.99800098,0.011582902361779817,2e-05,0.99902,0.0
patch-multi/transition3,sp-31,unchanged,ambiguous,0.0,10.819778284410283,1.99800098,0.011582902361779817,2e-05,0.99902,0.0
oracle-boundary/absolute,sp-31,unchanged,ambiguous,0.5,0.6941076416550698,0.50000048,0.7038282854721148,2e-05,0.49952,0.0
oracle-boundary/present,sp-31,unchanged,ambiguous,0.0,2.0802818946775288,1.0621252925,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995,0.0
oracle-boundary/recency,sp-31,unchanged,ambiguous,0.0,6.907755278982137,1.90245,0.38625940550147086,0.001,0.951,0.0
oracle-boundary/reference,sp-31,unchanged,ambiguous,0.5,0.6941076416550698,0.50000048,0.7038282854721148,2e-05,0.49952,0.0
oracle-boundary/transition1,sp-31,unchanged,ambiguous,0.0,1.6099655869663987,1.0392523979262096,0.9606686333145696,2e-05,0.5992710141346307,0.0
oracle-boundary/transition2,sp-31,unchanged,ambiguous,0.5,0.6941076416550698,0.50000048,0.7038282854721148,2e-05,0.49952,0.0
oracle-boundary/transition3,sp-31,unchanged,ambiguous,0.5,0.6941076416550698,0.50000048,0.7038282854721148,2e-05,0.49952,0.0
a32_48/absolute,sp-31,unchanged,unrelated,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995,0.0
a32_48/present,sp-31,unchanged,unrelated,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995,0.0
a32_48/recency,sp-31,unchanged,unrelated,0.0,6.907755278982137,1.90245,0.38625940550147086,0.001,0.951,0.0
a32_48/reference,sp-31,unchanged,unrelated,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995,0.0
a32_48/transition1,sp-31,unchanged,unrelated,0.0,10.819778284410283,1.9980009799999996,0.011582902361780037,1.9999999999999998e-05,0.9990199999999998,0.0
a32_48/transition2,sp-31,unchanged,unrelated,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995,0.0
a32_48/transition3,sp-31,unchanged,unrelated,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995,0.0
a32_48_mixture/absolute,sp-31,unchanged,unrelated,0.0,2.6900906340166295,1.1648159052644311,1.3768307218468854,0.4565560673764347,0.4565560673764347,0.0
a32_48_mixture/present,sp-31,unchanged,unrelated,0.0,2.6900906340166295,1.1648159052644311,1.3768307218468854,0.4565560673764347,0.4565560673764347,0.0
a32_48_mixture/recency,sp-31,unchanged,unrelated,0.0,7.517564018321238,1.4742007808166002,0.8958633628799298,0.47759666574946513,0.507498193143199,0.0
a32_48_mixture/reference,sp-31,unchanged,unrelated,0.0,2.6900906340166295,1.1648159052644311,1.3768307218468854,0.4565560673764347,0.4565560673764347,0.0
a32_48_mixture/transition1,sp-31,unchanged,unrelated,0.0,11.429587023749384,1.5013243965047733,0.6973991193198923,0.4781218617497798,0.5213564216405693,0.0
a32_48_mixture/transition2,sp-31,unchanged,unrelated,0.0,2.6900906340166295,1.1648159052644311,1.3768307218468854,0.4565560673764347,0.4565560673764347,0.0
a32_48_mixture/transition3,sp-31,unchanged,unrelated,0.0,2.6900906340166295,1.1648159052644311,1.3768307218468854,0.4565560673764347,0.4565560673764347,0.0
b2/absolute,sp-31,unchanged,unrelated,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995,0.0
b2/present,sp-31,unchanged,unrelated,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995,0.0
b2/recency,sp-31,unchanged,unrelated,0.0,2.1223490426911127,1.0444812499999996,1.5615080942797084,0.001,0.35724999999999996,0.0
b2/reference,sp-31,unchanged,unrelated,0.0,2.0802818946775288,1.0621252925000002,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995,0.0
