model,group,cell,condition,variant,accuracy,log_loss,brier,entropy,unknown_mass,confidence
a32_48_mixture/absolute,sp-29,transpose,intact,0,0.0,11.090769480410351,1.2377325893317979,1.5127632624563525,0.23739204195400757,0.28571297270159485
a32_48_mixture/present,sp-29,transpose,intact,0,0.0,11.090769480410351,1.2377325893317979,1.5127632624563525,0.23739204195400757,0.28571297270159485
a32_48_mixture/recency,sp-29,transpose,intact,0,0.0,7.178746474982206,1.2203463887588675,1.7337378206515937,0.23813941270030753,0.2724471419547699
a32_48_mixture/reference,sp-29,transpose,intact,0,1.0,0.35647010639561827,0.14746176025214353,0.8480307944535147,0.23739204195400757,0.7001434009666293
a32_48_mixture/transition1,sp-29,transpose,intact,0,0.0,11.090769480410351,1.2377325893317979,1.5127632624563525,0.23739204195400757,0.28571297270159485
a32_48_mixture/transition2,sp-29,transpose,intact,0,0.0,11.090769480410351,1.2377325893317979,1.5127632624563525,0.23739204195400757,0.28571297270159485
a32_48_mixture/transition3,sp-29,transpose,intact,0,0.0,11.090769480410351,1.2377325893317979,1.5127632624563525,0.23739204195400757,0.28571297270159485
b2/absolute,sp-29,transpose,intact,0,0.0,10.819778284410283,1.3118752925,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
b2/present,sp-29,transpose,intact,0,0.0,10.819778284410283,1.3118752925,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
b2/recency,sp-29,transpose,intact,0,0.0,6.907755278982137,1.2819812499999999,1.5615080942797084,0.001,0.35724999999999996
b2/reference,sp-29,transpose,intact,0,0.0,10.819778284410283,1.3118752925,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
b2/transition1,sp-29,transpose,intact,0,0.0,10.819778284410283,1.3118752925,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
b2/transition2,sp-29,transpose,intact,0,0.0,10.819778284410283,1.3118752925,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
b2/transition3,sp-29,transpose,intact,0,0.0,10.819778284410283,1.3118752925,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
f32/absolute,sp-29,transpose,intact,0,0.0,+Infinity,2.0,-0.0,1.0,1.0
f32/present,sp-29,transpose,intact,0,0.0,10.819778284410283,1.3118752925,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
f32/recency,sp-29,transpose,intact,0,0.0,6.907755278982137,1.90245,0.38625940550147086,0.001,0.951
f32/reference,sp-29,transpose,intact,0,1.0,0.0009804805139614205,9.800000000392828e-07,0.011582902361779817,2e-05,0.99902
f32/single,sp-29,transpose,intact,0,0.0,+Infinity,2.0,-0.0,1.0,1.0
f32/transition1,sp-29,transpose,intact,0,0.0,10.819778284410283,1.99800098,0.011582902361779817,2e-05,0.99902
f32/transition2,sp-29,transpose,intact,0,0.0,10.819778284410283,1.9980009799999996,0.011582902361779928,2e-05,0.9990199999999999
f32/transition3,sp-29,transpose,intact,0,0.0,10.819778284410283,1.9980009799999996,0.011582902361779928,2e-05,0.9990199999999999
fixed/absolute,sp-29,transpose,intact,0,0.0,10.819778284410283,1.3118752925,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/present,sp-29,transpose,intact,0,0.0,10.819778284410283,1.3118752925,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/recency,sp-29,transpose,intact,0,0.0,6.907755278982137,1.90245,0.38625940550147086,0.001,0.951
fixed/reference,sp-29,transpose,intact,0,0.0,10.819778284410283,1.3118752925,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/transition1,sp-29,transpose,intact,0,0.0,10.819778284410283,1.99800098,0.011582902361779817,2e-05,0.99902
fixed/transition2,sp-29,transpose,intact,0,0.0,10.819778284410283,1.3118752925,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/transition3,sp-29,transpose,intact,0,0.0,10.819778284410283,1.3118752925,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
trim16/absolute,sp-29,transpose,intact,0,0.0,10.819778284410283,1.3118752925,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
trim16/present,sp-29,transpose,intact,0,0.0,10.819778284410283,1.3118752925,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
trim16/recency,sp-29,transpose,intact,0,0.0,6.907755278982137,1.2819812499999999,1.5615080942797084,0.001,0.35724999999999996
trim16/reference,sp-29,transpose,intact,0,1.0,0.0009804805139616427,9.800000000392828e-07,0.011582902361780037,1.9999999999999998e-05,0.9990199999999998
trim16/transition1,sp-29,transpose,intact,0,0.0,10.819778284410283,1.3118752925,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
trim16/transition2,sp-29,transpose,intact,0,0.0,10.819778284410283,1.3118752925,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
trim16/transition3,sp-29,transpose,intact,0,0.0,10.819778284410283,1.3118752925,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
patch-multi/absolute,sp-29,transpose,intact,0,0.0,+Infinity,2.0,-0.0,1.0,1.0
patch-multi/present,sp-29,transpose,intact,0,0.0,10.819778284410283,1.3118752925,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
patch-multi/recency,sp-29,transpose,intact,0,0.0,6.907755278982137,1.90245,0.38625940550147086,0.001,0.951
patch-multi/reference,sp-29,transpose,intact,0,1.0,0.0009804805139614205,9.800000000392828e-07,0.011582902361779817,2e-05,0.99902
patch-multi/transition1,sp-29,transpose,intact,0,0.0,10.819778284410283,1.99800098,0.011582902361779815,1.9999999999999998e-05,0.99902
patch-multi/transition2,sp-29,transpose,intact,0,0.0,10.819778284410283,1.9980009799999996,0.01158290236177993,2.0000000000000005e-05,0.9990199999999999
patch-multi/transition3,sp-29,transpose,intact,0,0.0,10.819778284410283,1.99800098,0.011582902361779817,2e-05,0.99902
oracle-boundary/absolute,sp-29,transpose,intact,0,0.0,10.819778284410283,1.3118752925,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
oracle-boundary/present,sp-29,transpose,intact,0,0.0,10.819778284410283,1.3118752925,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
oracle-boundary/recency,sp-29,transpose,intact,0,0.0,6.907755278982137,1.2819812499999999,1.5615080942797084,0.001,0.35724999999999996
oracle-boundary/reference,sp-29,transpose,intact,0,1.0,0.0009804805139616427,9.800000000392828e-07,0.011582902361780037,1.9999999999999998e-05,0.9990199999999998
oracle-boundary/transition1,sp-29,transpose,intact,0,0.0,10.819778284410283,1.3118752925,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
oracle-boundary/transition2,sp-29,transpose,intact,0,0.0,10.819778284410283,1.3118752925,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
oracle-boundary/transition3,sp-29,transpose,intact,0,0.0,10.819778284410283,1.3118752925,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
a32_48/absolute,sp-29,transpose,intact,1,0.0,10.819778284410283,1.3118752925,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
a32_48/present,sp-29,transpose,intact,1,0.0,10.819778284410283,1.3118752925,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
a32_48/recency,sp-29,transpose,intact,1,0.0,6.907755278982137,1.2819812499999999,1.5615080942797084,0.001,0.35724999999999996
a32_48/reference,sp-29,transpose,intact,1,1.0,0.0009804805139614205,9.800000000392828e-07,0.011582902361779817,2e-05,0.99902
a32_48/transition1,sp-29,transpose,intact,1,0.0,10.819778284410283,1.3118752925,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
a32_48/transition2,sp-29,transpose,intact,1,0.0,10.819778284410283,1.3118752925,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
a32_48/transition3,sp-29,transpose,intact,1,0.0,10.819778284410283,1.3118752925,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
a32_48_mixture/absolute,sp-29,transpose,intact,1,0.0,11.090769480410351,1.2377325893317979,1.5127632624563525,0.23739204195400757,0.28571297270159485
a32_48_mixture/present,sp-29,transpose,intact,1,0.0,11.090769480410351,1.2377325893317979,1.5127632624563525,0.23739204195400757,0.28571297270159485
a32_48_mixture/recency,sp-29,transpose,intact,1,0.0,7.178746474982206,1.2203463887588675,1.7337378206515937,0.23813941270030753,0.2724471419547699
a32_48_mixture/reference,sp-29,transpose,intact,1,1.0,0.3564701063956181,0.14746176025214353,0.8480307944535146,0.23739204195400757,0.7001434009666294
a32_48_mixture/transition1,sp-29,transpose,intact,1,0.0,11.090769480410351,1.2377325893317979,1.5127632624563525,0.23739204195400757,0.28571297270159485
a32_48_mixture/transition2,sp-29,transpose,intact,1,0.0,11.090769480410351,1.2377325893317979,1.5127632624563525,0.23739204195400757,0.28571297270159485
a32_48_mixture/transition3,sp-29,transpose,intact,1,0.0,11.090769480410351,1.2377325893317979,1.5127632624563525,0.23739204195400757,0.28571297270159485
b2/absolute,sp-29,transpose,intact,1,0.0,10.819778284410283,1.3118752925,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
b2/present,sp-29,transpose,intact,1,0.0,10.819778284410283,1.3118752925,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
b2/recency,sp-29,transpose,intact,1,0.0,6.907755278982137,1.2819812499999999,1.5615080942797084,0.001,0.35724999999999996
b2/reference,sp-29,transpose,intact,1,1.0,0.0009804805139614205,9.800000000392828e-07,0.011582902361779817,2e-05,0.99902
b2/transition1,sp-29,transpose,intact,1,0.0,10.819778284410283,1.3118752925,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
b2/transition2,sp-29,transpose,intact,1,0.0,10.819778284410283,1.3118752925,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
b2/transition3,sp-29,transpose,intact,1,0.0,10.819778284410283,1.3118752925,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
f32/absolute,sp-29,transpose,intact,1,0.0,+Infinity,2.0,-0.0,1.0,1.0
f32/present,sp-29,transpose,intact,1,0.0,10.819778284410283,1.3118752925,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
f32/recency,sp-29,transpose,intact,1,0.0,6.907755278982137,1.90245,0.38625940550147086,0.001,0.951
f32/reference,sp-29,transpose,intact,1,1.0,0.0009804805139614205,9.800000000392828e-07,0.011582902361779817,2e-05,0.99902
f32/single,sp-29,transpose,intact,1,0.0,+Infinity,2.0,-0.0,1.0,1.0
f32/transition1,sp-29,transpose,intact,1,0.0,10.819778284410283,1.99800098,0.011582902361779817,2e-05,0.99902
f32/transition2,sp-29,transpose,intact,1,0.0,10.819778284410283,1.9980009799999996,0.011582902361779928,2e-05,0.9990199999999999
f32/transition3,sp-29,transpose,intact,1,0.0,10.819778284410283,1.9980009799999996,0.011582902361779928,2e-05,0.9990199999999999
fixed/absolute,sp-29,transpose,intact,1,0.0,10.819778284410283,1.3118752925,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/present,sp-29,transpose,intact,1,0.0,10.819778284410283,1.3118752925,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/recency,sp-29,transpose,intact,1,0.0,6.907755278982137,1.90245,0.38625940550147086,0.001,0.951
fixed/reference,sp-29,transpose,intact,1,0.0,10.819778284410283,1.3118752925,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/transition1,sp-29,transpose,intact,1,0.0,10.819778284410283,1.99800098,0.011582902361779817,2e-05,0.99902
fixed/transition2,sp-29,transpose,intact,1,0.0,10.819778284410283,1.3118752925,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/transition3,sp-29,transpose,intact,1,0.0,10.819778284410283,1.3118752925,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
trim16/absolute,sp-29,transpose,intact,1,0.0,10.819778284410283,1.3118752925,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
trim16/present,sp-29,transpose,intact,1,0.0,10.819778284410283,1.3118752925,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
trim16/recency,sp-29,transpose,intact,1,0.0,6.907755278982137,1.2819812499999999,1.5615080942797084,0.001,0.35724999999999996
trim16/reference,sp-29,transpose,intact,1,1.0,0.0009804805139614205,9.800000000392828e-07,0.011582902361779817,2e-05,0.99902
trim16/transition1,sp-29,transpose,intact,1,0.0,10.819778284410283,1.3118752925,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
trim16/transition2,sp-29,transpose,intact,1,0.0,10.819778284410283,1.3118752925,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
trim16/transition3,sp-29,transpose,intact,1,0.0,10.819778284410283,1.3118752925,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
patch-multi/absolute,sp-29,transpose,intact,1,0.0,+Infinity,2.0,-0.0,1.0,1.0
patch-multi/present,sp-29,transpose,intact,1,0.0,10.819778284410283,1.3118752925,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
patch-multi/recency,sp-29,transpose,intact,1,0.0,6.907755278982137,1.90245,0.38625940550147086,0.001,0.951
patch-multi/reference,sp-29,transpose,intact,1,1.0,0.0009804805139614205,9.800000000392828e-07,0.011582902361779817,2e-05,0.99902
patch-multi/transition1,sp-29,transpose,intact,1,0.0,10.819778284410283,1.99800098,0.011582902361779815,1.9999999999999998e-05,0.99902
patch-multi/transition2,sp-29,transpose,intact,1,0.0,10.819778284410283,1.9980009799999996,0.01158290236177993,2.0000000000000005e-05,0.9990199999999999
patch-multi/transition3,sp-29,transpose,intact,1,0.0,10.819778284410283,1.99800098,0.011582902361779817,2e-05,0.99902
oracle-boundary/absolute,sp-29,transpose,intact,1,0.0,10.819778284410283,1.3118752925,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
oracle-boundary/present,sp-29,transpose,intact,1,0.0,10.819778284410283,1.3118752925,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
oracle-boundary/recency,sp-29,transpose,intact,1,0.0,6.907755278982137,1.2819812499999999,1.5615080942797084,0.001,0.35724999999999996
oracle-boundary/reference,sp-29,transpose,intact,1,1.0,0.0009804805139614205,9.800000000392828e-07,0.011582902361779817,2e-05,0.99902
oracle-boundary/transition1,sp-29,transpose,intact,1,0.0,10.819778284410283,1.3118752925,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
oracle-boundary/transition2,sp-29,transpose,intact,1,0.0,10.819778284410283,1.3118752925,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
oracle-boundary/transition3,sp-29,transpose,intact,1,0.0,10.819778284410283,1.3118752925,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
a32_48/absolute,sp-29,stretch,intact,0,1.0,0.0009804805139616427,9.800000000392828e-07,0.011582902361780037,1.9999999999999998e-05,0.9990199999999998
a32_48/present,sp-29,stretch,intact,0,0.0,10.819778284410283,1.3118752925,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
a32_48/recency,sp-29,stretch,intact,0,0.0,6.907755278982137,1.90245,0.38625940550147086,0.001,0.951
a32_48/reference,sp-29,stretch,intact,0,1.0,0.0009804805139616427,9.800000000392828e-07,0.011582902361780037,1.9999999999999998e-05,0.9990199999999998
a32_48/transition1,sp-29,stretch,intact,0,1.0,0.6702680614282055,0.47618810010241086,0.7035375043589555,1.9999999999999998e-05,0.5115714268376169
a32_48/transition2,sp-29,stretch,intact,0,1.0,0.0009804805139616427,9.800000000392828e-07,0.011582902361780037,1.9999999999999998e-05,0.9990199999999998
a32_48/transition3,sp-29,stretch,intact,0,1.0,0.0009804805139616427,9.800000000392828e-07,0.011582902361780037,1.9999999999999998e-05,0.9990199999999998
a32_48_mixture/absolute,sp-29,stretch,intact,0,1.0,0.39750813557803955,0.18054096103640793,0.8692286515074884,0.2680545029555604,0.671992475578123
a32_48_mixture/present,sp-29,stretch,intact,0,0.0,11.131807509592774,1.2389374345761066,1.5072339746365329,0.2680545029555604,0.2742252052443189
a32_48_mixture/recency,sp-29,stretch,intact,0,0.0,7.219784504164627,1.555347071330694,0.8589721297984919,0.26877182388908255,0.6960940895710535
a32_48_mixture/reference,sp-29,stretch,intact,0,1.0,0.39750813557803955,0.18054096103640793,0.8692286515074884,0.2680545029555604,0.671992475578123
a32_48_mixture/transition1,sp-29,stretch,intact,0,1.0,0.9822972866106955,0.5904778023132775,1.096102564193477,0.2680545029555604,0.3744498912882185
a32_48_mixture/transition2,sp-29,stretch,intact,0,1.0,0.39750813557803955,0.18054096103640793,0.8692286515074884,0.2680545029555604,0.671992475578123
a32_48_mixture/transition3,sp-29,stretch,intact,0,1.0,0.39750813557803955,0.18054096103640793,0.8692286515074884,0.2680545029555604,0.671992475578123
b2/absolute,sp-29,stretch,intact,0,0.0,10.819778284410283,1.3118752925,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
b2/present,sp-29,stretch,intact,0,0.0,10.819778284410283,1.3118752925,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
b2/recency,sp-29,stretch,intact,0,0.0,6.907755278982137,1.90245,0.38625940550147086,0.001,0.951
b2/reference,sp-29,stretch,intact,0,0.0,10.819778284410283,1.3118752925,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
b2/transition1,sp-29,stretch,intact,0,0.0,10.819778284410283,1.3118752925,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
b2/transition2,sp-29,stretch,intact,0,0.0,10.819778284410283,1.3118752925,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
b2/transition3,sp-29,stretch,intact,0,0.0,10.819778284410283,1.3118752925,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
f32/absolute,sp-29,stretch,intact,0,0.0,+Infinity,2.0,-0.0,1.0,1.0
f32/present,sp-29,stretch,intact,0,0.0,10.819778284410283,1.3118752925,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
f32/recency,sp-29,stretch,intact,0,0.0,6.907755278982137,1.90245,0.38625940550147086,0.001,0.951
f32/reference,sp-29,stretch,intact,0,0.0,+Infinity,2.0,-0.0,1.0,1.0
f32/single,sp-29,stretch,intact,0,0.0,+Infinity,2.0,-0.0,1.0,1.0
f32/transition1,sp-29,stretch,intact,0,0.0,10.819778284410283,1.99800098,0.011582902361779817,2e-05,0.99902
f32/transition2,sp-29,stretch,intact,0,0.0,10.819778284410283,1.9980009799999996,0.01158290236177993,2.0000000000000005e-05,0.9990199999999999
f32/transition3,sp-29,stretch,intact,0,0.0,10.819778284410283,1.99800098,0.011582902361779817,2e-05,0.99902
fixed/absolute,sp-29,stretch,intact,0,0.0,10.819778284410283,1.3118752925,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/present,sp-29,stretch,intact,0,0.0,10.819778284410283,1.3118752925,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/recency,sp-29,stretch,intact,0,0.0,6.907755278982137,1.2819812499999999,1.5615080942797084,0.001,0.35724999999999996
fixed/reference,sp-29,stretch,intact,0,0.0,10.819778284410283,1.3118752925,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/transition1,sp-29,stretch,intact,0,0.0,10.819778284410283,1.3118752925,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/transition2,sp-29,stretch,intact,0,0.0,10.819778284410283,1.3118752925,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/transition3,sp-29,stretch,intact,0,0.0,10.819778284410283,1.3118752925,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
trim16/absolute,sp-29,stretch,intact,0,1.0,0.0009804805139616427,9.800000000392828e-07,0.011582902361780037,1.9999999999999998e-05,0.9990199999999998
trim16/present,sp-29,stretch,intact,0,0.0,10.819778284410283,1.3118752925,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
trim16/recency,sp-29,stretch,intact,0,0.0,6.907755278982137,1.90245,0.38625940550147086,0.001,0.951
trim16/reference,sp-29,stretch,intact,0,1.0,0.0009804805139616427,9.800000000392828e-07,0.011582902361780037,1.9999999999999998e-05,0.9990199999999998
trim16/transition1,sp-29,stretch,intact,0,1.0,0.691077556156168,0.49697330825263797,0.7038236852415869,1.9999999999999998e-05,0.5010358837773072
trim16/transition2,sp-29,stretch,intact,0,1.0,0.0009804805139616427,9.800000000392828e-07,0.011582902361780037,1.9999999999999998e-05,0.9990199999999998
trim16/transition3,sp-29,stretch,intact,0,1.0,0.0009804805139616427,9.800000000392828e-07,0.011582902361780037,1.9999999999999998e-05,0.9990199999999998
patch-multi/absolute,sp-29,stretch,intact,0,1.0,0.0009804805139614205,9.800000000392828e-07,0.011582902361779817,2e-05,0.99902
patch-multi/present,sp-29,stretch,intact,0,0.0,10.819778284410283,1.3118752925,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
patch-multi/recency,sp-29,stretch,intact,0,0.0,6.907755278982137,1.90245,0.38625940550147086,0.001,0.951
patch-multi/reference,sp-29,stretch,intact,0,1.0,0.0009804805139614205,9.800000000392828e-07,0.011582902361779817,2e-05,0.99902
patch-multi/transition1,sp-29,stretch,intact,0,0.0,10.819778284410283,1.9980009799999996,0.011582902361779928,2e-05,0.9990199999999999
patch-multi/transition2,sp-29,stretch,intact,0,0.0,10.819778284410283,1.99800098,0.011582902361779817,2e-05,0.99902
patch-multi/transition3,sp-29,stretch,intact,0,0.0,10.819778284410283,1.99800098,0.011582902361779817,2e-05,0.99902
oracle-boundary/absolute,sp-29,stretch,intact,0,1.0,0.0009804805139616427,9.800000000392828e-07,0.011582902361780037,1.9999999999999998e-05,0.9990199999999998
oracle-boundary/present,sp-29,stretch,intact,0,0.0,10.819778284410283,1.3118752925,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
oracle-boundary/recency,sp-29,stretch,intact,0,0.0,6.907755278982137,1.90245,0.38625940550147086,0.001,0.951
oracle-boundary/reference,sp-29,stretch,intact,0,1.0,0.0009804805139616427,9.800000000392828e-07,0.011582902361780037,1.9999999999999998e-05,0.9990199999999998
oracle-boundary/transition1,sp-29,stretch,intact,0,1.0,0.69410764165507,0.50000048,0.7038282854721148,1.9999999999999998e-05,0.4995199999999999
oracle-boundary/transition2,sp-29,stretch,intact,0,1.0,0.0009804805139616427,9.800000000392828e-07,0.011582902361780037,1.9999999999999998e-05,0.9990199999999998
oracle-boundary/transition3,sp-29,stretch,intact,0,1.0,0.0009804805139616427,9.800000000392828e-07,0.011582902361780037,1.9999999999999998e-05,0.9990199999999998
a32_48/absolute,sp-29,stretch,intact,1,1.0,0.0009804805139614205,9.800000000392828e-07,0.011582902361779817,2e-05,0.99902
a32_48/present,sp-29,stretch,intact,1,0.0,10.819778284410283,1.3118752925,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
a32_48/recency,sp-29,stretch,intact,1,0.0,6.907755278982137,1.90245,0.38625940550147086,0.001,0.951
a32_48/reference,sp-29,stretch,intact,1,1.0,0.0009804805139614205,9.800000000392828e-07,0.011582902361779817,2e-05,0.99902
a32_48/transition1,sp-29,stretch,intact,1,1.0,0.6702191147948499,0.4761392278186336,0.7035362946226138,1.9999999999999998e-05,0.511596467149496
a32_48/transition2,sp-29,stretch,intact,1,1.0,0.0009804805139614205,9.800000000392828e-07,0.011582902361779817,2e-05,0.99902
a32_48/transition3,sp-29,stretch,intact,1,1.0,0.0009804805139614205,9.800000000392828e-07,0.011582902361779817,2e-05,0.99902
a32_48_mixture/absolute,sp-29,stretch,intact,1,1.0,0.3975081355780392,0.1805409610364077,0.8692286515074883,0.2680545029555604,0.6719924755781232
a32_48_mixture/present,sp-29,stretch,intact,1,0.0,11.131807509592774,1.2389374345761066,1.5072339746365329,0.2680545029555604,0.2742252052443189
a32_48_mixture/recency,sp-29,stretch,intact,1,0.0,7.219784504164627,1.555347071330694,0.8589721297984919,0.26877182388908255,0.6960940895710535
a32_48_mixture/reference,sp-29,stretch,intact,1,1.0,0.3975081355780392,0.1805409610364077,0.8692286515074883,0.2680545029555604,0.6719924755781232
a32_48_mixture/transition1,sp-29,stretch,intact,1,1.0,0.9822483399773401,0.5904417926801329,1.0961016787146995,0.2680545029555604,0.37446821979831313
a32_48_mixture/transition2,sp-29,stretch,intact,1,1.0,0.3975081355780392,0.1805409610364077,0.8692286515074883,0.2680545029555604,0.6719924755781232
a32_48_mixture/transition3,sp-29,stretch,intact,1,1.0,0.3975081355780392,0.1805409610364077,0.8692286515074883,0.2680545029555604,0.6719924755781232
b2/absolute,sp-29,stretch,intact,1,0.0,10.819778284410283,1.3118752925,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
b2/present,sp-29,stretch,intact,1,0.0,10.819778284410283,1.3118752925,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
b2/recency,sp-29,stretch,intact,1,1.0,0.05024121643674679,0.0024500000000000632,0.38625940550147086,0.001,0.951
b2/reference,sp-29,stretch,intact,1,0.0,10.819778284410283,1.3118752925,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
b2/transition1,sp-29,stretch,intact,1,0.0,10.819778284410283,1.3118752925,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
b2/transition2,sp-29,stretch,intact,1,0.0,10.819778284410283,1.3118752925,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
b2/transition3,sp-29,stretch,intact,1,0.0,10.819778284410283,1.3118752925,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
f32/absolute,sp-29,stretch,intact,1,0.0,+Infinity,2.0,-0.0,1.0,1.0
f32/present,sp-29,stretch,intact,1,0.0,10.819778284410283,1.3118752925,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
f32/recency,sp-29,stretch,intact,1,0.0,6.907755278982137,1.90245,0.38625940550147086,0.001,0.951
f32/reference,sp-29,stretch,intact,1,0.0,+Infinity,2.0,-0.0,1.0,1.0
f32/single,sp-29,stretch,intact,1,0.0,+Infinity,2.0,-0.0,1.0,1.0
f32/transition1,sp-29,stretch,intact,1,0.0,10.819778284410283,1.99800098,0.011582902361779817,2e-05,0.99902
f32/transition2,sp-29,stretch,intact,1,0.0,10.819778284410283,1.9980009799999996,0.01158290236177993,2.0000000000000005e-05,0.9990199999999999
f32/transition3,sp-29,stretch,intact,1,0.0,10.819778284410283,1.99800098,0.011582902361779817,2e-05,0.99902
fixed/absolute,sp-29,stretch,intact,1,0.0,10.819778284410283,1.3118752925,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/present,sp-29,stretch,intact,1,0.0,10.819778284410283,1.3118752925,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/recency,sp-29,stretch,intact,1,0.0,6.907755278982137,1.2819812499999999,1.5615080942797084,0.001,0.35724999999999996
fixed/reference,sp-29,stretch,intact,1,0.0,10.819778284410283,1.3118752925,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/transition1,sp-29,stretch,intact,1,0.0,10.819778284410283,1.3118752925,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/transition2,sp-29,stretch,intact,1,0.0,10.819778284410283,1.3118752925,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/transition3,sp-29,stretch,intact,1,0.0,10.819778284410283,1.3118752925,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
trim16/absolute,sp-29,stretch,intact,1,1.0,0.0009804805139614205,9.800000000392828e-07,0.011582902361779817,2e-05,0.99902
trim16/present,sp-29,stretch,intact,1,0.0,10.819778284410283,1.3118752925,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
trim16/recency,sp-29,stretch,intact,1,0.0,6.907755278982137,1.90245,0.38625940550147086,0.001,0.951
trim16/reference,sp-29,stretch,intact,1,1.0,0.0009804805139614205,9.800000000392828e-07,0.011582902361779817,2e-05,0.99902
trim16/transition1,sp-29,stretch,intact,1,1.0,0.6910775561561677,0.49697330825263797,0.7038236852415868,2e-05,0.5010358837773073
