front,group,precision,recall,f1,split_rate,merge_rate,pitch_accuracy,pitch_availability,octave_error_rate,mean_pitch_error_available,mean_onset_error_s,mean_end_error_s,max_true_end_latency_s,max_inferred_end_latency_s
streaming,ewr-18,0.9777777777777779,0.9595959595959597,0.9682539682539684,0.0,0.020202020202020204,0.9545454545454546,0.9696969696969696,0.0,0.04865836411380326,0.005588909932659932,0.005080555555555556,0.11575,0.104
streaming,ewr-19,1.0,1.0,1.0,0.0,0.0,0.9068462401795734,1.0,0.0,1.3061200354267741,0.0075578002244668895,0.009088103254769922,0.11425,0.104
streaming,ewr-20,1.0,1.0,1.0,0.0,0.0,0.6262626262626263,0.8686868686868686,0.1795735129068462,3.6377926088160675,0.009458684062850728,0.009477342873176205,0.104375,0.104
streaming,ewr-21,0.9194444444444445,0.8540965207631874,0.8851540616246498,0.0,0.07295173961840629,0.5796857463524131,0.828843995510662,0.09820426487093153,4.958065459998484,0.006632605820105821,0.009258457591790925,0.11125,0.104
streaming,ewr-22,0.9953703703703702,1.0,0.9975845410628019,0.0,0.0,0.654320987654321,1.0,0.0897867564534231,6.276622273323098,0.009379980359147026,0.009478675645342311,0.10975,0.104
streaming,ewr-23,0.8419210419210419,1.0,0.9119849465730473,0.0,0.0,0.8019079685746352,1.0,0.18799102132435463,2.308089634948042,0.010735129068462404,0.01015333894500561,0.115875,0.104
streaming,ewr-24,1.0,1.0,1.0,0.04264870931537598,0.04264870931537598,0.712682379349046,0.8310886644219978,0.005050505050505051,2.6183889995566867,0.008740109427609428,0.009202230639730639,0.10675,0.104
streaming,ewr-25,0.9194444444444445,0.8540965207631874,0.8851540616246498,0.0,0.07295173961840629,0.7861952861952861,0.8540965207631874,0.0,0.08754317684088071,0.005082962562129229,0.0067990620490620485,0.112875,0.104
streaming,ewr-26,1.0,1.0,1.0,0.0,0.0,0.8787878787878789,1.0,0.0,2.6545729540018126,0.00933284231200898,0.009474817620650954,0.111375,0.104
streaming,ewr-27,0.825132275132275,1.0,0.9017997613878621,0.0,0.0,0.8641975308641975,1.0,0.0,2.1363954555151543,0.010288159371492704,0.00907428451178451,0.119375,0.104
streaming,ewr-28,1.0,1.0,1.0,0.0,0.0,0.5763187429854095,0.8439955106621775,0.1795735129068462,4.501588402333429,0.009541175645342313,0.010415684624017957,0.1021875,0.104
streaming,ewr-29,1.0,1.0,1.0,0.0,0.0,0.5774410774410774,1.0,0.08080808080808081,7.009640538753326,0.008461980920314253,0.010873877665544334,0.11525,0.104
