kind,model,cell,condition,accuracy,accuracy_lower95,accuracy_upper95,paired_success,paired_success_lower95,paired_success_upper95,log_loss,log_loss_lower95,log_loss_upper95,brier,brier_lower95,brier_upper95
oracle,retrieval_absolute,joint,intact,1.0,1.0,1.0,1.0,1.0,1.0,0.05024121643674679,0.05024121643674679,0.05024121643674679,0.0024500000000000632,0.0024500000000000632,0.0024500000000000632
oracle,retrieval_absolute,joint,removal,0.16666666666666666,0.08333333333333333,0.2708333333333333,0.0,0.0,0.0,1.8538972761195716,1.7867843344766865,1.9377884531731782,0.8384005208333338,0.8186088541666671,0.8631401041666672
oracle,retrieval_absolute,joint,reset,0.16666666666666666,0.08333333333333333,0.2708333333333333,0.0,0.0,0.0,1.8538972761195716,1.7867843344766865,1.9377884531731782,0.8384005208333338,0.8186088541666671,0.8631401041666672
oracle,retrieval_absolute,joint,shuffle,1.0,1.0,1.0,1.0,1.0,1.0,0.05024121643674679,0.05024121643674679,0.05024121643674679,0.0024500000000000632,0.0024500000000000632,0.0024500000000000632
oracle,retrieval_absolute,joint,swap,1.0,1.0,1.0,1.0,1.0,1.0,0.05024121643674679,0.05024121643674679,0.05024121643674679,0.0024500000000000632,0.0024500000000000632,0.0024500000000000632
oracle,retrieval_absolute,matched,intact,1.0,1.0,1.0,1.0,1.0,1.0,0.05024121643674679,0.05024121643674679,0.05024121643674679,0.0024500000000000632,0.0024500000000000632,0.0024500000000000632
oracle,retrieval_absolute,timbre,intact,1.0,1.0,1.0,1.0,1.0,1.0,0.05024121643674679,0.05024121643674679,0.05024121643674679,0.0024500000000000632,0.0024500000000000632,0.0024500000000000632
oracle,transition,duration,intact,1.0,1.0,1.0,1.0,1.0,1.0,0.05024121643674679,0.05024121643674679,0.05024121643674679,0.0024500000000000632,0.0024500000000000632,0.0024500000000000632
oracle,transition,joint,ambiguous,0.5,0.5,0.5,0.0,0.0,0.0,0.742337424750717,0.742337424750717,0.742337424750717,0.5012000000000001,0.5012000000000001,0.5012000000000001
oracle,transition,joint,intact,1.0,1.0,1.0,1.0,1.0,1.0,0.05024121643674679,0.05024121643674679,0.05024121643674679,0.0024500000000000632,0.0024500000000000632,0.0024500000000000632
oracle,transition,joint,removal,0.16666666666666666,0.08333333333333333,0.2708333333333333,0.0,0.0,0.0,1.8538972761195716,1.7867843344766865,1.9377884531731782,0.8384005208333338,0.8186088541666671,0.8631401041666672
oracle,transition,joint,reset,0.16666666666666666,0.08333333333333333,0.2708333333333333,0.0,0.0,0.0,1.8538972761195716,1.7867843344766865,1.9377884531731782,0.8384005208333338,0.8186088541666671,0.8631401041666672
oracle,transition,joint,shuffle,1.0,1.0,1.0,1.0,1.0,1.0,0.05024121643674679,0.05024121643674679,0.05024121643674679,0.0024500000000000632,0.0024500000000000632,0.0024500000000000632
oracle,transition,joint,swap,1.0,1.0,1.0,1.0,1.0,1.0,0.05024121643674679,0.05024121643674679,0.05024121643674679,0.0024500000000000632,0.0024500000000000632,0.0024500000000000632
oracle,transition,matched,intact,1.0,1.0,1.0,1.0,1.0,1.0,0.05024121643674679,0.05024121643674679,0.05024121643674679,0.0024500000000000632,0.0024500000000000632,0.0024500000000000632
oracle,transition,timbre,intact,1.0,1.0,1.0,1.0,1.0,1.0,0.05024121643674679,0.05024121643674679,0.05024121643674679,0.0024500000000000632,0.0024500000000000632,0.0024500000000000632
