front,group,cell,condition,variant,true_events,predicted_events,matched_events,bounded_matches,precision,recall,f1,split_count,merge_count,split_rate,merge_rate,pitch_accuracy,pitch_availability,mean_pitch_error_available,octave_error_rate,mean_onset_error_s,mean_end_error_s,max_true_end_latency_s,max_inferred_end_latency_s
oracle-boundary,civ-12,joint,removal,1,9,9,9,9,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.00024440896090357117,0.0,0.0,0.0,0.050625,0.050625
streaming,civ-12,joint,swap,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,0.5454545454545454,0.7272727272727273,3.972712562329148,0.09090909090909091,0.01059659090909091,0.01125,0.0955,0.088
fixed,civ-12,joint,swap,0,11,9,7,1,0.1111111111111111,0.09090909090909091,0.1,0,0,0.0,0.0,0.6363636363636364,0.6363636363636364,0.00731469262038991,0.0,0.018151785714285714,0.021955357142857145,-0.00325,0.0
oracle-boundary,civ-12,joint,swap,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0002516338146440831,0.0,0.0,0.0,0.06075,0.06075
streaming,civ-12,joint,swap,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,0.5454545454545454,0.7272727272727273,3.9736221267110245,0.09090909090909091,0.010232954545454545,0.010818181818181819,0.0914375,0.088
fixed,civ-12,joint,swap,1,11,10,7,1,0.1,0.09090909090909091,0.09523809523809523,0,0,0.0,0.0,0.6363636363636364,0.6363636363636364,0.0072876255370688215,0.0,0.018151785714285714,0.021955357142857145,-0.00325,0.0
oracle-boundary,civ-12,joint,swap,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0002516338146440831,0.0,0.0,0.0,0.06075,0.06075
streaming,civ-12,joint,shuffle,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,0.6363636363636364,0.8181818181818182,3.54619635212471,0.09090909090909091,0.010232954545454545,0.010886363636363637,0.0955,0.088
fixed,civ-12,joint,shuffle,0,11,10,8,1,0.1,0.09090909090909091,0.09523809523809523,1,0,0.09090909090909091,0.0,0.7272727272727273,0.7272727272727273,0.03937368398841029,0.0,0.0208828125,0.0206953125,0.011875,0.0
oracle-boundary,civ-12,joint,shuffle,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0002516338146440831,0.0,0.0,0.0,0.06075,0.06075
streaming,civ-12,joint,shuffle,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,0.6363636363636364,0.8181818181818182,3.547004853797489,0.09090909090909091,0.00986931818181818,0.010454545454545454,0.0914375,0.088
fixed,civ-12,joint,shuffle,1,11,11,8,1,0.09090909090909091,0.09090909090909091,0.09090909090909091,1,0,0.09090909090909091,0.0,0.7272727272727273,0.7272727272727273,0.03935000029050434,0.0,0.0208828125,0.0206953125,0.011875,0.0
oracle-boundary,civ-12,joint,shuffle,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0002516338146440831,0.0,0.0,0.0,0.06075,0.06075
streaming,civ-12,joint,ambiguous,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,0.6363636363636364,0.8181818181818182,3.556698227984624,0.09090909090909091,0.009505681818181818,0.01009090909090909,0.0914375,0.088
fixed,civ-12,joint,ambiguous,0,11,11,8,1,0.09090909090909091,0.09090909090909091,0.09090909090909091,1,0,0.09090909090909091,0.0,0.7272727272727273,0.7272727272727273,0.03931511597845544,0.0,0.0208828125,0.0206953125,0.011875,0.0
oracle-boundary,civ-12,joint,ambiguous,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.00025660380009894337,0.0,0.0,0.0,0.06075,0.06075
streaming,civ-12,joint,ambiguous,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,0.6363636363636364,0.8181818181818182,3.556698227984624,0.09090909090909091,0.009505681818181818,0.01009090909090909,0.0914375,0.088
fixed,civ-12,joint,ambiguous,1,11,11,8,1,0.09090909090909091,0.09090909090909091,0.09090909090909091,1,0,0.09090909090909091,0.0,0.7272727272727273,0.7272727272727273,0.03931511597845544,0.0,0.0208828125,0.0206953125,0.011875,0.0
oracle-boundary,civ-12,joint,ambiguous,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.00025660380009894337,0.0,0.0,0.0,0.06075,0.06075
streaming,civ-13,detached,intact,0,11,10,9,9,0.9,0.8181818181818182,0.8571428571428571,0,1,0.0,0.09090909090909091,0.8181818181818182,0.8181818181818182,0.046500639384896424,0.0,0.0041666666666666675,0.004180555555555555,0.080375,0.072
fixed,civ-13,detached,intact,0,11,15,9,4,0.26666666666666666,0.36363636363636365,0.3076923076923077,5,1,0.45454545454545453,0.09090909090909091,0.8181818181818182,0.8181818181818182,0.027250781997574986,0.0,0.01726388888888889,0.016951388888888887,0.0078125,0.0
oracle-boundary,civ-13,detached,intact,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.003788071946228978,0.0,0.0,0.0,0.062375,0.062375
streaming,civ-13,detached,intact,1,11,10,9,9,0.9,0.8181818181818182,0.8571428571428571,0,1,0.0,0.09090909090909091,0.8181818181818182,0.8181818181818182,0.04093957692739419,0.0,0.0037222222222222223,0.003416666666666667,0.080375,0.076
fixed,civ-13,detached,intact,1,11,14,9,4,0.2857142857142857,0.36363636363636365,0.32,4,1,0.36363636363636365,0.09090909090909091,0.8181818181818182,0.8181818181818182,0.026521133337029705,0.0,0.01726388888888889,0.016951388888888887,0.0078125,0.0
oracle-boundary,civ-13,detached,intact,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.003788071946228978,0.0,0.0,0.0,0.062375,0.062375
streaming,civ-13,legato,intact,0,11,10,9,9,0.9,0.8181818181818182,0.8571428571428571,0,1,0.0,0.09090909090909091,0.8181818181818182,0.8181818181818182,0.08338248636740629,0.0,0.006472222222222222,0.008416666666666664,0.1134375,0.104
fixed,civ-13,legato,intact,0,11,15,9,4,0.26666666666666666,0.36363636363636365,0.3076923076923077,4,1,0.36363636363636365,0.09090909090909091,0.7272727272727273,0.8181818181818182,0.04756823448342651,0.0,0.01726388888888889,0.016951388888888887,0.0078125,0.0
oracle-boundary,civ-13,legato,intact,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.00018093374676440212,0.0,0.0,0.0,0.062375,0.062375
streaming,civ-13,legato,intact,1,11,10,9,9,0.9,0.8181818181818182,0.8571428571428571,0,1,0.0,0.09090909090909091,0.8181818181818182,0.8181818181818182,0.07710910211822172,0.0,0.006472222222222222,0.00797222222222222,0.1134375,0.104
fixed,civ-13,legato,intact,1,11,15,9,4,0.26666666666666666,0.36363636363636365,0.3076923076923077,4,1,0.36363636363636365,0.09090909090909091,0.7272727272727273,0.8181818181818182,0.04788579526261946,0.0,0.01726388888888889,0.016951388888888887,0.0078125,0.0
oracle-boundary,civ-13,legato,intact,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.00018093374676440212,0.0,0.0,0.0,0.062375,0.062375
streaming,civ-13,duration,intact,0,11,10,9,9,0.9,0.8181818181818182,0.8571428571428571,0,1,0.0,0.09090909090909091,0.5454545454545454,0.8181818181818182,0.19542200704854196,0.0,0.007993055555555555,0.01034027777777778,0.109625,0.104
fixed,civ-13,duration,intact,0,11,13,8,1,0.07692307692307693,0.09090909090909091,0.08333333333333333,2,1,0.18181818181818182,0.09090909090909091,0.7272727272727273,0.7272727272727273,0.010110659451093351,0.0,0.017390625,0.02446875,-0.00475,0.0
oracle-boundary,civ-13,duration,intact,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.00016045544539186355,0.0,0.0,0.0,0.05925,0.05925
streaming,civ-13,duration,intact,1,11,10,9,9,0.9,0.8181818181818182,0.8571428571428571,0,1,0.0,0.09090909090909091,0.5454545454545454,0.8181818181818182,0.19620142174709937,0.0,0.007548611111111111,0.009451388888888891,0.109625,0.1
fixed,civ-13,duration,intact,1,11,13,8,1,0.07692307692307693,0.09090909090909091,0.08333333333333333,2,1,0.18181818181818182,0.09090909090909091,0.7272727272727273,0.7272727272727273,0.010075270101712608,0.0,0.017390625,0.02446875,-0.00475,0.0
oracle-boundary,civ-13,duration,intact,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.00016045544539186355,0.0,0.0,0.0,0.05925,0.05925
streaming,civ-13,joint,intact,0,11,10,9,9,0.9,0.8181818181818182,0.8571428571428571,0,1,0.0,0.09090909090909091,0.45454545454545453,0.8181818181818182,4.851920441780018,0.18181818181818182,0.007993055555555555,0.010340277777777776,0.109625,0.104
fixed,civ-13,joint,intact,0,11,12,8,1,0.08333333333333333,0.09090909090909091,0.08695652173913043,1,0,0.09090909090909091,0.0,0.7272727272727273,0.7272727272727273,0.02128172363022851,0.0,0.017390625,0.02446875,-0.00475,0.0
oracle-boundary,civ-13,joint,intact,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0003512281918223372,0.0,0.0,0.0,0.05925,0.05925
streaming,civ-13,joint,intact,1,11,10,9,9,0.9,0.8181818181818182,0.8571428571428571,0,1,0.0,0.09090909090909091,0.45454545454545453,0.8181818181818182,4.850455860036687,0.18181818181818182,0.007548611111111113,0.010340277777777778,0.109625,0.1
fixed,civ-13,joint,intact,1,11,12,8,1,0.08333333333333333,0.09090909090909091,0.08695652173913043,1,0,0.09090909090909091,0.0,0.7272727272727273,0.7272727272727273,0.021331976091366167,0.0,0.017390625,0.02446875,-0.00475,0.0
oracle-boundary,civ-13,joint,intact,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0003512281918223372,0.0,0.0,0.0,0.05925,0.05925
streaming,civ-13,joint,reset,0,3,3,3,3,1.0,1.0,1.0,0,0,0.0,0.0,0.6666666666666666,1.0,0.15601601046588462,0.0,0.00775,0.01025,0.08975,0.076
fixed,civ-13,joint,reset,0,3,4,2,0,0.0,0.0,0.0,1,0,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.015908595546419768,0.0,0.01525,0.028749999999999998,-0.01925,0.0
oracle-boundary,civ-13,joint,reset,0,3,3,3,3,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.00014445519798537512,0.0,0.0,0.0,0.04475,0.04475
streaming,civ-13,joint,reset,1,3,3,3,3,1.0,1.0,1.0,0,0,0.0,0.0,0.6666666666666666,1.0,0.15601601046588462,0.0,0.00775,0.01025,0.08975,0.076
fixed,civ-13,joint,reset,1,3,4,2,0,0.0,0.0,0.0,1,0,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.015908595546419768,0.0,0.01525,0.028749999999999998,-0.01925,0.0
oracle-boundary,civ-13,joint,reset,1,3,3,3,3,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.00014445519798537512,0.0,0.0,0.0,0.04475,0.04475
streaming,civ-13,joint,removal,0,9,8,7,7,0.875,0.7777777777777778,0.8235294117647058,0,1,0.0,0.1111111111111111,0.4444444444444444,0.7777777777777778,3.5223753581380848,0.2222222222222222,0.006455357142857143,0.010312500000000002,0.08975,0.088
fixed,civ-13,joint,removal,0,9,11,6,0,0.0,0.0,0.0,2,0,0.2222222222222222,0.0,0.6666666666666666,0.6666666666666666,0.02816992551015544,0.0,0.015395833333333333,0.028770833333333332,-0.0145,0.0
oracle-boundary,civ-13,joint,removal,0,9,9,9,9,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0002740814962582445,0.0,0.0,0.0,0.0495,0.0495
streaming,civ-13,joint,removal,1,9,8,7,7,0.875,0.7777777777777778,0.8235294117647058,0,1,0.0,0.1111111111111111,0.4444444444444444,0.7777777777777778,3.5223753581380848,0.2222222222222222,0.006455357142857143,0.010312500000000002,0.08975,0.088
fixed,civ-13,joint,removal,1,9,11,6,0,0.0,0.0,0.0,2,0,0.2222222222222222,0.0,0.6666666666666666,0.6666666666666666,0.02816992551015544,0.0,0.015395833333333333,0.028770833333333332,-0.0145,0.0
oracle-boundary,civ-13,joint,removal,1,9,9,9,9,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0002740814962582445,0.0,0.0,0.0,0.0495,0.0495
streaming,civ-13,joint,swap,0,11,10,9,9,0.9,0.8181818181818182,0.8571428571428571,0,1,0.0,0.09090909090909091,0.45454545454545453,0.8181818181818182,4.850455860036687,0.18181818181818182,0.007548611111111113,0.010340277777777778,0.109625,0.1
fixed,civ-13,joint,swap,0,11,12,8,1,0.08333333333333333,0.09090909090909091,0.08695652173913043,1,0,0.09090909090909091,0.0,0.7272727272727273,0.7272727272727273,0.021331976091366167,0.0,0.017390625,0.02446875,-0.00475,0.0
oracle-boundary,civ-13,joint,swap,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0003512281918223372,0.0,0.0,0.0,0.05925,0.05925
streaming,civ-13,joint,swap,1,11,10,9,9,0.9,0.8181818181818182,0.8571428571428571,0,1,0.0,0.09090909090909091,0.45454545454545453,0.8181818181818182,4.851920441780018,0.18181818181818182,0.007993055555555555,0.010340277777777776,0.109625,0.104
fixed,civ-13,joint,swap,1,11,12,8,1,0.08333333333333333,0.09090909090909091,0.08695652173913043,1,0,0.09090909090909091,0.0,0.7272727272727273,0.7272727272727273,0.02128172363022851,0.0,0.017390625,0.02446875,-0.00475,0.0
oracle-boundary,civ-13,joint,swap,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0003512281918223372,0.0,0.0,0.0,0.05925,0.05925
streaming,civ-13,joint,shuffle,0,11,10,9,9,0.9,0.8181818181818182,0.8571428571428571,0,1,0.0,0.09090909090909091,0.45454545454545453,0.8181818181818182,4.856179925448986,0.18181818181818182,0.007909722222222223,0.010256944444444445,0.109625,0.1
fixed,civ-13,joint,shuffle,0,11,13,8,1,0.07692307692307693,0.09090909090909091,0.08333333333333333,2,1,0.18181818181818182,0.09090909090909091,0.7272727272727273,0.7272727272727273,0.025867500446847602,0.0,0.017390625,0.02446875,-0.00475,0.0
oracle-boundary,civ-13,joint,shuffle,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0003512281918223372,0.0,0.0,0.0,0.05925,0.05925
streaming,civ-13,joint,shuffle,1,11,10,9,9,0.9,0.8181818181818182,0.8571428571428571,0,1,0.0,0.09090909090909091,0.45454545454545453,0.7272727272727273,3.0865056278100775,0.18181818181818182,0.008354166666666668,0.01070138888888889,0.109625,0.104
fixed,civ-13,joint,shuffle,1,11,13,8,1,0.07692307692307693,0.09090909090909091,0.08333333333333333,2,1,0.18181818181818182,0.09090909090909091,0.7272727272727273,0.7272727272727273,0.025817247985709946,0.0,0.017390625,0.02446875,-0.00475,0.0
oracle-boundary,civ-13,joint,shuffle,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0003512281918223372,0.0,0.0,0.0,0.05925,0.05925
streaming,civ-13,joint,ambiguous,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,0.5454545454545454,0.9090909090909091,4.392304097682541,0.18181818181818182,0.008613636363636363,0.010613636363636365,0.109625,0.104
fixed,civ-13,joint,ambiguous,0,11,12,8,1,0.08333333333333333,0.09090909090909091,0.08695652173913043,1,0,0.09090909090909091,0.0,0.7272727272727273,0.7272727272727273,0.0258398134172797,0.0,0.017390625,0.02446875,-0.00475,0.0
oracle-boundary,civ-13,joint,ambiguous,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.00038644615074271115,0.0,0.0,0.0,0.05925,0.05925
streaming,civ-13,joint,ambiguous,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,0.5454545454545454,0.9090909090909091,4.392304097682541,0.18181818181818182,0.008613636363636363,0.010613636363636365,0.109625,0.104
fixed,civ-13,joint,ambiguous,1,11,12,8,1,0.08333333333333333,0.09090909090909091,0.08695652173913043,1,0,0.09090909090909091,0.0,0.7272727272727273,0.7272727272727273,0.0258398134172797,0.0,0.017390625,0.02446875,-0.00475,0.0
oracle-boundary,civ-13,joint,ambiguous,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.00038644615074271115,0.0,0.0,0.0,0.05925,0.05925
streaming,civ-14,detached,intact,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.06495036174071102,0.0,0.006681818181818181,0.005221590909090909,0.1051875,0.104
fixed,civ-14,detached,intact,0,11,12,9,4,0.3333333333333333,0.36363636363636365,0.34782608695652173,3,1,0.2727272727272727,0.09090909090909091,0.8181818181818182,0.8181818181818182,0.016351311552920578,0.0,0.01657638888888889,0.017493055555555557,0.0059375,0.0
oracle-boundary,civ-14,detached,intact,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0022773964560579463,0.0,0.0,0.0,0.06125,0.06125
streaming,civ-14,detached,intact,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.07912823361063301,0.0,0.007045454545454546,0.005460227272727273,0.1051875,0.104
fixed,civ-14,detached,intact,1,11,12,9,4,0.3333333333333333,0.36363636363636365,0.34782608695652173,3,1,0.2727272727272727,0.09090909090909091,0.8181818181818182,0.8181818181818182,0.01703053928862117,0.0,0.01657638888888889,0.017493055555555557,0.0059375,0.0
oracle-boundary,civ-14,detached,intact,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0022773964560579463,0.0,0.0,0.0,0.06125,0.06125
streaming,civ-14,legato,intact,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,0.8181818181818182,1.0,1.92258504595116,0.0,0.009954545454545454,0.010073863636363636,0.1051875,0.096
fixed,civ-14,legato,intact,0,11,15,9,4,0.26666666666666666,0.36363636363636365,0.3076923076923077,5,2,0.45454545454545453,0.18181818181818182,0.8181818181818182,0.8181818181818182,0.04554241003601936,0.0,0.01657638888888889,0.017493055555555557,0.0059375,0.0
oracle-boundary,civ-14,legato,intact,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.00044653415156185747,0.0,0.0,0.0,0.06125,0.06125
streaming,civ-14,legato,intact,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,0.7272727272727273,1.0,1.9249583569778137,0.0,0.009954545454545454,0.010073863636363636,0.1126875,0.104
fixed,civ-14,legato,intact,1,11,15,9,4,0.26666666666666666,0.36363636363636365,0.3076923076923077,5,2,0.45454545454545453,0.18181818181818182,0.8181818181818182,0.8181818181818182,0.04617853122403916,0.0,0.01657638888888889,0.017493055555555557,0.0059375,0.0
oracle-boundary,civ-14,legato,intact,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.00044653415156185747,0.0,0.0,0.0,0.06125,0.06125
streaming,civ-14,duration,intact,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,0.8181818181818182,1.0,4.0562904742303045,0.0,0.010630681818181819,0.010579545454545454,0.108875,0.104
fixed,civ-14,duration,intact,0,11,13,7,3,0.23076923076923078,0.2727272727272727,0.25,4,2,0.36363636363636365,0.18181818181818182,0.6363636363636364,0.6363636363636364,0.0045567469902397005,0.0,0.017455357142857144,0.024312500000000004,-0.00625,0.0
oracle-boundary,civ-14,duration,intact,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0004176388582809342,0.0,0.0,0.0,0.05775,0.05775
streaming,civ-14,duration,intact,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,0.6363636363636364,1.0,4.078748228495294,0.0,0.010994318181818181,0.010943181818181817,0.108875,0.1
fixed,civ-14,duration,intact,1,11,13,7,3,0.23076923076923078,0.2727272727272727,0.25,4,2,0.36363636363636365,0.18181818181818182,0.6363636363636364,0.6363636363636364,0.0045751085334233875,0.0,0.017455357142857144,0.024312500000000004,-0.00625,0.0
oracle-boundary,civ-14,duration,intact,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0004176388582809342,0.0,0.0,0.0,0.05775,0.05775
streaming,civ-14,joint,intact,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,0.6363636363636364,1.0,6.187617791761685,0.18181818181818182,0.010994318181818181,0.010943181818181817,0.108875,0.104
fixed,civ-14,joint,intact,0,11,13,7,3,0.23076923076923078,0.2727272727272727,0.25,4,2,0.36363636363636365,0.18181818181818182,0.6363636363636364,0.6363636363636364,0.0031104166973783265,0.0,0.017455357142857144,0.024312500000000004,-0.00625,0.0
oracle-boundary,civ-14,joint,intact,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0007260078027941122,0.0,0.0,0.0,0.05775,0.05775
streaming,civ-14,joint,intact,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,0.45454545454545453,1.0,6.210075546026673,0.18181818181818182,0.011357954545454544,0.01130681818181818,0.108875,0.1
fixed,civ-14,joint,intact,1,11,13,7,3,0.23076923076923078,0.2727272727272727,0.25,4,2,0.36363636363636365,0.18181818181818182,0.6363636363636364,0.6363636363636364,0.0031287782405620135,0.0,0.017455357142857144,0.024312500000000004,-0.00625,0.0
oracle-boundary,civ-14,joint,intact,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0007260078027941122,0.0,0.0,0.0,0.05775,0.05775
streaming,civ-14,joint,reset,0,3,3,3,3,1.0,1.0,1.0,0,0,0.0,0.0,0.3333333333333333,1.0,7.984359171490112,0.6666666666666666,0.011062500000000001,0.011041666666666667,0.0880625,0.076
fixed,civ-14,joint,reset,0,3,4,2,1,0.25,0.3333333333333333,0.2857142857142857,1,0,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.0024162440956327913,0.0,0.01515625,0.030531250000000003,-0.021125,0.0
oracle-boundary,civ-14,joint,reset,0,3,3,3,3,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.001588507163444793,0.0,0.0,0.0,0.042875,0.042875
streaming,civ-14,joint,reset,1,3,3,3,3,1.0,1.0,1.0,0,0,0.0,0.0,0.3333333333333333,1.0,7.984359171490112,0.6666666666666666,0.011062500000000001,0.011041666666666667,0.0880625,0.076
fixed,civ-14,joint,reset,1,3,4,2,1,0.25,0.3333333333333333,0.2857142857142857,1,0,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.0024162440956327913,0.0,0.01515625,0.030531250000000003,-0.021125,0.0
oracle-boundary,civ-14,joint,reset,1,3,3,3,3,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.001588507163444793,0.0,0.0,0.0,0.042875,0.042875
streaming,civ-14,joint,removal,0,9,9,9,9,1.0,1.0,1.0,0,0,0.0,0.0,0.5555555555555556,1.0,7.503558186102124,0.2222222222222222,0.0115625,0.011749999999999998,0.092875,0.084
fixed,civ-14,joint,removal,0,9,12,5,2,0.16666666666666666,0.2222222222222222,0.19047619047619047,5,2,0.5555555555555556,0.2222222222222222,0.5555555555555556,0.5555555555555556,0.0042197109269430655,0.0,0.0154625,0.028962500000000002,-0.015625,0.0
oracle-boundary,civ-14,joint,removal,0,9,9,9,9,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0008356697027921535,0.0,0.0,0.0,0.048375,0.048375
streaming,civ-14,joint,removal,1,9,9,9,9,1.0,1.0,1.0,0,0,0.0,0.0,0.5555555555555556,1.0,7.503558186102124,0.2222222222222222,0.0115625,0.011749999999999998,0.092875,0.084
fixed,civ-14,joint,removal,1,9,12,5,2,0.16666666666666666,0.2222222222222222,0.19047619047619047,5,2,0.5555555555555556,0.2222222222222222,0.5555555555555556,0.5555555555555556,0.0042197109269430655,0.0,0.0154625,0.028962500000000002,-0.015625,0.0
oracle-boundary,civ-14,joint,removal,1,9,9,9,9,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0008356697027921535,0.0,0.0,0.0,0.048375,0.048375
streaming,civ-14,joint,swap,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,0.45454545454545453,1.0,6.210075546026673,0.18181818181818182,0.011357954545454544,0.01130681818181818,0.108875,0.1
fixed,civ-14,joint,swap,0,11,13,7,3,0.23076923076923078,0.2727272727272727,0.25,4,2,0.36363636363636365,0.18181818181818182,0.6363636363636364,0.6363636363636364,0.0031287782405620135,0.0,0.017455357142857144,0.024312500000000004,-0.00625,0.0
oracle-boundary,civ-14,joint,swap,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0007260078027941122,0.0,0.0,0.0,0.05775,0.05775
streaming,civ-14,joint,swap,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,0.6363636363636364,1.0,6.187617791761685,0.18181818181818182,0.010994318181818181,0.010943181818181817,0.108875,0.104
fixed,civ-14,joint,swap,1,11,13,7,3,0.23076923076923078,0.2727272727272727,0.25,4,2,0.36363636363636365,0.18181818181818182,0.6363636363636364,0.6363636363636364,0.0031104166973783265,0.0,0.017455357142857144,0.024312500000000004,-0.00625,0.0
oracle-boundary,civ-14,joint,swap,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0007260078027941122,0.0,0.0,0.0,0.05775,0.05775
streaming,civ-14,joint,shuffle,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,0.36363636363636365,1.0,6.21303596243883,0.18181818181818182,0.011357954545454546,0.011306818181818182,0.108875,0.1
fixed,civ-14,joint,shuffle,0,11,13,8,3,0.23076923076923078,0.2727272727272727,0.25,2,0,0.18181818181818182,0.0,0.6363636363636364,0.7272727272727273,3.001248510165957,0.0,0.020273437499999998,0.0227109375,0.0115,0.0
oracle-boundary,civ-14,joint,shuffle,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0007260078027941122,0.0,0.0,0.0,0.05775,0.05775
streaming,civ-14,joint,shuffle,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,0.45454545454545453,1.0,6.189923036175018,0.18181818181818182,0.010994318181818181,0.010943181818181817,0.108875,0.104
fixed,civ-14,joint,shuffle,1,11,13,8,3,0.23076923076923078,0.2727272727272727,0.25,2,0,0.18181818181818182,0.0,0.6363636363636364,0.7272727272727273,3.0012324438156712,0.0,0.020273437499999998,0.0227109375,0.0115,0.0
oracle-boundary,civ-14,joint,shuffle,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0007260078027941122,0.0,0.0,0.0,0.05775,0.05775
streaming,civ-14,joint,ambiguous,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,0.6363636363636364,1.0,5.72653550007548,0.18181818181818182,0.010630681818181819,0.010579545454545454,0.108875,0.104
fixed,civ-14,joint,ambiguous,0,11,13,7,3,0.23076923076923078,0.2727272727272727,0.25,2,1,0.18181818181818182,0.09090909090909091,0.6363636363636364,0.6363636363636364,0.0031068068907509983,0.0,0.017455357142857144,0.024312500000000004,-0.00625,0.0
oracle-boundary,civ-14,joint,ambiguous,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0007204989296329956,0.0,0.0,0.0,0.05775,0.05775
streaming,civ-14,joint,ambiguous,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,0.6363636363636364,1.0,5.72653550007548,0.18181818181818182,0.010630681818181819,0.010579545454545454,0.108875,0.104
