model,cell,condition,accuracy,accuracy_lower95,accuracy_upper95,paired_success,paired_success_lower95,paired_success_upper95,log_loss,log_loss_lower95,log_loss_upper95,brier,brier_lower95,brier_upper95
streaming/recency,legato,intact,0.25,0.0625,0.4375,0.0,0.0,0.0,3.6225010072984385,2.091699662737481,5.153302351859396,1.0190613281249998,0.7279382812499999,1.29200078125
streaming/reference,detached,intact,0.75,0.5625,0.9375,0.5,0.125,0.875,0.3834926432264468,0.12357996645600093,0.7047050629679124,0.20309455812500005,0.06638374953125005,0.3670788471875001
streaming/reference,duration,intact,0.1875,0.0625,0.375,0.0,0.0,0.0,3.853216419625498,1.3937159405354962,7.267840756603688,0.9372502925,0.7187190425,1.1557815425
streaming/reference,joint,ambiguous,0.1875,0.0625,0.375,0.0,0.0,0.0,3.853216419625498,1.3937159405354962,7.267840756603688,0.9372502925,0.7187190425,1.1557815425
streaming/reference,joint,intact,0.1875,0.0625,0.375,0.0,0.0,0.0,3.853216419625498,1.3937159405354962,7.267840756603688,0.9372502925,0.7187190425,1.1557815425
streaming/reference,joint,removal,0.1875,0.0625,0.375,0.0,0.0,0.0,3.853216419625498,1.3937159405354962,7.267840756603688,0.9372502925,0.7187190425,1.1557815425
streaming/reference,joint,reset,0.1875,0.0625,0.375,0.0,0.0,0.0,3.853216419625498,1.3937159405354962,7.267840756603688,0.9372502925,0.7187190425,1.1557815425
streaming/reference,joint,shuffle,0.1875,0.0625,0.375,0.0,0.0,0.0,3.853216419625498,1.3937159405354962,7.267840756603688,0.9372502925,0.7187190425,1.1557815425
streaming/reference,joint,swap,0.1875,0.0625,0.375,0.0,0.0,0.0,3.853216419625498,1.3937159405354962,7.267840756603688,0.9372502925,0.7187190425,1.1557815425
streaming/reference,legato,intact,0.25,0.0625,0.4375,0.0,0.0,0.0,3.723260081240275,1.2637596021502733,7.137884418218464,0.87086752296875,0.65233627296875,1.0933440425
streaming/transition1,detached,intact,0.375,0.1875,0.5,0.0,0.0,0.0,3.9845335148362704,2.233597164924828,5.507946454412306,0.932890682793118,0.66777394484375,1.2371167098049862
streaming/transition1,duration,intact,0.1875,0.0625,0.375,0.0,0.0,0.0,4.4680915393979985,1.8712778694795902,7.405153947432094,1.02696127296875,0.8123752925000001,1.2103285034375
streaming/transition1,joint,ambiguous,0.1875,0.0625,0.375,0.0,0.0,0.0,4.406791796426979,1.8099781265085704,7.282554461490054,0.9917972534375,0.8044847534374999,1.1557815425
streaming/transition1,joint,intact,0.1875,0.0625,0.375,0.0,0.0,0.0,4.406791796426979,1.8099781265085704,7.282554461490054,0.9917972534375,0.8044847534374999,1.1557815425000002
streaming/transition1,joint,removal,0.1875,0.0625,0.375,0.0,0.0,0.0,3.853216419625498,1.3937159405354962,7.267840756603688,0.9372502925,0.7187190425,1.1557815425
streaming/transition1,joint,reset,0.1875,0.0625,0.375,0.0,0.0,0.0,3.853216419625498,1.3937159405354962,7.267840756603688,0.9372502925,0.7187190425,1.1557815425
streaming/transition1,joint,shuffle,0.1875,0.0625,0.375,0.0,0.0,0.0,4.406791796426979,1.8099781265085704,7.282554461490054,0.9917972534375,0.8044847534374999,1.1557815425000002
streaming/transition1,joint,swap,0.1875,0.0625,0.375,0.0,0.0,0.0,4.406791796426979,1.8099781265085704,7.282554461490054,0.9917972534375,0.8044847534374999,1.1557815425000002
streaming/transition1,legato,intact,0.1875,0.0625,0.375,0.0,0.0,0.0,3.853216419625498,1.3937159405354962,7.267840756603688,0.9372502925,0.7187190425,1.1557815425
streaming/transition2,detached,intact,0.5,0.3125,0.6875,0.125,0.0,0.375,2.179654274396992,1.0038469253798272,3.695710361529844,0.60533644484375,0.4765161753125,0.7653754643750001
streaming/transition2,duration,intact,0.1875,0.0625,0.375,0.0,0.0,0.0,3.853216419625498,1.3937159405354962,7.267840756603688,0.9372502925,0.7187190425,1.1557815425
streaming/transition2,joint,ambiguous,0.1875,0.0625,0.375,0.0,0.0,0.0,3.853216419625498,1.3937159405354962,7.267840756603688,0.9372502925,0.7187190425,1.1557815425
streaming/transition2,joint,intact,0.1875,0.0625,0.375,0.0,0.0,0.0,3.853216419625498,1.3937159405354962,7.267840756603688,0.9372502925,0.7187190425,1.1557815425
streaming/transition2,joint,removal,0.1875,0.0625,0.375,0.0,0.0,0.0,3.853216419625498,1.3937159405354962,7.267840756603688,0.9372502925,0.7187190425,1.1557815425
streaming/transition2,joint,reset,0.1875,0.0625,0.375,0.0,0.0,0.0,3.853216419625498,1.3937159405354962,7.267840756603688,0.9372502925,0.7187190425,1.1557815425
streaming/transition2,joint,shuffle,0.1875,0.0625,0.375,0.0,0.0,0.0,3.853216419625498,1.3937159405354962,7.267840756603688,0.9372502925,0.7187190425,1.1557815425
streaming/transition2,joint,swap,0.1875,0.0625,0.375,0.0,0.0,0.0,3.853216419625498,1.3937159405354962,7.267840756603688,0.9372502925,0.7187190425,1.1557815425
streaming/transition2,legato,intact,0.1875,0.0625,0.375,0.0,0.0,0.0,3.853216419625498,1.3937159405354962,7.267840756603688,0.9372502925,0.7187190425,1.1557815425
streaming/transition3,detached,intact,0.5,0.3125,0.6875,0.125,0.0,0.375,2.179654274396992,1.0038469253798272,3.695710361529844,0.60533644484375,0.4765161753125,0.7653754643750001
streaming/transition3,duration,intact,0.1875,0.0625,0.375,0.0,0.0,0.0,3.853216419625498,1.3937159405354962,7.267840756603688,0.9372502925,0.7187190425,1.1557815425
streaming/transition3,joint,ambiguous,0.1875,0.0625,0.375,0.0,0.0,0.0,3.853216419625498,1.3937159405354962,7.267840756603688,0.9372502925,0.7187190425,1.1557815425
streaming/transition3,joint,intact,0.1875,0.0625,0.375,0.0,0.0,0.0,3.853216419625498,1.3937159405354962,7.267840756603688,0.9372502925,0.7187190425,1.1557815425
streaming/transition3,joint,removal,0.1875,0.0625,0.375,0.0,0.0,0.0,3.853216419625498,1.3937159405354962,7.267840756603688,0.9372502925,0.7187190425,1.1557815425
streaming/transition3,joint,reset,0.1875,0.0625,0.375,0.0,0.0,0.0,3.853216419625498,1.3937159405354962,7.267840756603688,0.9372502925,0.7187190425,1.1557815425
streaming/transition3,joint,shuffle,0.1875,0.0625,0.375,0.0,0.0,0.0,3.853216419625498,1.3937159405354962,7.267840756603688,0.9372502925,0.7187190425,1.1557815425
streaming/transition3,joint,swap,0.1875,0.0625,0.375,0.0,0.0,0.0,3.853216419625498,1.3937159405354962,7.267840756603688,0.9372502925,0.7187190425,1.1557815425
streaming/transition3,legato,intact,0.1875,0.0625,0.375,0.0,0.0,0.0,3.853216419625498,1.3937159405354962,7.267840756603688,0.9372502925,0.7187190425,1.1557815425
