model,group,cell,condition,variant,accuracy,log_loss,brier
fixed/absolute,civ-11,joint,ambiguous,0,0.0,2.0802818946775288,1.0621252925
fixed/present,civ-11,joint,ambiguous,0,0.0,2.0802818946775288,1.0621252925
fixed/recency,civ-11,joint,ambiguous,0,0.0,6.907755278982137,1.90245
fixed/reference,civ-11,joint,ambiguous,0,0.0,2.0802818946775288,1.0621252925
fixed/transition1,civ-11,joint,ambiguous,0,0.0,2.0802818946775288,1.0621252925
fixed/transition2,civ-11,joint,ambiguous,0,0.0,2.0802818946775288,1.0621252925
fixed/transition3,civ-11,joint,ambiguous,0,0.0,2.0802818946775288,1.0621252925
oracle-boundary/absolute,civ-11,joint,ambiguous,0,1.0,0.6941076416550698,0.50000048
oracle-boundary/present,civ-11,joint,ambiguous,0,0.0,2.0802818946775288,1.0621252925
oracle-boundary/recency,civ-11,joint,ambiguous,0,0.0,3.4789982477094417,0.95245
oracle-boundary/reference,civ-11,joint,ambiguous,0,1.0,0.6941076416550698,0.50000048
oracle-boundary/transition1,civ-11,joint,ambiguous,0,1.0,0.6941076416550698,0.50000048
oracle-boundary/transition2,civ-11,joint,ambiguous,0,1.0,0.6941076416550698,0.50000048
oracle-boundary/transition3,civ-11,joint,ambiguous,0,1.0,0.6941076416550698,0.50000048
streaming/absolute,civ-11,joint,ambiguous,1,0.0,2.0802818946775288,1.0621252925
streaming/present,civ-11,joint,ambiguous,1,0.0,2.0802818946775288,1.0621252925
streaming/recency,civ-11,joint,ambiguous,1,1.0,3.4789982477094417,0.95245
streaming/reference,civ-11,joint,ambiguous,1,0.0,2.0802818946775288,1.0621252925
streaming/transition1,civ-11,joint,ambiguous,1,0.0,2.0802818946775288,1.0621252925
streaming/transition2,civ-11,joint,ambiguous,1,0.0,2.0802818946775288,1.0621252925
streaming/transition3,civ-11,joint,ambiguous,1,0.0,2.0802818946775288,1.0621252925
fixed/absolute,civ-11,joint,ambiguous,1,0.0,2.0802818946775288,1.0621252925
fixed/present,civ-11,joint,ambiguous,1,0.0,2.0802818946775288,1.0621252925
fixed/recency,civ-11,joint,ambiguous,1,0.0,6.907755278982137,1.90245
fixed/reference,civ-11,joint,ambiguous,1,0.0,2.0802818946775288,1.0621252925
fixed/transition1,civ-11,joint,ambiguous,1,0.0,2.0802818946775288,1.0621252925
fixed/transition2,civ-11,joint,ambiguous,1,0.0,2.0802818946775288,1.0621252925
fixed/transition3,civ-11,joint,ambiguous,1,0.0,2.0802818946775288,1.0621252925
oracle-boundary/absolute,civ-11,joint,ambiguous,1,0.0,0.6941076416550698,0.50000048
oracle-boundary/present,civ-11,joint,ambiguous,1,0.0,2.0802818946775288,1.0621252925
oracle-boundary/recency,civ-11,joint,ambiguous,1,1.0,3.4789982477094417,0.95245
oracle-boundary/reference,civ-11,joint,ambiguous,1,0.0,0.6941076416550698,0.50000048
oracle-boundary/transition1,civ-11,joint,ambiguous,1,0.0,0.6941076416550698,0.50000048
oracle-boundary/transition2,civ-11,joint,ambiguous,1,0.0,0.6941076416550698,0.50000048
oracle-boundary/transition3,civ-11,joint,ambiguous,1,0.0,0.6941076416550698,0.50000048
streaming/absolute,civ-12,detached,intact,0,1.0,0.9817763680502767,0.5626252924999999
streaming/present,civ-12,detached,intact,0,1.0,0.9817763680502767,0.5626252924999999
streaming/recency,civ-12,detached,intact,0,1.0,0.05024121643674679,0.0024500000000000632
streaming/reference,civ-12,detached,intact,0,1.0,0.0009804805139616427,9.800000000392828e-07
streaming/transition1,civ-12,detached,intact,0,0.0,10.819778284410283,1.99800098
streaming/transition2,civ-12,detached,intact,0,1.0,0.9817763680502767,0.5626252924999999
streaming/transition3,civ-12,detached,intact,0,1.0,0.9817763680502767,0.5626252924999999
fixed/absolute,civ-12,detached,intact,0,1.0,0.9817763680502767,0.5626252924999999
fixed/present,civ-12,detached,intact,0,1.0,0.9817763680502767,0.5626252924999999
fixed/recency,civ-12,detached,intact,0,1.0,1.0293194621721604,0.5694812499999999
fixed/reference,civ-12,detached,intact,0,1.0,0.9817763680502767,0.5626252924999999
fixed/transition1,civ-12,detached,intact,0,1.0,0.9817763680502767,0.5626252924999999
fixed/transition2,civ-12,detached,intact,0,1.0,0.9817763680502767,0.5626252924999999
fixed/transition3,civ-12,detached,intact,0,1.0,0.9817763680502767,0.5626252924999999
oracle-boundary/absolute,civ-12,detached,intact,0,1.0,0.0009804805139616427,9.800000000392828e-07
oracle-boundary/present,civ-12,detached,intact,0,1.0,0.9817763680502767,0.5626252924999999
oracle-boundary/recency,civ-12,detached,intact,0,1.0,0.05024121643674679,0.0024500000000000632
oracle-boundary/reference,civ-12,detached,intact,0,1.0,0.0009804805139616427,9.800000000392828e-07
oracle-boundary/transition1,civ-12,detached,intact,0,1.0,0.69410764165507,0.50000048
oracle-boundary/transition2,civ-12,detached,intact,0,1.0,0.0009804805139616427,9.800000000392828e-07
oracle-boundary/transition3,civ-12,detached,intact,0,1.0,0.0009804805139616427,9.800000000392828e-07
streaming/absolute,civ-12,detached,intact,1,1.0,0.0009804805139614205,9.800000000392828e-07
streaming/present,civ-12,detached,intact,1,0.0,0.9817763680502767,0.5626252924999999
streaming/recency,civ-12,detached,intact,1,1.0,0.05024121643674679,0.0024500000000000632
streaming/reference,civ-12,detached,intact,1,1.0,0.0009804805139614205,9.800000000392828e-07
streaming/transition1,civ-12,detached,intact,1,1.0,0.0009804805139614205,9.800000000392828e-07
streaming/transition2,civ-12,detached,intact,1,1.0,0.0009804805139614205,9.800000000392828e-07
streaming/transition3,civ-12,detached,intact,1,1.0,0.0009804805139614205,9.800000000392828e-07
fixed/absolute,civ-12,detached,intact,1,0.0,0.9817763680502767,0.5626252924999999
fixed/present,civ-12,detached,intact,1,0.0,0.9817763680502767,0.5626252924999999
fixed/recency,civ-12,detached,intact,1,0.0,1.0293194621721604,0.5694812499999999
fixed/reference,civ-12,detached,intact,1,0.0,0.9817763680502767,0.5626252924999999
fixed/transition1,civ-12,detached,intact,1,0.0,0.9817763680502767,0.5626252924999999
fixed/transition2,civ-12,detached,intact,1,0.0,0.9817763680502767,0.5626252924999999
fixed/transition3,civ-12,detached,intact,1,0.0,0.9817763680502767,0.5626252924999999
oracle-boundary/absolute,civ-12,detached,intact,1,1.0,0.0009804805139614205,9.800000000392828e-07
oracle-boundary/present,civ-12,detached,intact,1,0.0,0.9817763680502767,0.5626252924999999
oracle-boundary/recency,civ-12,detached,intact,1,1.0,0.05024121643674679,0.0024500000000000632
oracle-boundary/reference,civ-12,detached,intact,1,1.0,0.0009804805139614205,9.800000000392828e-07
oracle-boundary/transition1,civ-12,detached,intact,1,0.0,0.69410764165507,0.50000048
oracle-boundary/transition2,civ-12,detached,intact,1,1.0,0.0009804805139614205,9.800000000392828e-07
oracle-boundary/transition3,civ-12,detached,intact,1,1.0,0.0009804805139614205,9.800000000392828e-07
streaming/absolute,civ-12,legato,intact,0,1.0,0.9817763680502767,0.5626252924999999
streaming/present,civ-12,legato,intact,0,1.0,0.9817763680502767,0.5626252924999999
streaming/recency,civ-12,legato,intact,0,1.0,0.05024121643674679,0.0024500000000000632
streaming/reference,civ-12,legato,intact,0,1.0,0.9817763680502767,0.5626252924999999
streaming/transition1,civ-12,legato,intact,0,1.0,0.9817763680502767,0.5626252924999999
streaming/transition2,civ-12,legato,intact,0,1.0,0.9817763680502767,0.5626252924999999
streaming/transition3,civ-12,legato,intact,0,1.0,0.9817763680502767,0.5626252924999999
fixed/absolute,civ-12,legato,intact,0,1.0,0.9817763680502767,0.5626252924999999
fixed/present,civ-12,legato,intact,0,1.0,0.9817763680502767,0.5626252924999999
fixed/recency,civ-12,legato,intact,0,0.0,6.907755278982137,1.90245
fixed/reference,civ-12,legato,intact,0,1.0,0.9817763680502767,0.5626252924999999
fixed/transition1,civ-12,legato,intact,0,1.0,0.9817763680502767,0.5626252924999999
fixed/transition2,civ-12,legato,intact,0,1.0,0.9817763680502767,0.5626252924999999
fixed/transition3,civ-12,legato,intact,0,1.0,0.9817763680502767,0.5626252924999999
oracle-boundary/absolute,civ-12,legato,intact,0,1.0,0.0009804805139616427,9.800000000392828e-07
oracle-boundary/present,civ-12,legato,intact,0,1.0,0.9817763680502767,0.5626252924999999
oracle-boundary/recency,civ-12,legato,intact,0,1.0,0.05024121643674679,0.0024500000000000632
oracle-boundary/reference,civ-12,legato,intact,0,1.0,0.0009804805139616427,9.800000000392828e-07
oracle-boundary/transition1,civ-12,legato,intact,0,1.0,0.69410764165507,0.50000048
oracle-boundary/transition2,civ-12,legato,intact,0,1.0,0.0009804805139616427,9.800000000392828e-07
oracle-boundary/transition3,civ-12,legato,intact,0,1.0,0.0009804805139616427,9.800000000392828e-07
streaming/absolute,civ-12,legato,intact,1,0.0,0.9817763680502767,0.5626252924999999
streaming/present,civ-12,legato,intact,1,0.0,0.9817763680502767,0.5626252924999999
streaming/recency,civ-12,legato,intact,1,0.0,1.0293194621721604,0.5694812499999999
streaming/reference,civ-12,legato,intact,1,0.0,0.9817763680502767,0.5626252924999999
streaming/transition1,civ-12,legato,intact,1,0.0,0.9817763680502767,0.5626252924999999
streaming/transition2,civ-12,legato,intact,1,0.0,0.9817763680502767,0.5626252924999999
streaming/transition3,civ-12,legato,intact,1,0.0,0.9817763680502767,0.5626252924999999
fixed/absolute,civ-12,legato,intact,1,0.0,0.9817763680502767,0.5626252924999999
fixed/present,civ-12,legato,intact,1,0.0,0.9817763680502767,0.5626252924999999
fixed/recency,civ-12,legato,intact,1,0.0,6.907755278982137,1.90245
fixed/reference,civ-12,legato,intact,1,0.0,0.9817763680502767,0.5626252924999999
fixed/transition1,civ-12,legato,intact,1,0.0,0.9817763680502767,0.5626252924999999
fixed/transition2,civ-12,legato,intact,1,0.0,0.9817763680502767,0.5626252924999999
fixed/transition3,civ-12,legato,intact,1,0.0,0.9817763680502767,0.5626252924999999
oracle-boundary/absolute,civ-12,legato,intact,1,1.0,0.0009804805139614205,9.800000000392828e-07
oracle-boundary/present,civ-12,legato,intact,1,0.0,0.9817763680502767,0.5626252924999999
oracle-boundary/recency,civ-12,legato,intact,1,1.0,0.05024121643674679,0.0024500000000000632
oracle-boundary/reference,civ-12,legato,intact,1,1.0,0.0009804805139614205,9.800000000392828e-07
oracle-boundary/transition1,civ-12,legato,intact,1,0.0,0.69410764165507,0.50000048
oracle-boundary/transition2,civ-12,legato,intact,1,1.0,0.0009804805139614205,9.800000000392828e-07
oracle-boundary/transition3,civ-12,legato,intact,1,1.0,0.0009804805139614205,9.800000000392828e-07
streaming/absolute,civ-12,duration,intact,0,1.0,0.9817763680502767,0.5626252924999999
streaming/present,civ-12,duration,intact,0,1.0,0.9817763680502767,0.5626252924999999
streaming/recency,civ-12,duration,intact,0,1.0,1.0293194621721604,0.5694812499999999
streaming/reference,civ-12,duration,intact,0,1.0,0.9817763680502767,0.5626252924999999
streaming/transition1,civ-12,duration,intact,0,1.0,0.9817763680502767,0.5626252924999999
streaming/transition2,civ-12,duration,intact,0,1.0,0.9817763680502767,0.5626252924999999
streaming/transition3,civ-12,duration,intact,0,1.0,0.9817763680502767,0.5626252924999999
fixed/absolute,civ-12,duration,intact,0,1.0,0.9817763680502767,0.5626252924999999
fixed/present,civ-12,duration,intact,0,1.0,0.9817763680502767,0.5626252924999999
fixed/recency,civ-12,duration,intact,0,1.0,1.0293194621721604,0.5694812499999999
fixed/reference,civ-12,duration,intact,0,1.0,0.9817763680502767,0.5626252924999999
fixed/transition1,civ-12,duration,intact,0,1.0,0.9817763680502767,0.5626252924999999
fixed/transition2,civ-12,duration,intact,0,1.0,0.9817763680502767,0.5626252924999999
fixed/transition3,civ-12,duration,intact,0,1.0,0.9817763680502767,0.5626252924999999
oracle-boundary/absolute,civ-12,duration,intact,0,1.0,0.0009804805139616427,9.800000000392828e-07
oracle-boundary/present,civ-12,duration,intact,0,1.0,0.9817763680502767,0.5626252924999999
oracle-boundary/recency,civ-12,duration,intact,0,1.0,0.05024121643674679,0.0024500000000000632
oracle-boundary/reference,civ-12,duration,intact,0,1.0,0.0009804805139616427,9.800000000392828e-07
oracle-boundary/transition1,civ-12,duration,intact,0,1.0,0.69410764165507,0.50000048
oracle-boundary/transition2,civ-12,duration,intact,0,1.0,0.0009804805139616427,9.800000000392828e-07
oracle-boundary/transition3,civ-12,duration,intact,0,1.0,0.0009804805139616427,9.800000000392828e-07
streaming/absolute,civ-12,duration,intact,1,0.0,0.9817763680502767,0.5626252924999999
streaming/present,civ-12,duration,intact,1,0.0,0.9817763680502767,0.5626252924999999
streaming/recency,civ-12,duration,intact,1,0.0,1.0293194621721604,0.5694812499999999
streaming/reference,civ-12,duration,intact,1,0.0,0.9817763680502767,0.5626252924999999
streaming/transition1,civ-12,duration,intact,1,0.0,0.9817763680502767,0.5626252924999999
streaming/transition2,civ-12,duration,intact,1,0.0,0.9817763680502767,0.5626252924999999
streaming/transition3,civ-12,duration,intact,1,0.0,0.9817763680502767,0.5626252924999999
fixed/absolute,civ-12,duration,intact,1,0.0,0.9817763680502767,0.5626252924999999
fixed/present,civ-12,duration,intact,1,0.0,0.9817763680502767,0.5626252924999999
fixed/recency,civ-12,duration,intact,1,0.0,1.0293194621721604,0.5694812499999999
fixed/reference,civ-12,duration,intact,1,0.0,0.9817763680502767,0.5626252924999999
fixed/transition1,civ-12,duration,intact,1,0.0,0.9817763680502767,0.5626252924999999
fixed/transition2,civ-12,duration,intact,1,0.0,0.9817763680502767,0.5626252924999999
fixed/transition3,civ-12,duration,intact,1,0.0,0.9817763680502767,0.5626252924999999
oracle-boundary/absolute,civ-12,duration,intact,1,1.0,0.0009804805139614205,9.800000000392828e-07
oracle-boundary/present,civ-12,duration,intact,1,0.0,0.9817763680502767,0.5626252924999999
oracle-boundary/recency,civ-12,duration,intact,1,1.0,0.05024121643674679,0.0024500000000000632
oracle-boundary/reference,civ-12,duration,intact,1,1.0,0.0009804805139614205,9.800000000392828e-07
oracle-boundary/transition1,civ-12,duration,intact,1,0.0,0.69410764165507,0.50000048
oracle-boundary/transition2,civ-12,duration,intact,1,1.0,0.0009804805139614205,9.800000000392828e-07
oracle-boundary/transition3,civ-12,duration,intact,1,1.0,0.0009804805139614205,9.800000000392828e-07
streaming/absolute,civ-12,joint,intact,0,1.0,0.9817763680502767,0.5626252924999999
streaming/present,civ-12,joint,intact,0,1.0,0.9817763680502767,0.5626252924999999
streaming/recency,civ-12,joint,intact,0,1.0,1.0293194621721604,0.5694812499999999
streaming/reference,civ-12,joint,intact,0,1.0,0.9817763680502767,0.5626252924999999
streaming/transition1,civ-12,joint,intact,0,1.0,0.9817763680502767,0.5626252924999999
streaming/transition2,civ-12,joint,intact,0,1.0,0.9817763680502767,0.5626252924999999
streaming/transition3,civ-12,joint,intact,0,1.0,0.9817763680502767,0.5626252924999999
fixed/absolute,civ-12,joint,intact,0,1.0,0.9817763680502767,0.5626252924999999
fixed/present,civ-12,joint,intact,0,1.0,0.9817763680502767,0.5626252924999999
fixed/recency,civ-12,joint,intact,0,1.0,1.0293194621721604,0.5694812499999999
fixed/reference,civ-12,joint,intact,0,1.0,0.9817763680502767,0.5626252924999999
fixed/transition1,civ-12,joint,intact,0,1.0,0.9817763680502767,0.5626252924999999
fixed/transition2,civ-12,joint,intact,0,1.0,0.9817763680502767,0.5626252924999999
fixed/transition3,civ-12,joint,intact,0,1.0,0.9817763680502767,0.5626252924999999
oracle-boundary/absolute,civ-12,joint,intact,0,1.0,0.0009804805139616427,9.800000000392828e-07
oracle-boundary/present,civ-12,joint,intact,0,1.0,0.9817763680502767,0.5626252924999999
oracle-boundary/recency,civ-12,joint,intact,0,1.0,0.05024121643674679,0.0024500000000000632
oracle-boundary/reference,civ-12,joint,intact,0,1.0,0.0009804805139616427,9.800000000392828e-07
oracle-boundary/transition1,civ-12,joint,intact,0,1.0,0.69410764165507,0.50000048
oracle-boundary/transition2,civ-12,joint,intact,0,1.0,0.0009804805139616427,9.800000000392828e-07
oracle-boundary/transition3,civ-12,joint,intact,0,1.0,0.0009804805139616427,9.800000000392828e-07
streaming/absolute,civ-12,joint,intact,1,0.0,0.9817763680502767,0.5626252924999999
streaming/present,civ-12,joint,intact,1,0.0,0.9817763680502767,0.5626252924999999
streaming/recency,civ-12,joint,intact,1,0.0,1.0293194621721604,0.5694812499999999
streaming/reference,civ-12,joint,intact,1,0.0,0.9817763680502767,0.5626252924999999
streaming/transition1,civ-12,joint,intact,1,0.0,0.9817763680502767,0.5626252924999999
streaming/transition2,civ-12,joint,intact,1,0.0,0.9817763680502767,0.5626252924999999
streaming/transition3,civ-12,joint,intact,1,0.0,0.9817763680502767,0.5626252924999999
fixed/absolute,civ-12,joint,intact,1,0.0,0.9817763680502767,0.5626252924999999
fixed/present,civ-12,joint,intact,1,0.0,0.9817763680502767,0.5626252924999999
fixed/recency,civ-12,joint,intact,1,0.0,1.0293194621721604,0.5694812499999999
fixed/reference,civ-12,joint,intact,1,0.0,0.9817763680502767,0.5626252924999999
fixed/transition1,civ-12,joint,intact,1,0.0,0.9817763680502767,0.5626252924999999
fixed/transition2,civ-12,joint,intact,1,0.0,0.9817763680502767,0.5626252924999999
fixed/transition3,civ-12,joint,intact,1,0.0,0.9817763680502767,0.5626252924999999
oracle-boundary/absolute,civ-12,joint,intact,1,1.0,0.0009804805139614205,9.800000000392828e-07
oracle-boundary/present,civ-12,joint,intact,1,0.0,0.9817763680502767,0.5626252924999999
oracle-boundary/recency,civ-12,joint,intact,1,1.0,0.05024121643674679,0.0024500000000000632
oracle-boundary/reference,civ-12,joint,intact,1,1.0,0.0009804805139614205,9.800000000392828e-07
oracle-boundary/transition1,civ-12,joint,intact,1,0.0,0.69410764165507,0.50000048
oracle-boundary/transition2,civ-12,joint,intact,1,1.0,0.0009804805139614205,9.800000000392828e-07
oracle-boundary/transition3,civ-12,joint,intact,1,1.0,0.0009804805139614205,9.800000000392828e-07
streaming/absolute,civ-12,joint,reset,0,1.0,0.9817763680502767,0.5626252924999999
streaming/present,civ-12,joint,reset,0,1.0,0.9817763680502767,0.5626252924999999
streaming/recency,civ-12,joint,reset,0,1.0,1.0293194621721604,0.5694812499999999
streaming/reference,civ-12,joint,reset,0,1.0,0.9817763680502767,0.5626252924999999
streaming/transition1,civ-12,joint,reset,0,1.0,0.9817763680502767,0.5626252924999999
streaming/transition2,civ-12,joint,reset,0,1.0,0.9817763680502767,0.5626252924999999
streaming/transition3,civ-12,joint,reset,0,1.0,0.9817763680502767,0.5626252924999999
fixed/absolute,civ-12,joint,reset,0,1.0,0.9817763680502767,0.5626252924999999
fixed/present,civ-12,joint,reset,0,1.0,0.9817763680502767,0.5626252924999999
fixed/recency,civ-12,joint,reset,0,1.0,1.0293194621721604,0.5694812499999999
fixed/reference,civ-12,joint,reset,0,1.0,0.9817763680502767,0.5626252924999999
fixed/transition1,civ-12,joint,reset,0,1.0,0.9817763680502767,0.5626252924999999
fixed/transition2,civ-12,joint,reset,0,1.0,0.9817763680502767,0.5626252924999999
fixed/transition3,civ-12,joint,reset,0,1.0,0.9817763680502767,0.5626252924999999
oracle-boundary/absolute,civ-12,joint,reset,0,1.0,0.9817763680502767,0.5626252924999999
oracle-boundary/present,civ-12,joint,reset,0,1.0,0.9817763680502767,0.5626252924999999
oracle-boundary/recency,civ-12,joint,reset,0,1.0,1.0293194621721604,0.5694812499999999
oracle-boundary/reference,civ-12,joint,reset,0,1.0,0.9817763680502767,0.5626252924999999
oracle-boundary/transition1,civ-12,joint,reset,0,1.0,0.9817763680502767,0.5626252924999999
oracle-boundary/transition2,civ-12,joint,reset,0,1.0,0.9817763680502767,0.5626252924999999
oracle-boundary/transition3,civ-12,joint,reset,0,1.0,0.9817763680502767,0.5626252924999999
streaming/absolute,civ-12,joint,reset,1,0.0,0.9817763680502767,0.5626252924999999
streaming/present,civ-12,joint,reset,1,0.0,0.9817763680502767,0.5626252924999999
streaming/recency,civ-12,joint,reset,1,0.0,1.0293194621721604,0.5694812499999999
streaming/reference,civ-12,joint,reset,1,0.0,0.9817763680502767,0.5626252924999999
streaming/transition1,civ-12,joint,reset,1,0.0,0.9817763680502767,0.5626252924999999
streaming/transition2,civ-12,joint,reset,1,0.0,0.9817763680502767,0.5626252924999999
streaming/transition3,civ-12,joint,reset,1,0.0,0.9817763680502767,0.5626252924999999
fixed/absolute,civ-12,joint,reset,1,0.0,0.9817763680502767,0.5626252924999999
fixed/present,civ-12,joint,reset,1,0.0,0.9817763680502767,0.5626252924999999
fixed/recency,civ-12,joint,reset,1,0.0,1.0293194621721604,0.5694812499999999
fixed/reference,civ-12,joint,reset,1,0.0,0.9817763680502767,0.5626252924999999
fixed/transition1,civ-12,joint,reset,1,0.0,0.9817763680502767,0.5626252924999999
fixed/transition2,civ-12,joint,reset,1,0.0,0.9817763680502767,0.5626252924999999
fixed/transition3,civ-12,joint,reset,1,0.0,0.9817763680502767,0.5626252924999999
oracle-boundary/absolute,civ-12,joint,reset,1,0.0,0.9817763680502767,0.5626252924999999
oracle-boundary/present,civ-12,joint,reset,1,0.0,0.9817763680502767,0.5626252924999999
oracle-boundary/recency,civ-12,joint,reset,1,0.0,1.0293194621721604,0.5694812499999999
oracle-boundary/reference,civ-12,joint,reset,1,0.0,0.9817763680502767,0.5626252924999999
oracle-boundary/transition1,civ-12,joint,reset,1,0.0,0.9817763680502767,0.5626252924999999
oracle-boundary/transition2,civ-12,joint,reset,1,0.0,0.9817763680502767,0.5626252924999999
oracle-boundary/transition3,civ-12,joint,reset,1,0.0,0.9817763680502767,0.5626252924999999
streaming/absolute,civ-12,joint,removal,0,1.0,0.9817763680502767,0.5626252924999999
streaming/present,civ-12,joint,removal,0,1.0,0.9817763680502767,0.5626252924999999
streaming/recency,civ-12,joint,removal,0,1.0,1.0293194621721604,0.5694812499999999
streaming/reference,civ-12,joint,removal,0,1.0,0.9817763680502767,0.5626252924999999
streaming/transition1,civ-12,joint,removal,0,1.0,0.9817763680502767,0.5626252924999999
streaming/transition2,civ-12,joint,removal,0,1.0,0.9817763680502767,0.5626252924999999
streaming/transition3,civ-12,joint,removal,0,1.0,0.9817763680502767,0.5626252924999999
fixed/absolute,civ-12,joint,removal,0,1.0,0.9817763680502767,0.5626252924999999
fixed/present,civ-12,joint,removal,0,1.0,0.9817763680502767,0.5626252924999999
fixed/recency,civ-12,joint,removal,0,1.0,1.0293194621721604,0.5694812499999999
fixed/reference,civ-12,joint,removal,0,1.0,0.9817763680502767,0.5626252924999999
fixed/transition1,civ-12,joint,removal,0,1.0,0.9817763680502767,0.5626252924999999
fixed/transition2,civ-12,joint,removal,0,1.0,0.9817763680502767,0.5626252924999999
fixed/transition3,civ-12,joint,removal,0,1.0,0.9817763680502767,0.5626252924999999
oracle-boundary/absolute,civ-12,joint,removal,0,1.0,0.9817763680502767,0.5626252924999999
oracle-boundary/present,civ-12,joint,removal,0,1.0,0.9817763680502767,0.5626252924999999
oracle-boundary/recency,civ-12,joint,removal,0,1.0,1.0293194621721604,0.5694812499999999
oracle-boundary/reference,civ-12,joint,removal,0,1.0,0.9817763680502767,0.5626252924999999
oracle-boundary/transition1,civ-12,joint,removal,0,1.0,0.9817763680502767,0.5626252924999999
oracle-boundary/transition2,civ-12,joint,removal,0,1.0,0.9817763680502767,0.5626252924999999
oracle-boundary/transition3,civ-12,joint,removal,0,1.0,0.9817763680502767,0.5626252924999999
streaming/absolute,civ-12,joint,removal,1,0.0,0.9817763680502767,0.5626252924999999
streaming/present,civ-12,joint,removal,1,0.0,0.9817763680502767,0.5626252924999999
streaming/recency,civ-12,joint,removal,1,0.0,1.0293194621721604,0.5694812499999999
streaming/reference,civ-12,joint,removal,1,0.0,0.9817763680502767,0.5626252924999999
streaming/transition1,civ-12,joint,removal,1,0.0,0.9817763680502767,0.5626252924999999
streaming/transition2,civ-12,joint,removal,1,0.0,0.9817763680502767,0.5626252924999999
streaming/transition3,civ-12,joint,removal,1,0.0,0.9817763680502767,0.5626252924999999
fixed/absolute,civ-12,joint,removal,1,0.0,0.9817763680502767,0.5626252924999999
fixed/present,civ-12,joint,removal,1,0.0,0.9817763680502767,0.5626252924999999
fixed/recency,civ-12,joint,removal,1,0.0,1.0293194621721604,0.5694812499999999
fixed/reference,civ-12,joint,removal,1,0.0,0.9817763680502767,0.5626252924999999
fixed/transition1,civ-12,joint,removal,1,0.0,0.9817763680502767,0.5626252924999999
fixed/transition2,civ-12,joint,removal,1,0.0,0.9817763680502767,0.5626252924999999
fixed/transition3,civ-12,joint,removal,1,0.0,0.9817763680502767,0.5626252924999999
oracle-boundary/absolute,civ-12,joint,removal,1,0.0,0.9817763680502767,0.5626252924999999
oracle-boundary/present,civ-12,joint,removal,1,0.0,0.9817763680502767,0.5626252924999999
oracle-boundary/recency,civ-12,joint,removal,1,0.0,1.0293194621721604,0.5694812499999999
oracle-boundary/reference,civ-12,joint,removal,1,0.0,0.9817763680502767,0.5626252924999999
oracle-boundary/transition1,civ-12,joint,removal,1,0.0,0.9817763680502767,0.5626252924999999
oracle-boundary/transition2,civ-12,joint,removal,1,0.0,0.9817763680502767,0.5626252924999999
oracle-boundary/transition3,civ-12,joint,removal,1,0.0,0.9817763680502767,0.5626252924999999
streaming/absolute,civ-12,joint,swap,0,0.0,0.9817763680502767,0.5626252924999999
streaming/present,civ-12,joint,swap,0,0.0,0.9817763680502767,0.5626252924999999
streaming/recency,civ-12,joint,swap,0,0.0,1.0293194621721604,0.5694812499999999
streaming/reference,civ-12,joint,swap,0,0.0,0.9817763680502767,0.5626252924999999
streaming/transition1,civ-12,joint,swap,0,0.0,0.9817763680502767,0.5626252924999999
streaming/transition2,civ-12,joint,swap,0,0.0,0.9817763680502767,0.5626252924999999
streaming/transition3,civ-12,joint,swap,0,0.0,0.9817763680502767,0.5626252924999999
fixed/absolute,civ-12,joint,swap,0,0.0,0.9817763680502767,0.5626252924999999
fixed/present,civ-12,joint,swap,0,0.0,0.9817763680502767,0.5626252924999999
fixed/recency,civ-12,joint,swap,0,0.0,1.0293194621721604,0.5694812499999999
fixed/reference,civ-12,joint,swap,0,0.0,0.9817763680502767,0.5626252924999999
fixed/transition1,civ-12,joint,swap,0,0.0,0.9817763680502767,0.5626252924999999
fixed/transition2,civ-12,joint,swap,0,0.0,0.9817763680502767,0.5626252924999999
fixed/transition3,civ-12,joint,swap,0,0.0,0.9817763680502767,0.5626252924999999
oracle-boundary/absolute,civ-12,joint,swap,0,1.0,0.0009804805139614205,9.800000000392828e-07
oracle-boundary/present,civ-12,joint,swap,0,0.0,0.9817763680502767,0.5626252924999999
oracle-boundary/recency,civ-12,joint,swap,0,1.0,0.05024121643674679,0.0024500000000000632
oracle-boundary/reference,civ-12,joint,swap,0,1.0,0.0009804805139614205,9.800000000392828e-07
oracle-boundary/transition1,civ-12,joint,swap,0,0.0,0.69410764165507,0.50000048
oracle-boundary/transition2,civ-12,joint,swap,0,1.0,0.0009804805139614205,9.800000000392828e-07
oracle-boundary/transition3,civ-12,joint,swap,0,1.0,0.0009804805139614205,9.800000000392828e-07
streaming/absolute,civ-12,joint,swap,1,1.0,0.9817763680502767,0.5626252924999999
streaming/present,civ-12,joint,swap,1,1.0,0.9817763680502767,0.5626252924999999
streaming/recency,civ-12,joint,swap,1,1.0,1.0293194621721604,0.5694812499999999
streaming/reference,civ-12,joint,swap,1,1.0,0.9817763680502767,0.5626252924999999
streaming/transition1,civ-12,joint,swap,1,1.0,0.9817763680502767,0.5626252924999999
streaming/transition2,civ-12,joint,swap,1,1.0,0.9817763680502767,0.5626252924999999
streaming/transition3,civ-12,joint,swap,1,1.0,0.9817763680502767,0.5626252924999999
fixed/absolute,civ-12,joint,swap,1,1.0,0.9817763680502767,0.5626252924999999
fixed/present,civ-12,joint,swap,1,1.0,0.9817763680502767,0.5626252924999999
