adapter,group,family,register,cell,condition,variant,arrival,available,correct,absolute_error,octave_error,two_octave_error
old,for-34,pure,18,joint,shuffle,0,11,1.0,1.0,1.10575736371743e-05,0.0,0.0
repaired,for-34,pure,18,joint,shuffle,0,11,1.0,1.0,1.4099842964299114e-05,0.0,0.0
old,for-34,pure,18,joint,shuffle,0,12,1.0,1.0,9.752584574584944e-06,0.0,0.0
repaired,for-34,pure,18,joint,shuffle,0,12,1.0,1.0,0.001382060718530198,0.0,0.0
old,for-34,pure,18,joint,shuffle,0,13,1.0,1.0,1.0881513560434541e-05,0.0,0.0
repaired,for-34,pure,18,joint,shuffle,0,13,1.0,1.0,0.0001162229158708783,0.0,0.0
old,for-34,pure,18,joint,shuffle,1,0,1.0,1.0,5.198204164003073e-06,0.0,0.0
repaired,for-34,pure,18,joint,shuffle,1,0,1.0,1.0,0.0004365671280517347,0.0,0.0
old,for-34,pure,18,joint,shuffle,1,1,1.0,1.0,1.2621235949694665e-06,0.0,0.0
repaired,for-34,pure,18,joint,shuffle,1,1,1.0,1.0,0.00228487538781863,0.0,0.0
old,for-34,pure,18,joint,shuffle,1,2,1.0,1.0,4.532986753957857e-06,0.0,0.0
repaired,for-34,pure,18,joint,shuffle,1,2,1.0,1.0,0.00043819725237170815,0.0,0.0
old,for-34,pure,18,joint,shuffle,1,3,1.0,1.0,2.5626161672676062e-06,0.0,0.0
repaired,for-34,pure,18,joint,shuffle,1,3,1.0,1.0,0.0020510862537719277,0.0,0.0
old,for-34,pure,18,joint,shuffle,1,5,1.0,1.0,5.198204164003073e-06,0.0,0.0
repaired,for-34,pure,18,joint,shuffle,1,5,1.0,1.0,0.0004365671280517347,0.0,0.0
old,for-34,pure,18,joint,shuffle,1,6,1.0,1.0,6.240092307763234e-06,0.0,0.0
repaired,for-34,pure,18,joint,shuffle,1,6,1.0,1.0,0.0021456148407761333,0.0,0.0
old,for-34,pure,18,joint,shuffle,1,7,1.0,1.0,4.532986753957857e-06,0.0,0.0
repaired,for-34,pure,18,joint,shuffle,1,7,1.0,1.0,0.00043819725237170815,0.0,0.0
old,for-34,pure,18,joint,shuffle,1,8,1.0,1.0,2.8652189918432214e-06,0.0,0.0
repaired,for-34,pure,18,joint,shuffle,1,8,1.0,1.0,0.0010400729022919109,0.0,0.0
old,for-34,pure,18,joint,shuffle,1,11,1.0,1.0,1.10575736371743e-05,0.0,0.0
repaired,for-34,pure,18,joint,shuffle,1,11,1.0,1.0,1.4099842964299114e-05,0.0,0.0
old,for-34,pure,18,joint,shuffle,1,12,1.0,1.0,9.752584574584944e-06,0.0,0.0
repaired,for-34,pure,18,joint,shuffle,1,12,1.0,1.0,0.001382060718530198,0.0,0.0
old,for-34,pure,18,joint,shuffle,1,13,1.0,1.0,1.0881513560434541e-05,0.0,0.0
repaired,for-34,pure,18,joint,shuffle,1,13,1.0,1.0,0.0001162229158708783,0.0,0.0
old,for-34,pure,18,joint,ambiguous,0,0,1.0,1.0,5.198204164003073e-06,0.0,0.0
repaired,for-34,pure,18,joint,ambiguous,0,0,1.0,1.0,0.0004365671280517347,0.0,0.0
old,for-34,pure,18,joint,ambiguous,0,1,1.0,1.0,1.2621235949694665e-06,0.0,0.0
repaired,for-34,pure,18,joint,ambiguous,0,1,1.0,1.0,0.00228487538781863,0.0,0.0
old,for-34,pure,18,joint,ambiguous,0,2,1.0,1.0,4.532986753957857e-06,0.0,0.0
repaired,for-34,pure,18,joint,ambiguous,0,2,1.0,1.0,0.00043819725237170815,0.0,0.0
old,for-34,pure,18,joint,ambiguous,0,3,1.0,1.0,2.5626161672676062e-06,0.0,0.0
repaired,for-34,pure,18,joint,ambiguous,0,3,1.0,1.0,0.0020510862537719277,0.0,0.0
old,for-34,pure,18,joint,ambiguous,0,5,1.0,1.0,5.198204164003073e-06,0.0,0.0
repaired,for-34,pure,18,joint,ambiguous,0,5,1.0,1.0,0.0004365671280517347,0.0,0.0
old,for-34,pure,18,joint,ambiguous,0,6,1.0,1.0,1.2621235949694665e-06,0.0,0.0
repaired,for-34,pure,18,joint,ambiguous,0,6,1.0,1.0,0.00228487538781863,0.0,0.0
old,for-34,pure,18,joint,ambiguous,0,7,1.0,1.0,4.532986753957857e-06,0.0,0.0
repaired,for-34,pure,18,joint,ambiguous,0,7,1.0,1.0,0.00043819725237170815,0.0,0.0
old,for-34,pure,18,joint,ambiguous,0,8,1.0,1.0,2.8652189918432214e-06,0.0,0.0
repaired,for-34,pure,18,joint,ambiguous,0,8,1.0,1.0,0.0010400729022919109,0.0,0.0
old,for-34,pure,18,joint,ambiguous,0,11,1.0,1.0,1.10575736371743e-05,0.0,0.0
repaired,for-34,pure,18,joint,ambiguous,0,11,1.0,1.0,1.4099842964299114e-05,0.0,0.0
old,for-34,pure,18,joint,ambiguous,0,12,1.0,1.0,9.752584574584944e-06,0.0,0.0
repaired,for-34,pure,18,joint,ambiguous,0,12,1.0,1.0,0.001382060718530198,0.0,0.0
old,for-34,pure,18,joint,ambiguous,0,13,1.0,1.0,1.0881513560434541e-05,0.0,0.0
repaired,for-34,pure,18,joint,ambiguous,0,13,1.0,1.0,0.0001162229158708783,0.0,0.0
old,for-34,pure,18,joint,ambiguous,1,0,1.0,1.0,5.198204164003073e-06,0.0,0.0
repaired,for-34,pure,18,joint,ambiguous,1,0,1.0,1.0,0.0004365671280517347,0.0,0.0
old,for-34,pure,18,joint,ambiguous,1,1,1.0,1.0,1.2621235949694665e-06,0.0,0.0
repaired,for-34,pure,18,joint,ambiguous,1,1,1.0,1.0,0.00228487538781863,0.0,0.0
old,for-34,pure,18,joint,ambiguous,1,2,1.0,1.0,4.532986753957857e-06,0.0,0.0
repaired,for-34,pure,18,joint,ambiguous,1,2,1.0,1.0,0.00043819725237170815,0.0,0.0
old,for-34,pure,18,joint,ambiguous,1,3,1.0,1.0,2.5626161672676062e-06,0.0,0.0
repaired,for-34,pure,18,joint,ambiguous,1,3,1.0,1.0,0.0020510862537719277,0.0,0.0
old,for-34,pure,18,joint,ambiguous,1,5,1.0,1.0,5.198204164003073e-06,0.0,0.0
repaired,for-34,pure,18,joint,ambiguous,1,5,1.0,1.0,0.0004365671280517347,0.0,0.0
old,for-34,pure,18,joint,ambiguous,1,6,1.0,1.0,1.2621235949694665e-06,0.0,0.0
repaired,for-34,pure,18,joint,ambiguous,1,6,1.0,1.0,0.00228487538781863,0.0,0.0
old,for-34,pure,18,joint,ambiguous,1,7,1.0,1.0,4.532986753957857e-06,0.0,0.0
repaired,for-34,pure,18,joint,ambiguous,1,7,1.0,1.0,0.00043819725237170815,0.0,0.0
old,for-34,pure,18,joint,ambiguous,1,8,1.0,1.0,2.8652189918432214e-06,0.0,0.0
repaired,for-34,pure,18,joint,ambiguous,1,8,1.0,1.0,0.0010400729022919109,0.0,0.0
old,for-34,pure,18,joint,ambiguous,1,11,1.0,1.0,1.10575736371743e-05,0.0,0.0
repaired,for-34,pure,18,joint,ambiguous,1,11,1.0,1.0,1.4099842964299114e-05,0.0,0.0
old,for-34,pure,18,joint,ambiguous,1,12,1.0,1.0,9.752584574584944e-06,0.0,0.0
repaired,for-34,pure,18,joint,ambiguous,1,12,1.0,1.0,0.001382060718530198,0.0,0.0
old,for-34,pure,18,joint,ambiguous,1,13,1.0,1.0,1.0881513560434541e-05,0.0,0.0
repaired,for-34,pure,18,joint,ambiguous,1,13,1.0,1.0,0.0001162229158708783,0.0,0.0
old,for-35,fundamental,18,matched,intact,0,0,1.0,1.0,4.712149749508399e-06,0.0,0.0
repaired,for-35,fundamental,18,matched,intact,0,0,1.0,1.0,0.0002897459830570881,0.0,0.0
old,for-35,fundamental,18,matched,intact,0,1,1.0,1.0,2.6190653361624072e-06,0.0,0.0
repaired,for-35,fundamental,18,matched,intact,0,1,1.0,1.0,0.0022243162898512026,0.0,0.0
old,for-35,fundamental,18,matched,intact,0,2,1.0,1.0,3.6062923314261752e-06,0.0,0.0
repaired,for-35,fundamental,18,matched,intact,0,2,1.0,1.0,0.0017030814359486612,0.0,0.0
old,for-35,fundamental,18,matched,intact,0,3,1.0,1.0,3.0143953999584028e-06,0.0,0.0
repaired,for-35,fundamental,18,matched,intact,0,3,1.0,1.0,0.0017341868950424555,0.0,0.0
old,for-35,fundamental,18,matched,intact,0,5,1.0,1.0,4.712149749508399e-06,0.0,0.0
repaired,for-35,fundamental,18,matched,intact,0,5,1.0,1.0,0.0002897459830570881,0.0,0.0
old,for-35,fundamental,18,matched,intact,0,6,1.0,1.0,4.472257776555466e-06,0.0,0.0
repaired,for-35,fundamental,18,matched,intact,0,6,1.0,1.0,0.002043982676987355,0.0,0.0
old,for-35,fundamental,18,matched,intact,0,7,1.0,1.0,3.6062923314261752e-06,0.0,0.0
repaired,for-35,fundamental,18,matched,intact,0,7,1.0,1.0,0.0017030814359486612,0.0,0.0
old,for-35,fundamental,18,matched,intact,0,8,1.0,1.0,2.5427765599772556e-06,0.0,0.0
repaired,for-35,fundamental,18,matched,intact,0,8,1.0,1.0,0.0038568965291929658,0.0,0.0
old,for-35,fundamental,18,matched,intact,0,11,1.0,1.0,4.712149749508399e-06,0.0,0.0
repaired,for-35,fundamental,18,matched,intact,0,11,1.0,1.0,0.0002897459830570881,0.0,0.0
old,for-35,fundamental,18,matched,intact,0,12,1.0,1.0,2.6190653361624072e-06,0.0,0.0
repaired,for-35,fundamental,18,matched,intact,0,12,1.0,1.0,0.0022243162898512026,0.0,0.0
old,for-35,fundamental,18,matched,intact,0,13,1.0,1.0,3.6062923314261752e-06,0.0,0.0
repaired,for-35,fundamental,18,matched,intact,0,13,1.0,1.0,0.0017030814359486612,0.0,0.0
old,for-35,fundamental,18,matched,intact,1,0,1.0,1.0,4.712149749508399e-06,0.0,0.0
repaired,for-35,fundamental,18,matched,intact,1,0,1.0,1.0,0.0002897459830570881,0.0,0.0
old,for-35,fundamental,18,matched,intact,1,1,1.0,1.0,2.6190653361624072e-06,0.0,0.0
repaired,for-35,fundamental,18,matched,intact,1,1,1.0,1.0,0.0022243162898512026,0.0,0.0
old,for-35,fundamental,18,matched,intact,1,2,1.0,1.0,3.6062923314261752e-06,0.0,0.0
repaired,for-35,fundamental,18,matched,intact,1,2,1.0,1.0,0.0017030814359486612,0.0,0.0
old,for-35,fundamental,18,matched,intact,1,3,1.0,1.0,2.5427765599772556e-06,0.0,0.0
repaired,for-35,fundamental,18,matched,intact,1,3,1.0,1.0,0.0038568965291929658,0.0,0.0
old,for-35,fundamental,18,matched,intact,1,5,1.0,1.0,4.712149749508399e-06,0.0,0.0
repaired,for-35,fundamental,18,matched,intact,1,5,1.0,1.0,0.0002897459830570881,0.0,0.0
old,for-35,fundamental,18,matched,intact,1,6,1.0,1.0,4.472257776555466e-06,0.0,0.0
repaired,for-35,fundamental,18,matched,intact,1,6,1.0,1.0,0.002043982676987355,0.0,0.0
old,for-35,fundamental,18,matched,intact,1,7,1.0,1.0,3.6062923314261752e-06,0.0,0.0
repaired,for-35,fundamental,18,matched,intact,1,7,1.0,1.0,0.0017030814359486612,0.0,0.0
old,for-35,fundamental,18,matched,intact,1,8,1.0,1.0,3.0143953999584028e-06,0.0,0.0
repaired,for-35,fundamental,18,matched,intact,1,8,1.0,1.0,0.0017341868950424555,0.0,0.0
old,for-35,fundamental,18,matched,intact,1,11,1.0,1.0,4.712149749508399e-06,0.0,0.0
repaired,for-35,fundamental,18,matched,intact,1,11,1.0,1.0,0.0002897459830570881,0.0,0.0
old,for-35,fundamental,18,matched,intact,1,12,1.0,1.0,2.6190653361624072e-06,0.0,0.0
repaired,for-35,fundamental,18,matched,intact,1,12,1.0,1.0,0.0022243162898512026,0.0,0.0
old,for-35,fundamental,18,matched,intact,1,13,1.0,1.0,3.6062923314261752e-06,0.0,0.0
repaired,for-35,fundamental,18,matched,intact,1,13,1.0,1.0,0.0017030814359486612,0.0,0.0
old,for-35,fundamental,18,timbre,intact,0,0,1.0,1.0,3.401353659171491e-06,0.0,0.0
repaired,for-35,fundamental,18,timbre,intact,0,0,1.0,1.0,0.000697056513537575,0.0,0.0
old,for-35,fundamental,18,timbre,intact,0,1,1.0,1.0,5.177883117823967e-06,0.0,0.0
repaired,for-35,fundamental,18,timbre,intact,0,1,1.0,1.0,0.002497956543688673,0.0,0.0
old,for-35,fundamental,18,timbre,intact,0,2,1.0,1.0,2.002709830861704e-06,0.0,0.0
repaired,for-35,fundamental,18,timbre,intact,0,2,1.0,1.0,0.003859151238422953,0.0,0.0
old,for-35,fundamental,18,timbre,intact,0,3,1.0,1.0,2.259161707485191e-06,0.0,0.0
repaired,for-35,fundamental,18,timbre,intact,0,3,1.0,1.0,0.0029982896770022194,0.0,0.0
old,for-35,fundamental,18,timbre,intact,0,5,1.0,1.0,3.401353659171491e-06,0.0,0.0
repaired,for-35,fundamental,18,timbre,intact,0,5,1.0,1.0,0.000697056513537575,0.0,0.0
old,for-35,fundamental,18,timbre,intact,0,6,1.0,1.0,1.3484293290844107e-06,0.0,0.0
repaired,for-35,fundamental,18,timbre,intact,0,6,1.0,1.0,0.002770734585887169,0.0,0.0
old,for-35,fundamental,18,timbre,intact,0,7,1.0,1.0,2.002709830861704e-06,0.0,0.0
repaired,for-35,fundamental,18,timbre,intact,0,7,1.0,1.0,0.003859151238422953,0.0,0.0
old,for-35,fundamental,18,timbre,intact,0,8,1.0,1.0,1.4175781544167876e-06,0.0,0.0
repaired,for-35,fundamental,18,timbre,intact,0,8,1.0,1.0,0.010134532782409167,0.0,0.0
old,for-35,fundamental,18,timbre,intact,0,11,1.0,1.0,4.712149749508399e-06,0.0,0.0
repaired,for-35,fundamental,18,timbre,intact,0,11,1.0,1.0,0.0002897459830570881,0.0,0.0
old,for-35,fundamental,18,timbre,intact,0,12,1.0,1.0,2.6190653361624072e-06,0.0,0.0
repaired,for-35,fundamental,18,timbre,intact,0,12,1.0,1.0,0.0022243162898512026,0.0,0.0
old,for-35,fundamental,18,timbre,intact,0,13,1.0,1.0,3.6062923314261752e-06,0.0,0.0
repaired,for-35,fundamental,18,timbre,intact,0,13,1.0,1.0,0.0017030814359486612,0.0,0.0
old,for-35,fundamental,18,timbre,intact,1,0,1.0,1.0,3.401353659171491e-06,0.0,0.0
repaired,for-35,fundamental,18,timbre,intact,1,0,1.0,1.0,0.000697056513537575,0.0,0.0
old,for-35,fundamental,18,timbre,intact,1,1,1.0,1.0,5.177883117823967e-06,0.0,0.0
repaired,for-35,fundamental,18,timbre,intact,1,1,1.0,1.0,0.002497956543688673,0.0,0.0
old,for-35,fundamental,18,timbre,intact,1,2,1.0,1.0,2.002709830861704e-06,0.0,0.0
repaired,for-35,fundamental,18,timbre,intact,1,2,1.0,1.0,0.003859151238422953,0.0,0.0
old,for-35,fundamental,18,timbre,intact,1,3,1.0,1.0,1.4175781544167876e-06,0.0,0.0
repaired,for-35,fundamental,18,timbre,intact,1,3,1.0,1.0,0.010134532782409167,0.0,0.0
old,for-35,fundamental,18,timbre,intact,1,5,1.0,1.0,3.401353659171491e-06,0.0,0.0
repaired,for-35,fundamental,18,timbre,intact,1,5,1.0,1.0,0.000697056513537575,0.0,0.0
old,for-35,fundamental,18,timbre,intact,1,6,1.0,1.0,1.3484293290844107e-06,0.0,0.0
repaired,for-35,fundamental,18,timbre,intact,1,6,1.0,1.0,0.002770734585887169,0.0,0.0
old,for-35,fundamental,18,timbre,intact,1,7,1.0,1.0,2.002709830861704e-06,0.0,0.0
repaired,for-35,fundamental,18,timbre,intact,1,7,1.0,1.0,0.003859151238422953,0.0,0.0
old,for-35,fundamental,18,timbre,intact,1,8,1.0,1.0,2.259161707485191e-06,0.0,0.0
repaired,for-35,fundamental,18,timbre,intact,1,8,1.0,1.0,0.0029982896770022194,0.0,0.0
old,for-35,fundamental,18,timbre,intact,1,11,1.0,1.0,4.712149749508399e-06,0.0,0.0
repaired,for-35,fundamental,18,timbre,intact,1,11,1.0,1.0,0.0002897459830570881,0.0,0.0
old,for-35,fundamental,18,timbre,intact,1,12,1.0,1.0,2.6190653361624072e-06,0.0,0.0
repaired,for-35,fundamental,18,timbre,intact,1,12,1.0,1.0,0.0022243162898512026,0.0,0.0
old,for-35,fundamental,18,timbre,intact,1,13,1.0,1.0,3.6062923314261752e-06,0.0,0.0
repaired,for-35,fundamental,18,timbre,intact,1,13,1.0,1.0,0.0017030814359486612,0.0,0.0
old,for-35,fundamental,18,duration,intact,0,0,1.0,1.0,4.712149749508399e-06,0.0,0.0
repaired,for-35,fundamental,18,duration,intact,0,0,1.0,1.0,0.0002897459830570881,0.0,0.0
old,for-35,fundamental,18,duration,intact,0,1,1.0,1.0,2.6190653361624072e-06,0.0,0.0
repaired,for-35,fundamental,18,duration,intact,0,1,1.0,1.0,0.0022243162898512026,0.0,0.0
old,for-35,fundamental,18,duration,intact,0,2,1.0,1.0,3.6062923314261752e-06,0.0,0.0
repaired,for-35,fundamental,18,duration,intact,0,2,1.0,1.0,0.0017030814359486612,0.0,0.0
old,for-35,fundamental,18,duration,intact,0,3,1.0,1.0,3.0143953999584028e-06,0.0,0.0
repaired,for-35,fundamental,18,duration,intact,0,3,1.0,1.0,0.0017341868950424555,0.0,0.0
old,for-35,fundamental,18,duration,intact,0,5,1.0,1.0,4.712149749508399e-06,0.0,0.0
repaired,for-35,fundamental,18,duration,intact,0,5,1.0,1.0,0.0002897459830570881,0.0,0.0
old,for-35,fundamental,18,duration,intact,0,6,1.0,1.0,4.472257776555466e-06,0.0,0.0
repaired,for-35,fundamental,18,duration,intact,0,6,1.0,1.0,0.002043982676987355,0.0,0.0
old,for-35,fundamental,18,duration,intact,0,7,1.0,1.0,3.6062923314261752e-06,0.0,0.0
repaired,for-35,fundamental,18,duration,intact,0,7,1.0,1.0,0.0017030814359486612,0.0,0.0
old,for-35,fundamental,18,duration,intact,0,8,1.0,1.0,2.5427765599772556e-06,0.0,0.0
repaired,for-35,fundamental,18,duration,intact,0,8,1.0,1.0,0.0038568965291929658,0.0,0.0
old,for-35,fundamental,18,duration,intact,0,11,1.0,1.0,1.9689224355801116e-05,0.0,0.0
repaired,for-35,fundamental,18,duration,intact,0,11,1.0,1.0,0.000486980848073415,0.0,0.0
old,for-35,fundamental,18,duration,intact,0,12,1.0,1.0,1.7366662596884908e-05,0.0,0.0
repaired,for-35,fundamental,18,duration,intact,0,12,1.0,1.0,0.0007093359335819116,0.0,0.0
old,for-35,fundamental,18,duration,intact,0,13,1.0,1.0,1.587176019057779e-05,0.0,0.0
repaired,for-35,fundamental,18,duration,intact,0,13,1.0,1.0,0.0011913247690884532,0.0,0.0
old,for-35,fundamental,18,duration,intact,1,0,1.0,1.0,4.712149749508399e-06,0.0,0.0
repaired,for-35,fundamental,18,duration,intact,1,0,1.0,1.0,0.0002897459830570881,0.0,0.0
old,for-35,fundamental,18,duration,intact,1,1,1.0,1.0,2.6190653361624072e-06,0.0,0.0
repaired,for-35,fundamental,18,duration,intact,1,1,1.0,1.0,0.0022243162898512026,0.0,0.0
old,for-35,fundamental,18,duration,intact,1,2,1.0,1.0,3.6062923314261752e-06,0.0,0.0
repaired,for-35,fundamental,18,duration,intact,1,2,1.0,1.0,0.0017030814359486612,0.0,0.0
old,for-35,fundamental,18,duration,intact,1,3,1.0,1.0,2.5427765599772556e-06,0.0,0.0
repaired,for-35,fundamental,18,duration,intact,1,3,1.0,1.0,0.0038568965291929658,0.0,0.0
old,for-35,fundamental,18,duration,intact,1,5,1.0,1.0,4.712149749508399e-06,0.0,0.0
repaired,for-35,fundamental,18,duration,intact,1,5,1.0,1.0,0.0002897459830570881,0.0,0.0
old,for-35,fundamental,18,duration,intact,1,6,1.0,1.0,4.472257776555466e-06,0.0,0.0
repaired,for-35,fundamental,18,duration,intact,1,6,1.0,1.0,0.002043982676987355,0.0,0.0
old,for-35,fundamental,18,duration,intact,1,7,1.0,1.0,3.6062923314261752e-06,0.0,0.0
repaired,for-35,fundamental,18,duration,intact,1,7,1.0,1.0,0.0017030814359486612,0.0,0.0
old,for-35,fundamental,18,duration,intact,1,8,1.0,1.0,3.0143953999584028e-06,0.0,0.0
repaired,for-35,fundamental,18,duration,intact,1,8,1.0,1.0,0.0017341868950424555,0.0,0.0
old,for-35,fundamental,18,duration,intact,1,11,1.0,1.0,1.9689224355801116e-05,0.0,0.0
repaired,for-35,fundamental,18,duration,intact,1,11,1.0,1.0,0.000486980848073415,0.0,0.0
old,for-35,fundamental,18,duration,intact,1,12,1.0,1.0,1.7366662596884908e-05,0.0,0.0
repaired,for-35,fundamental,18,duration,intact,1,12,1.0,1.0,0.0007093359335819116,0.0,0.0
old,for-35,fundamental,18,duration,intact,1,13,1.0,1.0,1.587176019057779e-05,0.0,0.0
repaired,for-35,fundamental,18,duration,intact,1,13,1.0,1.0,0.0011913247690884532,0.0,0.0
old,for-35,fundamental,18,joint,intact,0,0,1.0,1.0,3.401353659171491e-06,0.0,0.0
repaired,for-35,fundamental,18,joint,intact,0,0,1.0,1.0,0.000697056513537575,0.0,0.0
old,for-35,fundamental,18,joint,intact,0,1,1.0,1.0,5.177883117823967e-06,0.0,0.0
repaired,for-35,fundamental,18,joint,intact,0,1,1.0,1.0,0.002497956543688673,0.0,0.0
old,for-35,fundamental,18,joint,intact,0,2,1.0,1.0,2.002709830861704e-06,0.0,0.0
repaired,for-35,fundamental,18,joint,intact,0,2,1.0,1.0,0.003859151238422953,0.0,0.0
old,for-35,fundamental,18,joint,intact,0,3,1.0,1.0,2.259161707485191e-06,0.0,0.0
repaired,for-35,fundamental,18,joint,intact,0,3,1.0,1.0,0.0029982896770022194,0.0,0.0
old,for-35,fundamental,18,joint,intact,0,5,1.0,1.0,3.401353659171491e-06,0.0,0.0
repaired,for-35,fundamental,18,joint,intact,0,5,1.0,1.0,0.000697056513537575,0.0,0.0
old,for-35,fundamental,18,joint,intact,0,6,1.0,1.0,1.3484293290844107e-06,0.0,0.0
repaired,for-35,fundamental,18,joint,intact,0,6,1.0,1.0,0.002770734585887169,0.0,0.0
old,for-35,fundamental,18,joint,intact,0,7,1.0,1.0,2.002709830861704e-06,0.0,0.0
repaired,for-35,fundamental,18,joint,intact,0,7,1.0,1.0,0.003859151238422953,0.0,0.0
old,for-35,fundamental,18,joint,intact,0,8,1.0,1.0,1.4175781544167876e-06,0.0,0.0
repaired,for-35,fundamental,18,joint,intact,0,8,1.0,1.0,0.010134532782409167,0.0,0.0
old,for-35,fundamental,18,joint,intact,0,11,1.0,1.0,1.9689224355801116e-05,0.0,0.0
repaired,for-35,fundamental,18,joint,intact,0,11,1.0,1.0,0.000486980848073415,0.0,0.0
old,for-35,fundamental,18,joint,intact,0,12,1.0,1.0,1.7366662596884908e-05,0.0,0.0
repaired,for-35,fundamental,18,joint,intact,0,12,1.0,1.0,0.0007093359335819116,0.0,0.0
old,for-35,fundamental,18,joint,intact,0,13,1.0,1.0,1.587176019057779e-05,0.0,0.0
repaired,for-35,fundamental,18,joint,intact,0,13,1.0,1.0,0.0011913247690884532,0.0,0.0
old,for-35,fundamental,18,joint,intact,1,0,1.0,1.0,3.401353659171491e-06,0.0,0.0
repaired,for-35,fundamental,18,joint,intact,1,0,1.0,1.0,0.000697056513537575,0.0,0.0
old,for-35,fundamental,18,joint,intact,1,1,1.0,1.0,5.177883117823967e-06,0.0,0.0
repaired,for-35,fundamental,18,joint,intact,1,1,1.0,1.0,0.002497956543688673,0.0,0.0
old,for-35,fundamental,18,joint,intact,1,2,1.0,1.0,2.002709830861704e-06,0.0,0.0
repaired,for-35,fundamental,18,joint,intact,1,2,1.0,1.0,0.003859151238422953,0.0,0.0
old,for-35,fundamental,18,joint,intact,1,3,1.0,1.0,1.4175781544167876e-06,0.0,0.0
repaired,for-35,fundamental,18,joint,intact,1,3,1.0,1.0,0.010134532782409167,0.0,0.0
old,for-35,fundamental,18,joint,intact,1,5,1.0,1.0,3.401353659171491e-06,0.0,0.0
repaired,for-35,fundamental,18,joint,intact,1,5,1.0,1.0,0.000697056513537575,0.0,0.0
old,for-35,fundamental,18,joint,intact,1,6,1.0,1.0,1.3484293290844107e-06,0.0,0.0
repaired,for-35,fundamental,18,joint,intact,1,6,1.0,1.0,0.002770734585887169,0.0,0.0
old,for-35,fundamental,18,joint,intact,1,7,1.0,1.0,2.002709830861704e-06,0.0,0.0
repaired,for-35,fundamental,18,joint,intact,1,7,1.0,1.0,0.003859151238422953,0.0,0.0
old,for-35,fundamental,18,joint,intact,1,8,1.0,1.0,2.259161707485191e-06,0.0,0.0
repaired,for-35,fundamental,18,joint,intact,1,8,1.0,1.0,0.0029982896770022194,0.0,0.0
old,for-35,fundamental,18,joint,intact,1,11,1.0,1.0,1.9689224355801116e-05,0.0,0.0
repaired,for-35,fundamental,18,joint,intact,1,11,1.0,1.0,0.000486980848073415,0.0,0.0
old,for-35,fundamental,18,joint,intact,1,12,1.0,1.0,1.7366662596884908e-05,0.0,0.0
repaired,for-35,fundamental,18,joint,intact,1,12,1.0,1.0,0.0007093359335819116,0.0,0.0
old,for-35,fundamental,18,joint,intact,1,13,1.0,1.0,1.587176019057779e-05,0.0,0.0
repaired,for-35,fundamental,18,joint,intact,1,13,1.0,1.0,0.0011913247690884532,0.0,0.0
old,for-35,fundamental,18,joint,reset,0,0,1.0,1.0,3.401353659171491e-06,0.0,0.0
repaired,for-35,fundamental,18,joint,reset,0,0,1.0,1.0,0.000697056513537575,0.0,0.0
old,for-35,fundamental,18,joint,reset,0,1,1.0,1.0,5.177883117823967e-06,0.0,0.0
repaired,for-35,fundamental,18,joint,reset,0,1,1.0,1.0,0.002497956543688673,0.0,0.0
old,for-35,fundamental,18,joint,reset,0,2,1.0,1.0,2.002709830861704e-06,0.0,0.0
repaired,for-35,fundamental,18,joint,reset,0,2,1.0,1.0,0.003859151238422953,0.0,0.0
old,for-35,fundamental,18,joint,reset,0,3,1.0,1.0,2.259161707485191e-06,0.0,0.0
repaired,for-35,fundamental,18,joint,reset,0,3,1.0,1.0,0.0029982896770022194,0.0,0.0
old,for-35,fundamental,18,joint,reset,0,5,1.0,1.0,3.401353659171491e-06,0.0,0.0
repaired,for-35,fundamental,18,joint,reset,0,5,1.0,1.0,0.000697056513537575,0.0,0.0
old,for-35,fundamental,18,joint,reset,0,6,1.0,1.0,1.3484293290844107e-06,0.0,0.0
repaired,for-35,fundamental,18,joint,reset,0,6,1.0,1.0,0.002770734585887169,0.0,0.0
old,for-35,fundamental,18,joint,reset,0,7,1.0,1.0,2.002709830861704e-06,0.0,0.0
repaired,for-35,fundamental,18,joint,reset,0,7,1.0,1.0,0.003859151238422953,0.0,0.0
old,for-35,fundamental,18,joint,reset,0,8,1.0,1.0,1.4175781544167876e-06,0.0,0.0
repaired,for-35,fundamental,18,joint,reset,0,8,1.0,1.0,0.010134532782409167,0.0,0.0
old,for-35,fundamental,18,joint,reset,0,11,1.0,1.0,1.9689224355801116e-05,0.0,0.0
repaired,for-35,fundamental,18,joint,reset,0,11,1.0,1.0,0.000486980848073415,0.0,0.0
old,for-35,fundamental,18,joint,reset,0,12,1.0,1.0,1.7366662596884908e-05,0.0,0.0
repaired,for-35,fundamental,18,joint,reset,0,12,1.0,1.0,0.0007093359335819116,0.0,0.0
old,for-35,fundamental,18,joint,reset,0,13,1.0,1.0,1.587176019057779e-05,0.0,0.0
repaired,for-35,fundamental,18,joint,reset,0,13,1.0,1.0,0.0011913247690884532,0.0,0.0
old,for-35,fundamental,18,joint,reset,1,0,1.0,1.0,3.401353659171491e-06,0.0,0.0
repaired,for-35,fundamental,18,joint,reset,1,0,1.0,1.0,0.000697056513537575,0.0,0.0
old,for-35,fundamental,18,joint,reset,1,1,1.0,1.0,5.177883117823967e-06,0.0,0.0
repaired,for-35,fundamental,18,joint,reset,1,1,1.0,1.0,0.002497956543688673,0.0,0.0
