model,group,cell,condition,variant,accuracy,log_loss,brier
fixed/present,ewr-12,duration,intact,0,0.0,2.0802818946775288,1.0621252925000002
fixed/recency,ewr-12,duration,intact,0,0.0,2.1223490426911127,1.0444812499999996
fixed/reference,ewr-12,duration,intact,0,0.0,2.0802818946775288,1.0621252925000002
fixed/transition1,ewr-12,duration,intact,0,0.0,2.0802818946775288,1.0621252925000002
fixed/transition2,ewr-12,duration,intact,0,0.0,2.0802818946775288,1.0621252925000002
fixed/transition3,ewr-12,duration,intact,0,0.0,2.0802818946775288,1.0621252925000002
oracle-boundary/absolute,ewr-12,duration,intact,0,1.0,0.0009804805139616427,9.800000000392828e-07
oracle-boundary/present,ewr-12,duration,intact,0,0.0,2.0802818946775288,1.0621252925000002
oracle-boundary/recency,ewr-12,duration,intact,0,1.0,0.05024121643674679,0.0024500000000000632
oracle-boundary/reference,ewr-12,duration,intact,0,1.0,0.0009804805139616427,9.800000000392828e-07
oracle-boundary/transition1,ewr-12,duration,intact,0,1.0,0.6941076416550698,0.5000004800000002
oracle-boundary/transition2,ewr-12,duration,intact,0,1.0,0.0009804805139616427,9.800000000392828e-07
oracle-boundary/transition3,ewr-12,duration,intact,0,1.0,0.0009804805139616427,9.800000000392828e-07
repaired/absolute,ewr-12,duration,intact,1,1.0,0.0009804805139614205,9.800000000392828e-07
repaired/present,ewr-12,duration,intact,1,0.0,2.0802818946775288,1.0621252925000002
repaired/recency,ewr-12,duration,intact,1,1.0,0.05024121643674679,0.0024500000000000632
repaired/reference,ewr-12,duration,intact,1,1.0,0.0009804805139614205,9.800000000392828e-07
repaired/transition1,ewr-12,duration,intact,1,0.0,0.697117763235609,0.5030076984696557
repaired/transition2,ewr-12,duration,intact,1,1.0,0.0009804805139614205,9.800000000392828e-07
repaired/transition3,ewr-12,duration,intact,1,1.0,0.0009804805139614205,9.800000000392828e-07
streaming/absolute,ewr-12,duration,intact,1,0.0,2.0802818946775288,1.0621252925000002
streaming/present,ewr-12,duration,intact,1,0.0,2.0802818946775288,1.0621252925000002
streaming/recency,ewr-12,duration,intact,1,0.0,2.1223490426911127,1.0444812499999996
streaming/reference,ewr-12,duration,intact,1,0.0,2.0802818946775288,1.0621252925000002
streaming/transition1,ewr-12,duration,intact,1,0.0,2.0802818946775288,1.0621252925000002
streaming/transition2,ewr-12,duration,intact,1,0.0,2.0802818946775288,1.0621252925000002
streaming/transition3,ewr-12,duration,intact,1,0.0,2.0802818946775288,1.0621252925000002
fixed/absolute,ewr-12,duration,intact,1,0.0,2.0802818946775288,1.0621252925000002
fixed/present,ewr-12,duration,intact,1,0.0,2.0802818946775288,1.0621252925000002
fixed/recency,ewr-12,duration,intact,1,0.0,2.1223490426911127,1.0444812499999996
fixed/reference,ewr-12,duration,intact,1,0.0,2.0802818946775288,1.0621252925000002
fixed/transition1,ewr-12,duration,intact,1,0.0,2.0802818946775288,1.0621252925000002
fixed/transition2,ewr-12,duration,intact,1,0.0,2.0802818946775288,1.0621252925000002
fixed/transition3,ewr-12,duration,intact,1,0.0,2.0802818946775288,1.0621252925000002
oracle-boundary/absolute,ewr-12,duration,intact,1,1.0,0.0009804805139614205,9.800000000392828e-07
oracle-boundary/present,ewr-12,duration,intact,1,0.0,2.0802818946775288,1.0621252925000002
oracle-boundary/recency,ewr-12,duration,intact,1,1.0,0.05024121643674679,0.0024500000000000632
oracle-boundary/reference,ewr-12,duration,intact,1,1.0,0.0009804805139614205,9.800000000392828e-07
oracle-boundary/transition1,ewr-12,duration,intact,1,0.0,0.6941076416550698,0.5000004800000002
oracle-boundary/transition2,ewr-12,duration,intact,1,1.0,0.0009804805139614205,9.800000000392828e-07
oracle-boundary/transition3,ewr-12,duration,intact,1,1.0,0.0009804805139614205,9.800000000392828e-07
repaired/absolute,ewr-12,joint,intact,0,1.0,0.0009804805139616427,9.800000000392828e-07
repaired/present,ewr-12,joint,intact,0,0.0,2.0802818946775288,1.0621252925000002
repaired/recency,ewr-12,joint,intact,0,1.0,0.05024121643674679,0.0024500000000000632
repaired/reference,ewr-12,joint,intact,0,1.0,0.0009804805139616427,9.800000000392828e-07
repaired/transition1,ewr-12,joint,intact,0,0.0,0.7005952560231403,0.5064817557144532
repaired/transition2,ewr-12,joint,intact,0,1.0,0.0009804805139616427,9.800000000392828e-07
repaired/transition3,ewr-12,joint,intact,0,1.0,0.0009804805139616427,9.800000000392828e-07
streaming/absolute,ewr-12,joint,intact,0,0.0,2.0802818946775288,1.0621252925000002
streaming/present,ewr-12,joint,intact,0,0.0,2.0802818946775288,1.0621252925000002
streaming/recency,ewr-12,joint,intact,0,0.0,2.1223490426911127,1.0444812499999996
streaming/reference,ewr-12,joint,intact,0,0.0,2.0802818946775288,1.0621252925000002
streaming/transition1,ewr-12,joint,intact,0,0.0,2.0802818946775288,1.0621252925000002
streaming/transition2,ewr-12,joint,intact,0,0.0,2.0802818946775288,1.0621252925000002
streaming/transition3,ewr-12,joint,intact,0,0.0,2.0802818946775288,1.0621252925000002
fixed/absolute,ewr-12,joint,intact,0,0.0,2.0802818946775288,1.0621252925000002
fixed/present,ewr-12,joint,intact,0,0.0,2.0802818946775288,1.0621252925000002
fixed/recency,ewr-12,joint,intact,0,0.0,2.1223490426911127,1.0444812499999996
fixed/reference,ewr-12,joint,intact,0,0.0,2.0802818946775288,1.0621252925000002
fixed/transition1,ewr-12,joint,intact,0,0.0,2.0802818946775288,1.0621252925000002
fixed/transition2,ewr-12,joint,intact,0,0.0,2.0802818946775288,1.0621252925000002
fixed/transition3,ewr-12,joint,intact,0,0.0,2.0802818946775288,1.0621252925000002
oracle-boundary/absolute,ewr-12,joint,intact,0,1.0,0.0009804805139616427,9.800000000392828e-07
oracle-boundary/present,ewr-12,joint,intact,0,0.0,2.0802818946775288,1.0621252925000002
oracle-boundary/recency,ewr-12,joint,intact,0,1.0,0.05024121643674679,0.0024500000000000632
oracle-boundary/reference,ewr-12,joint,intact,0,1.0,0.0009804805139616427,9.800000000392828e-07
oracle-boundary/transition1,ewr-12,joint,intact,0,1.0,0.6941076416550698,0.5000004800000002
oracle-boundary/transition2,ewr-12,joint,intact,0,1.0,0.0009804805139616427,9.800000000392828e-07
oracle-boundary/transition3,ewr-12,joint,intact,0,1.0,0.0009804805139616427,9.800000000392828e-07
repaired/absolute,ewr-12,joint,intact,1,1.0,0.0009804805139614205,9.800000000392828e-07
repaired/present,ewr-12,joint,intact,1,0.0,2.0802818946775288,1.0621252925000002
repaired/recency,ewr-12,joint,intact,1,1.0,0.05024121643674679,0.0024500000000000632
repaired/reference,ewr-12,joint,intact,1,1.0,0.0009804805139614205,9.800000000392828e-07
repaired/transition1,ewr-12,joint,intact,1,0.0,0.6971177632356089,0.5030076984696557
repaired/transition2,ewr-12,joint,intact,1,1.0,0.0009804805139614205,9.800000000392828e-07
repaired/transition3,ewr-12,joint,intact,1,1.0,0.0009804805139614205,9.800000000392828e-07
streaming/absolute,ewr-12,joint,intact,1,0.0,2.0802818946775288,1.0621252925000002
streaming/present,ewr-12,joint,intact,1,0.0,2.0802818946775288,1.0621252925000002
streaming/recency,ewr-12,joint,intact,1,0.0,2.1223490426911127,1.0444812499999996
streaming/reference,ewr-12,joint,intact,1,0.0,2.0802818946775288,1.0621252925000002
streaming/transition1,ewr-12,joint,intact,1,0.0,2.0802818946775288,1.0621252925000002
streaming/transition2,ewr-12,joint,intact,1,0.0,2.0802818946775288,1.0621252925000002
streaming/transition3,ewr-12,joint,intact,1,0.0,2.0802818946775288,1.0621252925000002
fixed/absolute,ewr-12,joint,intact,1,0.0,2.0802818946775288,1.0621252925000002
fixed/present,ewr-12,joint,intact,1,0.0,2.0802818946775288,1.0621252925000002
fixed/recency,ewr-12,joint,intact,1,0.0,2.1223490426911127,1.0444812499999996
fixed/reference,ewr-12,joint,intact,1,0.0,2.0802818946775288,1.0621252925000002
fixed/transition1,ewr-12,joint,intact,1,0.0,2.0802818946775288,1.0621252925000002
fixed/transition2,ewr-12,joint,intact,1,0.0,2.0802818946775288,1.0621252925000002
fixed/transition3,ewr-12,joint,intact,1,0.0,2.0802818946775288,1.0621252925000002
oracle-boundary/absolute,ewr-12,joint,intact,1,1.0,0.0009804805139614205,9.800000000392828e-07
oracle-boundary/present,ewr-12,joint,intact,1,0.0,2.0802818946775288,1.0621252925000002
oracle-boundary/recency,ewr-12,joint,intact,1,1.0,0.05024121643674679,0.0024500000000000632
oracle-boundary/reference,ewr-12,joint,intact,1,1.0,0.0009804805139614205,9.800000000392828e-07
oracle-boundary/transition1,ewr-12,joint,intact,1,0.0,0.6941076416550698,0.5000004800000002
oracle-boundary/transition2,ewr-12,joint,intact,1,1.0,0.0009804805139614205,9.800000000392828e-07
oracle-boundary/transition3,ewr-12,joint,intact,1,1.0,0.0009804805139614205,9.800000000392828e-07
repaired/absolute,ewr-12,joint,reset,0,0.0,2.0802818946775288,1.0621252925000002
repaired/present,ewr-12,joint,reset,0,0.0,2.0802818946775288,1.0621252925000002
repaired/recency,ewr-12,joint,reset,0,0.0,2.1223490426911127,1.0444812499999996
repaired/reference,ewr-12,joint,reset,0,0.0,2.0802818946775288,1.0621252925000002
repaired/transition1,ewr-12,joint,reset,0,0.0,2.0802818946775288,1.0621252925000002
repaired/transition2,ewr-12,joint,reset,0,0.0,2.0802818946775288,1.0621252925000002
repaired/transition3,ewr-12,joint,reset,0,0.0,2.0802818946775288,1.0621252925000002
streaming/absolute,ewr-12,joint,reset,0,0.0,2.0802818946775288,1.0621252925000002
streaming/present,ewr-12,joint,reset,0,0.0,2.0802818946775288,1.0621252925000002
streaming/recency,ewr-12,joint,reset,0,0.0,2.1223490426911127,1.0444812499999996
streaming/reference,ewr-12,joint,reset,0,0.0,2.0802818946775288,1.0621252925000002
streaming/transition1,ewr-12,joint,reset,0,0.0,2.0802818946775288,1.0621252925000002
streaming/transition2,ewr-12,joint,reset,0,0.0,2.0802818946775288,1.0621252925000002
streaming/transition3,ewr-12,joint,reset,0,0.0,2.0802818946775288,1.0621252925000002
fixed/absolute,ewr-12,joint,reset,0,0.0,2.0802818946775288,1.0621252925000002
fixed/present,ewr-12,joint,reset,0,0.0,2.0802818946775288,1.0621252925000002
fixed/recency,ewr-12,joint,reset,0,0.0,2.1223490426911127,1.0444812499999996
fixed/reference,ewr-12,joint,reset,0,0.0,2.0802818946775288,1.0621252925000002
fixed/transition1,ewr-12,joint,reset,0,0.0,2.0802818946775288,1.0621252925000002
fixed/transition2,ewr-12,joint,reset,0,0.0,2.0802818946775288,1.0621252925000002
fixed/transition3,ewr-12,joint,reset,0,0.0,2.0802818946775288,1.0621252925000002
oracle-boundary/absolute,ewr-12,joint,reset,0,0.0,2.0802818946775288,1.0621252925000002
oracle-boundary/present,ewr-12,joint,reset,0,0.0,2.0802818946775288,1.0621252925000002
oracle-boundary/recency,ewr-12,joint,reset,0,0.0,2.1223490426911127,1.0444812499999996
oracle-boundary/reference,ewr-12,joint,reset,0,0.0,2.0802818946775288,1.0621252925000002
oracle-boundary/transition1,ewr-12,joint,reset,0,0.0,2.0802818946775288,1.0621252925000002
oracle-boundary/transition2,ewr-12,joint,reset,0,0.0,2.0802818946775288,1.0621252925000002
oracle-boundary/transition3,ewr-12,joint,reset,0,0.0,2.0802818946775288,1.0621252925000002
repaired/absolute,ewr-12,joint,reset,1,0.0,2.0802818946775288,1.0621252925000002
repaired/present,ewr-12,joint,reset,1,0.0,2.0802818946775288,1.0621252925000002
repaired/recency,ewr-12,joint,reset,1,0.0,2.1223490426911127,1.0444812499999996
repaired/reference,ewr-12,joint,reset,1,0.0,2.0802818946775288,1.0621252925000002
repaired/transition1,ewr-12,joint,reset,1,0.0,2.0802818946775288,1.0621252925000002
repaired/transition2,ewr-12,joint,reset,1,0.0,2.0802818946775288,1.0621252925000002
repaired/transition3,ewr-12,joint,reset,1,0.0,2.0802818946775288,1.0621252925000002
streaming/absolute,ewr-12,joint,reset,1,0.0,2.0802818946775288,1.0621252925000002
streaming/present,ewr-12,joint,reset,1,0.0,2.0802818946775288,1.0621252925000002
streaming/recency,ewr-12,joint,reset,1,0.0,2.1223490426911127,1.0444812499999996
streaming/reference,ewr-12,joint,reset,1,0.0,2.0802818946775288,1.0621252925000002
streaming/transition1,ewr-12,joint,reset,1,0.0,2.0802818946775288,1.0621252925000002
streaming/transition2,ewr-12,joint,reset,1,0.0,2.0802818946775288,1.0621252925000002
streaming/transition3,ewr-12,joint,reset,1,0.0,2.0802818946775288,1.0621252925000002
fixed/absolute,ewr-12,joint,reset,1,0.0,2.0802818946775288,1.0621252925000002
fixed/present,ewr-12,joint,reset,1,0.0,2.0802818946775288,1.0621252925000002
fixed/recency,ewr-12,joint,reset,1,0.0,2.1223490426911127,1.0444812499999996
fixed/reference,ewr-12,joint,reset,1,0.0,2.0802818946775288,1.0621252925000002
fixed/transition1,ewr-12,joint,reset,1,0.0,2.0802818946775288,1.0621252925000002
fixed/transition2,ewr-12,joint,reset,1,0.0,2.0802818946775288,1.0621252925000002
fixed/transition3,ewr-12,joint,reset,1,0.0,2.0802818946775288,1.0621252925000002
oracle-boundary/absolute,ewr-12,joint,reset,1,0.0,2.0802818946775288,1.0621252925000002
oracle-boundary/present,ewr-12,joint,reset,1,0.0,2.0802818946775288,1.0621252925000002
oracle-boundary/recency,ewr-12,joint,reset,1,0.0,2.1223490426911127,1.0444812499999996
oracle-boundary/reference,ewr-12,joint,reset,1,0.0,2.0802818946775288,1.0621252925000002
oracle-boundary/transition1,ewr-12,joint,reset,1,0.0,2.0802818946775288,1.0621252925000002
oracle-boundary/transition2,ewr-12,joint,reset,1,0.0,2.0802818946775288,1.0621252925000002
oracle-boundary/transition3,ewr-12,joint,reset,1,0.0,2.0802818946775288,1.0621252925000002
repaired/absolute,ewr-12,joint,removal,0,0.0,2.0802818946775288,1.0621252925000002
repaired/present,ewr-12,joint,removal,0,0.0,2.0802818946775288,1.0621252925000002
repaired/recency,ewr-12,joint,removal,0,0.0,2.1223490426911127,1.0444812499999996
repaired/reference,ewr-12,joint,removal,0,0.0,2.0802818946775288,1.0621252925000002
repaired/transition1,ewr-12,joint,removal,0,0.0,2.0802818946775288,1.0621252925000002
repaired/transition2,ewr-12,joint,removal,0,0.0,2.0802818946775288,1.0621252925000002
repaired/transition3,ewr-12,joint,removal,0,0.0,2.0802818946775288,1.0621252925000002
streaming/absolute,ewr-12,joint,removal,0,0.0,2.0802818946775288,1.0621252925000002
streaming/present,ewr-12,joint,removal,0,0.0,2.0802818946775288,1.0621252925000002
streaming/recency,ewr-12,joint,removal,0,0.0,2.1223490426911127,1.0444812499999996
streaming/reference,ewr-12,joint,removal,0,0.0,2.0802818946775288,1.0621252925000002
streaming/transition1,ewr-12,joint,removal,0,0.0,2.0802818946775288,1.0621252925000002
streaming/transition2,ewr-12,joint,removal,0,0.0,2.0802818946775288,1.0621252925000002
streaming/transition3,ewr-12,joint,removal,0,0.0,2.0802818946775288,1.0621252925000002
fixed/absolute,ewr-12,joint,removal,0,0.0,2.0802818946775288,1.0621252925000002
fixed/present,ewr-12,joint,removal,0,0.0,2.0802818946775288,1.0621252925000002
fixed/recency,ewr-12,joint,removal,0,0.0,2.1223490426911127,1.0444812499999996
fixed/reference,ewr-12,joint,removal,0,0.0,2.0802818946775288,1.0621252925000002
fixed/transition1,ewr-12,joint,removal,0,0.0,2.0802818946775288,1.0621252925000002
fixed/transition2,ewr-12,joint,removal,0,0.0,2.0802818946775288,1.0621252925000002
fixed/transition3,ewr-12,joint,removal,0,0.0,2.0802818946775288,1.0621252925000002
oracle-boundary/absolute,ewr-12,joint,removal,0,0.0,2.0802818946775288,1.0621252925000002
oracle-boundary/present,ewr-12,joint,removal,0,0.0,2.0802818946775288,1.0621252925000002
oracle-boundary/recency,ewr-12,joint,removal,0,0.0,2.1223490426911127,1.0444812499999996
oracle-boundary/reference,ewr-12,joint,removal,0,0.0,2.0802818946775288,1.0621252925000002
oracle-boundary/transition1,ewr-12,joint,removal,0,0.0,2.0802818946775288,1.0621252925000002
oracle-boundary/transition2,ewr-12,joint,removal,0,0.0,2.0802818946775288,1.0621252925000002
oracle-boundary/transition3,ewr-12,joint,removal,0,0.0,2.0802818946775288,1.0621252925000002
repaired/absolute,ewr-12,joint,removal,1,0.0,2.0802818946775288,1.0621252925000002
repaired/present,ewr-12,joint,removal,1,0.0,2.0802818946775288,1.0621252925000002
repaired/recency,ewr-12,joint,removal,1,0.0,2.1223490426911127,1.0444812499999996
repaired/reference,ewr-12,joint,removal,1,0.0,2.0802818946775288,1.0621252925000002
repaired/transition1,ewr-12,joint,removal,1,0.0,2.0802818946775288,1.0621252925000002
repaired/transition2,ewr-12,joint,removal,1,0.0,2.0802818946775288,1.0621252925000002
repaired/transition3,ewr-12,joint,removal,1,0.0,2.0802818946775288,1.0621252925000002
streaming/absolute,ewr-12,joint,removal,1,0.0,2.0802818946775288,1.0621252925000002
streaming/present,ewr-12,joint,removal,1,0.0,2.0802818946775288,1.0621252925000002
streaming/recency,ewr-12,joint,removal,1,0.0,2.1223490426911127,1.0444812499999996
streaming/reference,ewr-12,joint,removal,1,0.0,2.0802818946775288,1.0621252925000002
streaming/transition1,ewr-12,joint,removal,1,0.0,2.0802818946775288,1.0621252925000002
streaming/transition2,ewr-12,joint,removal,1,0.0,2.0802818946775288,1.0621252925000002
streaming/transition3,ewr-12,joint,removal,1,0.0,2.0802818946775288,1.0621252925000002
fixed/absolute,ewr-12,joint,removal,1,0.0,2.0802818946775288,1.0621252925000002
fixed/present,ewr-12,joint,removal,1,0.0,2.0802818946775288,1.0621252925000002
fixed/recency,ewr-12,joint,removal,1,0.0,2.1223490426911127,1.0444812499999996
fixed/reference,ewr-12,joint,removal,1,0.0,2.0802818946775288,1.0621252925000002
fixed/transition1,ewr-12,joint,removal,1,0.0,2.0802818946775288,1.0621252925000002
fixed/transition2,ewr-12,joint,removal,1,0.0,2.0802818946775288,1.0621252925000002
fixed/transition3,ewr-12,joint,removal,1,0.0,2.0802818946775288,1.0621252925000002
oracle-boundary/absolute,ewr-12,joint,removal,1,0.0,2.0802818946775288,1.0621252925000002
oracle-boundary/present,ewr-12,joint,removal,1,0.0,2.0802818946775288,1.0621252925000002
oracle-boundary/recency,ewr-12,joint,removal,1,0.0,2.1223490426911127,1.0444812499999996
oracle-boundary/reference,ewr-12,joint,removal,1,0.0,2.0802818946775288,1.0621252925000002
oracle-boundary/transition1,ewr-12,joint,removal,1,0.0,2.0802818946775288,1.0621252925000002
oracle-boundary/transition2,ewr-12,joint,removal,1,0.0,2.0802818946775288,1.0621252925000002
oracle-boundary/transition3,ewr-12,joint,removal,1,0.0,2.0802818946775288,1.0621252925000002
repaired/absolute,ewr-12,joint,swap,0,1.0,0.0009804805139614205,9.800000000392828e-07
repaired/present,ewr-12,joint,swap,0,0.0,2.0802818946775288,1.0621252925000002
repaired/recency,ewr-12,joint,swap,0,1.0,0.05024121643674679,0.0024500000000000632
repaired/reference,ewr-12,joint,swap,0,1.0,0.0009804805139614205,9.800000000392828e-07
repaired/transition1,ewr-12,joint,swap,0,0.0,0.6971177632356089,0.5030076984696557
repaired/transition2,ewr-12,joint,swap,0,1.0,0.0009804805139614205,9.800000000392828e-07
repaired/transition3,ewr-12,joint,swap,0,1.0,0.0009804805139614205,9.800000000392828e-07
streaming/absolute,ewr-12,joint,swap,0,0.0,2.0802818946775288,1.0621252925000002
streaming/present,ewr-12,joint,swap,0,0.0,2.0802818946775288,1.0621252925000002
streaming/recency,ewr-12,joint,swap,0,0.0,2.1223490426911127,1.0444812499999996
streaming/reference,ewr-12,joint,swap,0,0.0,2.0802818946775288,1.0621252925000002
streaming/transition1,ewr-12,joint,swap,0,0.0,2.0802818946775288,1.0621252925000002
streaming/transition2,ewr-12,joint,swap,0,0.0,2.0802818946775288,1.0621252925000002
streaming/transition3,ewr-12,joint,swap,0,0.0,2.0802818946775288,1.0621252925000002
fixed/absolute,ewr-12,joint,swap,0,0.0,2.0802818946775288,1.0621252925000002
fixed/present,ewr-12,joint,swap,0,0.0,2.0802818946775288,1.0621252925000002
fixed/recency,ewr-12,joint,swap,0,0.0,2.1223490426911127,1.0444812499999996
fixed/reference,ewr-12,joint,swap,0,0.0,2.0802818946775288,1.0621252925000002
fixed/transition1,ewr-12,joint,swap,0,0.0,2.0802818946775288,1.0621252925000002
fixed/transition2,ewr-12,joint,swap,0,0.0,2.0802818946775288,1.0621252925000002
fixed/transition3,ewr-12,joint,swap,0,0.0,2.0802818946775288,1.0621252925000002
oracle-boundary/absolute,ewr-12,joint,swap,0,1.0,0.0009804805139614205,9.800000000392828e-07
oracle-boundary/present,ewr-12,joint,swap,0,0.0,2.0802818946775288,1.0621252925000002
oracle-boundary/recency,ewr-12,joint,swap,0,1.0,0.05024121643674679,0.0024500000000000632
oracle-boundary/reference,ewr-12,joint,swap,0,1.0,0.0009804805139614205,9.800000000392828e-07
oracle-boundary/transition1,ewr-12,joint,swap,0,0.0,0.6941076416550698,0.5000004800000002
oracle-boundary/transition2,ewr-12,joint,swap,0,1.0,0.0009804805139614205,9.800000000392828e-07
oracle-boundary/transition3,ewr-12,joint,swap,0,1.0,0.0009804805139614205,9.800000000392828e-07
repaired/absolute,ewr-12,joint,swap,1,1.0,0.0009804805139616427,9.800000000392828e-07
repaired/present,ewr-12,joint,swap,1,0.0,2.0802818946775288,1.0621252925000002
repaired/recency,ewr-12,joint,swap,1,1.0,0.05024121643674679,0.0024500000000000632
repaired/reference,ewr-12,joint,swap,1,1.0,0.0009804805139616427,9.800000000392828e-07
repaired/transition1,ewr-12,joint,swap,1,0.0,0.7005952560231403,0.5064817557144532
repaired/transition2,ewr-12,joint,swap,1,1.0,0.0009804805139616427,9.800000000392828e-07
repaired/transition3,ewr-12,joint,swap,1,1.0,0.0009804805139616427,9.800000000392828e-07
streaming/absolute,ewr-12,joint,swap,1,0.0,2.0802818946775288,1.0621252925000002
streaming/present,ewr-12,joint,swap,1,0.0,2.0802818946775288,1.0621252925000002
streaming/recency,ewr-12,joint,swap,1,0.0,2.1223490426911127,1.0444812499999996
streaming/reference,ewr-12,joint,swap,1,0.0,2.0802818946775288,1.0621252925000002
streaming/transition1,ewr-12,joint,swap,1,0.0,2.0802818946775288,1.0621252925000002
streaming/transition2,ewr-12,joint,swap,1,0.0,2.0802818946775288,1.0621252925000002
streaming/transition3,ewr-12,joint,swap,1,0.0,2.0802818946775288,1.0621252925000002
fixed/absolute,ewr-12,joint,swap,1,0.0,2.0802818946775288,1.0621252925000002
fixed/present,ewr-12,joint,swap,1,0.0,2.0802818946775288,1.0621252925000002
fixed/recency,ewr-12,joint,swap,1,0.0,2.1223490426911127,1.0444812499999996
fixed/reference,ewr-12,joint,swap,1,0.0,2.0802818946775288,1.0621252925000002
fixed/transition1,ewr-12,joint,swap,1,0.0,2.0802818946775288,1.0621252925000002
fixed/transition2,ewr-12,joint,swap,1,0.0,2.0802818946775288,1.0621252925000002
fixed/transition3,ewr-12,joint,swap,1,0.0,2.0802818946775288,1.0621252925000002
oracle-boundary/absolute,ewr-12,joint,swap,1,1.0,0.0009804805139616427,9.800000000392828e-07
oracle-boundary/present,ewr-12,joint,swap,1,0.0,2.0802818946775288,1.0621252925000002
oracle-boundary/recency,ewr-12,joint,swap,1,1.0,0.05024121643674679,0.0024500000000000632
oracle-boundary/reference,ewr-12,joint,swap,1,1.0,0.0009804805139616427,9.800000000392828e-07
oracle-boundary/transition1,ewr-12,joint,swap,1,1.0,0.6941076416550698,0.5000004800000002
oracle-boundary/transition2,ewr-12,joint,swap,1,1.0,0.0009804805139616427,9.800000000392828e-07
oracle-boundary/transition3,ewr-12,joint,swap,1,1.0,0.0009804805139616427,9.800000000392828e-07
repaired/absolute,ewr-12,joint,shuffle,0,1.0,0.0009804805139616427,9.800000000392828e-07
repaired/present,ewr-12,joint,shuffle,0,0.0,2.0802818946775288,1.0621252925000002
repaired/recency,ewr-12,joint,shuffle,0,0.0,6.907755278982137,1.90245
repaired/reference,ewr-12,joint,shuffle,0,1.0,0.0009804805139616427,9.800000000392828e-07
repaired/transition1,ewr-12,joint,shuffle,0,0.0,0.705525774424388,0.5114070980424512
repaired/transition2,ewr-12,joint,shuffle,0,1.0,0.0009804805139616427,9.800000000392828e-07
repaired/transition3,ewr-12,joint,shuffle,0,1.0,0.0009804805139616427,9.800000000392828e-07
streaming/absolute,ewr-12,joint,shuffle,0,0.0,2.0802818946775288,1.0621252925000002
streaming/present,ewr-12,joint,shuffle,0,0.0,2.0802818946775288,1.0621252925000002
streaming/recency,ewr-12,joint,shuffle,0,1.0,0.05024121643674679,0.0024500000000000632
streaming/reference,ewr-12,joint,shuffle,0,0.0,2.0802818946775288,1.0621252925000002
streaming/transition1,ewr-12,joint,shuffle,0,0.0,2.0802818946775288,1.0621252925000002
streaming/transition2,ewr-12,joint,shuffle,0,0.0,2.0802818946775288,1.0621252925000002
streaming/transition3,ewr-12,joint,shuffle,0,0.0,2.0802818946775288,1.0621252925000002
fixed/absolute,ewr-12,joint,shuffle,0,0.0,2.0802818946775288,1.0621252925000002
fixed/present,ewr-12,joint,shuffle,0,0.0,2.0802818946775288,1.0621252925000002
fixed/recency,ewr-12,joint,shuffle,0,0.0,2.1223490426911127,1.0444812499999996
fixed/reference,ewr-12,joint,shuffle,0,0.0,2.0802818946775288,1.0621252925000002
fixed/transition1,ewr-12,joint,shuffle,0,0.0,2.0802818946775288,1.0621252925000002
fixed/transition2,ewr-12,joint,shuffle,0,0.0,2.0802818946775288,1.0621252925000002
fixed/transition3,ewr-12,joint,shuffle,0,0.0,2.0802818946775288,1.0621252925000002
oracle-boundary/absolute,ewr-12,joint,shuffle,0,1.0,0.0009804805139616427,9.800000000392828e-07
oracle-boundary/present,ewr-12,joint,shuffle,0,0.0,2.0802818946775288,1.0621252925000002
oracle-boundary/recency,ewr-12,joint,shuffle,0,0.0,6.907755278982137,1.90245
oracle-boundary/reference,ewr-12,joint,shuffle,0,1.0,0.0009804805139616427,9.800000000392828e-07
oracle-boundary/transition1,ewr-12,joint,shuffle,0,1.0,0.6941076416550698,0.5000004800000002
oracle-boundary/transition2,ewr-12,joint,shuffle,0,1.0,0.0009804805139616427,9.800000000392828e-07
oracle-boundary/transition3,ewr-12,joint,shuffle,0,1.0,0.0009804805139616427,9.800000000392828e-07
repaired/absolute,ewr-12,joint,shuffle,1,1.0,0.0009804805139614205,9.800000000392828e-07
repaired/present,ewr-12,joint,shuffle,1,0.0,2.0802818946775288,1.0621252925000002
repaired/recency,ewr-12,joint,shuffle,1,0.0,6.907755278982137,1.90245
repaired/reference,ewr-12,joint,shuffle,1,1.0,0.0009804805139614205,9.800000000392828e-07
repaired/transition1,ewr-12,joint,shuffle,1,0.0,0.7021667762903852,0.508051673707818
repaired/transition2,ewr-12,joint,shuffle,1,1.0,0.0009804805139614205,9.800000000392828e-07
repaired/transition3,ewr-12,joint,shuffle,1,1.0,0.0009804805139614205,9.800000000392828e-07
streaming/absolute,ewr-12,joint,shuffle,1,0.0,2.0802818946775288,1.0621252925000002
streaming/present,ewr-12,joint,shuffle,1,0.0,2.0802818946775288,1.0621252925000002
streaming/recency,ewr-12,joint,shuffle,1,0.0,2.1223490426911127,1.0444812499999996
streaming/reference,ewr-12,joint,shuffle,1,0.0,2.0802818946775288,1.0621252925000002
streaming/transition1,ewr-12,joint,shuffle,1,0.0,2.0802818946775288,1.0621252925000002
streaming/transition2,ewr-12,joint,shuffle,1,0.0,2.0802818946775288,1.0621252925000002
streaming/transition3,ewr-12,joint,shuffle,1,0.0,2.0802818946775288,1.0621252925000002
fixed/absolute,ewr-12,joint,shuffle,1,0.0,2.0802818946775288,1.0621252925000002
