group,cell,condition,variant,whole_duration_s,support_duration_s,available,cycles,extra_processing_seconds
ewr-08,joint,ambiguous,0,0.108,0.076,1,23.645950767106175,0.000210083
ewr-08,joint,ambiguous,0,0.108,0.076,1,17.714649534527812,0.00041125
ewr-08,joint,ambiguous,0,0.076,0.044,1,7.683181361595909,0.0007385
ewr-08,joint,ambiguous,1,0.108,0.076,1,23.645893847525535,0.000625
ewr-08,joint,ambiguous,1,0.104,0.072,1,16.782186164524404,0.000218583
ewr-08,joint,ambiguous,1,0.084,0.052,1,9.080384383831174,0.000614667
ewr-08,joint,ambiguous,1,0.076,0.044,1,5.756894509420806,0.000281584
ewr-08,joint,ambiguous,1,0.108,0.076,1,23.64602442426788,0.000797875
ewr-08,joint,ambiguous,1,0.1,0.068,1,15.84955794096343,0.000416125
ewr-08,joint,ambiguous,1,0.088,0.056,1,9.730516578593388,0.000156125
ewr-08,joint,ambiguous,1,0.084,0.052,1,12.120594569497175,0.000395666
ewr-08,joint,ambiguous,1,0.108,0.076,1,23.645950767106175,0.000214875
ewr-08,joint,ambiguous,1,0.108,0.076,1,17.714649534527812,0.000419875
ewr-08,joint,ambiguous,1,0.076,0.044,1,7.683181361595909,0.000732834
ewr-09,detached,intact,0,0.1,0.068,1,21.156685020079458,0.000813625
ewr-09,detached,intact,0,0.096,0.064,1,25.08706284113334,0.000397042
ewr-09,detached,intact,0,0.092,0.06,1,37.33346887975691,0.000865042
ewr-09,detached,intact,0,0.092,0.06,1,47.042734191160605,0.000217083
ewr-09,detached,intact,0,0.1,0.068,1,21.15660573835594,0.00025775
ewr-09,detached,intact,0,0.096,0.064,1,28.16039790477544,0.000657417
ewr-09,detached,intact,0,0.092,0.06,1,37.334288610734745,0.000307167
ewr-09,detached,intact,0,0.088,0.056,1,27.65764096774425,0.0004705
ewr-09,detached,intact,0,0.1,0.068,1,21.15672682466112,0.000432084
ewr-09,detached,intact,0,0.096,0.064,1,28.160140076595308,0.0007845
ewr-09,detached,intact,0,0.088,0.056,1,34.844352377883,0.00021
ewr-09,detached,intact,1,0.1,0.068,1,21.156685020079458,0.000740083
ewr-09,detached,intact,1,0.096,0.064,1,25.08706284113334,0.000408625
ewr-09,detached,intact,1,0.092,0.06,1,37.33346887975691,0.0008235
ewr-09,detached,intact,1,0.088,0.056,1,27.658023926767445,0.000251833
ewr-09,detached,intact,1,0.1,0.068,1,21.15660573835594,0.000257666
ewr-09,detached,intact,1,0.096,0.064,1,28.16039790477544,0.000646084
ewr-09,detached,intact,1,0.092,0.06,1,37.334288610734745,0.000325083
ewr-09,detached,intact,1,0.092,0.06,1,47.04238107915232,0.00043575
ewr-09,detached,intact,1,0.1,0.068,1,21.15672682466112,0.000423292
