query_id,reference_id,path_index,used_for_support,role,correspondence_order,reference_event,query_event,reference_onset_s,reference_offset_s,reference_pitch_semitones,query_onset_s,query_offset_s,query_pitch_semitones,mapped_reference_onset_s,mapped_reference_offset_s,mapped_reference_pitch_semitones,pitch_residual_semitones,timing_residual_s,absolute_pitch_change_semitones,onset_change_s
e12_query_a_merged,e12_distractor_0,0,True,maximum_candidate,1,1,2,0.29899999499320984,0.38999998569488525,6.474003314971924,0.6290000081062317,0.7200000286102295,6.474001884460449,0.6290000081062317,0.9019999966476895,6.4740025997161865,-7.152557373046875e-07,0.0,-1.430511474609375e-06,0.33000001311302185
e12_query_a_merged,e12_distractor_0,1,False,maximum_candidate,0,1,0,0.29899999499320984,0.38999998569488525,6.474003314971924,0.1340000033378601,0.22499999403953552,9.474021911621094,0.1340000033378601,0.27049998528126573,8.97400164604187,0.5000202655792236,0.0,3.00001859664917,-0.16499999165534973
e12_query_a_merged,e12_distractor_0,1,False,maximum_candidate,1,3,2,0.6290000081062317,0.7200000286102295,4.474023818969727,0.6290000081062317,0.7200000286102295,6.474001884460449,0.6290000081062317,0.7655000347531195,6.974022150039673,-0.5000202655792236,0.0,1.9999780654907227,0.0
e12_query_a_merged,e12_distractor_2,0,True,maximum_candidate,0,0,0,0.1340000033378601,0.22499999403953552,4.474023818969727,0.1340000033378601,0.22499999403953552,9.474021911621094,0.1340000033378601,0.4069999918793179,9.47385859489441,0.0001633167266845703,0.0,4.999998092651367,0.0
e12_query_a_merged,e12_distractor_2,0,True,maximum_candidate,1,1,2,0.29899999499320984,0.39100000262260437,1.4743304252624512,0.6290000081062317,0.7200000286102295,6.474001884460449,0.6290000081062317,0.9050000476114699,6.474165201187134,-0.0001633167266845703,0.0,4.999671459197998,0.33000001311302185
e12_query_a_merged,e12_distractor_3,0,True,maximum_candidate,0,2,0,0.46399998664855957,0.5550000071525574,9.474021911621094,0.1340000033378601,0.22499999403953552,9.474021911621094,0.1340000033378601,0.40700003197698575,9.474021911621094,0.0,0.0,0.0,-0.32999998331069946
e12_query_a_merged,e12_distractor_3,0,True,maximum_candidate,1,3,2,0.6290000081062317,0.7200000286102295,6.474001884460449,0.6290000081062317,0.7200000286102295,6.474001884460449,0.6290000081062317,0.9020000367453571,6.474001884460449,0.0,0.0,0.0,0.0
e12_query_a_merged,e12_distractor_3,1,False,maximum_candidate,0,0,0,0.1340000033378601,0.22499999403953552,4.474023818969727,0.1340000033378601,0.22499999403953552,9.474021911621094,0.1340000033378601,0.4069999918793179,9.47385859489441,0.0001633167266845703,0.0,4.999998092651367,0.0
e12_query_a_merged,e12_distractor_3,1,False,maximum_candidate,1,1,2,0.29899999499320984,0.39100000262260437,1.4743304252624512,0.6290000081062317,0.7200000286102295,6.474001884460449,0.6290000081062317,0.9050000476114699,6.474165201187134,-0.0001633167266845703,0.0,4.999671459197998,0.33000001311302185
e12_query_a_merged,e12_distractor_4,0,True,maximum_candidate,0,0,0,0.1340000033378601,0.22499999403953552,9.474021911621094,0.1340000033378601,0.22499999403953552,9.474021911621094,0.1340000033378601,0.270499997608589,9.474021673202515,2.384185791015625e-07,0.0,0.0,0.0
e12_query_a_merged,e12_distractor_4,0,True,maximum_candidate,1,2,2,0.46399998664855957,0.5550000071525574,6.474002361297607,0.6290000081062317,0.7200000286102295,6.474001884460449,0.6290000081062317,0.7655000470804468,6.474002122879028,-2.384185791015625e-07,0.0,-4.76837158203125e-07,0.16500002145767212
e12_query_a_merged,e12_distractor_4,1,False,maximum_candidate,0,2,0,0.46399998664855957,0.5550000071525574,6.474002361297607,0.1340000033378601,0.22499999403953552,9.474021911621094,0.1340000033378601,0.40700003197698575,8.974001169204712,0.5000207424163818,0.0,3.0000195503234863,-0.32999998331069946
e12_query_a_merged,e12_distractor_4,1,False,maximum_candidate,1,3,2,0.6290000081062317,0.7200000286102295,4.474023818969727,0.6290000081062317,0.7200000286102295,6.474001884460449,0.6290000081062317,0.9020000367453571,6.974022626876831,-0.5000207424163818,0.0,1.9999780654907227,0.0
e12_query_a_merged,e12_reference_a,0,True,true_source,0,0,0,0.1340000033378601,0.22499999403953552,9.474021911621094,0.1340000033378601,0.22499999403953552,9.474021911621094,0.1340000033378601,0.22499999403953552,9.474021911621094,0.0,0.0,0.0,0.0
e12_query_a_merged,e12_reference_a,0,True,true_source,1,3,2,0.6290000081062317,0.7200000286102295,6.474001884460449,0.6290000081062317,0.7200000286102295,6.474001884460449,0.6290000081062317,0.7200000286102295,6.474001884460449,0.0,0.0,0.0,0.0
e12_query_a_merged,e12_reference_a,1,False,true_source,0,1,0,0.29899999499320984,0.38999998569488525,4.474023818969727,0.1340000033378601,0.22499999403953552,9.474021911621094,0.1340000033378601,0.4069999918793179,9.47385859489441,0.0001633167266845703,0.0,4.999998092651367,-0.16499999165534973
e12_query_a_merged,e12_reference_a,1,False,true_source,1,2,2,0.46399998664855957,0.5559999942779541,1.4743304252624512,0.6290000081062317,0.7200000286102295,6.474001884460449,0.6290000081062317,0.9050000476114699,6.474165201187134,-0.0001633167266845703,0.0,4.999671459197998,0.16500002145767212
e12_query_a_merged,e12_reference_b,0,True,maximum_candidate,0,1,0,0.29899999499320984,0.38999998569488525,9.474021911621094,0.1340000033378601,0.22499999403953552,9.474021911621094,0.1340000033378601,0.27049998528126573,9.474021911621094,0.0,0.0,0.0,-0.16499999165534973
e12_query_a_merged,e12_reference_b,0,True,maximum_candidate,1,3,2,0.6290000081062317,0.7200000286102295,6.474001884460449,0.6290000081062317,0.7200000286102295,6.474001884460449,0.6290000081062317,0.7655000347531195,6.474001884460449,0.0,0.0,0.0,0.0
e12_query_a_merged,e12_reference_b,1,False,maximum_candidate,0,0,0,0.1340000033378601,0.22499999403953552,4.474023818969727,0.1340000033378601,0.22499999403953552,9.474021911621094,0.1340000033378601,0.270499997608589,9.47385859489441,0.0001633167266845703,0.0,4.999998092651367,0.0
e12_query_a_merged,e12_reference_b,1,False,maximum_candidate,1,2,2,0.46399998664855957,0.5559999942779541,1.4743304252624512,0.6290000081062317,0.7200000286102295,6.474001884460449,0.6290000081062317,0.7670000278588508,6.474165201187134,-0.0001633167266845703,0.0,4.999671459197998,0.16500002145767212
e12_query_b_merged,e12_distractor_2,0,True,maximum_candidate,0,0,0,0.1340000033378601,0.22499999403953552,4.474023818969727,0.1340000033378601,0.22499999403953552,4.474023818969727,0.1340000033378601,0.270499997608589,4.474023818969727,0.0,0.0,0.0,0.0
e12_query_b_merged,e12_distractor_2,0,True,maximum_candidate,1,2,2,0.46399998664855957,0.5550000071525574,6.474001884460449,0.6290000081062317,0.7200000286102295,6.474001884460449,0.6290000081062317,0.7655000470804468,6.474001884460449,0.0,0.0,0.0,0.16500002145767212
e12_query_b_merged,e12_distractor_2,1,False,maximum_candidate,0,2,0,0.46399998664855957,0.5550000071525574,6.474001884460449,0.1340000033378601,0.22499999403953552,4.474023818969727,0.1340000033378601,0.40700003197698575,3.9740028381347656,0.5000209808349609,0.0,-1.9999780654907227,-0.32999998331069946
e12_query_b_merged,e12_distractor_2,1,False,maximum_candidate,1,3,2,0.6290000081062317,0.7200000286102295,9.474021911621094,0.6290000081062317,0.7200000286102295,6.474001884460449,0.6290000081062317,0.9020000367453571,6.97402286529541,-0.5000209808349609,0.0,-3.0000200271606445,0.0
e12_query_b_merged,e12_distractor_3,0,True,maximum_candidate,0,0,0,0.1340000033378601,0.22499999403953552,4.474023818969727,0.1340000033378601,0.22499999403953552,4.474023818969727,0.1340000033378601,0.22499999403953552,4.474023818969727,0.0,0.0,0.0,0.0
e12_query_b_merged,e12_distractor_3,0,True,maximum_candidate,1,3,2,0.6290000081062317,0.7200000286102295,6.474001884460449,0.6290000081062317,0.7200000286102295,6.474001884460449,0.6290000081062317,0.7200000286102295,6.474001884460449,0.0,0.0,0.0,0.0
e12_query_b_merged,e12_reference_a,0,True,maximum_candidate,0,1,0,0.29899999499320984,0.38999998569488525,4.474023818969727,0.1340000033378601,0.22499999403953552,4.474023818969727,0.1340000033378601,0.27049998528126573,4.474023818969727,0.0,0.0,0.0,-0.16499999165534973
e12_query_b_merged,e12_reference_a,0,True,maximum_candidate,1,3,2,0.6290000081062317,0.7200000286102295,6.474001884460449,0.6290000081062317,0.7200000286102295,6.474001884460449,0.6290000081062317,0.7655000347531195,6.474001884460449,0.0,0.0,0.0,0.0
e12_query_b_merged,e12_reference_b,0,True,true_source,0,0,0,0.1340000033378601,0.22499999403953552,4.474023818969727,0.1340000033378601,0.22499999403953552,4.474023818969727,0.1340000033378601,0.22499999403953552,4.474023818969727,0.0,0.0,0.0,0.0
e12_query_b_merged,e12_reference_b,0,True,true_source,1,3,2,0.6290000081062317,0.7200000286102295,6.474001884460449,0.6290000081062317,0.7200000286102295,6.474001884460449,0.6290000081062317,0.7200000286102295,6.474001884460449,0.0,0.0,0.0,0.0
e14_query_a_merged,e14_distractor_0,0,True,maximum_candidate,0,0,0,0.1340000033378601,0.22499999403953552,2.7465507984161377,0.1340000033378601,0.22499999403953552,2.7465507984161377,0.1340000033378601,0.22499999403953552,2.7465507984161377,0.0,0.0,0.0,0.0
e14_query_a_merged,e14_distractor_0,0,True,maximum_candidate,1,1,1,0.29899999499320984,0.38999998569488525,4.746746063232422,0.29899999499320984,0.38999998569488525,4.746746063232422,0.29899999499320984,0.38999998569488525,4.746746063232422,0.0,0.0,0.0,0.0
e14_query_a_merged,e14_distractor_0,0,True,maximum_candidate,2,2,2,0.46399998664855957,0.5559999942779541,13.746626853942871,0.46399998664855957,0.5559999942779541,13.746626853942871,0.46399998664855957,0.5559999942779541,13.746626853942871,0.0,0.0,0.0,0.0
e14_query_a_merged,e14_distractor_0,0,True,maximum_candidate,3,5,4,0.9580000042915344,1.0509999990463257,5.7466959953308105,0.9580000042915344,1.0509999990463257,5.746696472167969,0.9580000042915344,1.0509999990463257,5.7466959953308105,4.76837158203125e-07,0.0,4.76837158203125e-07,0.0
