front,group,precision,recall,f1,split_rate,merge_rate,pitch_accuracy,pitch_availability,octave_error_rate,mean_pitch_error_available,mean_onset_error_s,mean_end_error_s,max_true_end_latency_s,max_inferred_end_latency_s
streaming,cea-19,1.0,1.0,1.0,0.0,0.0,0.8866442199775533,1.0,0.0,1.6984536232103788,0.0072241863075196405,0.00875448933782267,0.11425,0.104
streaming,cea-20,1.0,1.0,1.0,0.0,0.0,0.8445566778900111,0.9001122334455667,0.0,0.37840295416344494,0.006698162177328844,0.007335157126823795,0.11275,0.104
streaming,cea-21,1.0,1.0,1.0,0.0,0.0,0.7328843995510663,1.0,0.14590347923681252,3.2420959127211777,0.007412598204264871,0.009300996071829406,0.11125,0.104
streaming,cea-22,1.0,1.0,1.0,0.0,0.0,0.6644219977553311,1.0,0.1795735129068462,5.625005678555685,0.010521604938271608,0.01012605218855219,0.10975,0.104
streaming,cea-23,0.9077635327635326,1.0,0.950684380032206,0.0,0.0,0.6442199775533108,1.0,0.2255892255892256,2.8108858546076205,0.010405162738496072,0.01117536475869809,0.115875,0.104
streaming,cea-24,1.0,1.0,1.0,0.0,0.0,0.6762065095398427,0.7794612794612793,0.0,2.6201389469529444,0.009182309203142537,0.009947109988776657,0.1051875,0.104
streaming,cea-25,1.0,1.0,1.0,0.0,0.0,0.828843995510662,1.0,0.0,2.727936934342598,0.007295735129068462,0.009245370370370369,0.112875,0.104
streaming,cea-26,0.9194444444444445,0.8540965207631874,0.8851540616246498,0.0,0.07295173961840629,0.7205387205387205,0.8540965207631874,0.0,3.282164822869421,0.008618837181337182,0.008801216530383196,0.111375,0.104
streaming,cea-27,0.9333333333333333,1.0,0.9651665395372488,0.0,0.0,0.7390572390572392,1.0,0.0830527497194164,1.9418830707373635,0.009370089786756453,0.010200897867564535,0.119375,0.104
streaming,cea-28,1.0,1.0,1.0,0.0,0.0,0.5611672278338946,0.8967452300785634,0.20987654320987653,5.556364074940935,0.009427539281705949,0.010653198653198656,0.1021875,0.104
streaming,cea-29,1.0,1.0,1.0,0.0,0.0,0.7631874298540966,0.9898989898989901,0.0,4.067456508383805,0.007613776655443323,0.009974046015712683,0.11525,0.104
streaming,cea-30,0.9194444444444445,0.8540965207631874,0.8851540616246498,0.0,0.07295173961840629,0.7166105499438832,0.8692480359147026,0.0897867564534231,2.693430877421937,0.00885300474987975,0.009440301827801827,0.1575,0.104
streaming,cea-31,0.9148989898989899,0.8540965207631874,0.8829895594601477,0.0,0.07295173961840629,0.552749719416386,0.8641975308641976,0.09820426487093153,3.390230785412525,0.00914549112153279,0.010511070526695528,0.111125,0.1
streaming,cea-32,1.0,1.0,1.0,0.0,0.0,0.7390572390572392,0.9747474747474748,0.0,4.074061412402104,0.008681327160493826,0.009381523569023569,0.102375,0.104
streaming,cea-33,0.9194444444444445,0.8540965207631874,0.8851540616246498,0.0,0.07295173961840629,0.7912457912457912,0.8591470258136925,0.06285072951739618,1.0432834897472987,0.005790658068783069,0.007979020362353696,0.107,0.1
streaming,cea-34,1.0,1.0,1.0,0.0,0.0,0.8939393939393939,1.0,0.01515151515151515,2.024004108288117,0.008444234006734006,0.008544262065095398,0.1049375,0.1
streaming,cea-35,0.8199633699633699,1.0,0.899872614460715,0.0,0.0,0.8170594837261503,1.0,0.18294051627384958,2.2465207383846195,0.009755190796857466,0.008729797979797982,0.102875,0.092
streaming,cea-36,0.9611111111111111,1.0,0.9796592931604374,0.0,0.0,0.8799102132435466,0.9797979797979798,0.0897867564534231,1.35354403228028,0.007597011784511786,0.007476501122334455,0.1008125,0.1
streaming,cea-37,1.0,1.0,1.0,0.0,0.0,0.5353535353535352,1.0,0.23120089786756448,7.317784225327072,0.008961980920314253,0.010785072951739619,0.09875,0.092
streaming,cea-38,1.0,1.0,1.0,0.0,0.0,0.7991021324354657,1.0,0.0897867564534231,3.5154164139632638,0.009072320426487094,0.009144570707070705,0.0966875,0.096
