group,cell,condition,variant,window_count,valid_count,candidate_count,cluster_count,concentration,disagreement,unknown_mass,available
cea-21,joint,intact,1,12,12,1,1,1.0,0.0,0.0,1
cea-21,joint,intact,1,12,12,1,1,1.0,0.0,0.0,1
cea-21,joint,intact,1,18,18,1,1,1.0,0.0,0.0,1
cea-21,joint,intact,1,10,10,1,1,1.0,0.0,0.0,1
cea-21,joint,reset,0,12,12,1,1,1.0,0.0,0.0,1
cea-21,joint,reset,0,18,18,1,1,1.0,0.0,0.0,1
cea-21,joint,reset,0,10,10,1,1,1.0,0.0,0.0,1
cea-21,joint,reset,1,12,12,1,1,1.0,0.0,0.0,1
cea-21,joint,reset,1,18,18,1,1,1.0,0.0,0.0,1
cea-21,joint,reset,1,10,10,1,1,1.0,0.0,0.0,1
cea-21,joint,removal,0,14,14,1,1,1.0,0.0,0.0,1
cea-21,joint,removal,0,14,12,1,1,0.8569780008713432,0.14302199912865676,0.14302199912865676,1
cea-21,joint,removal,0,8,8,1,1,1.0,0.0,0.0,1
cea-21,joint,removal,0,14,14,1,1,1.0,0.0,0.0,1
cea-21,joint,removal,0,12,12,1,1,1.0,0.0,0.0,1
cea-21,joint,removal,0,8,8,1,1,1.0,0.0,0.0,1
cea-21,joint,removal,0,12,12,1,1,1.0,0.0,0.0,1
cea-21,joint,removal,0,18,18,1,1,1.0,0.0,0.0,1
cea-21,joint,removal,0,10,10,1,1,1.0,0.0,0.0,1
cea-21,joint,removal,1,14,14,1,1,1.0,0.0,0.0,1
cea-21,joint,removal,1,14,12,1,1,0.8569780008713432,0.14302199912865676,0.14302199912865676,1
cea-21,joint,removal,1,8,8,1,1,1.0,0.0,0.0,1
cea-21,joint,removal,1,14,14,1,1,1.0,0.0,0.0,1
cea-21,joint,removal,1,12,12,1,1,1.0,0.0,0.0,1
cea-21,joint,removal,1,8,8,1,1,1.0,0.0,0.0,1
cea-21,joint,removal,1,12,12,1,1,1.0,0.0,0.0,1
cea-21,joint,removal,1,18,18,1,1,1.0,0.0,0.0,1
cea-21,joint,removal,1,10,10,1,1,1.0,0.0,0.0,1
cea-21,joint,swap,0,14,14,1,1,1.0,0.0,0.0,1
cea-21,joint,swap,0,14,12,1,1,0.8569780008713432,0.14302199912865676,0.14302199912865676,1
cea-21,joint,swap,0,10,8,1,1,0.797800572802852,0.202199427197148,0.202199427197148,1
cea-21,joint,swap,0,12,12,1,1,1.0,0.0,0.0,1
cea-21,joint,swap,0,14,14,1,1,1.0,0.0,0.0,1
cea-21,joint,swap,0,12,12,1,1,1.0,0.0,0.0,1
cea-21,joint,swap,0,10,9,2,2,0.8065012862660773,0.1934987137339227,0.1020487610801295,1
cea-21,joint,swap,0,12,12,1,1,1.0,0.0,0.0,1
cea-21,joint,swap,0,12,12,1,1,1.0,0.0,0.0,1
cea-21,joint,swap,0,18,18,1,1,1.0,0.0,0.0,1
cea-21,joint,swap,0,10,10,1,1,1.0,0.0,0.0,1
cea-21,joint,swap,1,14,14,1,1,1.0,0.0,0.0,1
cea-21,joint,swap,1,14,12,1,1,0.8569780008713432,0.14302199912865676,0.14302199912865676,1
cea-21,joint,swap,1,8,8,1,1,1.0,0.0,0.0,1
cea-21,joint,swap,1,10,10,1,1,1.0,0.0,0.0,1
cea-21,joint,swap,1,14,14,1,1,1.0,0.0,0.0,1
cea-21,joint,swap,1,12,12,1,1,1.0,0.0,0.0,1
cea-21,joint,swap,1,10,10,2,2,0.9106120360649965,0.08938796393500348,1.1102230246251565e-16,1
cea-21,joint,swap,1,12,12,1,1,1.0,0.0,0.0,1
cea-21,joint,swap,1,12,12,1,1,1.0,0.0,0.0,1
cea-21,joint,swap,1,18,18,1,1,1.0,0.0,0.0,1
cea-21,joint,swap,1,10,10,1,1,1.0,0.0,0.0,1
cea-21,joint,shuffle,0,14,14,1,1,1.0,0.0,0.0,1
cea-21,joint,shuffle,0,12,12,1,1,1.0,0.0,0.0,1
cea-21,joint,shuffle,0,10,9,1,1,0.8977506392357927,0.10224936076420732,0.10224936076420732,1
cea-21,joint,shuffle,0,12,12,1,1,1.0,0.0,0.0,1
cea-21,joint,shuffle,0,14,14,1,1,1.0,0.0,0.0,1
cea-21,joint,shuffle,0,14,12,1,1,0.856977862347921,0.14302213765207905,0.14302213765207905,1
cea-21,joint,shuffle,0,8,8,1,1,1.0,0.0,0.0,1
cea-21,joint,shuffle,0,12,12,1,1,1.0,0.0,0.0,1
cea-21,joint,shuffle,0,12,12,1,1,1.0,0.0,0.0,1
cea-21,joint,shuffle,0,18,18,1,1,1.0,0.0,0.0,1
cea-21,joint,shuffle,0,10,10,1,1,1.0,0.0,0.0,1
cea-21,joint,shuffle,1,14,14,1,1,1.0,0.0,0.0,1
cea-21,joint,shuffle,1,12,12,1,1,1.0,0.0,0.0,1
cea-21,joint,shuffle,1,10,9,2,2,0.8070083463457701,0.19299165365422988,0.10210715435581919,1
cea-21,joint,shuffle,1,10,10,1,1,1.0,0.0,0.0,1
cea-21,joint,shuffle,1,14,14,1,1,1.0,0.0,0.0,1
cea-21,joint,shuffle,1,14,12,1,1,0.856977862347921,0.14302213765207905,0.14302213765207905,1
cea-21,joint,shuffle,1,10,8,1,1,0.7980445583138162,0.20195544168618385,0.20195544168618385,1
cea-21,joint,shuffle,1,12,12,1,1,1.0,0.0,0.0,1
cea-21,joint,shuffle,1,12,12,1,1,1.0,0.0,0.0,1
cea-21,joint,shuffle,1,18,18,1,1,1.0,0.0,0.0,1
cea-21,joint,shuffle,1,10,10,1,1,1.0,0.0,0.0,1
cea-21,joint,ambiguous,0,14,14,1,1,1.0,0.0,0.0,1
cea-21,joint,ambiguous,0,14,12,1,1,0.8569780008713432,0.14302199912865676,0.14302199912865676,1
cea-21,joint,ambiguous,0,8,8,1,1,1.0,0.0,0.0,1
cea-21,joint,ambiguous,0,10,10,1,1,1.0,0.0,0.0,1
cea-21,joint,ambiguous,0,14,14,1,1,1.0,0.0,0.0,1
cea-21,joint,ambiguous,0,14,12,1,1,0.856977862347921,0.14302213765207905,0.14302213765207905,1
cea-21,joint,ambiguous,0,10,8,1,1,0.7980445583138162,0.20195544168618385,0.20195544168618385,1
cea-21,joint,ambiguous,0,12,12,1,1,1.0,0.0,0.0,1
cea-21,joint,ambiguous,0,12,12,1,1,1.0,0.0,0.0,1
cea-21,joint,ambiguous,0,18,18,1,1,1.0,0.0,0.0,1
cea-21,joint,ambiguous,0,10,10,1,1,1.0,0.0,0.0,1
cea-21,joint,ambiguous,1,14,14,1,1,1.0,0.0,0.0,1
cea-21,joint,ambiguous,1,14,12,1,1,0.8569780008713432,0.14302199912865676,0.14302199912865676,1
cea-21,joint,ambiguous,1,8,8,1,1,1.0,0.0,0.0,1
cea-21,joint,ambiguous,1,10,10,1,1,1.0,0.0,0.0,1
cea-21,joint,ambiguous,1,14,14,1,1,1.0,0.0,0.0,1
cea-21,joint,ambiguous,1,14,12,1,1,0.856977862347921,0.14302213765207905,0.14302213765207905,1
cea-21,joint,ambiguous,1,10,8,1,1,0.7980445583138162,0.20195544168618385,0.20195544168618385,1
cea-21,joint,ambiguous,1,12,12,1,1,1.0,0.0,0.0,1
cea-21,joint,ambiguous,1,12,12,1,1,1.0,0.0,0.0,1
cea-21,joint,ambiguous,1,18,18,1,1,1.0,0.0,0.0,1
cea-21,joint,ambiguous,1,10,10,1,1,1.0,0.0,0.0,1
cea-22,detached,intact,0,14,14,1,1,1.0,0.0,0.0,1
cea-22,detached,intact,0,12,12,1,1,1.0,0.0,0.0,1
cea-22,detached,intact,0,12,12,1,1,1.0,0.0,0.0,1
cea-22,detached,intact,0,10,10,1,1,1.0,0.0,0.0,1
cea-22,detached,intact,0,14,14,1,1,1.0,0.0,0.0,1
cea-22,detached,intact,0,12,12,1,1,1.0,0.0,0.0,1
cea-22,detached,intact,0,10,10,1,1,1.0,0.0,0.0,1
cea-22,detached,intact,0,10,10,1,1,1.0,0.0,0.0,1
cea-22,detached,intact,0,14,14,1,1,1.0,0.0,0.0,1
cea-22,detached,intact,0,12,12,1,1,1.0,0.0,0.0,1
cea-22,detached,intact,0,10,10,1,1,1.0,0.0,0.0,1
cea-22,detached,intact,1,14,14,1,1,1.0,0.0,0.0,1
cea-22,detached,intact,1,12,12,1,1,1.0,0.0,0.0,1
cea-22,detached,intact,1,12,12,1,1,1.0,0.0,0.0,1
cea-22,detached,intact,1,10,10,1,1,1.0,0.0,0.0,1
cea-22,detached,intact,1,14,14,1,1,1.0,0.0,0.0,1
cea-22,detached,intact,1,12,12,1,1,1.0,0.0,0.0,1
cea-22,detached,intact,1,10,10,1,1,1.0,0.0,0.0,1
cea-22,detached,intact,1,10,10,1,1,1.0,0.0,0.0,1
cea-22,detached,intact,1,14,14,1,1,1.0,0.0,0.0,1
cea-22,detached,intact,1,12,12,1,1,1.0,0.0,0.0,1
cea-22,detached,intact,1,10,10,1,1,1.0,0.0,0.0,1
cea-22,legato,intact,0,16,15,1,1,0.936922381253139,0.06307761874686102,0.06307761874686102,1
cea-22,legato,intact,0,12,12,1,1,1.0,0.0,0.0,1
cea-22,legato,intact,0,10,10,1,1,1.0,0.0,0.0,1
cea-22,legato,intact,0,12,12,1,1,1.0,0.0,0.0,1
cea-22,legato,intact,0,16,16,1,1,1.0,0.0,0.0,1
cea-22,legato,intact,0,14,12,1,1,0.8567250934770885,0.14327490652291153,0.14327490652291153,1
cea-22,legato,intact,0,6,6,1,1,1.0,0.0,0.0,1
cea-22,legato,intact,0,16,16,1,1,1.0,0.0,0.0,1
cea-22,legato,intact,0,14,14,1,1,1.0,0.0,0.0,1
cea-22,legato,intact,0,12,12,1,1,1.0,0.0,0.0,1
cea-22,legato,intact,0,10,10,1,1,1.0,0.0,0.0,1
cea-22,legato,intact,1,16,15,1,1,0.936922381253139,0.06307761874686102,0.06307761874686102,1
cea-22,legato,intact,1,12,12,1,1,1.0,0.0,0.0,1
cea-22,legato,intact,1,8,8,1,1,1.0,0.0,0.0,1
cea-22,legato,intact,1,14,14,1,1,1.0,0.0,0.0,1
cea-22,legato,intact,1,16,16,1,1,1.0,0.0,0.0,1
cea-22,legato,intact,1,14,12,1,1,0.8567250934770885,0.14327490652291153,0.14327490652291153,1
cea-22,legato,intact,1,8,8,1,1,1.0,0.0,0.0,1
cea-22,legato,intact,1,12,12,1,1,1.0,0.0,0.0,1
cea-22,legato,intact,1,14,14,1,1,1.0,0.0,0.0,1
cea-22,legato,intact,1,12,12,1,1,1.0,0.0,0.0,1
cea-22,legato,intact,1,10,10,1,1,1.0,0.0,0.0,1
cea-22,duration,intact,0,16,16,1,1,1.0,0.0,0.0,1
cea-22,duration,intact,0,14,13,1,1,0.9277258055823705,0.0722741944176295,0.0722741944176295,1
cea-22,duration,intact,0,10,9,1,1,0.8984582891590273,0.10154171084097274,0.10154171084097274,1
cea-22,duration,intact,0,10,10,1,1,1.0,0.0,0.0,1
cea-22,duration,intact,0,16,16,1,1,1.0,0.0,0.0,1
cea-22,duration,intact,0,14,13,1,1,0.9278281113770447,0.07217188862295532,0.07217188862295532,1
cea-22,duration,intact,0,8,8,1,1,1.0,0.0,0.0,1
cea-22,duration,intact,0,14,14,1,1,1.0,0.0,0.0,1
cea-22,duration,intact,0,18,17,2,2,0.8959230984967282,0.10407690150327176,0.05613795374324493,1
cea-22,duration,intact,0,16,14,1,1,0.8748015810635299,0.1251984189364701,0.1251984189364701,1
cea-22,duration,intact,0,8,8,1,1,1.0,0.0,0.0,1
cea-22,duration,intact,1,16,16,1,1,1.0,0.0,0.0,1
cea-22,duration,intact,1,14,13,1,1,0.9277258055823705,0.0722741944176295,0.0722741944176295,1
cea-22,duration,intact,1,8,8,1,1,1.0,0.0,0.0,1
cea-22,duration,intact,1,12,12,1,1,1.0,0.0,0.0,1
cea-22,duration,intact,1,16,16,1,1,1.0,0.0,0.0,1
cea-22,duration,intact,1,14,13,1,1,0.9278281113770447,0.07217188862295532,0.07217188862295532,1
cea-22,duration,intact,1,10,9,1,1,0.8987314218441304,0.10126857815586965,0.10126857815586965,1
cea-22,duration,intact,1,10,10,1,1,1.0,0.0,0.0,1
cea-22,duration,intact,1,18,17,2,2,0.8959230984967282,0.10407690150327176,0.05613795374324493,1
cea-22,duration,intact,1,16,14,1,1,0.8748015810635299,0.1251984189364701,0.1251984189364701,1
cea-22,duration,intact,1,8,8,1,1,1.0,0.0,0.0,1
cea-22,joint,intact,0,16,16,1,1,1.0,0.0,0.0,1
cea-22,joint,intact,0,14,13,1,1,0.9277258055823705,0.0722741944176295,0.0722741944176295,1
cea-22,joint,intact,0,10,9,1,1,0.8984582891590273,0.10154171084097274,0.10154171084097274,1
cea-22,joint,intact,0,10,10,1,1,1.0,0.0,0.0,1
cea-22,joint,intact,0,16,16,1,1,1.0,0.0,0.0,1
cea-22,joint,intact,0,14,13,1,1,0.9278281113770447,0.07217188862295532,0.07217188862295532,1
cea-22,joint,intact,0,8,8,1,1,1.0,0.0,0.0,1
cea-22,joint,intact,0,14,14,1,1,1.0,0.0,0.0,1
cea-22,joint,intact,0,18,17,2,2,0.8942793896379757,0.10572061036202429,0.056454870182847894,1
cea-22,joint,intact,0,14,14,1,1,1.0,0.0,0.0,1
cea-22,joint,intact,0,8,8,1,1,1.0,0.0,0.0,1
cea-22,joint,intact,1,16,16,1,1,1.0,0.0,0.0,1
cea-22,joint,intact,1,14,13,1,1,0.9277258055823705,0.0722741944176295,0.0722741944176295,1
cea-22,joint,intact,1,8,8,1,1,1.0,0.0,0.0,1
cea-22,joint,intact,1,12,12,1,1,1.0,0.0,0.0,1
cea-22,joint,intact,1,16,16,1,1,1.0,0.0,0.0,1
cea-22,joint,intact,1,14,13,1,1,0.9278281113770447,0.07217188862295532,0.07217188862295532,1
cea-22,joint,intact,1,10,9,1,1,0.8987314218441304,0.10126857815586965,0.10126857815586965,1
cea-22,joint,intact,1,10,10,1,1,1.0,0.0,0.0,1
cea-22,joint,intact,1,18,17,2,2,0.8942793896379757,0.10572061036202429,0.056454870182847894,1
cea-22,joint,intact,1,14,14,1,1,1.0,0.0,0.0,1
cea-22,joint,intact,1,8,8,1,1,1.0,0.0,0.0,1
cea-22,joint,reset,0,18,17,2,2,0.8942793896379757,0.10572061036202429,0.056454870182847894,1
cea-22,joint,reset,0,14,14,1,1,1.0,0.0,0.0,1
cea-22,joint,reset,0,8,8,1,1,1.0,0.0,0.0,1
cea-22,joint,reset,1,18,17,2,2,0.8942793896379757,0.10572061036202429,0.056454870182847894,1
cea-22,joint,reset,1,14,14,1,1,1.0,0.0,0.0,1
cea-22,joint,reset,1,8,8,1,1,1.0,0.0,0.0,1
cea-22,joint,removal,0,16,16,1,1,1.0,0.0,0.0,1
cea-22,joint,removal,0,14,13,1,1,0.9277258055823705,0.0722741944176295,0.0722741944176295,1
cea-22,joint,removal,0,8,8,1,1,1.0,0.0,0.0,1
cea-22,joint,removal,0,16,16,1,1,1.0,0.0,0.0,1
cea-22,joint,removal,0,14,13,1,1,0.9278281113770447,0.07217188862295532,0.07217188862295532,1
cea-22,joint,removal,0,8,8,1,1,1.0,0.0,0.0,1
cea-22,joint,removal,0,18,17,2,2,0.8942793896379757,0.10572061036202429,0.056454870182847894,1
cea-22,joint,removal,0,14,14,1,1,1.0,0.0,0.0,1
cea-22,joint,removal,0,8,8,1,1,1.0,0.0,0.0,1
cea-22,joint,removal,1,16,16,1,1,1.0,0.0,0.0,1
cea-22,joint,removal,1,14,13,1,1,0.9277258055823705,0.0722741944176295,0.0722741944176295,1
cea-22,joint,removal,1,8,8,1,1,1.0,0.0,0.0,1
cea-22,joint,removal,1,16,16,1,1,1.0,0.0,0.0,1
cea-22,joint,removal,1,14,13,1,1,0.9278281113770447,0.07217188862295532,0.07217188862295532,1
cea-22,joint,removal,1,8,8,1,1,1.0,0.0,0.0,1
cea-22,joint,removal,1,18,17,2,2,0.8942793896379757,0.10572061036202429,0.056454870182847894,1
cea-22,joint,removal,1,14,14,1,1,1.0,0.0,0.0,1
cea-22,joint,removal,1,8,8,1,1,1.0,0.0,0.0,1
cea-22,joint,swap,0,16,16,1,1,1.0,0.0,0.0,1
cea-22,joint,swap,0,14,13,1,1,0.9277258055823705,0.0722741944176295,0.0722741944176295,1
cea-22,joint,swap,0,8,8,1,1,1.0,0.0,0.0,1
cea-22,joint,swap,0,12,12,1,1,1.0,0.0,0.0,1
cea-22,joint,swap,0,16,16,1,1,1.0,0.0,0.0,1
cea-22,joint,swap,0,14,13,1,1,0.9278281113770447,0.07217188862295532,0.07217188862295532,1
cea-22,joint,swap,0,10,9,1,1,0.8987314218441304,0.10126857815586965,0.10126857815586965,1
cea-22,joint,swap,0,10,10,1,1,1.0,0.0,0.0,1
cea-22,joint,swap,0,18,17,2,2,0.8942793896379757,0.10572061036202429,0.056454870182847894,1
cea-22,joint,swap,0,14,14,1,1,1.0,0.0,0.0,1
cea-22,joint,swap,0,8,8,1,1,1.0,0.0,0.0,1
cea-22,joint,swap,1,16,16,1,1,1.0,0.0,0.0,1
cea-22,joint,swap,1,14,13,1,1,0.9277258055823705,0.0722741944176295,0.0722741944176295,1
cea-22,joint,swap,1,10,9,1,1,0.8984582891590273,0.10154171084097274,0.10154171084097274,1
cea-22,joint,swap,1,10,10,1,1,1.0,0.0,0.0,1
cea-22,joint,swap,1,16,16,1,1,1.0,0.0,0.0,1
cea-22,joint,swap,1,14,13,1,1,0.9278281113770447,0.07217188862295532,0.07217188862295532,1
cea-22,joint,swap,1,8,8,1,1,1.0,0.0,0.0,1
cea-22,joint,swap,1,14,14,1,1,1.0,0.0,0.0,1
cea-22,joint,swap,1,18,17,2,2,0.8942793896379757,0.10572061036202429,0.056454870182847894,1
cea-22,joint,swap,1,14,14,1,1,1.0,0.0,0.0,1
cea-22,joint,swap,1,8,8,1,1,1.0,0.0,0.0,1
cea-22,joint,shuffle,0,16,16,1,1,1.0,0.0,0.0,1
cea-22,joint,shuffle,0,14,12,1,1,0.8567711053151243,0.14322889468487565,0.14322889468487565,1
cea-22,joint,shuffle,0,8,8,1,1,1.0,0.0,0.0,1
cea-22,joint,shuffle,0,12,12,1,1,1.0,0.0,0.0,1
cea-22,joint,shuffle,0,16,16,1,1,1.0,0.0,0.0,1
cea-22,joint,shuffle,0,14,13,1,1,0.9278834035625781,0.07211659643742185,0.07211659643742185,1
cea-22,joint,shuffle,0,10,9,1,1,0.8987314218441304,0.10126857815586965,0.10126857815586965,1
cea-22,joint,shuffle,0,10,10,1,1,1.0,0.0,0.0,1
cea-22,joint,shuffle,0,18,17,2,2,0.8942793896379757,0.10572061036202429,0.056454870182847894,1
cea-22,joint,shuffle,0,14,14,1,1,1.0,0.0,0.0,1
cea-22,joint,shuffle,0,8,8,1,1,1.0,0.0,0.0,1
cea-22,joint,shuffle,1,16,16,1,1,1.0,0.0,0.0,1
cea-22,joint,shuffle,1,14,12,1,1,0.8567711053151243,0.14322889468487565,0.14322889468487565,1
cea-22,joint,shuffle,1,10,9,1,1,0.8984582891590273,0.10154171084097274,0.10154171084097274,1
cea-22,joint,shuffle,1,10,10,1,1,1.0,0.0,0.0,1
cea-22,joint,shuffle,1,16,16,1,1,1.0,0.0,0.0,1
cea-22,joint,shuffle,1,14,13,1,1,0.9278834035625781,0.07211659643742185,0.07211659643742185,1
cea-22,joint,shuffle,1,8,8,1,1,1.0,0.0,0.0,1
cea-22,joint,shuffle,1,14,14,1,1,1.0,0.0,0.0,1
cea-22,joint,shuffle,1,18,17,2,2,0.8942793896379757,0.10572061036202429,0.056454870182847894,1
cea-22,joint,shuffle,1,14,14,1,1,1.0,0.0,0.0,1
cea-22,joint,shuffle,1,8,8,1,1,1.0,0.0,0.0,1
cea-22,joint,ambiguous,0,16,16,1,1,1.0,0.0,0.0,1
cea-22,joint,ambiguous,0,14,13,1,1,0.9277258055823705,0.0722741944176295,0.0722741944176295,1
cea-22,joint,ambiguous,0,10,9,1,1,0.8984582891590273,0.10154171084097274,0.10154171084097274,1
cea-22,joint,ambiguous,0,10,10,1,1,1.0,0.0,0.0,1
cea-22,joint,ambiguous,0,16,16,1,1,1.0,0.0,0.0,1
cea-22,joint,ambiguous,0,14,13,1,1,0.9278834035625781,0.07211659643742185,0.07211659643742185,1
cea-22,joint,ambiguous,0,8,8,1,1,1.0,0.0,0.0,1
cea-22,joint,ambiguous,0,14,14,1,1,1.0,0.0,0.0,1
cea-22,joint,ambiguous,0,18,17,2,2,0.8942793896379757,0.10572061036202429,0.056454870182847894,1
cea-22,joint,ambiguous,0,14,14,1,1,1.0,0.0,0.0,1
cea-22,joint,ambiguous,0,8,8,1,1,1.0,0.0,0.0,1
cea-22,joint,ambiguous,1,16,16,1,1,1.0,0.0,0.0,1
cea-22,joint,ambiguous,1,14,13,1,1,0.9277258055823705,0.0722741944176295,0.0722741944176295,1
cea-22,joint,ambiguous,1,10,9,1,1,0.8984582891590273,0.10154171084097274,0.10154171084097274,1
cea-22,joint,ambiguous,1,10,10,1,1,1.0,0.0,0.0,1
cea-22,joint,ambiguous,1,16,16,1,1,1.0,0.0,0.0,1
cea-22,joint,ambiguous,1,14,13,1,1,0.9278834035625781,0.07211659643742185,0.07211659643742185,1
cea-22,joint,ambiguous,1,8,8,1,1,1.0,0.0,0.0,1
cea-22,joint,ambiguous,1,14,14,1,1,1.0,0.0,0.0,1
cea-22,joint,ambiguous,1,18,17,2,2,0.8942793896379757,0.10572061036202429,0.056454870182847894,1
cea-22,joint,ambiguous,1,14,14,1,1,1.0,0.0,0.0,1
cea-22,joint,ambiguous,1,8,8,1,1,1.0,0.0,0.0,1
cea-23,detached,intact,0,14,14,1,1,1.0,0.0,0.0,1
cea-23,detached,intact,0,12,12,1,1,1.0,0.0,0.0,1
cea-23,detached,intact,0,8,8,1,1,1.0,0.0,0.0,1
cea-23,detached,intact,0,0,0,0,0,0.0,1.0,1.0,0
cea-23,detached,intact,0,12,12,1,1,1.0,0.0,0.0,1
cea-23,detached,intact,0,14,14,1,1,1.0,0.0,0.0,1
cea-23,detached,intact,0,12,12,1,1,1.0,0.0,0.0,1
cea-23,detached,intact,0,12,12,1,1,1.0,0.0,0.0,1
cea-23,detached,intact,0,10,10,1,1,1.0,0.0,0.0,1
cea-23,detached,intact,0,14,14,1,1,1.0,0.0,0.0,1
cea-23,detached,intact,0,14,14,1,1,1.0,0.0,0.0,1
cea-23,detached,intact,0,10,10,1,1,1.0,0.0,0.0,1
cea-23,detached,intact,1,14,14,1,1,1.0,0.0,0.0,1
cea-23,detached,intact,1,12,12,1,1,1.0,0.0,0.0,1
cea-23,detached,intact,1,12,12,1,1,1.0,0.0,0.0,1
cea-23,detached,intact,1,12,12,1,1,1.0,0.0,0.0,1
cea-23,detached,intact,1,14,14,1,1,1.0,0.0,0.0,1
cea-23,detached,intact,1,12,12,1,1,1.0,0.0,0.0,1
cea-23,detached,intact,1,6,6,1,1,1.0,0.0,0.0,1
cea-23,detached,intact,1,0,0,0,0,0.0,1.0,1.0,0
cea-23,detached,intact,1,12,12,1,1,1.0,0.0,0.0,1
cea-23,detached,intact,1,14,14,1,1,1.0,0.0,0.0,1
cea-23,detached,intact,1,14,14,1,1,1.0,0.0,0.0,1
cea-23,detached,intact,1,10,10,1,1,1.0,0.0,0.0,1
cea-23,legato,intact,0,16,15,2,2,0.8807565831944348,0.11924341680556516,0.06307096609650376,1
cea-23,legato,intact,0,12,12,1,1,1.0,0.0,0.0,1
cea-23,legato,intact,0,6,6,1,1,1.0,0.0,0.0,1
cea-23,legato,intact,0,0,0,0,0,0.0,1.0,1.0,0
cea-23,legato,intact,0,12,12,1,1,1.0,0.0,0.0,1
cea-23,legato,intact,0,14,14,1,1,1.0,0.0,0.0,1
cea-23,legato,intact,0,10,10,1,1,1.0,0.0,0.0,1
cea-23,legato,intact,0,8,8,1,1,1.0,0.0,0.0,1
cea-23,legato,intact,0,0,0,0,0,0.0,1.0,1.0,0
cea-23,legato,intact,0,12,12,1,1,1.0,0.0,0.0,1
cea-23,legato,intact,0,14,14,1,1,1.0,0.0,0.0,1
cea-23,legato,intact,0,10,10,1,1,1.0,0.0,0.0,1
cea-23,legato,intact,0,12,12,1,1,1.0,0.0,0.0,1
cea-23,legato,intact,1,16,15,2,2,0.8807565831944348,0.11924341680556516,0.06307096609650376,1
cea-23,legato,intact,1,12,12,1,1,1.0,0.0,0.0,1
cea-23,legato,intact,1,8,8,1,1,1.0,0.0,0.0,1
cea-23,legato,intact,1,0,0,0,0,0.0,1.0,1.0,0
cea-23,legato,intact,1,12,12,1,1,1.0,0.0,0.0,1
cea-23,legato,intact,1,14,14,1,1,1.0,0.0,0.0,1
cea-23,legato,intact,1,10,10,1,1,1.0,0.0,0.0,1
cea-23,legato,intact,1,6,6,1,1,1.0,0.0,0.0,1
cea-23,legato,intact,1,0,0,0,0,0.0,1.0,1.0,0
cea-23,legato,intact,1,14,14,1,1,1.0,0.0,0.0,1
cea-23,legato,intact,1,14,14,1,1,1.0,0.0,0.0,1
cea-23,legato,intact,1,10,10,1,1,1.0,0.0,0.0,1
cea-23,legato,intact,1,12,12,1,1,1.0,0.0,0.0,1
cea-23,duration,intact,0,14,14,1,1,1.0,0.0,0.0,1
cea-23,duration,intact,0,12,12,1,1,1.0,0.0,0.0,1
cea-23,duration,intact,0,4,4,1,1,1.0,0.0,0.0,1
cea-23,duration,intact,0,0,0,0,0,0.0,1.0,1.0,0
cea-23,duration,intact,0,14,14,1,1,1.0,0.0,0.0,1
cea-23,duration,intact,0,14,14,1,1,1.0,0.0,0.0,1
cea-23,duration,intact,0,14,14,1,1,1.0,0.0,0.0,1
cea-23,duration,intact,0,4,4,1,1,1.0,0.0,0.0,1
cea-23,duration,intact,0,0,0,0,0,0.0,1.0,1.0,0
cea-23,duration,intact,0,12,12,1,1,1.0,0.0,0.0,1
cea-23,duration,intact,0,16,16,1,1,1.0,0.0,0.0,1
cea-23,duration,intact,0,16,16,1,1,1.0,0.0,0.0,1
cea-23,duration,intact,0,12,12,1,1,1.0,0.0,0.0,1
cea-23,duration,intact,1,14,14,1,1,1.0,0.0,0.0,1
cea-23,duration,intact,1,12,12,1,1,1.0,0.0,0.0,1
cea-23,duration,intact,1,6,6,1,1,1.0,0.0,0.0,1
cea-23,duration,intact,1,0,0,0,0,0.0,1.0,1.0,0
cea-23,duration,intact,1,12,12,1,1,1.0,0.0,0.0,1
cea-23,duration,intact,1,14,14,1,1,1.0,0.0,0.0,1
cea-23,duration,intact,1,14,14,1,1,1.0,0.0,0.0,1
cea-23,duration,intact,1,4,4,1,1,1.0,0.0,0.0,1
cea-23,duration,intact,1,0,0,0,0,0.0,1.0,1.0,0
cea-23,duration,intact,1,14,14,1,1,1.0,0.0,0.0,1
cea-23,duration,intact,1,16,16,1,1,1.0,0.0,0.0,1
cea-23,duration,intact,1,16,16,1,1,1.0,0.0,0.0,1
cea-23,duration,intact,1,12,12,1,1,1.0,0.0,0.0,1
cea-23,joint,intact,0,16,16,1,1,1.0,0.0,0.0,1
cea-23,joint,intact,0,14,14,2,2,0.8716228137983264,0.1283771862016736,1.1102230246251565e-16,1
cea-23,joint,intact,0,2,2,1,1,1.0,0.0,0.0,1
cea-23,joint,intact,0,0,0,0,0,0.0,1.0,1.0,0
cea-23,joint,intact,0,12,12,1,1,1.0,0.0,0.0,1
cea-23,joint,intact,0,16,15,2,2,0.880591506359376,0.119408493640624,0.06352937380561696,1
cea-23,joint,intact,0,14,12,1,1,0.8531670867857911,0.14683291321420888,0.14683291321420888,1
cea-23,joint,intact,0,6,6,1,1,1.0,0.0,0.0,1
cea-23,joint,intact,0,12,12,1,1,1.0,0.0,0.0,1
cea-23,joint,intact,0,16,16,1,1,1.0,0.0,0.0,1
cea-23,joint,intact,0,16,16,1,1,1.0,0.0,0.0,1
