model,group,cell,condition,variant,accuracy,log_loss,brier,entropy,unknown_mass,confidence
fixed/transition1,cea-25,joint,ambiguous,1,0.0,2.0802818946775288,1.0621252925,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/transition2,cea-25,joint,ambiguous,1,0.0,2.0802818946775288,1.0621252925,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/transition3,cea-25,joint,ambiguous,1,0.0,2.0802818946775288,1.0621252925,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
oracle-boundary/absolute,cea-25,joint,ambiguous,1,0.0,0.6941076416550698,0.50000048,0.7038282854721148,2e-05,0.49952
oracle-boundary/present,cea-25,joint,ambiguous,1,0.0,2.0802818946775288,1.0621252925,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
oracle-boundary/recency,cea-25,joint,ambiguous,1,0.0,3.4789982477094417,0.95245,0.38625940550147086,0.001,0.951
oracle-boundary/reference,cea-25,joint,ambiguous,1,0.0,0.6941076416550698,0.50000048,0.7038282854721148,2e-05,0.49952
oracle-boundary/transition1,cea-25,joint,ambiguous,1,0.0,0.6941076416550698,0.50000048,0.7038282854721148,2e-05,0.49952
oracle-boundary/transition2,cea-25,joint,ambiguous,1,0.0,0.6941076416550698,0.50000048,0.7038282854721148,2e-05,0.49952
oracle-boundary/transition3,cea-25,joint,ambiguous,1,0.0,0.6941076416550698,0.50000048,0.7038282854721148,2e-05,0.49952
map/absolute,cea-26,detached,intact,0,1.0,0.0009804805139616427,9.800000000392828e-07,0.011582902361780037,1.9999999999999998e-05,0.9990199999999998
map/present,cea-26,detached,intact,0,1.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
map/recency,cea-26,detached,intact,0,1.0,0.05024121643674679,0.0024500000000000632,0.38625940550147086,0.001,0.951
map/reference,cea-26,detached,intact,0,1.0,0.0009804805139616427,9.800000000392828e-07,0.011582902361780037,1.9999999999999998e-05,0.9990199999999998
map/transition1,cea-26,detached,intact,0,1.0,0.4212144663032472,0.23566996798974071,0.6538124981148945,1.9999999999999998e-05,0.6562493429451471
map/transition2,cea-26,detached,intact,0,1.0,0.0009804805139616427,9.800000000392828e-07,0.011582902361780037,1.9999999999999998e-05,0.9990199999999998
map/transition3,cea-26,detached,intact,0,1.0,0.0009804805139616427,9.800000000392828e-07,0.011582902361780037,1.9999999999999998e-05,0.9990199999999998
mixture/absolute,cea-26,detached,intact,0,1.0,0.08249031724014837,0.012399507030399048,0.28504312119597036,0.07829479140666451,0.9208203538959918
mixture/present,cea-26,detached,intact,0,1.0,1.0632862047764635,0.5804870361251537,1.4405528624133428,0.07829479140666451,0.34531915425653525
mixture/recency,cea-26,detached,intact,0,1.0,0.13175105316293342,0.02155075045931243,0.6255425465514388,0.07919808057686939,0.8765591845559533
mixture/reference,cea-26,detached,intact,0,1.0,0.08249031724014837,0.012399507030399048,0.28504312119597036,0.07829479140666451,0.9208203538959918
mixture/transition1,cea-26,detached,intact,0,1.0,0.30210837827131704,0.10708811575187793,0.742006198861325,0.07829479140666451,0.7392579410500603
mixture/transition2,cea-26,detached,intact,0,1.0,0.08249031724014837,0.012399507030399048,0.28504312119597036,0.07829479140666451,0.9208203538959918
mixture/transition3,cea-26,detached,intact,0,1.0,0.08249031724014837,0.012399507030399048,0.28504312119597036,0.07829479140666451,0.9208203538959918
repaired/absolute,cea-26,detached,intact,0,1.0,0.0009804805139616427,9.800000000392828e-07,0.011582902361780037,1.9999999999999998e-05,0.9990199999999998
repaired/present,cea-26,detached,intact,0,1.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
repaired/recency,cea-26,detached,intact,0,1.0,0.05024121643674679,0.0024500000000000632,0.38625940550147086,0.001,0.951
repaired/reference,cea-26,detached,intact,0,1.0,0.0009804805139616427,9.800000000392828e-07,0.011582902361780037,1.9999999999999998e-05,0.9990199999999998
repaired/transition1,cea-26,detached,intact,0,1.0,0.0009804805139616427,9.800000000392828e-07,0.011582902361780037,1.9999999999999998e-05,0.9990199999999998
repaired/transition2,cea-26,detached,intact,0,1.0,0.0009804805139616427,9.800000000392828e-07,0.011582902361780037,1.9999999999999998e-05,0.9990199999999998
repaired/transition3,cea-26,detached,intact,0,1.0,0.0009804805139616427,9.800000000392828e-07,0.011582902361780037,1.9999999999999998e-05,0.9990199999999998
streaming/absolute,cea-26,detached,intact,0,1.0,0.0009804805139616427,9.800000000392828e-07,0.011582902361780037,1.9999999999999998e-05,0.9990199999999998
streaming/present,cea-26,detached,intact,0,1.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
streaming/recency,cea-26,detached,intact,0,1.0,0.05024121643674679,0.0024500000000000632,0.38625940550147086,0.001,0.951
streaming/reference,cea-26,detached,intact,0,1.0,0.0009804805139616427,9.800000000392828e-07,0.011582902361780037,1.9999999999999998e-05,0.9990199999999998
streaming/transition1,cea-26,detached,intact,0,1.0,0.0009804805139616427,9.800000000392828e-07,0.011582902361780037,1.9999999999999998e-05,0.9990199999999998
streaming/transition2,cea-26,detached,intact,0,1.0,0.0009804805139616427,9.800000000392828e-07,0.011582902361780037,1.9999999999999998e-05,0.9990199999999998
streaming/transition3,cea-26,detached,intact,0,1.0,0.0009804805139616427,9.800000000392828e-07,0.011582902361780037,1.9999999999999998e-05,0.9990199999999998
fixed/absolute,cea-26,detached,intact,0,1.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/present,cea-26,detached,intact,0,1.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/recency,cea-26,detached,intact,0,1.0,1.0293194621721604,0.5694812499999999,1.5615080942797084,0.001,0.35724999999999996
fixed/reference,cea-26,detached,intact,0,1.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/transition1,cea-26,detached,intact,0,1.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/transition2,cea-26,detached,intact,0,1.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/transition3,cea-26,detached,intact,0,1.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
oracle-boundary/absolute,cea-26,detached,intact,0,1.0,0.0009804805139616427,9.800000000392828e-07,0.011582902361780037,1.9999999999999998e-05,0.9990199999999998
oracle-boundary/present,cea-26,detached,intact,0,1.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
oracle-boundary/recency,cea-26,detached,intact,0,1.0,0.05024121643674679,0.0024500000000000632,0.38625940550147086,0.001,0.951
oracle-boundary/reference,cea-26,detached,intact,0,1.0,0.0009804805139616427,9.800000000392828e-07,0.011582902361780037,1.9999999999999998e-05,0.9990199999999998
oracle-boundary/transition1,cea-26,detached,intact,0,1.0,0.69410764165507,0.50000048,0.7038282854721148,1.9999999999999998e-05,0.4995199999999999
oracle-boundary/transition2,cea-26,detached,intact,0,1.0,0.0009804805139616427,9.800000000392828e-07,0.011582902361780037,1.9999999999999998e-05,0.9990199999999998
oracle-boundary/transition3,cea-26,detached,intact,0,1.0,0.0009804805139616427,9.800000000392828e-07,0.011582902361780037,1.9999999999999998e-05,0.9990199999999998
map/absolute,cea-26,detached,intact,1,1.0,0.0009804805139614205,9.800000000392828e-07,0.011582902361779817,2e-05,0.99902
map/present,cea-26,detached,intact,1,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
map/recency,cea-26,detached,intact,1,1.0,0.05024121643674679,0.0024500000000000632,0.38625940550147086,0.001,0.951
map/reference,cea-26,detached,intact,1,1.0,0.0009804805139614205,9.800000000392828e-07,0.011582902361779817,2e-05,0.99902
map/transition1,cea-26,detached,intact,1,1.0,0.42121446630324705,0.23566996798974071,0.6538124981148945,2e-05,0.6562493429451473
map/transition2,cea-26,detached,intact,1,1.0,0.0009804805139614205,9.800000000392828e-07,0.011582902361779817,2e-05,0.99902
map/transition3,cea-26,detached,intact,1,1.0,0.0009804805139614205,9.800000000392828e-07,0.011582902361779817,2e-05,0.99902
mixture/absolute,cea-26,detached,intact,1,1.0,0.08249031724014813,0.012399507030399048,0.28504312119597014,0.07829479140666451,0.920820353895992
mixture/present,cea-26,detached,intact,1,0.0,1.0632862047764635,0.5804870361251537,1.4405528624133428,0.07829479140666451,0.34531915425653525
mixture/recency,cea-26,detached,intact,1,1.0,0.13175105316293342,0.02155075045931243,0.6255425465514388,0.07919808057686939,0.8765591845559533
mixture/reference,cea-26,detached,intact,1,1.0,0.08249031724014813,0.012399507030399048,0.28504312119597014,0.07829479140666451,0.920820353895992
mixture/transition1,cea-26,detached,intact,1,1.0,0.30210837827131687,0.10708811575187771,0.742006198861325,0.07829479140666451,0.7392579410500604
mixture/transition2,cea-26,detached,intact,1,1.0,0.08249031724014813,0.012399507030399048,0.28504312119597014,0.07829479140666451,0.920820353895992
mixture/transition3,cea-26,detached,intact,1,1.0,0.08249031724014813,0.012399507030399048,0.28504312119597014,0.07829479140666451,0.920820353895992
repaired/absolute,cea-26,detached,intact,1,1.0,0.0009804805139614205,9.800000000392828e-07,0.011582902361779817,2e-05,0.99902
repaired/present,cea-26,detached,intact,1,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
repaired/recency,cea-26,detached,intact,1,1.0,0.05024121643674679,0.0024500000000000632,0.38625940550147086,0.001,0.951
repaired/reference,cea-26,detached,intact,1,1.0,0.0009804805139614205,9.800000000392828e-07,0.011582902361779817,2e-05,0.99902
repaired/transition1,cea-26,detached,intact,1,1.0,0.0009804805139614205,9.800000000392828e-07,0.011582902361779817,2e-05,0.99902
repaired/transition2,cea-26,detached,intact,1,1.0,0.0009804805139614205,9.800000000392828e-07,0.011582902361779817,2e-05,0.99902
repaired/transition3,cea-26,detached,intact,1,1.0,0.0009804805139614205,9.800000000392828e-07,0.011582902361779817,2e-05,0.99902
streaming/absolute,cea-26,detached,intact,1,1.0,0.0009804805139614205,9.800000000392828e-07,0.011582902361779817,2e-05,0.99902
streaming/present,cea-26,detached,intact,1,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
streaming/recency,cea-26,detached,intact,1,1.0,0.05024121643674679,0.0024500000000000632,0.38625940550147086,0.001,0.951
streaming/reference,cea-26,detached,intact,1,1.0,0.0009804805139614205,9.800000000392828e-07,0.011582902361779817,2e-05,0.99902
streaming/transition1,cea-26,detached,intact,1,1.0,0.0009804805139614205,9.800000000392828e-07,0.011582902361779817,2e-05,0.99902
streaming/transition2,cea-26,detached,intact,1,1.0,0.0009804805139614205,9.800000000392828e-07,0.011582902361779817,2e-05,0.99902
streaming/transition3,cea-26,detached,intact,1,1.0,0.0009804805139614205,9.800000000392828e-07,0.011582902361779817,2e-05,0.99902
fixed/absolute,cea-26,detached,intact,1,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/present,cea-26,detached,intact,1,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/recency,cea-26,detached,intact,1,0.0,6.907755278982137,1.90245,0.38625940550147086,0.001,0.951
fixed/reference,cea-26,detached,intact,1,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/transition1,cea-26,detached,intact,1,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/transition2,cea-26,detached,intact,1,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/transition3,cea-26,detached,intact,1,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
oracle-boundary/absolute,cea-26,detached,intact,1,1.0,0.0009804805139614205,9.800000000392828e-07,0.011582902361779817,2e-05,0.99902
oracle-boundary/present,cea-26,detached,intact,1,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
oracle-boundary/recency,cea-26,detached,intact,1,1.0,0.05024121643674679,0.0024500000000000632,0.38625940550147086,0.001,0.951
oracle-boundary/reference,cea-26,detached,intact,1,1.0,0.0009804805139614205,9.800000000392828e-07,0.011582902361779817,2e-05,0.99902
oracle-boundary/transition1,cea-26,detached,intact,1,0.0,0.69410764165507,0.50000048,0.7038282854721148,1.9999999999999998e-05,0.4995199999999999
oracle-boundary/transition2,cea-26,detached,intact,1,1.0,0.0009804805139614205,9.800000000392828e-07,0.011582902361779817,2e-05,0.99902
oracle-boundary/transition3,cea-26,detached,intact,1,1.0,0.0009804805139614205,9.800000000392828e-07,0.011582902361779817,2e-05,0.99902
map/absolute,cea-26,legato,intact,0,1.0,0.0009804805139616427,9.800000000392828e-07,0.011582902361780037,1.9999999999999998e-05,0.9990199999999998
map/present,cea-26,legato,intact,0,1.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
map/recency,cea-26,legato,intact,0,1.0,0.05024121643674679,0.0024500000000000632,0.38625940550147086,0.001,0.951
map/reference,cea-26,legato,intact,0,1.0,0.0009804805139616427,9.800000000392828e-07,0.011582902361780037,1.9999999999999998e-05,0.9990199999999998
map/transition1,cea-26,legato,intact,0,1.0,0.0009804805139616427,9.800000000392828e-07,0.011582902361780037,1.9999999999999998e-05,0.9990199999999998
map/transition2,cea-26,legato,intact,0,1.0,0.0009804805139616427,9.800000000392828e-07,0.011582902361780037,1.9999999999999998e-05,0.9990199999999998
map/transition3,cea-26,legato,intact,0,1.0,0.0009804805139616427,9.800000000392828e-07,0.011582902361780037,1.9999999999999998e-05,0.9990199999999998
mixture/absolute,cea-26,legato,intact,0,1.0,0.5070527961831234,0.3159215034235001,0.6786808676744834,0.39715328338365036,0.6022679721935094
mixture/present,cea-26,legato,intact,0,0.0,1.4878486837194385,0.8193767685137736,1.4344488149710088,0.39715328338365036,0.39715328338365036
mixture/recency,cea-26,legato,intact,0,1.0,0.5563135321059085,0.3402747391914567,0.9001792765388303,0.39774408498196634,0.573318693876026
mixture/reference,cea-26,legato,intact,0,1.0,0.5070527961831234,0.3159215034235001,0.6786808676744834,0.39715328338365036,0.6022679721935094
mixture/transition1,cea-26,legato,intact,0,1.0,0.7032966568037731,0.42432483853809,0.9608030234849542,0.39715328338365036,0.4949509279393403
mixture/transition2,cea-26,legato,intact,0,1.0,0.5070527961831234,0.3159215034235001,0.6786808676744834,0.39715328338365036,0.6022679721935094
mixture/transition3,cea-26,legato,intact,0,1.0,0.5070527961831234,0.3159215034235001,0.6786808676744834,0.39715328338365036,0.6022679721935094
repaired/absolute,cea-26,legato,intact,0,1.0,0.0009804805139616427,9.800000000392828e-07,0.011582902361780037,1.9999999999999998e-05,0.9990199999999998
repaired/present,cea-26,legato,intact,0,1.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
repaired/recency,cea-26,legato,intact,0,1.0,0.05024121643674679,0.0024500000000000632,0.38625940550147086,0.001,0.951
repaired/reference,cea-26,legato,intact,0,1.0,0.0009804805139616427,9.800000000392828e-07,0.011582902361780037,1.9999999999999998e-05,0.9990199999999998
repaired/transition1,cea-26,legato,intact,0,1.0,0.0009804805139616427,9.800000000392828e-07,0.011582902361780037,1.9999999999999998e-05,0.9990199999999998
repaired/transition2,cea-26,legato,intact,0,1.0,0.0009804805139616427,9.800000000392828e-07,0.011582902361780037,1.9999999999999998e-05,0.9990199999999998
repaired/transition3,cea-26,legato,intact,0,1.0,0.0009804805139616427,9.800000000392828e-07,0.011582902361780037,1.9999999999999998e-05,0.9990199999999998
streaming/absolute,cea-26,legato,intact,0,1.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
streaming/present,cea-26,legato,intact,0,1.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
streaming/recency,cea-26,legato,intact,0,1.0,1.0293194621721604,0.5694812499999999,1.5615080942797084,0.001,0.35724999999999996
streaming/reference,cea-26,legato,intact,0,1.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
streaming/transition1,cea-26,legato,intact,0,1.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
streaming/transition2,cea-26,legato,intact,0,1.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
streaming/transition3,cea-26,legato,intact,0,1.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/absolute,cea-26,legato,intact,0,1.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/present,cea-26,legato,intact,0,1.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/recency,cea-26,legato,intact,0,1.0,1.0293194621721604,0.5694812499999999,1.5615080942797084,0.001,0.35724999999999996
fixed/reference,cea-26,legato,intact,0,1.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/transition1,cea-26,legato,intact,0,1.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/transition2,cea-26,legato,intact,0,1.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/transition3,cea-26,legato,intact,0,1.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
oracle-boundary/absolute,cea-26,legato,intact,0,1.0,0.0009804805139616427,9.800000000392828e-07,0.011582902361780037,1.9999999999999998e-05,0.9990199999999998
oracle-boundary/present,cea-26,legato,intact,0,1.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
oracle-boundary/recency,cea-26,legato,intact,0,1.0,0.05024121643674679,0.0024500000000000632,0.38625940550147086,0.001,0.951
oracle-boundary/reference,cea-26,legato,intact,0,1.0,0.0009804805139616427,9.800000000392828e-07,0.011582902361780037,1.9999999999999998e-05,0.9990199999999998
oracle-boundary/transition1,cea-26,legato,intact,0,1.0,0.69410764165507,0.50000048,0.7038282854721148,1.9999999999999998e-05,0.4995199999999999
oracle-boundary/transition2,cea-26,legato,intact,0,1.0,0.0009804805139616427,9.800000000392828e-07,0.011582902361780037,1.9999999999999998e-05,0.9990199999999998
oracle-boundary/transition3,cea-26,legato,intact,0,1.0,0.0009804805139616427,9.800000000392828e-07,0.011582902361780037,1.9999999999999998e-05,0.9990199999999998
map/absolute,cea-26,legato,intact,1,1.0,0.0009804805139614205,9.800000000392828e-07,0.011582902361779817,2e-05,0.99902
map/present,cea-26,legato,intact,1,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
map/recency,cea-26,legato,intact,1,1.0,0.05024121643674679,0.0024500000000000632,0.38625940550147086,0.001,0.951
map/reference,cea-26,legato,intact,1,1.0,0.0009804805139614205,9.800000000392828e-07,0.011582902361779817,2e-05,0.99902
map/transition1,cea-26,legato,intact,1,1.0,0.0009804805139614205,9.800000000392828e-07,0.011582902361779817,2e-05,0.99902
map/transition2,cea-26,legato,intact,1,1.0,0.0009804805139614205,9.800000000392828e-07,0.011582902361779817,2e-05,0.99902
map/transition3,cea-26,legato,intact,1,1.0,0.0009804805139614205,9.800000000392828e-07,0.011582902361779817,2e-05,0.99902
mixture/absolute,cea-26,legato,intact,1,1.0,0.4260430726293582,0.19982658231466144,0.8887949223125096,0.2782923920360876,0.6530882112883825
mixture/present,cea-26,legato,intact,1,0.0,1.307891565083389,0.6991388278572757,1.5043020404850607,0.2782923920360876,0.2782923920360876
mixture/recency,cea-26,legato,intact,1,1.0,0.5112039137454165,0.24392101841950153,1.1576899362948183,0.2789996796376442,0.5997730689379241
mixture/reference,cea-26,legato,intact,1,1.0,0.4260430726293582,0.19982658231466144,0.8887949223125096,0.2782923920360876,0.6530882112883825
mixture/transition1,cea-26,legato,intact,1,1.0,0.6522850827291162,0.34259899446933706,1.077931759566435,0.2782923920360876,0.5208542208930846
mixture/transition2,cea-26,legato,intact,1,1.0,0.4260430726293582,0.19982658231466144,0.8887949223125096,0.2782923920360876,0.6530882112883825
mixture/transition3,cea-26,legato,intact,1,1.0,0.4260430726293582,0.19982658231466144,0.8887949223125096,0.2782923920360876,0.6530882112883825
repaired/absolute,cea-26,legato,intact,1,1.0,0.0009804805139614205,9.800000000392828e-07,0.011582902361779817,2e-05,0.99902
repaired/present,cea-26,legato,intact,1,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
repaired/recency,cea-26,legato,intact,1,1.0,0.05024121643674679,0.0024500000000000632,0.38625940550147086,0.001,0.951
repaired/reference,cea-26,legato,intact,1,1.0,0.0009804805139614205,9.800000000392828e-07,0.011582902361779817,2e-05,0.99902
repaired/transition1,cea-26,legato,intact,1,1.0,0.0009804805139614205,9.800000000392828e-07,0.011582902361779817,2e-05,0.99902
repaired/transition2,cea-26,legato,intact,1,1.0,0.0009804805139614205,9.800000000392828e-07,0.011582902361779817,2e-05,0.99902
repaired/transition3,cea-26,legato,intact,1,1.0,0.0009804805139614205,9.800000000392828e-07,0.011582902361779817,2e-05,0.99902
streaming/absolute,cea-26,legato,intact,1,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
streaming/present,cea-26,legato,intact,1,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
streaming/recency,cea-26,legato,intact,1,0.0,1.0293194621721604,0.5694812499999999,1.5615080942797084,0.001,0.35724999999999996
streaming/reference,cea-26,legato,intact,1,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
streaming/transition1,cea-26,legato,intact,1,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
streaming/transition2,cea-26,legato,intact,1,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
streaming/transition3,cea-26,legato,intact,1,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/absolute,cea-26,legato,intact,1,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/present,cea-26,legato,intact,1,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/recency,cea-26,legato,intact,1,0.0,1.0293194621721604,0.5694812499999999,1.5615080942797084,0.001,0.35724999999999996
fixed/reference,cea-26,legato,intact,1,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/transition1,cea-26,legato,intact,1,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/transition2,cea-26,legato,intact,1,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/transition3,cea-26,legato,intact,1,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
oracle-boundary/absolute,cea-26,legato,intact,1,1.0,0.0009804805139614205,9.800000000392828e-07,0.011582902361779817,2e-05,0.99902
oracle-boundary/present,cea-26,legato,intact,1,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
oracle-boundary/recency,cea-26,legato,intact,1,1.0,0.05024121643674679,0.0024500000000000632,0.38625940550147086,0.001,0.951
oracle-boundary/reference,cea-26,legato,intact,1,1.0,0.0009804805139614205,9.800000000392828e-07,0.011582902361779817,2e-05,0.99902
oracle-boundary/transition1,cea-26,legato,intact,1,0.0,0.69410764165507,0.50000048,0.7038282854721148,1.9999999999999998e-05,0.4995199999999999
oracle-boundary/transition2,cea-26,legato,intact,1,1.0,0.0009804805139614205,9.800000000392828e-07,0.011582902361779817,2e-05,0.99902
oracle-boundary/transition3,cea-26,legato,intact,1,1.0,0.0009804805139614205,9.800000000392828e-07,0.011582902361779817,2e-05,0.99902
map/absolute,cea-26,duration,intact,0,1.0,0.0009804805139616427,9.800000000392828e-07,0.011582902361780037,1.9999999999999998e-05,0.9990199999999998
map/present,cea-26,duration,intact,0,1.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
map/recency,cea-26,duration,intact,0,1.0,0.05024121643674679,0.0024500000000000632,0.38625940550147086,0.001,0.951
map/reference,cea-26,duration,intact,0,1.0,0.0009804805139616427,9.800000000392828e-07,0.011582902361780037,1.9999999999999998e-05,0.9990199999999998
map/transition1,cea-26,duration,intact,0,1.0,0.0009804805139616427,9.800000000392828e-07,0.011582902361780037,1.9999999999999998e-05,0.9990199999999998
map/transition2,cea-26,duration,intact,0,1.0,0.0009804805139616427,9.800000000392828e-07,0.011582902361780037,1.9999999999999998e-05,0.9990199999999998
map/transition3,cea-26,duration,intact,0,1.0,0.0009804805139616427,9.800000000392828e-07,0.011582902361780037,1.9999999999999998e-05,0.9990199999999998
mixture/absolute,cea-26,duration,intact,0,1.0,0.1765126583828658,0.052106136907406064,0.45085476456084345,0.16100638103552012,0.8381881689812741
mixture/present,cea-26,duration,intact,0,1.0,1.157308545919181,0.6168301199652935,1.502671864533867,0.16100638103552012,0.31433105099796743
mixture/recency,cea-26,duration,intact,0,1.0,0.22577339430565094,0.06706714727681473,0.7601311209380429,0.16182861122670913,0.7978988896130126
mixture/reference,cea-26,duration,intact,0,1.0,0.1765126583828658,0.052106136907406064,0.45085476456084345,0.16100638103552012,0.8381881689812741
mixture/transition1,cea-26,duration,intact,0,1.0,0.381474165372351,0.15063854507965635,0.8524846998062376,0.16100638103552012,0.6828540271097479
mixture/transition2,cea-26,duration,intact,0,1.0,0.1765126583828658,0.052106136907406064,0.45085476456084345,0.16100638103552012,0.8381881689812741
mixture/transition3,cea-26,duration,intact,0,1.0,0.1765126583828658,0.052106136907406064,0.45085476456084345,0.16100638103552012,0.8381881689812741
repaired/absolute,cea-26,duration,intact,0,1.0,0.0009804805139616427,9.800000000392828e-07,0.011582902361780037,1.9999999999999998e-05,0.9990199999999998
repaired/present,cea-26,duration,intact,0,1.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
repaired/recency,cea-26,duration,intact,0,1.0,0.05024121643674679,0.0024500000000000632,0.38625940550147086,0.001,0.951
repaired/reference,cea-26,duration,intact,0,1.0,0.0009804805139616427,9.800000000392828e-07,0.011582902361780037,1.9999999999999998e-05,0.9990199999999998
repaired/transition1,cea-26,duration,intact,0,1.0,0.0009804805139616427,9.800000000392828e-07,0.011582902361780037,1.9999999999999998e-05,0.9990199999999998
repaired/transition2,cea-26,duration,intact,0,1.0,0.0009804805139616427,9.800000000392828e-07,0.011582902361780037,1.9999999999999998e-05,0.9990199999999998
repaired/transition3,cea-26,duration,intact,0,1.0,0.0009804805139616427,9.800000000392828e-07,0.011582902361780037,1.9999999999999998e-05,0.9990199999999998
