front,group,cell,condition,variant,true_events,predicted_events,matched_events,bounded_matches,precision,recall,f1,split_count,merge_count,split_rate,merge_rate,pitch_accuracy,pitch_availability,mean_pitch_error_available,octave_error_rate,mean_onset_error_s,mean_end_error_s,max_true_end_latency_s,max_inferred_end_latency_s
streaming,cea-22,detached,intact,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.06983003526514363,0.0,0.007181818181818181,0.005426136363636364,0.0886875,0.088
fixed,cea-22,detached,intact,1,11,15,7,4,0.26666666666666666,0.36363636363636365,0.3076923076923077,5,1,0.45454545454545453,0.09090909090909091,0.6363636363636364,0.6363636363636364,0.002187983215798082,0.0,0.016285714285714285,0.021830357142857144,-0.0090625,0.0
oracle-boundary,cea-22,detached,intact,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.004075521338988899,0.0,0.0,0.0,0.0549375,0.0549375
map,cea-22,legato,intact,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.005885629389829283,0.0,0.009727272727272727,0.009801136363636366,0.1066875,0.1
mixture,cea-22,legato,intact,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.005885629389829283,0.0,0.009727272727272727,0.009801136363636366,0.1066875,0.1
repaired,cea-22,legato,intact,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0004412971692446406,0.0,0.009727272727272727,0.009801136363636366,0.1066875,0.1
streaming,cea-22,legato,intact,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,0.9090909090909091,1.0,1.8735324162039246,0.0,0.009727272727272727,0.009801136363636366,0.1066875,0.1
fixed,cea-22,legato,intact,0,11,18,7,4,0.2222222222222222,0.36363636363636365,0.27586206896551724,9,3,0.8181818181818182,0.2727272727272727,0.6363636363636364,0.6363636363636364,0.04875889436388788,0.0,0.016285714285714285,0.021830357142857144,-0.0090625,0.0
oracle-boundary,cea-22,legato,intact,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.00035292617547072973,0.0,0.0,0.0,0.0549375,0.0549375
map,cea-22,legato,intact,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.005825618592166732,0.0,0.009125,0.009198863636363637,0.1066875,0.096
mixture,cea-22,legato,intact,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.005825618592166732,0.0,0.009125,0.009198863636363637,0.1066875,0.096
repaired,cea-22,legato,intact,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0003965173390155482,0.0,0.009125,0.009198863636363637,0.1066875,0.096
streaming,cea-22,legato,intact,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,0.9090909090909091,1.0,1.8652918852380613,0.0,0.009125,0.009198863636363637,0.1066875,0.096
fixed,cea-22,legato,intact,1,11,17,7,4,0.23529411764705882,0.36363636363636365,0.2857142857142857,9,3,0.8181818181818182,0.2727272727272727,0.6363636363636364,0.6363636363636364,0.04872120711277666,0.0,0.016285714285714285,0.021830357142857144,-0.0090625,0.0
oracle-boundary,cea-22,legato,intact,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.00035292617547072973,0.0,0.0,0.0,0.0549375,0.0549375
map,cea-22,duration,intact,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.005103224734849476,0.0,0.011494318181818182,0.011397727272727271,0.10975,0.1
mixture,cea-22,duration,intact,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.005103224734849476,0.0,0.011494318181818182,0.011397727272727271,0.10975,0.1
repaired,cea-22,duration,intact,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0003891524961511744,0.0,0.011494318181818182,0.011397727272727271,0.10975,0.1
streaming,cea-22,duration,intact,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,0.6363636363636364,1.0,7.919113991375971,0.0,0.011494318181818182,0.011397727272727271,0.10975,0.1
fixed,cea-22,duration,intact,0,11,14,8,2,0.14285714285714285,0.18181818181818182,0.16,3,0,0.2727272727272727,0.0,0.6363636363636364,0.7272727272727273,3.0372116056820895,0.0,0.0209609375,0.019851562499999996,0.0115,0.0
oracle-boundary,cea-22,duration,intact,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.00033774922582807676,0.0,0.0,0.0,0.04575,0.04575
map,cea-22,duration,intact,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.003903856135711385,0.0,0.011494318181818182,0.011034090909090908,0.10975,0.104
mixture,cea-22,duration,intact,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.003903856135711385,0.0,0.011494318181818182,0.011034090909090908,0.10975,0.104
repaired,cea-22,duration,intact,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.00042845456365983836,0.0,0.011494318181818182,0.011034090909090908,0.10975,0.104
streaming,cea-22,duration,intact,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,0.6363636363636364,1.0,7.9213496939372305,0.0,0.011494318181818182,0.011034090909090908,0.10975,0.104
fixed,cea-22,duration,intact,1,11,13,7,2,0.15384615384615385,0.18181818181818182,0.16666666666666666,3,0,0.2727272727272727,0.0,0.5454545454545454,0.6363636363636364,3.4286499968137543,0.0,0.0193125,0.02104464285714286,0.01,0.0
oracle-boundary,cea-22,duration,intact,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.00033774922582807676,0.0,0.0,0.0,0.04575,0.04575
map,cea-22,joint,intact,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0054260538119379476,0.0,0.011130681818181819,0.011034090909090908,0.10975,0.1
mixture,cea-22,joint,intact,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0054260538119379476,0.0,0.011130681818181819,0.011034090909090908,0.10975,0.1
repaired,cea-22,joint,intact,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0007008422883791484,0.0,0.011130681818181819,0.011034090909090908,0.10975,0.1
streaming,cea-22,joint,intact,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,0.6363636363636364,1.0,6.197933865454985,0.18181818181818182,0.011130681818181819,0.011034090909090908,0.10975,0.1
fixed,cea-22,joint,intact,0,11,14,8,2,0.14285714285714285,0.18181818181818182,0.16,3,0,0.2727272727272727,0.0,0.6363636363636364,0.7272727272727273,3.03677242156863,0.0,0.0209609375,0.019851562499999996,0.0115,0.0
oracle-boundary,cea-22,joint,intact,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0006503475888785072,0.0,0.0,0.0,0.04575,0.04575
map,cea-22,joint,intact,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.004226685212799856,0.0,0.011130681818181819,0.010670454545454545,0.10975,0.104
mixture,cea-22,joint,intact,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.004226685212799856,0.0,0.011130681818181819,0.010670454545454545,0.10975,0.104
repaired,cea-22,joint,intact,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0007401443558878123,0.0,0.011130681818181819,0.010670454545454545,0.10975,0.104
streaming,cea-22,joint,intact,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,0.6363636363636364,1.0,6.2001695680162445,0.18181818181818182,0.011130681818181819,0.010670454545454545,0.10975,0.104
fixed,cea-22,joint,intact,1,11,13,7,2,0.15384615384615385,0.18181818181818182,0.16666666666666666,3,0,0.2727272727272727,0.0,0.5454545454545454,0.6363636363636364,3.4281480721126565,0.0,0.0193125,0.02104464285714286,0.01,0.0
oracle-boundary,cea-22,joint,intact,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0006503475888785072,0.0,0.0,0.0,0.04575,0.04575
map,cea-22,joint,reset,0,3,3,3,3,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0015094970926670115,0.0,0.010895833333333334,0.010708333333333334,0.091875,0.08
mixture,cea-22,joint,reset,0,3,3,3,3,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0015094970926670115,0.0,0.010895833333333334,0.010708333333333334,0.091875,0.08
repaired,cea-22,joint,reset,0,3,3,3,3,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0016872166714231678,0.0,0.010895833333333334,0.010708333333333334,0.091875,0.08
streaming,cea-22,joint,reset,0,3,3,3,3,1.0,1.0,1.0,0,0,0.0,0.0,0.3333333333333333,1.0,8.000220437892699,0.6666666666666666,0.010895833333333334,0.010708333333333334,0.091875,0.08
fixed,cea-22,joint,reset,0,3,4,2,0,0.0,0.0,0.0,1,0,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.0012829770221811643,0.0,0.01921875,0.01890625,0.0016875,0.0
oracle-boundary,cea-22,joint,reset,0,3,3,3,3,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0015529658912267763,0.0,0.0,0.0,0.027875,0.027875
map,cea-22,joint,reset,1,3,3,3,3,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0015094970926670115,0.0,0.010895833333333334,0.010708333333333334,0.091875,0.08
mixture,cea-22,joint,reset,1,3,3,3,3,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0015094970926670115,0.0,0.010895833333333334,0.010708333333333334,0.091875,0.08
repaired,cea-22,joint,reset,1,3,3,3,3,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0016872166714231678,0.0,0.010895833333333334,0.010708333333333334,0.091875,0.08
streaming,cea-22,joint,reset,1,3,3,3,3,1.0,1.0,1.0,0,0,0.0,0.0,0.3333333333333333,1.0,8.000220437892699,0.6666666666666666,0.010895833333333334,0.010708333333333334,0.091875,0.08
fixed,cea-22,joint,reset,1,3,4,2,0,0.0,0.0,0.0,1,0,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.0012829770221811643,0.0,0.01921875,0.01890625,0.0016875,0.0
oracle-boundary,cea-22,joint,reset,1,3,3,3,3,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0015529658912267763,0.0,0.0,0.0,0.027875,0.027875
map,cea-22,joint,removal,0,9,9,9,9,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.004605667371689905,0.0,0.011173611111111113,0.01075,0.091875,0.08
mixture,cea-22,joint,removal,0,9,9,9,9,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.004605667371689905,0.0,0.011173611111111113,0.01075,0.091875,0.08
repaired,cea-22,joint,removal,0,9,9,9,9,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0008359243499235842,0.0,0.011173611111111113,0.01075,0.091875,0.08
streaming,cea-22,joint,removal,0,9,9,9,9,1.0,1.0,1.0,0,0,0.0,0.0,0.5555555555555556,1.0,7.511173250536784,0.2222222222222222,0.011173611111111113,0.01075,0.091875,0.08
fixed,cea-22,joint,removal,0,9,11,6,1,0.09090909090909091,0.1111111111111111,0.1,2,0,0.2222222222222222,0.0,0.5555555555555556,0.6666666666666666,4.0002728563115175,0.0,0.02296875,0.019239583333333334,0.0115,0.0
oracle-boundary,cea-22,joint,removal,0,9,9,9,9,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0007869462765308396,0.0,0.0,0.0,0.039375,0.039375
map,cea-22,joint,removal,1,9,9,9,9,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.004605667371689905,0.0,0.011173611111111113,0.01075,0.091875,0.08
mixture,cea-22,joint,removal,1,9,9,9,9,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.004605667371689905,0.0,0.011173611111111113,0.01075,0.091875,0.08
repaired,cea-22,joint,removal,1,9,9,9,9,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0008359243499235842,0.0,0.011173611111111113,0.01075,0.091875,0.08
streaming,cea-22,joint,removal,1,9,9,9,9,1.0,1.0,1.0,0,0,0.0,0.0,0.5555555555555556,1.0,7.511173250536784,0.2222222222222222,0.011173611111111113,0.01075,0.091875,0.08
fixed,cea-22,joint,removal,1,9,11,6,1,0.09090909090909091,0.1111111111111111,0.1,2,0,0.2222222222222222,0.0,0.5555555555555556,0.6666666666666666,4.0002728563115175,0.0,0.02296875,0.019239583333333334,0.0115,0.0
oracle-boundary,cea-22,joint,removal,1,9,9,9,9,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0007869462765308396,0.0,0.0,0.0,0.039375,0.039375
map,cea-22,joint,swap,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.004226685212799856,0.0,0.011130681818181819,0.010670454545454545,0.10975,0.104
mixture,cea-22,joint,swap,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.004226685212799856,0.0,0.011130681818181819,0.010670454545454545,0.10975,0.104
repaired,cea-22,joint,swap,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0007401443558878123,0.0,0.011130681818181819,0.010670454545454545,0.10975,0.104
streaming,cea-22,joint,swap,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,0.6363636363636364,1.0,6.2001695680162445,0.18181818181818182,0.011130681818181819,0.010670454545454545,0.10975,0.104
fixed,cea-22,joint,swap,0,11,13,7,2,0.15384615384615385,0.18181818181818182,0.16666666666666666,3,0,0.2727272727272727,0.0,0.5454545454545454,0.6363636363636364,3.4281480721126565,0.0,0.0193125,0.02104464285714286,0.01,0.0
oracle-boundary,cea-22,joint,swap,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0006503475888785072,0.0,0.0,0.0,0.04575,0.04575
map,cea-22,joint,swap,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0054260538119379476,0.0,0.011130681818181819,0.011034090909090908,0.10975,0.1
mixture,cea-22,joint,swap,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0054260538119379476,0.0,0.011130681818181819,0.011034090909090908,0.10975,0.1
repaired,cea-22,joint,swap,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0007008422883791484,0.0,0.011130681818181819,0.011034090909090908,0.10975,0.1
streaming,cea-22,joint,swap,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,0.6363636363636364,1.0,6.197933865454985,0.18181818181818182,0.011130681818181819,0.011034090909090908,0.10975,0.1
fixed,cea-22,joint,swap,1,11,14,8,2,0.14285714285714285,0.18181818181818182,0.16,3,0,0.2727272727272727,0.0,0.6363636363636364,0.7272727272727273,3.03677242156863,0.0,0.0209609375,0.019851562499999996,0.0115,0.0
oracle-boundary,cea-22,joint,swap,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0006503475888785072,0.0,0.0,0.0,0.04575,0.04575
map,cea-22,joint,shuffle,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0024086967585525572,0.0,0.011130681818181819,0.010670454545454545,0.10975,0.104
mixture,cea-22,joint,shuffle,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0024086967585525572,0.0,0.011130681818181819,0.010670454545454545,0.10975,0.104
repaired,cea-22,joint,shuffle,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0007448208781722213,0.0,0.011130681818181819,0.010670454545454545,0.10975,0.104
streaming,cea-22,joint,shuffle,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,0.6363636363636364,1.0,6.1998582579253565,0.18181818181818182,0.011130681818181819,0.010670454545454545,0.10975,0.104
fixed,cea-22,joint,shuffle,0,11,13,6,2,0.15384615384615385,0.18181818181818182,0.16666666666666666,3,0,0.2727272727272727,0.0,0.5454545454545454,0.5454545454545454,0.0006296812254819409,0.0,0.01586458333333333,0.02288541666666667,0.0016875,0.0
oracle-boundary,cea-22,joint,shuffle,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0006503475888785072,0.0,0.0,0.0,0.04575,0.04575
map,cea-22,joint,shuffle,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0036080653576906485,0.0,0.011130681818181819,0.011034090909090908,0.10975,0.1
mixture,cea-22,joint,shuffle,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0036080653576906485,0.0,0.011130681818181819,0.011034090909090908,0.10975,0.1
repaired,cea-22,joint,shuffle,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0007055188106635575,0.0,0.011130681818181819,0.011034090909090908,0.10975,0.1
streaming,cea-22,joint,shuffle,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,0.6363636363636364,1.0,6.197622555364097,0.18181818181818182,0.011130681818181819,0.011034090909090908,0.10975,0.1
fixed,cea-22,joint,shuffle,1,11,14,7,2,0.14285714285714285,0.18181818181818182,0.16,3,0,0.2727272727272727,0.0,0.6363636363636364,0.6363636363636364,0.04298870787333252,0.0,0.01824107142857143,0.021258928571428574,0.0115,0.0
oracle-boundary,cea-22,joint,shuffle,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0006503475888785072,0.0,0.0,0.0,0.04575,0.04575
map,cea-22,joint,ambiguous,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0053375342863346146,0.0,0.011130681818181819,0.011034090909090908,0.10975,0.1
mixture,cea-22,joint,ambiguous,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0053375342863346146,0.0,0.011130681818181819,0.011034090909090908,0.10975,0.1
repaired,cea-22,joint,ambiguous,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0006814582589084688,0.0,0.011130681818181819,0.011034090909090908,0.10975,0.1
streaming,cea-22,joint,ambiguous,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,0.6363636363636364,1.0,6.657137584967197,0.18181818181818182,0.011130681818181819,0.011034090909090908,0.10975,0.1
fixed,cea-22,joint,ambiguous,0,11,15,8,2,0.13333333333333333,0.18181818181818182,0.15384615384615385,4,0,0.36363636363636365,0.0,0.6363636363636364,0.7272727272727273,3.0367794305791156,0.0,0.0209609375,0.019851562499999996,0.0115,0.0
oracle-boundary,cea-22,joint,ambiguous,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0006566706382647295,0.0,0.0,0.0,0.04575,0.04575
map,cea-22,joint,ambiguous,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0053375342863346146,0.0,0.011130681818181819,0.011034090909090908,0.10975,0.1
mixture,cea-22,joint,ambiguous,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0053375342863346146,0.0,0.011130681818181819,0.011034090909090908,0.10975,0.1
repaired,cea-22,joint,ambiguous,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0006814582589084688,0.0,0.011130681818181819,0.011034090909090908,0.10975,0.1
streaming,cea-22,joint,ambiguous,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,0.6363636363636364,1.0,6.657137584967197,0.18181818181818182,0.011130681818181819,0.011034090909090908,0.10975,0.1
fixed,cea-22,joint,ambiguous,1,11,15,8,2,0.13333333333333333,0.18181818181818182,0.15384615384615385,4,0,0.36363636363636365,0.0,0.6363636363636364,0.7272727272727273,3.0367794305791156,0.0,0.0209609375,0.019851562499999996,0.0115,0.0
oracle-boundary,cea-22,joint,ambiguous,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0006566706382647295,0.0,0.0,0.0,0.04575,0.04575
map,cea-23,detached,intact,0,11,12,11,11,0.9166666666666666,1.0,0.9565217391304348,0,0,0.0,0.0,1.0,1.0,0.003607864625605957,0.0,0.007380681818181819,0.00672159090909091,0.1059375,0.1
mixture,cea-23,detached,intact,0,11,12,11,11,0.9166666666666666,1.0,0.9565217391304348,0,0,0.0,0.0,1.0,1.0,0.003607864625605957,0.0,0.007380681818181819,0.00672159090909091,0.1059375,0.1
repaired,cea-23,detached,intact,0,11,12,11,11,0.9166666666666666,1.0,0.9565217391304348,0,0,0.0,0.0,1.0,1.0,0.0023335502484165068,0.0,0.007380681818181819,0.00672159090909091,0.1059375,0.1
streaming,cea-23,detached,intact,0,11,12,11,11,0.9166666666666666,1.0,0.9565217391304348,0,0,0.0,0.0,1.0,1.0,0.08898091865229157,0.0,0.007380681818181819,0.00672159090909091,0.1059375,0.1
fixed,cea-23,detached,intact,0,11,18,7,5,0.2777777777777778,0.45454545454545453,0.3448275862068966,11,4,1.0,0.36363636363636365,0.5454545454545454,0.6363636363636364,2.72920380894296,0.0,0.020249999999999997,0.018991071428571427,0.01075,0.0
oracle-boundary,cea-23,detached,intact,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.008700611805671731,0.0,0.0,0.0,0.0530625,0.0530625
map,cea-23,detached,intact,1,11,12,11,11,0.9166666666666666,1.0,0.9565217391304348,0,0,0.0,0.0,1.0,1.0,0.00376404628471828,0.0,0.0070170454545454555,0.00709659090909091,0.1059375,0.1
mixture,cea-23,detached,intact,1,11,12,11,11,0.9166666666666666,1.0,0.9565217391304348,0,0,0.0,0.0,1.0,1.0,0.00376404628471828,0.0,0.0070170454545454555,0.00709659090909091,0.1059375,0.1
repaired,cea-23,detached,intact,1,11,12,11,11,0.9166666666666666,1.0,0.9565217391304348,0,0,0.0,0.0,1.0,1.0,0.0020105261147023157,0.0,0.0070170454545454555,0.00709659090909091,0.1059375,0.1
streaming,cea-23,detached,intact,1,11,12,11,11,0.9166666666666666,1.0,0.9565217391304348,0,0,0.0,0.0,1.0,1.0,0.08393746270175452,0.0,0.0070170454545454555,0.00709659090909091,0.1059375,0.1
fixed,cea-23,detached,intact,1,11,19,7,5,0.2631578947368421,0.45454545454545453,0.3333333333333333,11,4,1.0,0.36363636363636365,0.5454545454545454,0.6363636363636364,3.4417265550448444,0.0,0.020249999999999997,0.018991071428571427,0.01075,0.0
oracle-boundary,cea-23,detached,intact,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.008700611805671731,0.0,0.0,0.0,0.0530625,0.0530625
map,cea-23,legato,intact,0,11,13,11,11,0.8461538461538461,1.0,0.9166666666666666,0,0,0.0,0.0,1.0,1.0,0.0028628687826323007,0.0,0.009926136363636364,0.009142045454545455,0.115875,0.104
mixture,cea-23,legato,intact,0,11,13,11,11,0.8461538461538461,1.0,0.9166666666666666,0,0,0.0,0.0,1.0,1.0,0.0028628687826323007,0.0,0.009926136363636364,0.009142045454545455,0.115875,0.104
repaired,cea-23,legato,intact,0,11,13,11,11,0.8461538461538461,1.0,0.9166666666666666,0,0,0.0,0.0,1.0,1.0,0.0020986929981693884,0.0,0.009926136363636364,0.009142045454545455,0.115875,0.104
streaming,cea-23,legato,intact,0,11,13,11,11,0.8461538461538461,1.0,0.9166666666666666,0,0,0.0,0.0,0.7272727272727273,1.0,1.2126243546045876,0.09090909090909091,0.009926136363636364,0.009142045454545455,0.115875,0.104
fixed,cea-23,legato,intact,0,11,19,7,5,0.2631578947368421,0.45454545454545453,0.3333333333333333,11,4,1.0,0.36363636363636365,0.45454545454545453,0.6363636363636364,5.428515396050636,0.0,0.020249999999999997,0.018991071428571427,0.01075,0.0
oracle-boundary,cea-23,legato,intact,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0019664928043471004,0.0,0.0,0.0,0.0530625,0.0530625
map,cea-23,legato,intact,1,11,13,11,11,0.8461538461538461,1.0,0.9166666666666666,0,0,0.0,0.0,1.0,1.0,0.002874239629118591,0.0,0.009926136363636364,0.00950568181818182,0.115875,0.1
mixture,cea-23,legato,intact,1,11,13,11,11,0.8461538461538461,1.0,0.9166666666666666,0,0,0.0,0.0,1.0,1.0,0.002874239629118591,0.0,0.009926136363636364,0.00950568181818182,0.115875,0.1
repaired,cea-23,legato,intact,1,11,13,11,11,0.8461538461538461,1.0,0.9166666666666666,0,0,0.0,0.0,1.0,1.0,0.0021745983979241405,0.0,0.009926136363636364,0.00950568181818182,0.115875,0.1
streaming,cea-23,legato,intact,1,11,13,11,11,0.8461538461538461,1.0,0.9166666666666666,0,0,0.0,0.0,0.7272727272727273,1.0,1.2126856431503605,0.09090909090909091,0.009926136363636364,0.00950568181818182,0.115875,0.1
fixed,cea-23,legato,intact,1,11,19,7,5,0.2631578947368421,0.45454545454545453,0.3333333333333333,11,4,1.0,0.36363636363636365,0.45454545454545453,0.6363636363636364,6.141195587415049,0.0,0.020249999999999997,0.018991071428571427,0.01075,0.0
oracle-boundary,cea-23,legato,intact,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0019664928043471004,0.0,0.0,0.0,0.0530625,0.0530625
map,cea-23,duration,intact,0,11,13,11,11,0.8461538461538461,1.0,0.9166666666666666,0,0,0.0,0.0,1.0,1.0,0.0038833257003584006,0.0,0.009511363636363636,0.009909090909090909,0.10825,0.096
mixture,cea-23,duration,intact,0,11,13,11,11,0.8461538461538461,1.0,0.9166666666666666,0,0,0.0,0.0,1.0,1.0,0.0038833257003584006,0.0,0.009511363636363636,0.009909090909090909,0.10825,0.096
repaired,cea-23,duration,intact,0,11,13,11,11,0.8461538461538461,1.0,0.9166666666666666,0,0,0.0,0.0,1.0,1.0,0.0022221399446125515,0.0,0.009511363636363636,0.009909090909090909,0.10825,0.096
streaming,cea-23,duration,intact,0,11,13,11,11,0.8461538461538461,1.0,0.9166666666666666,0,0,0.0,0.0,0.6363636363636364,1.0,2.314423027679592,0.18181818181818182,0.009511363636363636,0.009909090909090909,0.10825,0.096
fixed,cea-23,duration,intact,0,11,19,9,1,0.05263157894736842,0.09090909090909091,0.06666666666666667,10,3,0.9090909090909091,0.2727272727272727,0.5454545454545454,0.8181818181818182,6.143221197583275,0.09090909090909091,0.02277777777777778,0.019027777777777775,0.0109375,0.0
oracle-boundary,cea-23,duration,intact,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.001955088688371828,0.0,0.0,0.0,0.063625,0.063625
map,cea-23,duration,intact,1,11,13,11,11,0.8461538461538461,1.0,0.9166666666666666,0,0,0.0,0.0,1.0,1.0,0.0037794354866339834,0.0,0.009875,0.010272727272727272,0.10825,0.092
mixture,cea-23,duration,intact,1,11,13,11,11,0.8461538461538461,1.0,0.9166666666666666,0,0,0.0,0.0,1.0,1.0,0.0037794354866339834,0.0,0.009875,0.010272727272727272,0.10825,0.092
repaired,cea-23,duration,intact,1,11,13,11,11,0.8461538461538461,1.0,0.9166666666666666,0,0,0.0,0.0,1.0,1.0,0.002114768603152971,0.0,0.009875,0.010272727272727272,0.10825,0.092
streaming,cea-23,duration,intact,1,11,13,11,11,0.8461538461538461,1.0,0.9166666666666666,0,0,0.0,0.0,0.6363636363636364,1.0,2.3144457614340683,0.18181818181818182,0.009875,0.010272727272727272,0.10825,0.092
