model,cell,condition,accuracy,accuracy_lower95,accuracy_upper95,paired_success,paired_success_lower95,paired_success_upper95,log_loss,log_loss_lower95,log_loss_upper95,brier,brier_lower95,brier_upper95,entropy,entropy_lower95,entropy_upper95,unknown_mass,unknown_mass_lower95,unknown_mass_upper95,confidence,confidence_lower95,confidence_upper95
fixed/transition1,joint,swap,0.20833333333333334,0.08333333333333333,0.3333333333333333,0.08333333333333333,0.0,0.20833333333333334,5.450582662172974,3.7687346935385135,7.181240056950433,1.1382890189091295,0.9404108265773653,1.3476540126824725,0.8323730001565969,0.6173647028670015,1.0280787020564592,1.9999999999999998e-05,1.9999999999999998e-05,1.9999999999999998e-05,0.5731169459026196,0.4756344106135666,0.6800112628222176
fixed/transition1,legato,intact,0.20833333333333334,0.10416666666666667,0.3125,0.0,0.0,0.0,6.3560013771936035,4.451652239354087,8.222635948617116,1.2088201419936,0.9861234538622217,1.4336403046445572,0.7719914442954479,0.5601364514574444,0.9688070860222092,0.007904033151598372,1.9999999999999998e-05,0.02367209945479512,0.6167609726595976,0.5158244190335752,0.7234005016602496
fixed/transition2,detached,intact,0.25,0.125,0.375,0.08333333333333333,0.0,0.20833333333333334,5.526007532258653,3.552437247541039,7.529820201224186,0.90986234328125,0.72506555421875,1.08162270265625,1.1346355125024896,0.9779304971340185,1.2652230253095489,1.9999999999999998e-05,1.9999999999999998e-05,1.9999999999999998e-05,0.4396840625,0.37464499999999995,0.5177309375
fixed/transition2,duration,intact,0.20833333333333334,0.10416666666666667,0.3125,0.0,0.0,0.0,5.628173770543686,3.670132165187623,7.586215375899751,1.0156805956130213,0.8518109425005972,1.1873261518378693,1.1747418311777442,1.032026529396779,1.2652230253095489,1.9999999999999998e-05,1.9999999999999998e-05,1.9999999999999998e-05,0.4183873622964051,0.37464499999999995,0.4881452659087521
fixed/transition2,joint,ambiguous,0.20833333333333334,0.10416666666666667,0.3125,0.0,0.0,0.0,5.628173770543686,3.670132165187623,7.586215375899751,0.9684690424999999,0.8227815425,1.1037502925,1.2652230253095489,1.2652230253095489,1.2652230253095489,1.9999999999999998e-05,1.9999999999999998e-05,1.9999999999999998e-05,0.37464499999999995,0.37464499999999995,0.37464499999999995
fixed/transition2,joint,intact,0.20833333333333334,0.10416666666666667,0.3125,0.0,0.0,0.0,5.628173770543686,3.670132165187623,7.586215375899751,1.0156806341705844,0.8518109425005972,1.1873262675105587,1.1747416255493703,1.0320259125116567,1.2652230253095489,1.9999999999999998e-05,1.9999999999999998e-05,1.9999999999999998e-05,0.418387381594622,0.37464499999999995,0.488145323803403
fixed/transition2,joint,removal,0.20833333333333334,0.10416666666666667,0.3125,0.0,0.0,0.0,5.628173770543686,3.670132165187623,7.586215375899751,1.0256461831249999,0.8540002925,1.2076983237499999,1.1607530150639016,1.0040479996954303,1.2652230253095489,1.9999999999999998e-05,1.9999999999999998e-05,1.9999999999999998e-05,0.42667625000000003,0.37464499999999995,0.5047231249999999
fixed/transition2,joint,reset,0.20833333333333334,0.10416666666666667,0.3125,0.0,0.0,0.0,5.628173770543686,3.670132165187623,7.586215375899751,0.9684690424999999,0.8227815425,1.1037502925,1.2652230253095489,1.2652230253095489,1.2652230253095489,1.9999999999999998e-05,1.9999999999999998e-05,1.9999999999999998e-05,0.37464499999999995,0.37464499999999995,0.37464499999999995
fixed/transition2,joint,shuffle,0.20833333333333334,0.10416666666666667,0.3125,0.0,0.0,0.0,5.628173770543686,3.670132165187623,7.586215375899751,1.0159313582857652,0.8520615379770247,1.1875772489032463,1.1744854764522397,1.0315129224924635,1.2652230253095489,1.9999999999999998e-05,1.9999999999999998e-05,1.9999999999999998e-05,0.41893344645455377,0.37464499999999995,0.48923751790722597
fixed/transition2,joint,swap,0.20833333333333334,0.10416666666666667,0.3125,0.0,0.0,0.0,5.628173770543686,3.670132165187623,7.586215375899751,1.0156806341705844,0.8518109425005972,1.1873262675105587,1.1747416255493703,1.0320259125116567,1.2652230253095489,1.9999999999999998e-05,1.9999999999999998e-05,1.9999999999999998e-05,0.418387381594622,0.37464499999999995,0.488145323803403
