split,length,family,n_available,feature,mean_raw_feature,mean_logit_contribution,frozen_intercept,mean_reconstructed_logit
calibration,8,delete_closed,2,mean_timing_loss,0.04783331525188105,0.0017270083885361058,-7.356364000313694,3.512361624827844
calibration,8,delete_closed,2,missing_fraction,0.125,1.407977223517958,-7.356364000313694,3.512361624827844
calibration,8,delete_closed,2,inserted_fraction,0.0,2.27844481948467,-7.356364000313694,3.512361624827844
calibration,8,delete_closed,2,unreliable_query_fraction,0.0,0.0814702909182707,-7.356364000313694,3.512361624827844
calibration,8,delete_closed,2,reference_log,2.1972245773362196,-0.2566746164116123,-7.356364000313694,3.512361624827844
calibration,8,delete_closed,2,query_log,2.0794415416798357,-0.1949437526105442,-7.356364000313694,3.512361624827844
calibration,8,delete_insert,2,cost,0.175,0.004360197683370138,-7.356364000313694,1.6198753215772141
calibration,8,delete_insert,2,matched_log,2.0794415416798357,0.4890513361598394,-7.356364000313694,1.6198753215772141
calibration,8,delete_insert,2,reference_coverage,0.875,1.4079772235179493,-7.356364000313694,1.6198753215772141
calibration,8,delete_insert,2,query_coverage,0.875,1.4252183585095244,-7.356364000313694,1.6198753215772141
calibration,8,delete_insert,2,mean_pitch_loss,0.0,0.001650201694551244,-7.356364000313694,1.6198753215772141
calibration,8,delete_insert,2,exact_pitch_fraction,1.0,3.369081528900875,-7.356364000313694,1.6198753215772141
calibration,8,delete_insert,2,mean_timing_loss,0.0,0.0018249668582446337,-7.356364000313694,1.6198753215772141
calibration,8,delete_insert,2,missing_fraction,0.125,1.407977223517958,-7.356364000313694,1.6198753215772141
calibration,8,delete_insert,2,inserted_fraction,0.125,1.425218358509522,-7.356364000313694,1.6198753215772141
calibration,8,delete_insert,2,unreliable_query_fraction,0.0,0.0814702909182707,-7.356364000313694,1.6198753215772141
calibration,8,delete_insert,2,reference_log,2.1972245773362196,-0.2566746164116123,-7.356364000313694,1.6198753215772141
calibration,8,delete_insert,2,query_log,2.1972245773362196,-0.380915747967585,-7.356364000313694,1.6198753215772141
calibration,8,delete_rest,2,cost,0.0875,0.00466565012638885,-7.356364000313694,3.5126056913275656
calibration,8,delete_rest,2,matched_log,2.0794415416798357,0.4890513361598394,-7.356364000313694,3.5126056913275656
calibration,8,delete_rest,2,reference_coverage,0.875,1.4079772235179493,-7.356364000313694,3.5126056913275656
calibration,8,delete_rest,2,query_coverage,1.0,2.2784448194846703,-7.356364000313694,3.5126056913275656
calibration,8,delete_rest,2,mean_pitch_loss,0.0,0.001650201694551244,-7.356364000313694,3.5126056913275656
calibration,8,delete_rest,2,exact_pitch_fraction,1.0,3.369081528900875,-7.356364000313694,3.5126056913275656
calibration,8,delete_rest,2,mean_timing_loss,0.0,0.0018249668582446337,-7.356364000313694,3.5126056913275656
calibration,8,delete_rest,2,missing_fraction,0.125,1.407977223517958,-7.356364000313694,3.5126056913275656
calibration,8,delete_rest,2,inserted_fraction,0.0,2.27844481948467,-7.356364000313694,3.5126056913275656
calibration,8,delete_rest,2,unreliable_query_fraction,0.0,0.0814702909182707,-7.356364000313694,3.5126056913275656
calibration,8,delete_rest,2,reference_log,2.1972245773362196,-0.2566746164116123,-7.356364000313694,3.5126056913275656
calibration,8,delete_rest,2,query_log,2.0794415416798357,-0.1949437526105442,-7.356364000313694,3.5126056913275656
calibration,8,delete_two,2,cost,0.175,0.004360197683370138,-7.356364000313694,2.271078845465687
calibration,8,delete_two,2,matched_log,1.9459101490553132,0.35497369191494454,-7.356364000313694,2.271078845465687
calibration,8,delete_two,2,reference_coverage,0.75,0.7489865193397781,-7.356364000313694,2.271078845465687
calibration,8,delete_two,2,query_coverage,1.0,2.2784448194846703,-7.356364000313694,2.271078845465687
calibration,8,delete_two,2,mean_pitch_loss,0.0,0.001650201694551244,-7.356364000313694,2.271078845465687
calibration,8,delete_two,2,exact_pitch_fraction,1.0,3.369081528900875,-7.356364000313694,2.271078845465687
calibration,8,delete_two,2,mean_timing_loss,0.0,0.0018249668582446337,-7.356364000313694,2.271078845465687
calibration,8,delete_two,2,missing_fraction,0.25,0.7489865193397824,-7.356364000313694,2.271078845465687
calibration,8,delete_two,2,inserted_fraction,0.0,2.27844481948467,-7.356364000313694,2.271078845465687
calibration,8,delete_two,2,unreliable_query_fraction,0.0,0.0814702909182707,-7.356364000313694,2.271078845465687
calibration,8,delete_two,2,reference_log,2.1972245773362196,-0.2566746164116123,-7.356364000313694,2.271078845465687
calibration,8,delete_two,2,query_log,1.9459101490553132,0.015893906571836917,-7.356364000313694,2.271078845465687
calibration,8,detune,2,cost,0.0281172513961792,0.0048729484764940285,-7.356364000313694,2.9555864465852553
calibration,8,detune,2,matched_log,2.1972245773362196,0.6073161998928658,-7.356364000313694,2.9555864465852553
calibration,8,detune,2,reference_coverage,1.0,2.06696792769612,-7.356364000313694,2.9555864465852553
calibration,8,detune,2,query_coverage,1.0,2.2784448194846703,-7.356364000313694,2.9555864465852553
calibration,8,detune,2,mean_pitch_loss,0.0281172513961792,0.0016016845203243413,-7.356364000313694,2.9555864465852553
calibration,8,detune,2,exact_pitch_fraction,0.875,1.5616292262503548,-7.356364000313694,2.9555864465852553
calibration,8,detune,2,mean_timing_loss,0.0,0.0018249668582446337,-7.356364000313694,2.9555864465852553
calibration,8,detune,2,missing_fraction,0.0,2.0669679276961337,-7.356364000313694,2.9555864465852553
calibration,8,detune,2,inserted_fraction,0.0,2.27844481948467,-7.356364000313694,2.9555864465852553
calibration,8,detune,2,unreliable_query_fraction,0.0,0.0814702909182707,-7.356364000313694,2.9555864465852553
calibration,8,detune,2,reference_log,2.1972245773362196,-0.2566746164116123,-7.356364000313694,2.9555864465852553
calibration,8,detune,2,query_log,2.1972245773362196,-0.380915747967585,-7.356364000313694,2.9555864465852553
calibration,8,exact,2,cost,0.0,0.004971102569407562,-7.356364000313694,4.763185420502915
calibration,8,exact,2,matched_log,2.1972245773362196,0.6073161998928658,-7.356364000313694,4.763185420502915
calibration,8,exact,2,reference_coverage,1.0,2.06696792769612,-7.356364000313694,4.763185420502915
calibration,8,exact,2,query_coverage,1.0,2.2784448194846703,-7.356364000313694,4.763185420502915
calibration,8,exact,2,mean_pitch_loss,0.0,0.001650201694551244,-7.356364000313694,4.763185420502915
calibration,8,exact,2,exact_pitch_fraction,1.0,3.369081528900875,-7.356364000313694,4.763185420502915
calibration,8,exact,2,mean_timing_loss,0.0,0.0018249668582446337,-7.356364000313694,4.763185420502915
calibration,8,exact,2,missing_fraction,0.0,2.0669679276961337,-7.356364000313694,4.763185420502915
calibration,8,exact,2,inserted_fraction,0.0,2.27844481948467,-7.356364000313694,4.763185420502915
calibration,8,exact,2,unreliable_query_fraction,0.0,0.0814702909182707,-7.356364000313694,4.763185420502915
calibration,8,exact,2,reference_log,2.1972245773362196,-0.2566746164116123,-7.356364000313694,4.763185420502915
calibration,8,exact,2,query_log,2.1972245773362196,-0.380915747967585,-7.356364000313694,4.763185420502915
calibration,8,insert,2,cost,0.07777777777777778,0.004699589286724263,-7.356364000313694,3.0797092468403013
calibration,8,insert,2,matched_log,2.1972245773362196,0.6073161998928658,-7.356364000313694,3.0797092468403013
calibration,8,insert,2,reference_coverage,1.0,2.06696792769612,-7.356364000313694,3.0797092468403013
calibration,8,insert,2,query_coverage,0.8888888888888888,1.5200212986178738,-7.356364000313694,3.0797092468403013
calibration,8,insert,2,mean_pitch_loss,0.0,0.001650201694551244,-7.356364000313694,3.0797092468403013
calibration,8,insert,2,exact_pitch_fraction,1.0,3.369081528900875,-7.356364000313694,3.0797092468403013
calibration,8,insert,2,mean_timing_loss,0.0,0.0018249668582446337,-7.356364000313694,3.0797092468403013
calibration,8,insert,2,missing_fraction,0.0,2.0669679276961337,-7.356364000313694,3.0797092468403013
calibration,8,insert,2,inserted_fraction,0.1111111111111111,1.5200212986178718,-7.356364000313694,3.0797092468403013
calibration,8,insert,2,unreliable_query_fraction,0.0,0.0814702909182707,-7.356364000313694,3.0797092468403013
calibration,8,insert,2,reference_log,2.1972245773362196,-0.2566746164116123,-7.356364000313694,3.0797092468403013
calibration,8,insert,2,query_log,2.302585092994046,-0.5472733666139228,-7.356364000313694,3.0797092468403013
calibration,8,legitimate_rest,2,cost,0.023331669317777932,0.004889654393489619,-7.356364000313694,4.763056191097324
calibration,8,legitimate_rest,2,matched_log,2.1972245773362196,0.6073161998928658,-7.356364000313694,4.763056191097324
calibration,8,legitimate_rest,2,reference_coverage,1.0,2.06696792769612,-7.356364000313694,4.763056191097324
calibration,8,legitimate_rest,2,query_coverage,1.0,2.2784448194846703,-7.356364000313694,4.763056191097324
calibration,8,legitimate_rest,2,mean_pitch_loss,0.0,0.001650201694551244,-7.356364000313694,4.763056191097324
calibration,8,legitimate_rest,2,exact_pitch_fraction,1.0,3.369081528900875,-7.356364000313694,4.763056191097324
calibration,8,legitimate_rest,2,mean_timing_loss,0.023331669317777932,0.0017771856285707182,-7.356364000313694,4.763056191097324
calibration,8,legitimate_rest,2,missing_fraction,0.0,2.0669679276961337,-7.356364000313694,4.763056191097324
calibration,8,legitimate_rest,2,inserted_fraction,0.0,2.27844481948467,-7.356364000313694,4.763056191097324
calibration,8,legitimate_rest,2,unreliable_query_fraction,0.0,0.0814702909182707,-7.356364000313694,4.763056191097324
calibration,8,legitimate_rest,2,reference_log,2.1972245773362196,-0.2566746164116123,-7.356364000313694,4.763056191097324
calibration,8,legitimate_rest,2,query_log,2.1972245773362196,-0.380915747967585,-7.356364000313694,4.763056191097324
calibration,8,mask_absent,2,cost,0.0875,0.00466565012638885,-7.356364000313694,3.199894785893913
calibration,8,mask_absent,2,matched_log,2.0794415416798357,0.4890513361598394,-7.356364000313694,3.199894785893913
calibration,8,mask_absent,2,reference_coverage,0.875,1.4079772235179493,-7.356364000313694,3.199894785893913
calibration,8,mask_absent,2,query_coverage,1.0,2.2784448194846703,-7.356364000313694,3.199894785893913
calibration,8,mask_absent,2,mean_pitch_loss,0.0,0.001650201694551244,-7.356364000313694,3.199894785893913
calibration,8,mask_absent,2,exact_pitch_fraction,1.0,3.369081528900875,-7.356364000313694,3.199894785893913
calibration,8,mask_absent,2,mean_timing_loss,0.0,0.0018249668582446337,-7.356364000313694,3.199894785893913
calibration,8,mask_absent,2,missing_fraction,0.125,1.407977223517958,-7.356364000313694,3.199894785893913
calibration,8,mask_absent,2,inserted_fraction,0.0,2.27844481948467,-7.356364000313694,3.199894785893913
calibration,8,mask_absent,2,unreliable_query_fraction,0.125,-0.23124061451538291,-7.356364000313694,3.199894785893913
calibration,8,mask_absent,2,reference_log,2.1972245773362196,-0.2566746164116123,-7.356364000313694,3.199894785893913
calibration,8,mask_absent,2,query_log,2.0794415416798357,-0.1949437526105442,-7.356364000313694,3.199894785893913
calibration,8,mask_present,2,cost,0.0875,0.00466565012638885,-7.356364000313694,3.199894785893913
calibration,8,mask_present,2,matched_log,2.0794415416798357,0.4890513361598394,-7.356364000313694,3.199894785893913
calibration,8,mask_present,2,reference_coverage,0.875,1.4079772235179493,-7.356364000313694,3.199894785893913
calibration,8,mask_present,2,query_coverage,1.0,2.2784448194846703,-7.356364000313694,3.199894785893913
calibration,8,mask_present,2,mean_pitch_loss,0.0,0.001650201694551244,-7.356364000313694,3.199894785893913
calibration,8,mask_present,2,exact_pitch_fraction,1.0,3.369081528900875,-7.356364000313694,3.199894785893913
calibration,8,mask_present,2,mean_timing_loss,0.0,0.0018249668582446337,-7.356364000313694,3.199894785893913
calibration,8,mask_present,2,missing_fraction,0.125,1.407977223517958,-7.356364000313694,3.199894785893913
calibration,8,mask_present,2,inserted_fraction,0.0,2.27844481948467,-7.356364000313694,3.199894785893913
calibration,8,mask_present,2,unreliable_query_fraction,0.125,-0.23124061451538291,-7.356364000313694,3.199894785893913
calibration,8,mask_present,2,reference_log,2.1972245773362196,-0.2566746164116123,-7.356364000313694,3.199894785893913
calibration,8,mask_present,2,query_log,2.0794415416798357,-0.1949437526105442,-7.356364000313694,3.199894785893913
calibration,8,merged,2,cost,0.175,0.004360197683370138,-7.356364000313694,1.913694953541511
calibration,8,merged,2,matched_log,1.9459101490553132,0.35497369191494454,-7.356364000313694,1.913694953541511
calibration,8,merged,2,reference_coverage,0.75,0.7489865193397781,-7.356364000313694,1.913694953541511
calibration,8,merged,2,query_coverage,1.0,2.2784448194846703,-7.356364000313694,1.913694953541511
calibration,8,merged,2,mean_pitch_loss,0.0,0.001650201694551244,-7.356364000313694,1.913694953541511
calibration,8,merged,2,exact_pitch_fraction,1.0,3.369081528900875,-7.356364000313694,1.913694953541511
calibration,8,merged,2,mean_timing_loss,0.0,0.0018249668582446337,-7.356364000313694,1.913694953541511
calibration,8,merged,2,missing_fraction,0.25,0.7489865193397824,-7.356364000313694,1.913694953541511
calibration,8,merged,2,inserted_fraction,0.0,2.27844481948467,-7.356364000313694,1.913694953541511
calibration,8,merged,2,unreliable_query_fraction,0.1428571428571429,-0.275913601005905,-7.356364000313694,1.913694953541511
calibration,8,merged,2,reference_log,2.1972245773362196,-0.2566746164116123,-7.356364000313694,1.913694953541511
calibration,8,merged,2,query_log,1.9459101490553132,0.015893906571836917,-7.356364000313694,1.913694953541511
calibration,8,substitute,2,cost,0.175,0.004360197683370138,-7.356364000313694,1.6198753215772141
calibration,8,substitute,2,matched_log,2.0794415416798357,0.4890513361598394,-7.356364000313694,1.6198753215772141
calibration,8,substitute,2,reference_coverage,0.875,1.4079772235179493,-7.356364000313694,1.6198753215772141
calibration,8,substitute,2,query_coverage,0.875,1.4252183585095244,-7.356364000313694,1.6198753215772141
calibration,8,substitute,2,mean_pitch_loss,0.0,0.001650201694551244,-7.356364000313694,1.6198753215772141
calibration,8,substitute,2,exact_pitch_fraction,1.0,3.369081528900875,-7.356364000313694,1.6198753215772141
calibration,8,substitute,2,mean_timing_loss,0.0,0.0018249668582446337,-7.356364000313694,1.6198753215772141
calibration,8,substitute,2,missing_fraction,0.125,1.407977223517958,-7.356364000313694,1.6198753215772141
calibration,8,substitute,2,inserted_fraction,0.125,1.425218358509522,-7.356364000313694,1.6198753215772141
calibration,8,substitute,2,unreliable_query_fraction,0.0,0.0814702909182707,-7.356364000313694,1.6198753215772141
calibration,8,substitute,2,reference_log,2.1972245773362196,-0.2566746164116123,-7.356364000313694,1.6198753215772141
calibration,8,substitute,2,query_log,2.1972245773362196,-0.380915747967585,-7.356364000313694,1.6198753215772141
calibration,8,timing,2,cost,0.009999996721744538,0.004936193730220865,-7.356364000313694,4.763130032540116
calibration,8,timing,2,matched_log,2.1972245773362196,0.6073161998928658,-7.356364000313694,4.763130032540116
calibration,8,timing,2,reference_coverage,1.0,2.06696792769612,-7.356364000313694,4.763130032540116
calibration,8,timing,2,query_coverage,1.0,2.2784448194846703,-7.356364000313694,4.763130032540116
calibration,8,timing,2,mean_pitch_loss,0.0,0.001650201694551244,-7.356364000313694,4.763130032540116
calibration,8,timing,2,exact_pitch_fraction,1.0,3.369081528900875,-7.356364000313694,4.763130032540116
calibration,8,timing,2,mean_timing_loss,0.009999996721744538,0.001804487734629762,-7.356364000313694,4.763130032540116
calibration,8,timing,2,missing_fraction,0.0,2.0669679276961337,-7.356364000313694,4.763130032540116
calibration,8,timing,2,inserted_fraction,0.0,2.27844481948467,-7.356364000313694,4.763130032540116
calibration,8,timing,2,unreliable_query_fraction,0.0,0.0814702909182707,-7.356364000313694,4.763130032540116
calibration,8,timing,2,reference_log,2.1972245773362196,-0.2566746164116123,-7.356364000313694,4.763130032540116
calibration,8,timing,2,query_log,2.1972245773362196,-0.380915747967585,-7.356364000313694,4.763130032540116
calibration,8,transpose,2,cost,0.0,0.004971102569407562,-7.356364000313694,4.763185420502915
calibration,8,transpose,2,matched_log,2.1972245773362196,0.6073161998928658,-7.356364000313694,4.763185420502915
calibration,8,transpose,2,reference_coverage,1.0,2.06696792769612,-7.356364000313694,4.763185420502915
calibration,8,transpose,2,query_coverage,1.0,2.2784448194846703,-7.356364000313694,4.763185420502915
calibration,8,transpose,2,mean_pitch_loss,0.0,0.001650201694551244,-7.356364000313694,4.763185420502915
calibration,8,transpose,2,exact_pitch_fraction,1.0,3.369081528900875,-7.356364000313694,4.763185420502915
calibration,8,transpose,2,mean_timing_loss,0.0,0.0018249668582446337,-7.356364000313694,4.763185420502915
calibration,8,transpose,2,missing_fraction,0.0,2.0669679276961337,-7.356364000313694,4.763185420502915
calibration,8,transpose,2,inserted_fraction,0.0,2.27844481948467,-7.356364000313694,4.763185420502915
calibration,8,transpose,2,unreliable_query_fraction,0.0,0.0814702909182707,-7.356364000313694,4.763185420502915
calibration,8,transpose,2,reference_log,2.1972245773362196,-0.2566746164116123,-7.356364000313694,4.763185420502915
calibration,8,transpose,2,query_log,2.1972245773362196,-0.380915747967585,-7.356364000313694,4.763185420502915
calibration,8,weak_present,2,cost,0.0875,0.00466565012638885,-7.356364000313694,3.5126056913275656
calibration,8,weak_present,2,matched_log,2.0794415416798357,0.4890513361598394,-7.356364000313694,3.5126056913275656
calibration,8,weak_present,2,reference_coverage,0.875,1.4079772235179493,-7.356364000313694,3.5126056913275656
calibration,8,weak_present,2,query_coverage,1.0,2.2784448194846703,-7.356364000313694,3.5126056913275656
calibration,8,weak_present,2,mean_pitch_loss,0.0,0.001650201694551244,-7.356364000313694,3.5126056913275656
calibration,8,weak_present,2,exact_pitch_fraction,1.0,3.369081528900875,-7.356364000313694,3.5126056913275656
calibration,8,weak_present,2,mean_timing_loss,0.0,0.0018249668582446337,-7.356364000313694,3.5126056913275656
calibration,8,weak_present,2,missing_fraction,0.125,1.407977223517958,-7.356364000313694,3.5126056913275656
calibration,8,weak_present,2,inserted_fraction,0.0,2.27844481948467,-7.356364000313694,3.5126056913275656
calibration,8,weak_present,2,unreliable_query_fraction,0.0,0.0814702909182707,-7.356364000313694,3.5126056913275656
calibration,8,weak_present,2,reference_log,2.1972245773362196,-0.2566746164116123,-7.356364000313694,3.5126056913275656
calibration,8,weak_present,2,query_log,2.0794415416798357,-0.1949437526105442,-7.356364000313694,3.5126056913275656
calibration,10,delete_closed,2,cost,0.11660859705041386,0.004564035359738608,-7.356364000313694,3.3378476226843956
calibration,10,delete_closed,2,matched_log,2.302585092994046,0.713107725452335,-7.356364000313694,3.3378476226843956
calibration,10,delete_closed,2,reference_coverage,0.9,1.5397753643535834,-7.356364000313694,3.3378476226843956
calibration,10,delete_closed,2,query_coverage,1.0,2.2784448194846703,-7.356364000313694,3.3378476226843956
calibration,10,delete_closed,2,mean_pitch_loss,0.0,0.001650201694551244,-7.356364000313694,3.3378476226843956
calibration,10,delete_closed,2,exact_pitch_fraction,1.0,3.369081528900875,-7.356364000313694,3.3378476226843956
calibration,10,delete_closed,2,mean_timing_loss,0.051787330056015414,0.0017189109100866555,-7.356364000313694,3.3378476226843956
calibration,10,delete_closed,2,missing_fraction,0.1,1.539775364353593,-7.356364000313694,3.3378476226843956
calibration,10,delete_closed,2,inserted_fraction,0.0,2.27844481948467,-7.356364000313694,3.3378476226843956
calibration,10,delete_closed,2,unreliable_query_fraction,0.0,0.0814702909182707,-7.356364000313694,3.3378476226843956
calibration,10,delete_closed,2,reference_log,2.3978952727983707,-0.5665480713003624,-7.356364000313694,3.3378476226843956
calibration,10,delete_closed,2,query_log,2.302585092994046,-0.5472733666139228,-7.356364000313694,3.3378476226843956
calibration,10,delete_insert,2,cost,0.13999999999999999,0.004482378660577623,-7.356364000313694,1.8222209130720062
calibration,10,delete_insert,2,matched_log,2.302585092994046,0.713107725452335,-7.356364000313694,1.8222209130720062
calibration,10,delete_insert,2,reference_coverage,0.9,1.5397753643535834,-7.356364000313694,1.8222209130720062
calibration,10,delete_insert,2,query_coverage,0.9,1.5958636507045538,-7.356364000313694,1.8222209130720062
calibration,10,delete_insert,2,mean_pitch_loss,0.0,0.001650201694551244,-7.356364000313694,1.8222209130720062
calibration,10,delete_insert,2,exact_pitch_fraction,1.0,3.369081528900875,-7.356364000313694,1.8222209130720062
calibration,10,delete_insert,2,mean_timing_loss,0.0,0.0018249668582446337,-7.356364000313694,1.8222209130720062
calibration,10,delete_insert,2,missing_fraction,0.1,1.539775364353593,-7.356364000313694,1.8222209130720062
calibration,10,delete_insert,2,inserted_fraction,0.1,1.5958636507045514,-7.356364000313694,1.8222209130720062
calibration,10,delete_insert,2,unreliable_query_fraction,0.0,0.0814702909182707,-7.356364000313694,1.8222209130720062
calibration,10,delete_insert,2,reference_log,2.3978952727983707,-0.5665480713003624,-7.356364000313694,1.8222209130720062
calibration,10,delete_insert,2,query_log,2.3978952727983707,-0.6977621379150716,-7.356364000313694,1.8222209130720062
calibration,10,delete_rest,2,cost,0.06999999999999999,0.004726740614992592,-7.356364000313694,3.338116383887807
calibration,10,delete_rest,2,matched_log,2.302585092994046,0.713107725452335,-7.356364000313694,3.338116383887807
calibration,10,delete_rest,2,reference_coverage,0.9,1.5397753643535834,-7.356364000313694,3.338116383887807
calibration,10,delete_rest,2,query_coverage,1.0,2.2784448194846703,-7.356364000313694,3.338116383887807
calibration,10,delete_rest,2,mean_pitch_loss,0.0,0.001650201694551244,-7.356364000313694,3.338116383887807
calibration,10,delete_rest,2,exact_pitch_fraction,1.0,3.369081528900875,-7.356364000313694,3.338116383887807
calibration,10,delete_rest,2,mean_timing_loss,0.0,0.0018249668582446337,-7.356364000313694,3.338116383887807
calibration,10,delete_rest,2,missing_fraction,0.1,1.539775364353593,-7.356364000313694,3.338116383887807
calibration,10,delete_rest,2,inserted_fraction,0.0,2.27844481948467,-7.356364000313694,3.338116383887807
calibration,10,delete_rest,2,unreliable_query_fraction,0.0,0.0814702909182707,-7.356364000313694,3.338116383887807
calibration,10,delete_rest,2,reference_log,2.3978952727983707,-0.5665480713003624,-7.356364000313694,3.338116383887807
calibration,10,delete_rest,2,query_log,2.302585092994046,-0.5472733666139228,-7.356364000313694,3.338116383887807
calibration,10,delete_two,2,cost,0.13999999999999999,0.004482378660577623,-7.356364000313694,2.3440529883351813
calibration,10,delete_two,2,matched_log,2.1972245773362196,0.6073161998928658,-7.356364000313694,2.3440529883351813
calibration,10,delete_two,2,reference_coverage,0.8,1.012582801011047,-7.356364000313694,2.3440529883351813
calibration,10,delete_two,2,query_coverage,1.0,2.2784448194846703,-7.356364000313694,2.3440529883351813
calibration,10,delete_two,2,mean_pitch_loss,0.0,0.001650201694551244,-7.356364000313694,2.3440529883351813
calibration,10,delete_two,2,exact_pitch_fraction,1.0,3.369081528900875,-7.356364000313694,2.3440529883351813
calibration,10,delete_two,2,mean_timing_loss,0.0,0.0018249668582446337,-7.356364000313694,2.3440529883351813
calibration,10,delete_two,2,missing_fraction,0.2,1.0125828010110525,-7.356364000313694,2.3440529883351813
calibration,10,delete_two,2,inserted_fraction,0.0,2.27844481948467,-7.356364000313694,2.3440529883351813
calibration,10,delete_two,2,unreliable_query_fraction,0.0,0.0814702909182707,-7.356364000313694,2.3440529883351813
calibration,10,delete_two,2,reference_log,2.3978952727983707,-0.5665480713003624,-7.356364000313694,2.3440529883351813
calibration,10,delete_two,2,query_log,2.1972245773362196,-0.380915747967585,-7.356364000313694,2.3440529883351813
calibration,10,detune,2,cost,0.022490308284759522,0.0048925914881524325,-7.356364000313694,2.891878015998814
calibration,10,detune,2,matched_log,2.3978952727983707,0.8088078011390648,-7.356364000313694,2.891878015998814
calibration,10,detune,2,reference_coverage,1.0,2.06696792769612,-7.356364000313694,2.891878015998814
calibration,10,detune,2,query_coverage,1.0,2.2784448194846703,-7.356364000313694,2.891878015998814
calibration,10,detune,2,mean_pitch_loss,0.022490308284759522,0.0016113939821581075,-7.356364000313694,2.891878015998814
calibration,10,detune,2,exact_pitch_fraction,0.9,1.9231196867804592,-7.356364000313694,2.891878015998814
calibration,10,detune,2,mean_timing_loss,0.0,0.0018249668582446337,-7.356364000313694,2.891878015998814
calibration,10,detune,2,missing_fraction,0.0,2.0669679276961337,-7.356364000313694,2.891878015998814
calibration,10,detune,2,inserted_fraction,0.0,2.27844481948467,-7.356364000313694,2.891878015998814
calibration,10,detune,2,unreliable_query_fraction,0.0,0.0814702909182707,-7.356364000313694,2.891878015998814
calibration,10,detune,2,reference_log,2.3978952727983707,-0.5665480713003624,-7.356364000313694,2.891878015998814
calibration,10,detune,2,query_log,2.3978952727983707,-0.6977621379150716,-7.356364000313694,2.891878015998814
calibration,10,exact,2,cost,0.0,0.004971102569407562,-7.356364000313694,4.3379571769128775
calibration,10,exact,2,matched_log,2.3978952727983707,0.8088078011390648,-7.356364000313694,4.3379571769128775
calibration,10,exact,2,reference_coverage,1.0,2.06696792769612,-7.356364000313694,4.3379571769128775
calibration,10,exact,2,query_coverage,1.0,2.2784448194846703,-7.356364000313694,4.3379571769128775
calibration,10,exact,2,mean_pitch_loss,0.0,0.001650201694551244,-7.356364000313694,4.3379571769128775
calibration,10,exact,2,exact_pitch_fraction,1.0,3.369081528900875,-7.356364000313694,4.3379571769128775
calibration,10,exact,2,mean_timing_loss,0.0,0.0018249668582446337,-7.356364000313694,4.3379571769128775
calibration,10,exact,2,missing_fraction,0.0,2.0669679276961337,-7.356364000313694,4.3379571769128775
calibration,10,exact,2,inserted_fraction,0.0,2.27844481948467,-7.356364000313694,4.3379571769128775
calibration,10,exact,2,unreliable_query_fraction,0.0,0.0814702909182707,-7.356364000313694,4.3379571769128775
calibration,10,exact,2,reference_log,2.3978952727983707,-0.5665480713003624,-7.356364000313694,4.3379571769128775
calibration,10,exact,2,query_log,2.3978952727983707,-0.6977621379150716,-7.356364000313694,4.3379571769128775
calibration,10,insert,2,cost,0.06363636363636363,0.0047489553381212255,-7.356364000313694,2.9592928748591385
calibration,10,insert,2,matched_log,2.3978952727983707,0.8088078011390648,-7.356364000313694,2.9592928748591385
calibration,10,insert,2,reference_coverage,1.0,2.06696792769612,-7.356364000313694,2.9592928748591385
calibration,10,insert,2,query_coverage,0.9090909090909091,1.6579164842300187,-7.356364000313694,2.9592928748591385
calibration,10,insert,2,mean_pitch_loss,0.0,0.001650201694551244,-7.356364000313694,2.9592928748591385
calibration,10,insert,2,exact_pitch_fraction,1.0,3.369081528900875,-7.356364000313694,2.9592928748591385
calibration,10,insert,2,mean_timing_loss,0.0,0.0018249668582446337,-7.356364000313694,2.9592928748591385
calibration,10,insert,2,missing_fraction,0.0,2.0669679276961337,-7.356364000313694,2.9592928748591385
calibration,10,insert,2,inserted_fraction,0.09090909090909091,1.6579164842300167,-7.356364000313694,2.9592928748591385
calibration,10,insert,2,unreliable_query_fraction,0.0,0.0814702909182707,-7.356364000313694,2.9592928748591385
calibration,10,insert,2,reference_log,2.3978952727983707,-0.5665480713003624,-7.356364000313694,2.9592928748591385
calibration,10,insert,2,query_log,2.4849066497880004,-0.8351476222282201,-7.356364000313694,2.9592928748591385
calibration,10,legitimate_rest,2,cost,0.02399697542839154,0.004887331886325707,-7.356364000313694,4.3378242625110675
calibration,10,legitimate_rest,2,matched_log,2.3978952727983707,0.8088078011390648,-7.356364000313694,4.3378242625110675
calibration,10,legitimate_rest,2,reference_coverage,1.0,2.06696792769612,-7.356364000313694,4.3378242625110675
calibration,10,legitimate_rest,2,query_coverage,1.0,2.2784448194846703,-7.356364000313694,4.3378242625110675
calibration,10,legitimate_rest,2,mean_pitch_loss,0.0,0.001650201694551244,-7.356364000313694,4.3378242625110675
calibration,10,legitimate_rest,2,exact_pitch_fraction,1.0,3.369081528900875,-7.356364000313694,4.3378242625110675
calibration,10,legitimate_rest,2,mean_timing_loss,0.02399697542839154,0.001775823139515961,-7.356364000313694,4.3378242625110675
calibration,10,legitimate_rest,2,missing_fraction,0.0,2.0669679276961337,-7.356364000313694,4.3378242625110675
calibration,10,legitimate_rest,2,inserted_fraction,0.0,2.27844481948467,-7.356364000313694,4.3378242625110675
